onset	duration	speaker	text	type	subtype	energy	energy_ratio	mic	confidence	gap_prev_ms	trp_silence_ms	interruption_gap_ms	bclatency_ms	overlap_ms	context_label
200.058	5.124	P4	Because I think the topic influences the format somehow.	SPK		0.020937	3.16	P4	confident	0.0	120.0	3452.0		1098.0	
200.165	0.72	P1	Mhm, yeah.	BCK				P1	manual	-5017.0			107.0	1098.0	
200.446	0.378	P2	Mhm.	BCK				P2	manual	-439.0			388.0	756.0	
205.182	1.04	GROUP	(1.0)	SIL				shared	manual	4358.0					
206.222	0.74	P2	Yeah, exactly.	SPK		0.040466	2.83	P2	confident	0.0	1040.0	1040.0		0.0	
206.962	3.388	GROUP	(3.4)	SIL				shared	manual	0.0				612.0	
207.032	0.452	P3	Mhm.	BCK				P3	manual	-3318.0				612.0	
207.283	0.16	P2	Yeah.	BCK		0.007219	2.94	P2	confident	-201.0				320.0	
210.35	14.207	P3	But I think it's clear that we should choose perhaps the first bullet point here, how to use AI for productivity in daily tasks, because that's really what our group needs now.	SPK		0.036392	5.64	P3	confident	2907.0	3388.0	3388.0			
224.557	1.441	GROUP	(1.4)	SIL				shared	manual	0.0					
225.998	1.381	P3	No doubt in my mind, I would say.	SPK		0.031313	4.59	P3	confident	0.0	1441.0	19036.0			
227.379	0.902	GROUP	(0.9)	SIL				shared	manual	0.0					
228.281	2.128	P1	It is useful... yeah.	SPK		0.017983	2.83	P1	confident	0.0	902.0	902.0			
230.409	1.255	GROUP	(1.3)	SIL				shared	manual	0.0				251.0	
230.606	0.251	P3	Yeah.	BCK				P3	manual	-1058.0				251.0	
231.664	3.743	P1	But we are going to go through a big organizational change.	SPK		0.013893	2.85	P1	confident	807.0	1255.0	4285.0			
235.407	0.821	GROUP	(0.8)	SIL				shared	manual	0.0					
236.228	5.624	P1	And I think the last one, stress and workload at work could help a lot.	SPK		0.009529	2.79	P1	confident	0.0	821.0	8849.0			
241.852	1.241	GROUP	(1.2)	SIL				shared	manual	0.0				0.0	
243.093	0.961	P1	A lot of people.	SPK		0.011238	2.96	P1	confident	0.0	1241.0	15714.0		0.0	
244.054	0.452	GROUP	(0.5)	SIL				shared	manual	0.0					
244.506	0.3	P3	Really?	SPK		0.085519	7.15	P3	confident	0.0	452.0	452.0			
244.806	0.569	GROUP	(0.6)	SIL				shared	manual	0.0					
245.375	0.241	P1	Yeah.	SPK		0.014319	2.79	P1	confident	0.0	569.0	569.0			
245.616	0.419	GROUP	(0.4)	SIL				shared	manual	0.0				0.0	
246.035	2.201	P4	Yeah, I agree with that stress and workload.	SPK		0.040907	3.51	P4	confident	0.0	419.0	419.0		0.0	
248.236	1.281	GROUP	(1.3)	SIL				shared	manual	0.0				843.0	
248.674	2.837	P3	[LAUGHTER]	LAU				P3	manual	-843.0				2837.0	
249.517	12.165	P4	And I think we should also kind of angle it so it also works with a third topic about environmental sustainability and commitments in the everyday work.	SPK		0.041074	7.37	P4	confident	-1994.0	1281.0	3901.0		2314.0	
259.817	0.32	P1	Mhm.	BCK				P1	manual	-1865.0			10300.0	320.0	
261.682	0.2	GROUP	(.)	SIL				shared	manual	1545.0				15.0	
261.867	0.186	P1	Yeah.	BCK				P1	manual	-15.0				186.0	
261.882	5.743	P4	And I think that could also be in that way supported, supporting the AI productivity topic.	SPK		0.044553	9.38	P4	confident	-171.0	200.0	16266.0		171.0	
267.625	0.72	GROUP	(0.7)	SIL				shared	manual	0.0					
268.345	9.445	P4	But just with that angle so that we don't forget environmental sustainability and work environment stress and workload.	SPK		0.028287	5.88	P4	confident	0.0	720.0	22729.0		694.0	
270.226	0.448	P1	Yeah.	BCK				P1	manual	-7564.0			1881.0	448.0	
276.989	0.246	P1	Yeah.	BCK				P1	manual	6315.0			8644.0	246.0	
277.79	1.175	GROUP	(1.2)	SIL				shared	manual	555.0				631.0	
278.153	0.371	P3	Mhm.	BCK				P3	manual	-812.0				371.0	
278.705	0.411	P2	Yeah.	BCK				P2	manual	181.0				411.0	
278.965	7.282	P1	Because the last one is related to business and legislative requirements.	SPK		0.01221	2.36	P1	confident	-151.0	1175.0	1175.0		151.0	
286.247	0.741	GROUP	(0.7)	SIL				shared	manual	0.0				161.0	
286.827	0.483	P4	Mhm.	BCK				P4	manual	-161.0				483.0	
286.988	4.701	P1	So I'm pretty sure that, yeah, I really like the last one.	SPK		0.016651	2.29	P1	confident	-322.0	741.0	9198.0		322.0	
291.689	0.901	GROUP	(0.9)	SIL				shared	manual	0.0				0.0	
292.59	2.961	P1	Sustainability is something that interests a lot.	SPK		0.016481	2.75	P1	confident	0.0	901.0	14800.0		0.0	
295.551	0.62	GROUP	(0.6)	SIL				shared	manual	0.0					
296.171	1.741	P1	Productivity, it's business.	SPK		0.009818	2.51	P1	confident	0.0	620.0	18381.0			
297.912	0.64	GROUP	(0.6)	SIL				shared	manual	0.0					
298.552	0.22	P1	Yeah.	SPK		0.008877	3.02	P1	confident	0.0	640.0	20762.0		0.0	
298.772	0.381	GROUP	(0.4)	SIL				shared	manual	0.0				0.0	
299.153	1.46	P1	And what about you?	SPK				P1	manual	0.0	381.0	21363.0			
300.613	0.585	GROUP	(0.6)	SIL				shared	manual	0.0					
301.198	19.949	P2	Yeah, I'm more about, I can see what you're saying because I can feel for myself that AI is very needed in my job and I have to use it, but I have to have some guidance and I have to have some training and I have to have some pushing for it because then I don't use it, I get lazy.	SPK		0.024931	3.03	P2	confident	0.0	585.0	585.0		406.0	
308.976	0.331	P1	Mmh.	BCK				P1	manual	-12171.0			7778.0	331.0	
321.072	0.282	P1	Mmh.	BCK				P1	manual	11765.0			19874.0	282.0	
321.147	2.802	GROUP	(2.8)	SIL				shared	manual	-207.0				207.0	
323.949	3.121	P2	So I'm very much for AI for productivity and daily task.	SPK		0.020375	3.0	P2	confident	0.0	2802.0	23336.0			
327.07	1.488	GROUP	(1.5)	SIL				shared	manual	0.0					
328.558	8.0	P2	or how to work better across teams could also but still that's something we've done throughout times...	SPK		0.01784	1.95	P2	confident	0.0	1488.0	27945.0			
336.558	1.886	GROUP	(1.9)	SIL				shared	manual	0.0					
338.444	5.806	P1	But how to manage the workload will influence the productivity too, in the last one.	SPK		0.014422	3.01	P1	confident	0.0	1886.0	1886.0			
344.25	0.899	GROUP	(0.9)	SIL				shared	manual	0.0					
345.149	2.051	P2	Yeah, but it's too fluffy I think	SPK				P2	manual	0.0	899.0	899.0			
347.2	0.186	GROUP	(.)	SIL				shared	manual	0.0					
347.386	2.202	P2	You can do that in many ways.	SPK				P2	manual	0.0	186.0	3136.0		291.0	
347.616	0.291	P3	Yeah.	BCK				P3	manual	-1972.0			230.0	291.0	
349.588	0.379	GROUP	(0.4)	SIL				shared	manual	1681.0				164.0	
349.803	0.661	P1	Yeah.	BCK				P1	manual	-164.0				661.0	
349.967	18.033	P2	So i think i for that one i use this um some lecture for myself and and i also speak with my colleague or my manager i i need much more um guidance for the AI and and much more support.	SPK		0.014983	1.64	P2	confident	-497.0	379.0	5717.0		846.0	
359.279	0.349	P1	Mhm.	BCK				P1	manual	-8721.0			9312.0	349.0	
368.0	0.05	GROUP	(.)	SIL				shared	manual	8372.0					
368.05	6.104	P1	Yeah, but during a workshop, face-to-face workshop, I think we can get it.	SPK		0.016632	2.9	P1	confident	0.0	50.0	50.0			
374.154	0.901	GROUP	(0.9)	SIL				shared	manual	0.0					
375.055	2.802	P1	Some very good tools, some very good advice.	SPK		0.016032	2.7	P1	confident	0.0	901.0	7055.0			
377.857	0.701	GROUP	(0.7)	SIL				shared	manual	0.0				0.0	
378.558	1.701	P1	It's, yeah, it's...	SPK		0.009431	3.27	P1	confident	0.0	701.0	10558.0		0.0	
380.259	1.126	GROUP	(1.1)	SIL				shared	manual	0.0					
381.385	1.341	P4	I agree.	SPK		0.036396	5.64	P4	confident	0.0	1126.0	1126.0			
382.726	0.881	GROUP	(0.9)	SIL				shared	manual	0.0					
383.607	21.196	P4	It supports the AI, but I also think we should look at the environmental sustainability commitments so we can see how we can reach these goals because they've been set and understanding how we can do them every day and then also from an angle of managing stress and workloads.	SPK		0.028701	6.95	P4	confident	0.0	881.0	3348.0		608.0	
395.622	0.349	P1	Mhm.	BCK				P1	manual	-9181.0			12015.0	349.0	
399.751	0.259	P1	Yeah.	BCK				P1	manual	3780.0			16144.0	259.0	
404.803	0.061	GROUP	(.)	SIL				shared	manual	4793.0				0.0	
404.864	4.183	P4	I think that would be, that's what's needed right now.	SPK		0.028073	3.15	P4	confident	0.0	61.0	24605.0			
409.047	0.741	GROUP	(0.7)	SIL				shared	manual	0.0					
409.788	0.661	P3	Are you sure?	SPK		0.043693	5.85	P3	confident	0.0	741.0	741.0			
410.469	3.842	P3	Because I think it sounds very abstract to me how that will help our group really.	SPK		0.031442	6.08	P3	confident	20.0	20.0	1422.0			
414.311	4.924	GROUP	(4.9)	SIL				shared	manual	0.0				389.0	
414.91	0.389	P4	Yeah?	BCK				P4	manual	-4325.0				389.0	
419.235	3.882	P1	It's one of the objectives of the group, sustainability.	SPK		0.025695	1.57	P1	confident	3936.0	4924.0	4924.0			
423.117	0.515	GROUP	(0.5)	SIL				shared	manual	0.0					
423.632	3.364	P1	And about stress, workload, it's mental health.	SPK		0.018022	2.97	P1	confident	0.0	515.0	9321.0			
426.996	0.52	GROUP	(0.5)	SIL				shared	manual	0.0					
427.516	5.405	P1	We have more and more focus on it in the Danish legislation.	SPK		0.016003	2.95	P1	confident	0.0	520.0	13205.0			
432.921	0.781	GROUP	(0.8)	SIL				shared	manual	0.0					
433.702	0.881	P1	It's more and more.	SPK		0.014986	2.88	P1	confident	0.0	781.0	19391.0			
434.603	3.784	P1	And we are going for an ISO certification in the group.	SPK		0.020061	2.9	P1	confident	20.0	20.0	20292.0			
438.387	0.941	GROUP	(0.9)	SIL				shared	manual	0.0					
439.328	2.162	P1	So it will be a very big topic, clearly.	SPK		0.017289	2.8	P1	confident	0.0	941.0	25017.0			
441.49	1.425	GROUP	(1.4)	SIL				shared	manual	0.0					
442.915	3.443	P1	And with the reorganization, even more.	SPK		0.019895	2.85	P1	confident	0.0	1425.0	28604.0			
446.358	0.64	GROUP	(0.6)	SIL				shared	manual	0.0					
446.998	1.041	P1	Yeah, for the last one.	SPK		0.014746	3.17	P1	confident	0.0	640.0	32687.0			
448.039	2.142	GROUP	(2.1)	SIL				shared	manual	0.0					
450.181	4.564	P1	It's really related to business needs, legislative requirements.	SPK		0.018592	2.55	P1	confident	0.0	2142.0	35870.0			
454.745	1.181	GROUP	(1.2)	SIL				shared	manual	0.0					
455.926	3.824	P1	And yeah, it's a topic.	SPK		0.011182	3.03	P1	confident	0.0	1181.0	41615.0			
459.75	0.6	GROUP	(0.6)	SIL				shared	manual	0.0					
460.35	1.842	P1	It's a hot topic these days.	SPK		0.008418	2.88	P1	confident	0.0	600.0	46039.0			
462.192	1.355	GROUP	(1.4)	SIL				shared	manual	0.0					
463.547	2.822	P4	We only have like one and a half minutes left, should we?	SPK		0.048667	3.54	P4	confident	0.0	1355.0	1355.0		1122.0	
463.932	0.6	P2	Yeah, but...	BCK				P2	manual	-2437.0			385.0	600.0	
466.108	0.32	P2	Yeah.	SPK		0.020105	1.15	P2	confident	1576.0	-261.0	-261.0		522.0	
466.108	0.261	P2	[OVL:smooth]	OVL	smooth			shared	manual	-320.0				522.0	collaborative
466.428	0.422	GROUP	(0.4)	SIL				shared	manual	59.0				329.0	
466.521	0.346	P3	Yeah.	BCK				P3	manual	-329.0				346.0	
466.85	2.722	P4	Maybe we have to agree on one topic, right?	SPK		0.037546	5.99	P4	confident	-17.0	422.0	422.0		17.0	
469.572	0.5	GROUP	(0.5)	SIL				shared	manual	0.0				198.0	
469.874	0.688	P2	Yeah, we have to.	BCK				P2	manual	-198.0				688.0	
470.072	4.163	P4	So is there one we can agree on?	SPK		0.040808	9.68	P4	confident	-490.0	500.0	3644.0		490.0	
474.235	0.08	GROUP	(.)	SIL				shared	manual	0.0					
474.315	5.925	P4	It sounds like there are two that are very important to everyone, which is the first and the last one.	SPK		0.030455	9.64	P4	confident	0.0	80.0	7887.0			
480.24	1.28	GROUP	(1.3)	SIL				shared	manual	0.0				371.0	
480.725	0.371	P2	Yeah.	BCK				P2	manual	-795.0				371.0	
481.52	7.363	P4	And I think, should we maybe have the focus on how to manage stress and workload?	SPK		0.039798	9.69	P4	confident	424.0	1280.0	15092.0			
488.883	0.22	GROUP	(0.2)	SIL				shared	manual	0.0					
489.103	3.602	P4	Because then we can incorporate the AI within it.	SPK		0.034293	8.09	P4	confident	0.0	220.0	22675.0			
492.705	0.08	GROUP	(.)	SIL				shared	manual	0.0					
492.785	4.522	P4	But then if that's the focus of our topic, then we know that AI is a tool.	SPK		0.030874	1.59	P4	confident	0.0	80.0	26357.0		1348.0	
496.633	4.36	P2	No, I would rather take AI and productivity because that will manage my stress	SPK		0.043398	0.65	P2	confident	-674.0	-674.0	-674.0		1348.0	
496.633	0.674	P2	[OVL:competitive]	OVL	competitive			shared	confident	-4360.0				1348.0	competitive
500.993	1.105	GROUP	(1.1)	SIL				shared	manual	3686.0				368.0	
501.519	0.368	P4	Aha.	BCK				P4	manual	-579.0				368.0	
502.098	12.994	P2	If I can have more support and more knowledge about AI and productivity, then I could use my spare time left from AI for other things.	SPK		0.023773	3.11	P2	confident	211.0	1105.0	4791.0			
515.092	0.52	GROUP	(0.5)	SIL				shared	manual	0.0					
515.612	1.321	P3	Makes a lot of sense, I think.	SPK		0.028814	7.24	P3	confident	0.0	520.0	520.0			
516.933	0.06	GROUP	(.)	SIL				shared	manual	0.0					
516.993	0.581	P3	Yeah.	SPK		0.01198	1.62	P3	confident	0.0	60.0	1901.0		0.0	
517.574	0.487	GROUP	(0.5)	SIL				shared	manual	0.0				0.0	
518.061	4.662	P4	I mean, AI is not so mature just yet, and it will take a long time to really...	SPK		0.059818	4.03	P4	confident	0.0	487.0	487.0		0.0	
522.723	0.407	GROUP	(0.4)	SIL				shared	manual	0.0				0.0	
523.13	1.451	P2	But you have to engage people	SPK				P2	manual	0.0	407.0	407.0			
524.581	0.722	GROUP	(0.7)	SIL				shared	manual	0.0				50.0	
524.704	0.05	P1	Yeah.	BCK				P1	manual	-599.0				50.0	
525.303	2.542	P2	To use it, I can feel it on myself.	SPK				P2	manual	549.0	722.0	2580.0			
527.845	0.549	GROUP	(0.5)	SIL				shared	manual	0.0					
528.394	0.16	P2	Yeah.	SPK		0.02797	3.95	P2	confident	0.0	549.0	5671.0			
528.554	2.647	GROUP	(2.6)	SIL				shared	manual	0.0					
531.201	2.181	P4	So we're not coming to a conclusion here.	SPK		0.033706	1.04	P4	confident	0.0	2647.0	2647.0		1128.0	
532.522	22.662	P2	[LAUGHTER]	LAU				P2	manual	-860.0				36363.0	
533.161	4.56	P1	[LAUGHTER]	LAU				P1	manual	-22023.0				15770.0	
533.335	2.731	P3	[LAUGHTER]	LAU				P3	manual	-4386.0				10457.0	
533.382	4.927	GROUP	(4.9)	SIL				shared	manual	-2684.0				16422.0	
533.802	4.472	P4	[LAUGHTER]	LAU				P4	manual	-4507.0				15127.0	
538.309	2.722	P3	But at least we advocated a lot.	SPK		0.032999	1.24	P3	confident	35.0	4927.0	4927.0		2722.0	
541.031	0.48	GROUP	(0.5)	SIL				shared	manual	0.0				480.0	
541.511	1.301	P3	How about the formats here?	SPK		0.075059	3.67	P3	confident	0.0	480.0	8129.0		1301.0	
542.812	1.841	GROUP	(1.8)	SIL				shared	manual	0.0				1841.0	
544.653	7.184	P3	I think actually the best thing is to let people do this by themselves and have some online training and quizzes.	SPK		0.039429	4.58	P3	confident	0.0	1841.0	11271.0		7184.0	
551.837	0.5	GROUP	(0.5)	SIL				shared	manual	0.0				770.0	
552.067	0.674	P1	Oh gosh	BCK		0.075367	1.82	P1	confident	-270.0				1348.0	
552.337	1.962	P3	Because it's the best way to learn.	SPK		0.101569	1.63	P3	confident	-404.0	500.0	18955.0		2366.0	
554.317	0.683	P1	Really?	SPK				P1	manual	18.0	18.0	18.0		1965.0	
554.359	5.223	P3	I mean, if you sit around and just talk forever, nothing happens.	SPK		0.083922	1.02	P3	confident	-641.0	-641.0	-641.0		4667.0	
554.359	0.641	P3	[OVL:simultaneous]	OVL	simultaneous			shared	manual	-5223.0				1923.0	
555.317	2.56	P1	[LAUGHTER]	LAU				P1	manual	317.0				2560.0	
559.582	0.321	GROUP	(0.3)	SIL				shared	manual	1705.0					
559.903	3.322	P3	I think give them the online training and the quiz.	SPK		0.070915	5.41	P3	confident	0.0	321.0	4903.0			
563.245	1.621	P3	That's the way to go.	SPK		0.027259	4.58	P3	confident	20.0	20.0	8245.0			
564.866	0.97	GROUP	(1.0)	SIL				shared	manual	0.0					
565.836	1.759	P2	And you can do it whenever you want to.	SPK				P2	manual	0.0	970.0	970.0		1403.0	
567.024	0.711	P3	Yeah, yeah.	BCK				P3	manual	-571.0			1188.0	1543.0	
567.179	3.582	P4	Yeah, I think I feel the opposite.	SPK		0.034552	2.24	P4	confident	-556.0	-416.0	-416.0		5068.0	
567.179	0.416	P4	[OVL:smooth]	OVL	smooth			shared	manual	-3582.0				1248.0	collaborative
568.128	0.28	P2	Yeah.	BCK		0.018095	3.87	P2	confident	533.0			949.0	280.0	
569.061	1.989	P4	Yeah, I feel, I think exactly the opposite.	SPK				P4	manual	653.0	-1700.0	1466.0		3400.0	
569.061	1.7	P4	[OVL:floor_fight]	OVL	floor_fight			shared	confident	-1989.0				3400.0	collaborative
571.061	1.34	P4	Now we don't have any more time.	SPK		0.042755	1.98	P4	confident	300.0	11.0	3466.0		479.0	
571.108	0.479	P1	Yeah.	BCK				P1	manual	-1293.0			47.0	479.0	
572.401	1.824	GROUP	(1.8)	SIL				shared	manual	814.0				1708.0	
572.517	2.408	P2	[LAUGHTER]	LAU				P2	manual	-1708.0				2408.0	
574.225	2.321	P1	Yeah, we need to be active, seriously.	SPK		0.044929	3.09	P1	confident	-700.0	1824.0	1824.0		700.0	
576.546	6.023	GROUP	(6.0)	SIL				shared	manual	0.0				14152.0	
576.882	8.088	P1	[LAUGHTER]	LAU				P1	manual	-5687.0				19754.0	
577.173	8.032	P3	[LAUGHTER]	LAU				P3	manual	-7797.0				19698.0	
579.5	3.869	P2	[LAUGHTER]	LAU				P2	manual	-5705.0				11607.0	
582.569	2.621	MODERATOR	And again, only one of you sends it.	SPK		0.007387	1.22	MOD	confident	-800.0	6023.0	6023.0		5822.0	
585.19	0.16	GROUP	(.)	SIL				shared	manual	0.0				15.0	
585.35	5.562	MODERATOR	So I agree on the final workshop public format and one of you sends it.	SPK		0.005677	1.09	MOD	confident	0.0	160.0	8804.0			
590.912	1.937	GROUP	(1.9)	SIL				shared	manual	0.0					
592.849	3.189	P1	Oh, there is no final decision.	SPK				P1	manual	0.0	1937.0	1937.0		802.0	
595.236	2.059	P2	[LAUGHTER]	LAU				P2	manual	-802.0				2059.0	
596.038	1.497	GROUP	(1.5)	SIL				shared	manual	-1257.0				1257.0	
597.535	0.3	P1	Oops.	SPK		0.028118	4.38	P1	confident	0.0	1497.0	6623.0			
597.835	0.288	GROUP	(0.3)	SIL				shared	manual	0.0					
598.123	2.341	P2	So, what will we ask?	SPK				P2	manual	0.0	288.0	288.0		4140.0	
598.394	2.251	P4	So, what is the final topic?	SPK				P4	manual	-2070.0	-2070.0	-2070.0		4140.0	
598.394	2.07	P4	[OVL:floor_fight]	OVL	floor_fight			shared	confident	-2251.0				4140.0	
600.645	1.452	GROUP	(1.5)	SIL				shared	manual	181.0					
602.097	1.161	P1	Is it the last one we said?	SPK		0.028409	3.27	P1	confident	0.0	1452.0	1452.0			
603.258	0.834	GROUP	(0.8)	SIL				shared	manual	0.0				790.0	
603.302	3.102	P1	[LAUGHTER]	LAU				P1	manual	-790.0				3102.0	
604.092	0.901	P2	Is it the first one?	SPK		0.122816	1.11	P2	confident	-2312.0	834.0	834.0		901.0	
604.993	0.194	GROUP	(.)	SIL				shared	manual	0.0				194.0	
605.187	2.317	P3	I don't think there was an agreement, so...	SPK				P3	manual	0.0	194.0	194.0		2429.0	
606.893	0.281	P1	No	SPK		0.064742	1.56	P1	confident	-611.0	-611.0	-611.0		562.0	
606.893	0.281	P1	[OVL:smooth]	OVL	smooth			shared	manual	-281.0				562.0	
607.174	0.28	GROUP	(0.3)	SIL				shared	manual	0.0				500.0	
607.234	3.542	P3	[LAUGHTER]	LAU				P3	manual	-220.0				9111.0	
607.454	1.1	P1	No, there was no agreement.	SPK		0.074993	1.73	P1	confident	-3322.0	280.0	-50.0		3284.0	
607.454	0.05	P1	[OVL:backchannel_ovl]	OVL	backchannel_ovl			shared	manual	-1100.0				150.0	completion
607.512	1.37	P2	No, there wasn't.	SPK				P2	manual	8.0	-1042.0	-1042.0		3454.0	
607.512	1.042	P2	[OVL:simultaneous]	OVL	simultaneous			shared	manual	-1370.0				3126.0	completion
608.882	2.394	GROUP	(2.4)	SIL				shared	manual	328.0				5559.0	
608.912	2.912	P1	[LAUGHTER]	LAU				P1	manual	-2364.0				6077.0	
609.181	1.301	P2	[SOFT LAUGHTER]	LAU				P2	manual	-2643.0				3903.0	
611.276	0.58	P2	Not at all.	SPK		0.101324	3.3	P2	confident	794.0	2394.0	2722.0		548.0	
611.856	4.623	GROUP	(4.6)	SIL				shared	manual	0.0					
616.479	0.26	P2	Yeah.	SPK		0.023387	6.41	P2	confident	0.0	4623.0	7925.0			
616.739	0.298	GROUP	(0.3)	SIL				shared	manual	0.0					
617.037	5.023	P4	But how about we do the last one and then we do your on the format.	SPK		0.055694	8.34	P4	confident	0.0	298.0	298.0		0.0	
622.06	2.927	GROUP	(2.9)	SIL				shared	manual	0.0				457.0	
624.53	0.771	P3	Yeah, yeah, fine.	BCK				P3	manual	-457.0				771.0	
624.987	0.801	P4	Should we do it that way?	SPK		0.078534	5.39	P4	confident	-314.0	2927.0	8248.0		314.0	
625.788	0.416	GROUP	(0.4)	SIL				shared	manual	0.0				0.0	
626.204	0.22	P2	No.	SPK		0.030285	1.6	P2	confident	0.0	416.0	416.0		0.0	
626.445	1.851	P1	You mean the online training?	SPK				P1	manual	21.0	21.0	21.0		2585.0	
626.996	2.621	P3	[LAUGHTER]	LAU				P3	manual	-1300.0				5693.0	
627.435	0.2	P3	No.	SPK		0.098695	2.72	P3	confident	-2182.0	-861.0	-861.0		600.0	
627.435	0.2	P3	[OVL:backchannel_ovl]	OVL	backchannel_ovl			shared	manual	-200.0				600.0	
627.635	0.437	GROUP	(0.4)	SIL				shared	manual	0.0				874.0	
628.072	6.989	P2	I would rather keep the topic, because that's the one we have the most benefit.	SPK		0.087244	1.44	P2	confident	0.0	437.0	437.0		9224.0	
628.072	0.224	P2	[OVL:backchannel_ovl]	OVL	backchannel_ovl			shared	manual	-6989.0				672.0	
628.411	0.581	P4	Yeah, yeah.	SPK		0.140885	2.8	P4	confident	115.0	-6650.0	-6650.0		1743.0	
628.411	0.581	P4	[OVL:competitive]	OVL	competitive			shared	uncertain	-581.0				1743.0	collaborative
628.992	6.073	GROUP	(6.1)	SIL				shared	manual	0.0				6694.0	
635.065	2.301	P2	And I think a lot of us would have the most benefit of.	SPK		0.020635	4.96	P2	confident	0.0	6073.0	6073.0		0.0	
637.366	0.38	GROUP	(0.4)	SIL				shared	manual	0.0				0.0	
637.746	1.242	P1	With the online training?	SPK		0.015265	4.4	P1	confident	0.0	380.0	380.0			
638.988	1.079	GROUP	(1.1)	SIL				shared	manual	0.0				660.0	
639.327	0.66	P2	Yeah.	BCK		0.058626	4.8	P2	confident	-740.0				660.0	
640.067	2.202	P2	No, with the use of AI.	SPK		0.029636	3.48	P2	confident	80.0	1079.0	1079.0		118.0	
642.21	0.691	P1	Ah, ok.	SPK				P1	manual	-59.0	-59.0	-59.0		118.0	
642.21	0.059	P1	[OVL:backchannel_ovl]	OVL	backchannel_ovl			shared	manual	-691.0				118.0	
