onset	duration	speaker	text	type	subtype	energy	energy_ratio	mic	confidence	gap_prev_ms	trp_silence_ms	interruption_gap_ms	bclatency_ms	overlap_ms	context_label
381.857	22.181	P2	yeah uh yeah mine were very similar to yours so my first uh idea was like a pizza making workshop where we could all go to a cafe or like a pizzeria and where the chef teaches you how to make pizza like from scratch you we could roll the dough and make a pizza together	SPK		0.017072	1.57	mic10	manual	0.0	2717.0	2717.0		22473.0	
381.87	0.2	P1	yeah	BCK		0.005636	0.59	mic9	manual	-22168.0			13.0	200.0	
382.426	0.661	P4	Very curious now.	SPK		0.058726	4.74	mic12	manual	356.0	-21612.0	-21612.0		1322.0	
382.426	0.661	P4	[OVL:competitive]	OVL	competitive			shared	uncertain	-661.0				1322.0	collaborative
383.087	21.133	GROUP	(21.1)	SIL				shared	manual	0.0				20951.0	
404.22	11.2	P2	And second idea was an escape room where the group could be together and find out clues and try to escape a certain situation.	SPK		0.016284	4.4	mic10	manual	0.0	21133.0	21133.0		1541.0	
408.02	1.541	P3	[SOFT LAUGHTER]	LAU				shared	manual	-7400.0				1541.0	
415.42	0.305	GROUP	(0.3)	SIL				shared	manual	5859.0					
415.725	5.842	P2	And third idea was bowling and or ice skating where it could be...	SPK		0.020691	4.72	mic10	manual	0.0	305.0	32638.0			
421.567	0.977	GROUP	(1.0)	SIL				shared	manual	0.0					
422.544	1.555	P3	At the same time?	SPK		0.02751	1.07	mic9	manual	0.0	977.0	977.0			
424.099	0.884	GROUP	(0.9)	SIL				shared	manual	0.0					
424.983	0.56	P1	Oh dear	SPK		0.055283	1.06	mic10	manual	0.0	884.0	884.0			
425.543	0.124	GROUP	(.)	SIL				shared	manual	0.0				0.0	
425.667	9.17	P2	we could choose and after that grab food together at a cafe and just have food together	SPK		0.020333	5.72	mic10	manual	0.0	124.0	124.0		0.0	
434.837	2.856	GROUP	(2.9)	SIL				shared	manual	0.0				1000.0	
435.067	0.5	P4	okay	BCK				shared	manual	-2626.0				500.0	
436.227	0.5	P2	yeah	BCK				shared	manual	660.0				500.0	
437.693	2.771	P1	I can see everyone is in a party mood.	SPK		0.076427	2.87	mic9	manual	966.0	2856.0	2856.0		3076.0	
438.926	2.88	P3	(unintelligible)	SPK				shared	manual	-1538.0	-1538.0	-1538.0		4378.0	
438.926	1.538	P3	[OVL:floor_fight]	OVL	floor_fight			shared	uncertain	-2880.0				3076.0	
441.155	2.019	P1	Party, party, party.	SPK		0.197227	6.49	mic9	manual	691.0	-651.0	-651.0		2278.0	
441.155	0.651	P1	[OVL:competitive]	OVL	competitive			shared	uncertain	-2019.0				1302.0	
442.286	0.5	P3	mm-hmm	BCK				shared	manual	480.0			1131.0	500.0	
442.936	0.701	P1	I don't know why.	SPK		0.119432	6.0	mic9	manual	150.0	-238.0	1130.0		476.0	
442.936	0.238	P1	[OVL:backchannel_ovl]	OVL	backchannel_ovl			shared	confident	-701.0				476.0	
443.637	0.74	GROUP	(0.7)	SIL				shared	manual	463.0				252.0	
444.125	0.5	P3	yeah	BCK				shared	manual	-252.0				500.0	
444.377	2.122	P1	Yeah, 80s is because I think it's fun.	SPK		0.097477	7.25	mic9	manual	-248.0	740.0	2571.0		248.0	
446.499	0.8	GROUP	(0.8)	SIL				shared	manual	0.0				0.0	
447.299	4.523	P1	Very colorful, happy, theme party.	SPK		0.072787	3.4	mic9	manual	0.0	800.0	5493.0		4356.0	
448.346	0.36	P4	That's true.	SPK		0.062526	1.1	mic12	manual	-3476.0	-3476.0	-3476.0		720.0	
448.346	0.36	P4	[OVL:smooth]	OVL	smooth			shared	confident	-360.0				720.0	
448.706	3.857	GROUP	(3.9)	SIL				shared	manual	0.0				3636.0	
449.061	0.26	P3	True,	BCK		0.032986	0.6	mic11	manual	-3502.0			1762.0	520.0	
449.541	0.26	P3	true.	BCK		0.050976	0.64	mic11	manual	220.0			2242.0	520.0	
452.563	6.864	P1	And then another very colorful, happy, but with sunshine, theme party, summer party.	SPK		0.068845	7.33	mic9	manual	2762.0	3857.0	3857.0		0.0	
459.427	0.561	GROUP	(0.6)	SIL				shared	manual	0.0					
459.988	4.483	P1	And then my third idea was like a paintball shooting event.	SPK		0.021744	5.51	mic9	manual	0.0	561.0	11282.0			
464.491	1.981	P1	Just go around shooting annoying colleagues.	SPK		0.020191	5.12	mic9	manual	20.0	20.0	15785.0			
466.472	6.387	GROUP	(6.4)	SIL				shared	manual	0.0				6051.0	
466.691	1.712	GROUP	[LAUGHTER]	LAU				shared	manual	-6168.0				1712.0	
468.52	6.051	MODERATOR	[MOD_EVT:instruction]	MOD_EVT				shared	manual	117.0				6051.0	
472.859	0.601	P4	One of the ideas.	SPK		0.041436	1.41	mic12	manual	-1712.0	6387.0	6387.0		601.0	
473.46	8.289	GROUP	(8.3)	SIL				shared	manual	0.0				1111.0	
481.749	1.101	P4	We have to agree on that, right?	SPK		0.047212	6.47	mic12	manual	0.0	8289.0	15277.0			
482.85	0.281	GROUP	(0.3)	SIL				shared	manual	0.0				0.0	
483.131	0.42	P4	All together.	SPK		0.026195	10.09	mic12	manual	0.0	281.0	16659.0		0.0	
483.551	1.451	GROUP	(1.5)	SIL				shared	manual	0.0				160.0	
483.992	0.16	P4	Yes.	BCK		0.008789	0.79	mic12	manual	-1010.0				160.0	
485.002	3.459	P3	I'm just tryna, answer this thing	SPK				shared	manual	850.0	1451.0	1451.0			
488.461	2.355	GROUP	(2.4)	SIL				shared	manual	0.0				0.0	
490.816	2.562	P4	I think the 80s theme party is always welcome.	SPK		0.049812	11.12	mic12	manual	0.0	2355.0	2355.0		0.0	
493.378	1.602	GROUP	(1.6)	SIL				shared	manual	0.0					
494.98	5.424	P4	I'm not really sure about the Hawaii one, but you recovered a lot of points with the paintball shooting event.	SPK		0.054111	6.13	mic12	manual	0.0	1602.0	6519.0			
500.404	0.821	GROUP	(0.8)	SIL				shared	manual	0.0					
501.225	1.421	P4	So I really like those three.	SPK		0.028509	8.02	mic12	manual	0.0	821.0	12764.0			
502.646	0.741	GROUP	(0.7)	SIL				shared	manual	0.0					
503.387	4.403	P4	I might show up late to the Hawaii theme party, but the other two.	SPK		0.065443	1.46	mic12	manual	0.0	741.0	14926.0		2062.0	
506.589	0.861	P1	After the paintball?	SPK		0.052816	2.52	mic9	manual	-1201.0	-1201.0	-1201.0		1722.0	
506.589	0.861	P1	[OVL:competitive]	OVL	competitive			shared	confident	-861.0				1722.0	competitive
507.45	0.406	GROUP	(0.4)	SIL				shared	manual	0.0				340.0	
507.856	0.48	P3	Yeah.	SPK		0.088282	1.22	mic11	manual	0.0	406.0	406.0			
508.336	0.355	GROUP	(0.4)	SIL				shared	manual	0.0				0.0	
508.691	1.662	P4	But the other two, I'm going to be early, actually.	SPK		0.078684	12.05	mic12	manual	0.0	355.0	355.0		0.0	
510.353	0.22	GROUP	(0.2)	SIL				shared	manual	0.0				0.0	
510.573	1.301	P4	Yes, I like that one.	SPK		0.030357	5.35	mic12	manual	0.0	220.0	2237.0		0.0	
511.874	2.654	GROUP	(2.7)	SIL				shared	manual	0.0					
514.528	1.26	P3	I also like the MasterChef.	SPK		0.027851	5.56	mic11	manual	0.0	2654.0	2654.0			
515.788	0.961	GROUP	(1.0)	SIL				shared	manual	0.0					
516.749	0.7	P3	It's a nice one.	SPK		0.016388	4.44	mic11	manual	0.0	961.0	4875.0		0.0	
517.449	0.8	GROUP	(0.8)	SIL				shared	manual	0.0				0.0	
518.249	1.16	P3	Some competition.	SPK		0.024398	3.86	mic11	manual	0.0	800.0	6375.0			
519.409	1.861	GROUP	(1.9)	SIL				shared	manual	0.0					
521.27	3.941	P3	And shooting colleagues would be fun.	SPK		0.030457	5.42	mic11	manual	0.0	1861.0	9396.0			
525.211	3.717	GROUP	(3.7)	SIL				shared	manual	0.0				2029.0	
525.929	2.029	P1	[LAUGHTER]	LAU				shared	manual	-2999.0				2029.0	
528.928	2.682	P1	I like the silent disco, actually.	SPK		0.041263	4.43	mic9	manual	970.0	3717.0	3717.0			
531.61	0.68	GROUP	(0.7)	SIL				shared	manual	0.0					
532.29	1.821	P1	I think I've seen it in a movie or something.	SPK		0.038125	6.12	mic9	manual	0.0	680.0	7079.0			
534.111	0.162	GROUP	(.)	SIL				shared	manual	0.0					
534.273	0.58	P3	I have tried it.	SPK		0.076993	4.59	mic11	manual	0.0	162.0	162.0		0.0	
534.853	0.06	GROUP	(.)	SIL				shared	manual	0.0				0.0	
534.913	0.54	P3	It's pretty fun.	SPK		0.031422	4.25	mic11	manual	0.0	60.0	802.0			
535.494	1.46	P3	But I also like the blind disco.	SPK		0.060477	4.59	mic11	manual	41.0	41.0	1383.0		0.0	
536.954	1.22	GROUP	(1.2)	SIL				shared	manual	0.0				0.0	
538.174	1.581	P3	Because that's something, yeah.	SPK		0.070757	1.05	mic11	manual	0.0	1220.0	4063.0		2846.0	
538.232	1.241	P1	That sounds dangerous, though.	SPK		0.063594	1.01	mic9	manual	-1523.0	-1523.0	-1523.0		2482.0	
538.232	1.241	P1	[OVL:simultaneous]	OVL	simultaneous			shared	confident	-1241.0				2482.0	
539.473	0.2	GROUP	(0.2)	SIL				shared	manual	0.0				200.0	
539.673	2.189	P1	Yeah, well, that's fun.	SPK		0.074806	2.39	mic9	manual	0.0	200.0	-82.0		3888.0	
539.673	0.082	P1	[OVL:backchannel_ovl]	OVL	backchannel_ovl			shared	confident	-2189.0				164.0	
540.0	4.0	P2	yeah we want people to show up at work the next day	SPK				shared	manual	245.0	-1862.0	-1862.0		3724.0	
540.0	1.862	P2	[OVL:floor_fight]	OVL	floor_fight			shared	uncertain	-4000.0				3724.0	collaborative
544.0	0.35	GROUP	(0.4)	SIL				shared	manual	2138.0					
544.35	3.181	P4	I mean, we can mix that with paintball, I guess.	SPK		0.071023	1.4	mic11	manual	0.0	350.0	350.0		1084.0	
547.078	4.981	P2	yeah I think paintball is my personal favourite	SPK		0.082357	3.2	mic12	manual	-453.0	-453.0	-453.0		5364.0	
547.078	0.453	P2	[OVL:smooth]	OVL	smooth			shared	confident	-4981.0				1084.0	collaborative
547.353	1.141	P3	yeah	BCK		0.031436	1.06	mic11	manual	-178.0			275.0	1497.0	
548.742	3.608	P3	good luck to the guy doing risk assessment for those things	BCK				shared	manual	248.0			1664.0	3608.0	
552.059	1.546	GROUP	(1.5)	SIL				shared	manual	-291.0				291.0	
553.605	0.36	P2	yeah	SPK		0.011076	4.86	mic10	manual	0.0	1546.0	6074.0			
553.965	1.606	GROUP	(1.6)	SIL				shared	manual	0.0				915.0	
554.656	1.568	P3	um	FP				shared	manual	-915.0				1568.0	
555.571	12.552	P2	for me I like paintball and I really like cooking grandma dishes would be a good idea like cozy and nice together, and the silent disco	SPK				shared	manual	-653.0	1606.0	8040.0		653.0	
568.123	0.524	GROUP	(0.5)	SIL				shared	manual	0.0					
568.647	7.76	P4	We could actually take the MasterChef thing and there's like a group leader who teaches his grandma's recipe to the rest of the other guys.	SPK		0.041169	3.9	mic12	manual	0.0	524.0	524.0		2027.0	
570.11	1.291	P3	[SOFT LAUGHTER]	LAU				shared	manual	-6297.0				1291.0	
575.576	0.14	P2	oh	BCK		0.025314	1.89	mic10	manual	4175.0			6929.0	140.0	
575.956	0.2	P2	yeah	BCK		0.008736	3.57	mic10	manual	240.0			7309.0	200.0	
576.209	1.629	P4	And we can mix those two.	SPK		0.036589	1.28	mic12	manual	53.0	-198.0	8086.0		1654.0	
576.209	0.198	P4	[OVL:backchannel_ovl]	OVL	backchannel_ovl			shared	confident	-1629.0				396.0	
577.209	4.64	P3	Yeah, and we do it... we do it blind	SPK				shared	manual	802.0	-629.0	-629.0		7050.0	
577.209	0.629	P3	[OVL:competitive]	OVL	competitive			shared	uncertain	-4640.0				1258.0	collaborative
578.29	1.641	P1	Yeah, but we're not allowed to do that.	SPK		0.144627	2.13	mic9	manual	452.0	-3559.0	-3559.0		3282.0	
578.29	1.641	P1	[OVL:floor_fight]	OVL	floor_fight			shared	confident	-1641.0				3282.0	
579.931	1.326	GROUP	(1.3)	SIL				shared	manual	0.0				1326.0	
581.257	8.091	P3	So it's like blind and silent MasterChef while it's a Hawaii 80s party.	SPK		0.062221	1.36	mic11	manual	0.0	1326.0	1326.0		8203.0	
581.257	0.592	P3	[OVL:competitive]	OVL	competitive			shared	uncertain	-8091.0				1184.0	collaborative
584.17	0.36	P4	Okay.	BCK		0.02997	0.88	mic12	manual	2321.0			2913.0	360.0	
585.44	2.251	P1	Blind and silent MasterChef.	SPK		0.075106	1.01	mic9	manual	910.0	-3908.0	-3908.0		4502.0	
585.44	2.251	P1	[OVL:floor_fight]	OVL	floor_fight			shared	uncertain	-2251.0				4502.0	
587.691	6.812	GROUP	(6.8)	SIL				shared	manual	0.0				2657.0	
588.697	0.5	P2	yeah	BCK				shared	manual	-5806.0			7440.0	1000.0	
590.297	0.5	P2	mmh	FP				shared	manual	1100.0				500.0	
594.503	1.201	P3	Well, too many good ideas.	SPK		0.050826	1.07	mic11	manual	3706.0	6812.0	6812.0		1060.0	
595.174	2.24	P1	So do we narrow it down to three or...	SPK		0.041293	1.04	mic9	manual	-530.0	-530.0	-530.0		1060.0	
595.174	0.53	P1	[OVL:competitive]	OVL	competitive			shared	uncertain	-2240.0				1060.0	
597.414	0.433	GROUP	(0.4)	SIL				shared	manual	1710.0					
597.847	0.42	P2	Or one.	SPK		0.014267	3.99	mic10	manual	0.0	433.0	433.0			
598.267	3.667	GROUP	(3.7)	SIL				shared	manual	0.0				2660.0	
599.415	2.36	MODERATOR	[MOD_EVT:note]	MOD_EVT	note			shared	manual	-2519.0				2660.0	
601.122	0.3	P1	okay	BCK		0.00598	1.1	mic9	manual	-653.0				600.0	
601.934	1.762	P4	Just one idea or one participant?	SPK		0.064784	9.37	mic12	manual	512.0	3667.0	3667.0		0.0	
603.696	0.2	GROUP	(0.2)	SIL				shared	manual	0.0				0.0	
603.896	0.38	MODERATOR	One idea?	SPK		0.074176	10.11	shared	manual	0.0	200.0	200.0		0.0	
604.276	0.14	GROUP	(.)	SIL				shared	manual	0.0					
604.416	0.281	P4	Okay.	SPK		0.017901	8.89	mic12	manual	0.0	140.0	140.0			
604.697	1.275	GROUP	(1.3)	SIL				shared	manual	0.0					
605.972	0.66	P2	One idea.	SPK		0.007136	3.39	mic10	manual	0.0	1275.0	1275.0			
606.632	0.668	GROUP	(0.7)	SIL				shared	manual	0.0					
607.3	1.483	P1	I'm between the	SPK				shared	manual	0.0	668.0	668.0			
608.783	2.972	GROUP	(3.0)	SIL				shared	manual	0.0					
611.755	3.566	P1	silent disco and the	SPK				shared	manual	0.0	2972.0	5123.0			
615.321	0.794	GROUP	(0.8)	SIL				shared	manual	0.0					
616.115	1.8	P1	and the paintball	SPK				shared	manual	0.0	794.0	9483.0			
617.915	0.273	GROUP	(0.3)	SIL				shared	manual	0.0					
618.188	2.442	P4	If it's just one idea, I'm going to have to go with paintball.	SPK		0.033087	10.51	mic12	manual	0.0	273.0	273.0			
620.63	0.433	GROUP	(0.4)	SIL				shared	manual	0.0					
621.063	1.821	P3	Yeah, I think paintball as well.	SPK		0.044843	3.91	mic11	manual	0.0	433.0	433.0		994.0	
622.387	1.429	P2	paintball	SPK				shared	manual	-497.0	-497.0	-497.0		994.0	
622.387	0.497	P2	[OVL:smooth]	OVL	smooth			shared	confident	-1429.0				994.0	collaborative
623.816	0.336	GROUP	(0.3)	SIL				shared	manual	932.0					
624.152	1.781	P4	Silent paintball.	SPK		0.052553	11.99	mic12	manual	0.0	336.0	336.0		1134.0	
625.366	0.7	P3	Silent paintball?	SPK		0.049246	8.45	mic11	manual	-567.0	-567.0	-567.0		1134.0	
625.366	0.567	P3	[OVL:competitive]	OVL	competitive			shared	uncertain	-700.0				1134.0	
626.106	0.781	P3	Blind paintball?	SPK		0.054987	3.33	mic11	manual	173.0	40.0	173.0			
626.887	0.248	GROUP	(0.2)	SIL				shared	manual	0.0					
627.135	0.18	P4	Yeah.	SPK		0.026692	9.35	mic12	manual	0.0	248.0	248.0			
627.315	0.621	GROUP	(0.6)	SIL				shared	manual	0.0					
627.936	0.62	P4	We cannot do that.	SPK		0.13346	2.43	mic12	manual	0.0	621.0	1049.0			
628.556	4.321	GROUP	(4.3)	SIL				shared	manual	0.0				3619.0	
628.965	3.419	GROUP	[GROUP LAUGHTER]	LAU				shared	manual	-3912.0				3419.0	
632.56	0.2	P3	okay	BCK		0.027689	5.8	mic11	manual	176.0				200.0	
632.877	1.538	P3	So I guess paintball?	SPK				shared	manual	117.0	4321.0	4321.0		1146.0	
633.842	1.821	P4	Yes, paintball rules.	SPK		0.038567	9.69	mic12	manual	-573.0	-573.0	-573.0		1426.0	
633.842	0.573	P4	[OVL:competitive]	OVL	competitive			shared	uncertain	-1821.0				1146.0	
635.523	0.26	MODERATOR	Okay.	SPK		0.00333	1.15	shared	manual	1108.0	-140.0	-140.0		280.0	
635.523	0.14	MODERATOR	[OVL:backchannel_ovl]	OVL	backchannel_ovl			shared	confident	-260.0				280.0	
635.783	0.401	GROUP	(0.4)	SIL				shared	manual	120.0					
636.184	5.025	MODERATOR	Then I'm going to send again the settlement form and decide one person to fill it in.	SPK		0.002829	1.03	shared	manual	0.0	401.0	521.0			
641.209	1.581	GROUP	(1.6)	SIL				shared	manual	0.0					
642.79	0.761	P4	I guess it's your turn.	SPK		0.01923	7.67	mic12	manual	0.0	1581.0	1581.0			
643.551	0.813	GROUP	(0.8)	SIL				shared	manual	0.0					
644.364	0.28	P3	Is it my turn? Okay	SPK		0.019121	4.82	mic11	manual	0.0	813.0	813.0			
