onset	duration	speaker	text	type	subtype	energy	energy_ratio	mic	confidence	gap_prev_ms	trp_silence_ms	interruption_gap_ms	bclatency_ms	overlap_ms	context_label
99.558	0.992	P1	And what about you?	SPK				P1	manual	0.0	1573.0	1573.0		300.0	
100.209	0.3	P3	Yeah.	BCK				P3	manual	-341.0			651.0	300.0	
100.55	3.716	GROUP	(3.7)	SIL				shared	manual	41.0				0.0	
104.266	17.654	P3	I think actually all three candidates they look very promising so it's a little bit down to if you talk to them how you if you can find out more how they interact I think that could could help a little bit	SPK		0.018132	2.91	P3	confident	0.0	3716.0	3716.0			
121.92	11.244	GROUP	(11.2)	SIL				shared	manual	0.0					
133.164	5.141	P1	But you don't want to pick one of them.	SPK		0.010251	3.21	P1	confident	0.0	11244.0	11244.0			
138.305	1.802	GROUP	(1.8)	SIL				shared	manual	0.0					
140.107	3.002	P3	Yeah, let's say I talk to all three of them.	SPK		0.04774	6.19	P3	confident	0.0	1802.0	1802.0			
143.109	0.28	GROUP	(0.3)	SIL				shared	manual	0.0					
143.389	9.448	P3	Then I would say, I agree with you that probably A or C sounds more promising.	SPK		0.031878	5.21	P3	confident	0.0	280.0	5084.0		0.0	
152.837	4.168	GROUP	(4.2)	SIL				shared	manual	0.0				1218.0	
153.201	1.218	P1	Mhm, ok.	BCK				P1	manual	-3804.0				1218.0	
157.005	6.026	P2	Yeah, because candidate B doesn't take care of the end user.	SPK		0.014797	1.93	P2	confident	2586.0	4168.0	4168.0			
163.031	0.06	GROUP	(.)	SIL				shared	manual	0.0					
163.091	2.682	P2	I think that's something we would like to engage.	SPK		0.017764	2.34	P2	confident	0.0	60.0	10254.0			
165.773	0.93	GROUP	(0.9)	SIL				shared	manual	0.0				220.0	
166.163	0.22	P3	Yeah?	BCK		0.064278	6.16	P3	confident	-540.0				220.0	
166.703	0.342	P2	Yeah.	SPK		0.017637	1.46	P2	confident	320.0	930.0	13866.0		0.0	
167.045	0.239	GROUP	(0.2)	SIL				shared	manual	0.0				0.0	
167.284	0.629	P3	Yeah, definitely.	SPK				P3	manual	0.0	239.0	239.0			
167.913	7.135	GROUP	(7.1)	SIL				shared	manual	0.0				521.0	
168.003	0.521	P2	Yeah.	BCK				P2	manual	-7045.0				521.0	
175.048	5.143	P3	So what is a little bit unclear to me, are they all internal candidates here or is it...	SPK		0.030881	6.27	P3	confident	6524.0	7135.0	8003.0			
180.191	1.1	GROUP	(1.1)	SIL				shared	manual	0.0					
181.291	2.222	P1	I don't think so, because one...	SPK		0.01056	3.51	P1	confident	0.0	1100.0	1100.0			
183.513	3.644	GROUP	(3.6)	SIL				shared	manual	0.0					
187.157	0.54	P2	I don't know.	SPK		0.015079	1.56	P2	confident	0.0	3644.0	3644.0			
187.697	0.414	GROUP	(0.4)	SIL				shared	manual	0.0					
188.111	0.56	P1	I don't know.	SPK		0.016401	3.55	P1	confident	0.0	414.0	414.0			
188.671	0.463	GROUP	(0.5)	SIL				shared	manual	0.0				517.0	
188.812	0.2	P1	Yeah.	BCK		0.04042	4.28	P1	confident	-322.0				395.0	
188.817	0.449	P3	Yeah.	BCK				P3	manual	-195.0				644.0	
189.134	5.103	P4	I can't read out of the text what it said.	SPK		0.021965	1.65	P4	confident	-132.0	463.0	463.0		6055.0	
191.62	0.18	P2	No.	SPK		0.011758	2.73	P2	confident	-2617.0	-2617.0	-2617.0		360.0	
191.62	0.18	P2	[OVL:backchannel_ovl]	OVL	backchannel_ovl			shared	manual	-180.0				360.0	
191.8	1.267	GROUP	(1.3)	SIL				shared	manual	0.0				1267.0	
193.067	0.686	P1	It doesn't say.	SPK				P1	manual	0.0	1267.0	1267.0		3328.0	
193.067	0.686	P1	[OVL:competitive]	OVL	competitive			shared	uncertain	-686.0				3328.0	
193.101	5.301	P2	No, it doesn't say... I believe it would have been mentioned.	SPK		0.025182	0.68	P2	confident	-652.0	-652.0	-652.0		9875.0	
193.101	1.136	P2	[OVL:floor_fight]	OVL	floor_fight			shared	confident	-5301.0				4228.0	
193.101	0.652	P2	[OVL:competitive]	OVL	competitive			shared	manual	-1136.0				3260.0	
194.417	1.662	P4	No, it doesn't say anything.	SPK		0.028873	1.42	P4	confident	664.0	-3985.0	-3985.0		3324.0	
194.417	1.662	P4	[OVL:floor_fight]	OVL	floor_fight			shared	confident	-1662.0				3324.0	competitive
196.079	7.993	GROUP	(8.0)	SIL				shared	manual	0.0				2603.0	
202.045	0.28	P3	Yeah?	BCK				P3	manual	-2027.0				280.0	
204.072	5.964	P3	But perhaps it could be a good idea still to call in for a second round of interviews	SPK				P3	manual	1747.0	7993.0	7993.0		359.0	
209.439	0.359	P2	Yeah.	BCK				P2	manual	-597.0			5367.0	359.0	
210.036	0.451	GROUP	(0.5)	SIL				shared	manual	238.0					
210.487	0.941	P4	Oh, absolutely.	SPK		0.062779	2.07	P4	confident	0.0	451.0	451.0		246.0	
211.305	0.28	P1	Yeah.	SPK		0.020753	0.52	P1	confident	-123.0	-123.0	-123.0		246.0	
211.305	0.123	P1	[OVL:backchannel_ovl]	OVL	backchannel_ovl			shared	manual	-280.0				246.0	
211.608	0.68	P4	Absolutely.	SPK		0.021584	1.51	P4	confident	180.0	23.0	23.0			
212.288	9.899	GROUP	(9.9)	SIL				shared	manual	0.0					
222.187	3.141	P4	Should we then make a prioritized list who we want to call in first?	SPK		0.036807	2.41	P4	confident	0.0	9899.0	10602.0		234.0	
225.211	3.767	P2	One final candidate, we have to find one...	SPK				P2	manual	-117.0	-117.0	-117.0		6885.0	
225.211	0.117	P2	[OVL:backchannel_ovl]	OVL	backchannel_ovl			shared	manual	-3767.0				234.0	
226.248	1.22	P4	Yeah, we have to find one.	SPK		0.046747	2.18	P4	confident	920.0	-2730.0	-2730.0		3631.0	
226.248	1.22	P4	[OVL:floor_fight]	OVL	floor_fight			shared	uncertain	-1220.0				3631.0	collaborative
227.071	2.081	P1	Yeah, we have to pick one.	SPK		0.027098	1.04	P1	confident	-397.0	-397.0	-397.0		5005.0	
227.071	1.907	P1	[OVL:floor_fight]	OVL	floor_fight			shared	uncertain	-2081.0				5005.0	collaborative
227.071	0.397	P1	[OVL:smooth]	OVL	smooth			shared	manual	-1907.0				1985.0	collaborative
229.152	1.173	GROUP	(1.2)	SIL				shared	manual	1684.0				1090.0	
229.306	0.239	P2	Yeah.	BCK				P2	manual	-1019.0				450.0	
229.334	0.521	P3	Okay.	BCK		0.035616	1.13	P3	confident	-211.0				898.0	
229.689	0.33	P1	Yeah.	BCK				P1	manual	-166.0				496.0	
230.325	1.905	P1	So you have to make a decision.	SPK				P1	manual	306.0	1173.0	2857.0		3083.0	
230.935	0.57	P2	Exactly.	SPK				P2	manual	-1295.0	-1295.0	-1295.0		1140.0	
230.935	0.57	P2	[OVL:competitive]	OVL	competitive			shared	uncertain	-570.0				1140.0	collaborative
231.505	0.208	GROUP	(0.2)	SIL				shared	manual	0.0				392.0	
231.529	0.922	P3	Yeah, yeah, ok	BCK				P3	manual	-184.0			1204.0	2140.0	
231.713	1.66	P1	Yeah, sorry too.	SPK		0.073612	2.19	P1	confident	-738.0	208.0	208.0		1772.0	
231.713	0.517	P1	[OVL:competitive]	OVL	competitive			shared	uncertain	-1660.0				1551.0	collaborative
233.373	19.26	GROUP	(19.3)	SIL				shared	manual	1143.0				4157.0	
233.779	0.24	P2	Yeah.	BCK		0.031605	3.36	P2	confident	-18854.0				240.0	
234.894	0.28	P1	Oops.	BCK		0.014037	3.36	P1	confident	875.0				280.0	
235.499	2.995	P1	[LAUGHTER]	LAU				P1	manual	325.0				2995.0	
240.941	0.422	P3	Yeah.	BCK				P3	manual	2447.0				422.0	
251.708	0.22	P3	Yeah.	BCK		0.027873	6.45	P3	confident	10345.0				220.0	
252.633	7.325	P3	So it's also a little bit down to what we expect from the role or from the person, right?	SPK		0.030557	6.26	P3	confident	705.0	19260.0	19260.0			
259.958	0.1	GROUP	(.)	SIL				shared	manual	0.0				0.0	
260.058	7.847	P3	Is it someone who can support technically or is it more someone who can convince and sell?	SPK		0.017883	2.27	P3	confident	0.0	100.0	26685.0		0.0	
267.905	0.791	GROUP	(0.8)	SIL				shared	manual	0.0				220.0	
268.185	0.22	P3	Yeah.	BCK		0.025854	0.79	P3	confident	-511.0				220.0	
268.696	4.122	P4	If you look at the role, it looks like it's...	SPK		0.040979	2.8	P4	confident	291.0	791.0	791.0		9420.0	
270.249	0.78	P2	Yeah.	BCK		0.021806	0.5	P2	uncertain	-2569.0			1553.0	1555.0	
270.778	1.68	P2	It's supporting function, yeah?	SPK				P2	manual	-251.0	-2040.0	-2040.0		8171.0	
270.778	1.68	P2	[OVL:floor_fight]	OVL	floor_fight			shared	uncertain	-1680.0				8171.0	collaborative
270.938	3.002	P1	It's a change, it's a big change.	SPK				P1	manual	-1520.0	-1520.0	-1520.0		8411.0	
270.938	1.88	P1	[OVL:floor_fight]	OVL	floor_fight			shared	uncertain	-3002.0				8411.0	collaborative
270.938	1.52	P1	[OVL:floor_fight]	OVL	floor_fight			shared	manual	-1880.0				7691.0	collaborative
273.94	0.238	GROUP	(0.2)	SIL				shared	manual	1482.0					
274.178	3.061	P4	Isn't it on helping teams to understand?	SPK		0.028401	6.71	P4	confident	0.0	238.0	238.0		342.0	
276.863	0.342	P1	Yeah.	BCK				P1	manual	-376.0			2685.0	342.0	
277.26	9.824	P4	I mean, really, I think it's that trying to convince them AI is okay and we can use it for all this great stuff.	SPK		0.064087	5.25	P4	confident	55.0	21.0	3320.0		300.0	
278.274	0.3	P2	Yeah.	BCK		0.032435	3.42	P2	confident	-8810.0			1014.0	300.0	
287.084	0.5	GROUP	(0.5)	SIL				shared	manual	8510.0				300.0	
287.259	0.3	P2	Yeah.	BCK		0.011696	2.31	P2	confident	-325.0				300.0	
287.584	2.141	P4	Kind of the salesman approach.	SPK		0.050782	2.61	P4	confident	25.0	500.0	13644.0			
289.725	0.14	GROUP	(.)	SIL				shared	manual	0.0					
289.865	2.201	P4	That's how I read what we're supposed to do.	SPK		0.053315	2.66	P4	confident	0.0	140.0	15925.0		1660.0	
290.597	0.41	P2	Yeah!	BCK				P2	manual	-1469.0			732.0	410.0	
291.026	1.146	P3	Yeah, yeah.	BCK				P3	manual	19.0			1161.0	1356.0	
291.961	2.581	P2	So it should be a person that interact with people.	SPK		0.030599	1.01	P2	confident	-211.0	-105.0	-105.0		421.0	
291.961	0.105	P2	[OVL:backchannel_ovl]	OVL	backchannel_ovl			shared	manual	-2581.0				315.0	
294.542	0.205	GROUP	(0.2)	SIL				shared	manual	2476.0				0.0	
294.747	7.262	P4	Yeah, and is charismatic enough to convince him to use AI.	SPK		0.048796	3.81	P4	confident	0.0	205.0	205.0		5811.0	
294.946	0.621	P3	Yeah.	BCK				P3	manual	-7063.0			199.0	1032.0	
295.065	0.411	P2	Yeah.	BCK				P2	manual	-502.0			318.0	822.0	
299.487	0.79	P2	Exactly.	SPK				P2	manual	4011.0	-2522.0	-2522.0		1580.0	
299.487	0.79	P2	[OVL:competitive]	OVL	competitive			shared	uncertain	-790.0				1580.0	collaborative
300.277	0.803	GROUP	(0.8)	SIL				shared	manual	0.0				1178.0	
300.705	0.538	P2	Yeah.	BCK				P2	manual	-375.0			5958.0	1239.0	
301.08	1.043	P3	Sounds right, yeah.	SPK				P3	manual	-163.0	803.0	803.0		2169.0	
301.08	0.929	P3	[OVL:competitive]	OVL	competitive			shared	uncertain	-1043.0				2021.0	collaborative
302.049	13.784	P4	So I think with that, I think I would do the C, but we don't know in C if he actually has AI knowledge because it says the first A has limited knowledge, right?	SPK		0.057509	6.0	P4	confident	40.0	-74.0	-74.0		254.0	
302.049	0.074	P4	[OVL:backchannel_ovl]	OVL	backchannel_ovl			shared	manual	-13784.0				148.0	
315.727	0.389	P2	Mhm.	BCK				P2	manual	13604.0			13678.0	389.0	
315.833	0.12	GROUP	(.)	SIL				shared	manual	-283.0				120.0	
315.953	3.541	P4	But it just says IT for C, so I don't know.	SPK		0.04953	6.73	P4	confident	0.0	120.0	13830.0		163.0	
319.494	0.4	GROUP	(0.4)	SIL				shared	manual	0.0					
319.894	4.087	P4	So if that means AI, well, then C would be a better candidate.	SPK		0.047873	9.6	P4	confident	0.0	400.0	17771.0			
324.001	0.821	P4	But I don't know.	SPK		0.038666	8.21	P4	confident	20.0	20.0	21878.0			
324.822	0.18	GROUP	(.)	SIL				shared	manual	0.0					
325.002	0.661	P4	What do you think?	SPK		0.029689	8.1	P4	confident	0.0	180.0	22879.0			
325.663	0.605	GROUP	(0.6)	SIL				shared	manual	0.0				0.0	
326.268	3.161	P3	He's familiar with common AI tools.	SPK		0.041926	5.29	P3	confident	0.0	605.0	605.0		0.0	
329.429	0.38	GROUP	(0.4)	SIL				shared	manual	0.0					
329.809	0.5	P3	Who isn't?	SPK		0.030547	5.05	P3	confident	0.0	380.0	4146.0			
330.309	0.483	GROUP	(0.5)	SIL				shared	manual	0.0				0.0	
330.792	1.502	P1	I think it's... Yeah.	SPK		0.152279	3.95	P1	confident	0.0	483.0	483.0		1688.0	
331.229	0.797	P2	Yeah, exactly.	BCK				P2	manual	-1065.0			437.0	1420.0	
331.403	1.357	P4	Yeah, yeah.	BCK				P4	manual	-623.0			611.0	1980.0	
332.294	0.186	GROUP	(.)	SIL				shared	manual	-466.0				186.0	
332.48	6.25	P1	I think it's easier to get updated about AI, than getting updated about soft skills.	SPK				P1	manual	0.0	186.0	2171.0		280.0	
338.73	0.543	GROUP	(0.5)	SIL				shared	manual	0.0					
339.273	0.92	P4	Oh yeah, absolutely.	SPK		0.08394	1.61	P4	confident	0.0	543.0	543.0		0.0	
340.193	1.263	GROUP	(1.3)	SIL				shared	manual	0.0				1203.0	
340.253	1.501	P3	Yeah, yeah, okay.	BCK		0.035819	1.52	P3	confident	-1203.0				1501.0	
341.456	2.52	P2	Yeah, I think it's a good choice.	SPK				P2	manual	-298.0	1263.0	1263.0		2176.0	
341.994	0.38	P3	Yeah.	BCK		0.013304	0.74	P3	confident	-1982.0			538.0	380.0	
342.739	0.261	P4	Yeah.	SPK		0.019869	10.57	P4	uncertain	365.0	-1237.0	-1237.0		522.0	
342.739	0.261	P4	[OVL:smooth]	OVL	smooth			shared	manual	-261.0				522.0	collaborative
343.0	3.491	GROUP	(3.5)	SIL				shared	manual	0.0				1376.0	
344.114	0.4	P3	Yeah, yeah.	BCK		0.02901	3.0	P3	uncertain	-2377.0				400.0	
346.491	0.701	P2	Do we agree?	SPK				P2	manual	1977.0	3491.0	3491.0		162.0	
347.111	0.841	P4	Yeah, I think.	SPK				P4	manual	-81.0	-81.0	-81.0		1116.0	
347.111	0.081	P4	[OVL:backchannel_ovl]	OVL	backchannel_ovl			shared	manual	-841.0				162.0	
347.475	0.5	P3	Yeah.	SPK		0.035472	1.35	P3	confident	283.0	-477.0	-477.0		954.0	
347.475	0.477	P3	[OVL:smooth]	OVL	smooth			shared	manual	-500.0				954.0	collaborative
347.975	0.52	GROUP	(0.5)	SIL				shared	manual	23.0					
348.495	0.76	P3	You're hired.	SPK		0.072268	2.98	P3	confident	0.0	520.0	543.0			
349.255	3.941	GROUP	(3.9)	SIL				shared	manual	0.0				7781.0	
349.473	2.76	P2	[LAUGHTER]	LAU				P2	manual	-3723.0				6818.0	
349.756	4.088	P3	[LAUGHTER]	LAU				P3	manual	-2477.0				8146.0	
349.86	1.581	P1	[LAUGHTER]	LAU				P1	manual	-3984.0				4743.0	
353.196	11.261	MODERATOR	Okay, so I will send a form to all of the tablets to make the decision, but you have to choose only one out of you who sends in this final form	SPK		0.019316	1.04	MOD	confident	1755.0	3941.0	3941.0		648.0	
364.457	0.118	GROUP	(.)	SIL				shared	manual	0.0				0.0	
364.575	1.461	MODERATOR	This one now, only one of you.	SPK		0.003528	1.21	MOD	confident	0.0	118.0	15320.0			
366.036	0.656	GROUP	(0.7)	SIL				shared	manual	0.0					
366.692	0.741	P2	Okay, do you do it?	SPK		0.010348	2.29	mic10	confident	0.0	656.0	656.0		1192.0	
366.837	5.243	P4	Yeah, so I'm sending candidate C. One, two, three, submit.	SPK		0.041355	8.08	P4	confident	-596.0	-596.0	-596.0		1460.0	
366.837	0.596	P4	[OVL:simultaneous]	OVL	simultaneous			shared	manual	-5243.0				1192.0	
370.031	0.268	P2	Yeah.	BCK				P2	manual	2598.0			3194.0	268.0	
372.08	22.043	GROUP	(22.0)	SIL				shared	manual	1781.0				5370.0	
373.015	3.088	P1	[LAUGHTER]	LAU				P1	manual	-21108.0				4724.0	
374.613	0.3	P4	Okay.	BCK		0.037358	2.33	P4	uncertain	-1490.0				746.0	
374.767	1.821	P2	[LAUGHTER]	LAU				P2	manual	-146.0				3303.0	
392.454	0.161	P3	Mm-hmm.	BCK		0.020054	4.92	P3	uncertain	15866.0				161.0	
394.123	2.151	P3	Mm-hmm.	SPK		0.006591	3.97	P3	uncertain	1508.0	22043.0	22043.0			
396.274	104.445	GROUP	(104.4)	SIL				shared	manual	0.0				345.0	
470.698	0.345	P3	Mmh.	BCK		0.027585	5.02	P3	uncertain	-30021.0				345.0	
500.719	2.742	P1	I don't really understand the last question.	SPK		0.013155	4.53	P1	confident	29676.0	104445.0	104445.0			
503.461	0.38	GROUP	(0.4)	SIL				shared	manual	0.0					
503.841	0.961	P1	Task check.	SPK		0.005462	2.88	P1	confident	0.0	380.0	107567.0			
504.802	0.92	GROUP	(0.9)	SIL				shared	manual	0.0				0.0	
505.722	2.062	P1	Information that was unique.	SPK		0.008051	4.21	P1	confident	0.0	920.0	109448.0		0.0	
507.784	2.281	GROUP	(2.3)	SIL				shared	manual	0.0					
510.065	1.221	P1	Do you understand the last one?	SPK		0.014438	4.3	P1	confident	0.0	2281.0	113791.0			
511.286	0.411	GROUP	(0.4)	SIL				shared	manual	0.0					
511.697	2.782	P3	I think I forgot that we didn't see the same information.	SPK		0.035677	5.3	P3	confident	0.0	411.0	411.0			
514.479	0.94	GROUP	(0.9)	SIL				shared	manual	0.0				0.0	
515.419	3.482	P3	Maybe we didn't see the same information on the three candidates.	SPK		0.021405	6.03	P3	confident	0.0	940.0	4133.0		0.0	
518.941	2.941	P3	That's something I mentally slipped.	SPK		0.029219	1.15	P3	confident	40.0	40.0	7655.0		1847.0	
519.631	0.637	P2	Oh yeah.	BCK				P2	manual	-2251.0			690.0	637.0	
520.312	1.21	P1	Aah.	BCK				P1	manual	44.0			1371.0	1210.0	
521.882	1.349	GROUP	(1.3)	SIL				shared	manual	360.0				0.0	
523.231	3.041	P2	It sounded as if we had the same picture.	SPK		0.027178	1.1	P2	confident	0.0	1349.0	1349.0		2899.0	
524.394	1.021	P1	Yeah, we agreed.	SPK		0.038261	1.31	P1	confident	-1878.0	-1878.0	-1878.0		2042.0	
524.394	1.021	P1	[OVL:floor_fight]	OVL	floor_fight			shared	uncertain	-1021.0				2042.0	collaborative
525.415	2.256	GROUP	(2.3)	SIL				shared	manual	0.0				857.0	
527.671	2.282	P4	But I don't think it was the same information.	SPK		0.048669	2.12	P4	confident	0.0	2256.0	2256.0		922.0	
529.492	1.342	P1	Ah, you don't think so?	SPK				P1	manual	-461.0	-461.0	-461.0		1042.0	
529.492	0.461	P1	[OVL:smooth]	OVL	smooth			shared	manual	-1342.0				922.0	
530.774	1.461	P4	No.	SPK		0.015142	1.23	P4	confident	821.0	-60.0	-60.0		430.0	
530.774	0.06	P4	[OVL:backchannel_ovl]	OVL	backchannel_ovl			shared	manual	-1461.0				120.0	
531.925	0.381	P2	Okay.	BCK		0.02134	1.37	P2	confident	1091.0			1151.0	381.0	
532.235	0.48	GROUP	(0.5)	SIL				shared	manual	-71.0				71.0	
532.715	2.782	P4	But three candidates were just kind of nuanced differences.	SPK		0.055109	6.8	P4	confident	0.0	480.0	1881.0		0.0	
535.497	1.678	GROUP	(1.7)	SIL				shared	manual	0.0				481.0	
535.75	0.481	P1	Okay.	BCK		0.013734	0.77	P1	confident	-1425.0				481.0	
537.175	0.881	P4	I'm guessing.	SPK		0.038838	12.29	P4	confident	944.0	1678.0	6341.0			
538.056	1.802	GROUP	(1.8)	SIL				shared	manual	0.0				301.0	
538.593	0.301	P2	Yeah.	BCK		0.028125	0.76	P2	confident	-1265.0				301.0	
539.858	2.623	P4	I thought you said it was different.	SPK		0.059598	2.5	P4	confident	964.0	1802.0	9024.0		0.0	
542.481	0.06	GROUP	(.)	SIL				shared	manual	0.0					
542.541	9.629	MODERATOR	It didn't say explicitly, but yeah, you had to come up with a different, but of course, yeah, there was a right choice or a wrong choice.	SPK		0.00956	3.32	MOD	confident	0.0	60.0	60.0			
552.19	4.204	MODERATOR	Yeah, I cannot say too much, but... You don't know.	SPK		0.074709	1.33	MOD	confident	20.0	20.0	9709.0			
556.394	0.12	GROUP	(.)	SIL				shared	manual	0.0					
556.514	1.202	P4	Okay, we'll imagine.	SPK		0.128756	4.48	P4	confident	0.0	120.0	120.0			
