onset	duration	speaker	text	type	subtype	energy	energy_ratio	mic	confidence	gap_prev_ms	trp_silence_ms	interruption_gap_ms	bclatency_ms	overlap_ms	context_label
247.104	7.324	P3	So I'm sort of leaning towards that.	SPK		0.01265	5.03	P3	confident	0.0	100.0	129082.0		0.0	
254.428	2.241	GROUP	(2.2)	SIL				shared	manual	0.0				0.0	
256.669	5.263	P3	And I think also speaking of being productive, I mean, I think the format...	SPK		0.019136	4.87	P3	confident	0.0	2241.0	138647.0			
261.932	7.49	GROUP	(7.5)	SIL				shared	manual	0.0					
269.422	6.848	P3	since we are, if it's when we're looking at AI and productivity, online training and quizzes,	SPK		0.021734	5.75	P3	confident	0.0	7490.0	151400.0		0.0	
276.27	2.16	GROUP	(2.2)	SIL				shared	manual	0.0				0.0	
278.43	5.202	P3	would be a good way to go, also looking at how much time we spend on this.	SPK		0.009965	3.71	P3	confident	0.0	2160.0	160408.0		150.0	
283.557	15.967	P2	I want to see lectures and Q&A could be used and that uh especially in AI then you have some uh how you use AI in the daily task and then you have a lecture online training on how to use it in most efficient way and so on to make it make the best use of it	SPK		0.015859	1.54	P2	confident	-75.0	-75.0	-75.0		1412.0	
283.557	0.075	P2	[OVL:backchannel_ovl]	OVL	backchannel_ovl			shared	manual	-15967.0				150.0	
285.794	0.971	P3	Yeah, yeah.	BCK				P3	manual	2162.0			2237.0	971.0	
294.964	0.291	P3	Mhm.	BCK				P3	manual	8199.0			11407.0	291.0	
299.524	2.866	GROUP	(2.9)	SIL				shared	manual	4269.0				160.0	
299.88	0.16	P1	Yeah.	BCK		0.006456	0.54	P1	confident	-2510.0				160.0	
302.39	5.405	P1	I think it's a bit difficult sometimes with lectures to keep people focused.	SPK		0.017756	4.69	P1	confident	2350.0	2866.0	2866.0			
307.795	0.781	GROUP	(0.8)	SIL				shared	manual	0.0					
308.576	17.676	P1	So I think in terms of the format I would advocate for something more like interactive or collaborative where people have to talk about things and also give their own opinion and show that they're engaged throughout the workshop.	SPK		0.016689	2.69	P1	confident	0.0	781.0	9052.0		510.0	
323.946	0.51	P2	Mhm.	BCK				P2	manual	-2306.0			15370.0	510.0	
326.252	0.981	GROUP	(1.0)	SIL				shared	manual	1796.0					
327.233	11.545	P1	And I think it's quite interesting in terms of topics more like the human component and how AI can help us to reduce the stress and workload at work.	SPK		0.018594	4.06	P1	confident	0.0	981.0	27709.0			
338.778	0.221	GROUP	(0.2)	SIL				shared	manual	0.0					
338.999	2.381	P1	But I guess the workload and productivity is somewhat related.	SPK		0.023729	4.07	P1	confident	0.0	221.0	39475.0			
341.38	0.82	GROUP	(0.8)	SIL				shared	manual	0.0					
342.2	10.365	P1	So maybe it can be factored in the workload session to also be productive or reduce workload by being more productive.	SPK		0.015533	4.23	P1	confident	0.0	820.0	42676.0			
352.565	5.843	GROUP	(5.8)	SIL				shared	manual	0.0					
358.408	13.447	P2	I still think that how to use AI activity for the first one, how to use AI for productivity and daily tasks and how to work better across teams is	SPK		0.019182	5.32	P2	confident	0.0	5843.0	5843.0			
371.855	1.582	GROUP	(1.6)	SIL				shared	manual	0.0					
373.437	17.881	P2	As I see it, the best options you have, and yeah, maybe you can talk about stress, but I think also if you use AI, or you learn how to use AI, it could reduce the stress and workload, because then you have it to use in your daily tasks, and then you only need some online training for the formats to...	SPK		0.02116	4.47	P2	confident	0.0	1582.0	20872.0		762.0	
381.821	0.34	P1	Mhm.	BCK				P1	manual	-9497.0			8384.0	340.0	
383.563	0.221	P1	Yeah.	BCK		0.008097	3.8	P1	confident	1402.0			10126.0	221.0	
384.488	0.201	P3	Mhm.	BCK				P3	manual	704.0			11051.0	201.0	
391.318	1.562	GROUP	(1.6)	SIL				shared	manual	6629.0					
392.88	0.701	P2	to know how it works.	SPK		0.037947	5.46	P2	confident	0.0	1562.0	40315.0			
393.581	1.08	GROUP	(1.1)	SIL				shared	manual	0.0					
394.661	6.566	P2	So you have understanding, this is how I should use it, and using this in this way to get this output and so on.	SPK		0.030325	5.25	P2	confident	0.0	1080.0	42096.0		331.0	
398.021	0.331	P1	Yeah.	BCK				P1	manual	-3206.0			3360.0	331.0	
401.267	14.291	P2	Maybe you have, yeah, of course, there will be some complications with some research projects we're doing, but then you have to better also work across the teams and to solve the problems that AI maybe has a harder time working on.	SPK		0.01868	5.16	P2	confident	2915.0	40.0	48702.0			
415.558	0.531	GROUP	(0.5)	SIL				shared	manual	0.0					
416.089	18.606	P3	I completely agree and I think look when on the format side I think it's important to remember that we're a global company so we have to be able to include everyone if we do sort of these interactive workshops and cross-department working groups that's good for smaller teams but but if we want to do something that	SPK		0.019009	5.05	P3	confident	0.0	531.0	531.0		349.0	
431.575	0.349	P1	Yeah.	BCK				P1	manual	-3120.0			15486.0	349.0	
434.695	1.8	GROUP	(1.8)	SIL				shared	manual	2771.0					
436.495	3.182	P3	that is not just local, but we have to have a global reach.	SPK		0.025103	5.59	P3	confident	0.0	1800.0	20937.0			
439.677	1.301	GROUP	(1.3)	SIL				shared	manual	0.0					
440.978	14.472	P3	It's much more inclusive and efficient to do the online training and quiz and it can be combined in different formats, but um...	SPK		0.022136	3.87	P3	confident	0.0	1301.0	25420.0		620.0	
444.045	0.62	P2	Mhm.	BCK				P2	manual	-11405.0			3067.0	620.0	
455.45	2.621	GROUP	(2.6)	SIL				shared	manual	10785.0					
458.071	3.001	P1	I think probably it's more cost efficient and easier to roll out.	SPK		0.020896	4.42	P1	confident	0.0	2621.0	2621.0			
461.072	0.6	GROUP	(0.6)	SIL				shared	manual	0.0					
461.672	22.849	P1	But I would argue for like, if you really want to have an effect where people have like a deep understanding, as you mentioned, I would still argue for like a workshop or working group type where you have maybe a human expert coming in and explaining and like facilitating between different groups.	SPK		0.018939	4.58	P1	confident	0.0	600.0	6222.0		1022.0	
480.025	0.682	P2	Mhm.	BCK				P2	manual	-4496.0			18353.0	1022.0	
480.328	0.34	P3	Mhm.	BCK				P3	manual	-379.0			18656.0	680.0	
484.521	0.868	GROUP	(0.9)	SIL				shared	manual	3853.0					
485.389	1.331	P2	Could we do that with lectures?	SPK				P2	manual	0.0	868.0	868.0			
486.72	2.628	GROUP	(2.6)	SIL				shared	manual	0.0					
489.348	10.226	P1	Yeah, I guess you can, but I think, or at least from my, and maybe also your university experience from DTU, sometimes lectures are like a bit not that engaging.	SPK		0.027002	6.68	P1	confident	0.0	2628.0	2628.0			
499.574	0.22	GROUP	(0.2)	SIL				shared	manual	0.0				0.0	
499.794	5.863	P1	So I think if you, at least at work, I would advocate for a workshop.	SPK		0.017072	5.87	P1	confident	0.0	220.0	13074.0		0.0	
505.657	1.251	GROUP	(1.3)	SIL				shared	manual	0.0					
506.908	3.843	P3	But online training doesn't have to be like just one-sided.	SPK		0.025167	5.36	P3	confident	0.0	1251.0	1251.0			
510.771	4.382	P3	It can still be, I mean, it can still sort of be live.	SPK		0.012551	4.25	P3	confident	20.0	20.0	5114.0			
515.153	1.982	GROUP	(2.0)	SIL				shared	manual	0.0				491.0	
515.652	0.491	P2	Mhm.	BCK				P2	manual	-1483.0				491.0	
517.135	3.402	P3	But, but just still, but just still online.	SPK		0.023749	5.12	P3	confident	992.0	1982.0	11478.0			
520.537	1.061	GROUP	(1.1)	SIL				shared	manual	0.0				0.0	
521.598	2.461	P3	It doesn't have to be just like a dead end.	SPK		0.014784	4.26	P3	confident	0.0	1061.0	15941.0		0.0	
524.059	0.06	GROUP	(.)	SIL				shared	manual	0.0					
524.119	3.162	P3	I don't know what it's called, you know, when it's just sort of, but you know what I mean?	SPK		0.01991	1.75	P3	confident	0.0	60.0	18462.0		1261.0	
525.182	1.261	P1	Yeah.	BCK		0.013631	0.8	P1	confident	-2099.0			1063.0	1261.0	
527.301	1.161	P3	There's still a person there.	SPK		0.031763	5.2	P3	confident	858.0	20.0	21644.0			
528.482	5.023	P3	So that can still like in, when we're in teams group, we have breakout sessions and we discuss.	SPK		0.025135	4.79	P3	confident	20.0	20.0	22825.0			
533.505	0.06	GROUP	(.)	SIL				shared	manual	0.0					
533.565	2.502	P3	So, so I'm...	SPK		0.023846	5.39	P3	confident	0.0	60.0	27908.0			
536.067	1.481	GROUP	(1.5)	SIL				shared	manual	0.0					
537.548	8.286	P3	I really think the online training and quiz or the sort of the more independent also works better.	SPK		0.01975	4.68	P3	confident	0.0	1481.0	31891.0			
545.834	1.861	GROUP	(1.9)	SIL				shared	manual	0.0					
547.695	2.002	P3	We don't have so much time to agree.	SPK		0.028856	3.22	P3	confident	0.0	1861.0	42038.0		331.0	
549.271	0.331	P1	No	BCK				P1	manual	-426.0			1576.0	331.0	
549.697	1.621	GROUP	(1.6)	SIL				shared	manual	95.0					
551.318	7.305	P3	I'm definitely for the sort of the AI productivity and doing that in an online training format.	SPK		0.025254	5.47	P3	confident	0.0	1621.0	45661.0			
558.623	2.402	GROUP	(2.4)	SIL				shared	manual	0.0				0.0	
561.025	1.061	P3	That would be my preference.	SPK		0.022124	4.81	P3	confident	0.0	2402.0	55368.0		0.0	
562.086	0.345	GROUP	(0.3)	SIL				shared	manual	0.0					
562.431	1.141	P2	I want to see it for idea.	SPK		0.019102	4.86	P2	confident	0.0	345.0	345.0			
563.572	0.36	GROUP	(0.4)	SIL				shared	manual	0.0					
563.932	11.424	P2	Also vote for the number one in topics and but the lecture in Q&A that sometimes you have when you have the lectures, you have you can get a deeper understanding and ask questions in between.	SPK		0.013811	5.21	P2	confident	0.0	360.0	1846.0			
575.356	3.162	GROUP	(3.2)	SIL				shared	manual	0.0					
578.518	2.212	P2	so that's that's what i would vote for	SPK		0.01424	1.05	P2	confident	0.0	3162.0	16432.0		1756.0	
579.852	0.94	P3	Yeah, but I can...	SPK		0.034286	3.91	P3	confident	-878.0	-878.0	-878.0		1756.0	
579.852	0.878	P3	[OVL:competitive]	OVL	competitive			shared	uncertain	-940.0				1756.0	
580.792	2.271	GROUP	(2.3)	SIL				shared	manual	62.0				260.0	
580.892	0.26	P3	Yeah.	BCK		0.021918	5.51	P3	confident	-2171.0				260.0	
583.063	0.46	P2	Yeah, that's...	SPK		0.015641	3.8	P2	confident	1911.0	2271.0	2271.0			
583.523	4.26	GROUP	(4.3)	SIL				shared	manual	0.0					
587.783	1.961	P1	We didn't really get your opinion.	SPK		0.016047	5.52	P1	confident	0.0	4260.0	4260.0			
589.744	1.778	GROUP	(1.8)	SIL				shared	manual	0.0					
591.522	0.381	P4	I would... yeah	SPK		0.018205	7.18	P4	confident	0.0	1778.0	1778.0			
591.903	3.304	GROUP	(3.3)	SIL				shared	manual	0.0					
595.207	3.342	P1	But I don't really care about the topic.	SPK		0.02612	1.84	P1	confident	0.0	3304.0	3304.0			
598.569	3.742	P1	I am really strong on the engagement part of it.	SPK		0.014851	5.85	P1	confident	20.0	20.0	6666.0			
602.311	2.951	GROUP	(3.0)	SIL				shared	manual	0.0				0.0	
605.262	3.643	P1	So I would agree on any topic if that reaches an agreement, but sorry.	SPK		0.014631	5.7	P1	confident	0.0	2951.0	13359.0		0.0	
608.905	4.097	GROUP	(4.1)	SIL				shared	manual	0.0					
613.002	1.422	P4	I have no opinion of this whatsoever.	SPK		0.036684	10.83	P4	confident	0.0	4097.0	4097.0			
614.424	0.308	GROUP	(0.3)	SIL				shared	manual	0.0					
614.732	4.2	P3	Okay, but then let's um... should we go for topic one?	SPK		0.035297	1.57	P3	confident	0.0	308.0	308.0		5177.0	
614.842	0.229	P1	Okay.	BCK				P1	manual	-4090.0			110.0	458.0	
614.842	1.36	P1	[SOFT LAUGHTER]	LAU				P1	manual	-229.0				2447.0	
615.344	4.011	P2	[LAUGHTER]	LAU				P2	manual	-858.0				4869.0	
618.932	3.284	GROUP	(3.3)	SIL				shared	manual	-423.0				423.0	
622.216	4.584	P1	I think if we can go for a format three or four, then you can decide on the topic.	SPK		0.032911	2.02	P1	confident	0.0	3284.0	3284.0			
626.8	1.285	GROUP	(1.3)	SIL				shared	manual	0.0					
628.085	3.45	P2	Ok, so let's go for topic, so that's number one	SPK				P2	manual	0.0	1285.0	1285.0			
631.535	1.115	GROUP	(1.1)	SIL				shared	manual	0.0				330.0	
631.546	0.33	P3	Yeah.	BCK				P3	manual	-1104.0				330.0	
632.65	3.247	P3	And um format um?	SPK				P3	manual	774.0	1115.0	1115.0			
635.897	3.967	GROUP	(4.0)	SIL				shared	manual	0.0					
639.864	4.23	P3	I'm I'm fine with either one of the number one or two	SPK				P3	manual	0.0	3967.0	8329.0		378.0	
642.32	0.378	P2	Yeah.	BCK				P2	manual	-1774.0			2456.0	378.0	
644.094	2.144	GROUP	(2.1)	SIL				shared	manual	1396.0					
646.238	1.341	P1	I'm fine with three and four.	SPK		0.030679	7.35	P1	confident	0.0	2144.0	2144.0		0.0	
647.579	2.836	GROUP	(2.8)	SIL				shared	manual	0.0				0.0	
650.415	0.981	P3	But you want number two, right?	SPK		0.020416	5.95	P3	confident	0.0	2836.0	2836.0			
651.396	0.92	GROUP	(0.9)	SIL				shared	manual	0.0				160.0	
651.944	0.16	P2	Yeah.	BCK				P2	manual	-372.0				160.0	
652.316	0.56	P3	Yeah, let's..	SPK		0.035264	6.26	P3	confident	212.0	920.0	4737.0			
652.876	0.521	GROUP	(0.5)	SIL				shared	manual	0.0					
653.397	2.082	P1	And what topic do you want?	SPK		0.031092	1.65	P1	confident	0.0	521.0	521.0			
655.499	0.38	P2	Number one.	SPK		0.026373	5.08	P2	confident	20.0	20.0	20.0			
655.879	0.558	GROUP	(0.6)	SIL				shared	manual	0.0					
656.437	4.901	P1	Okay, so you are both against me on both topic and format.	SPK		0.04779	3.97	P1	confident	0.0	558.0	558.0		1638.0	
659.7	2.689	P3	[LAUGHTER]	LAU				P3	manual	-1638.0				2689.0	
661.338	1.202	GROUP	(1.2)	SIL				shared	manual	-1051.0				1051.0	
662.54	1.1	P3	And you don't have an opinion?	SPK				P3	manual	0.0	1202.0	1202.0			
663.64	0.532	GROUP	(0.5)	SIL				shared	manual	0.0					
664.172	0.62	P4	No.	SPK		0.01633	0.62	P4	confident	0.0	532.0	532.0		86.0	
664.706	0.3	P3	Okay.	BCK		0.038025	1.13	P3	confident	-86.0			534.0	300.0	
664.792	0.727	GROUP	(0.7)	SIL				shared	manual	-214.0				214.0	
665.519	0.92	P1	Okay, but yeah.	SPK		0.029627	3.12	P1	confident	0.0	727.0	727.0			
666.439	0.66	GROUP	(0.7)	SIL				shared	manual	0.0					
667.099	2.521	P3	Should we do it the democratic way?	SPK		0.066245	1.03	P3	confident	0.0	660.0	660.0		480.0	
669.38	2.01	P1	Yes, I guess I guess we have to, yeah	SPK		0.103558	0.94	P1	confident	-240.0	-240.0	-240.0		2494.0	
669.38	0.24	P1	[OVL:backchannel_ovl]	OVL	backchannel_ovl			shared	manual	-2010.0				480.0	
670.383	2.879	P3	Then with the with the majority?	SPK				P3	manual	763.0	-1007.0	-1007.0		3896.0	
670.383	1.007	P3	[OVL:floor_fight]	OVL	floor_fight			shared	confident	-2879.0				2014.0	collaborative
672.321	4.06	P1	If we have to agree on something, then I guess what do you guys want?	SPK		0.064801	1.7	P1	confident	931.0	-941.0	-941.0		1882.0	
672.321	0.941	P1	[OVL:competitive]	OVL	competitive			shared	uncertain	-4060.0				1882.0	collaborative
676.381	1.2	GROUP	(1.2)	SIL				shared	manual	3119.0					
677.581	0.531	P2	Number one	SPK				P2	manual	0.0	1200.0	1200.0		500.0	
677.862	0.86	P1	No, yeah, okay.	SPK		0.067003	4.6	P1	confident	-250.0	-250.0	-250.0		500.0	
677.862	0.25	P1	[OVL:smooth]	OVL	smooth			shared	manual	-860.0				500.0	
678.722	0.082	GROUP	(.)	SIL				shared	manual	610.0					
678.804	1.301	P3	I'm fine with number one over there.	SPK		0.051166	6.56	P3	confident	0.0	82.0	82.0			
680.105	1.322	GROUP	(1.3)	SIL				shared	manual	0.0					
681.427	1.162	P3	And then, okay.	SPK		0.048237	4.47	P3	confident	0.0	1322.0	2705.0			
682.629	6.008	MODERATOR	One of you can select the topic and the format.	SPK		0.010353	1.77	MOD	confident	40.0	40.0	40.0			
688.677	0.681	P3	The format.	SPK		0.036903	6.76	P3	confident	40.0	40.0	40.0		0.0	
689.358	0.46	GROUP	(0.5)	SIL				shared	manual	0.0				0.0	
689.818	0.261	P3	Okay.	SPK		0.018631	5.13	P3	confident	0.0	460.0	1181.0			
690.099	2.463	P3	The topic, we can do one format.	SPK		0.021839	5.89	P3	confident	20.0	20.0	1462.0			
692.562	2.223	GROUP	(2.2)	SIL				shared	manual	0.0					
694.785	1.843	P3	I'm fine with online training or lecture.	SPK		0.037839	6.46	P3	confident	0.0	2223.0	6148.0			
