onset	duration	speaker	text	type	subtype	energy	energy_ratio	mic	confidence	gap_prev_ms	trp_silence_ms	interruption_gap_ms	bclatency_ms	overlap_ms	context_label
528.427	3.482	GROUP	(3.5)	SIL				shared	manual	0.0				1460.0	
530.528	0.5	P1	mmh	BCK	collaborative			shared	manual	-1381.0				500.0	
531.909	6.869	P2	I shadowed or job swapped with a chemist. And I know nothing about chemistry but it was kind of fun	SPK		0.009183	1.91	shared	manual	881.0	3482.0	2522.0		7093.0	
534.984	3.299	P4	exactly that sounds kind of cool	SPK		0.019814	1.57	mic12	manual	-3794.0	-3794.0	-3794.0		6598.0	
534.984	3.299	P4	[OVL:floor_fight]	OVL	floor_fight			shared	confident	-3299.0				6598.0	
538.283	2.561	GROUP	(2.6)	SIL				shared	manual	0.0				495.0	
540.844	0.541	P3	Yeah, that could be.	SPK		0.01398	5.03	mic11	manual	0.0	2561.0	2561.0		0.0	
541.385	1.796	GROUP	(1.8)	SIL				shared	manual	0.0				0.0	
543.181	2.221	P1	I also like the launchable instrument thing. And also...	SPK		0.032979	6.12	mic9	manual	0.0	1796.0	1796.0			
545.402	0.9	GROUP	(0.9)	SIL				shared	manual	0.0					
546.302	2.081	P2	I like something that you could do during the day	SPK		0.008476	2.78	mic9	manual	0.0	900.0	900.0			
548.383	1.629	GROUP	(1.6)	SIL				shared	manual	0.0				0.0	
550.012	0.46	P2	No, sorry.	SPK		0.007114	2.62	mic10	manual	0.0	1629.0	4610.0		0.0	
550.472	1.16	GROUP	(1.2)	SIL				shared	manual	0.0					
551.632	0.4	P2	Like that.	SPK		0.009806	3.13	mic10	manual	0.0	1160.0	6230.0			
552.032	0.16	GROUP	(.)	SIL				shared	manual	0.0					
552.192	0.921	P2	Yeah, it's cool.	SPK		0.004739	1.84	shared	manual	0.0	160.0	6790.0		300.0	
552.192	0.3	P1	Yeah,	BCK		0.004812	2.43	shared	manual	-921.0			0.0	300.0	
553.113	4.562	GROUP	(4.6)	SIL				shared	manual	621.0				0.0	
557.675	7.091	P3	I mean, there are many, how to say, wannabe musicians in this company. So ahaha	SPK		0.027608	5.31	mic11	manual	0.0	4562.0	4562.0		298.0	
564.617	1.149	P1	Yeah, yeah, exactly.	SPK		0.197958	2.67	mic9	manual	-149.0	-149.0	-149.0		298.0	
564.617	0.149	P1	[OVL:backchannel_ovl]	OVL	backchannel_ovl			shared	confident	-1149.0				298.0	
565.766	6.676	GROUP	(6.7)	SIL				shared	manual	1000.0					
572.442	1.121	P3	Yeah, but we are not good enough.	SPK		0.094889	1.01	mic11	manual	0.0	6676.0	6676.0			
573.563	0.402	GROUP	(0.4)	SIL				shared	manual	0.0					
573.965	5.104	P1	I guess people should feel somewhat related to sound, at least, or something like that, right?	SPK		0.081752	6.68	mic9	manual	0.0	402.0	402.0		0.0	
579.069	0.421	GROUP	(0.4)	SIL				shared	manual	0.0				0.0	
579.49	1.161	P1	I think it's interesting, yeah.	SPK		0.031179	3.15	mic9	manual	0.0	421.0	5927.0		123.0	
580.528	0.26	P3	yeah	BCK		0.014608	1.51	mic11	manual	-123.0			1038.0	260.0	
580.651	0.857	GROUP	(0.9)	SIL				shared	manual	-137.0				137.0	
581.508	2.92	P3	but the job swap could be something more	SPK	collaborative			shared	manual	0.0	857.0	857.0		2323.0	
582.596	0.24	P1	Yeah.	SPK		0.043165	1.9	mic9	manual	-1832.0	-1832.0	-1832.0		480.0	
582.596	0.24	P1	[OVL:backchannel_ovl]	OVL	backchannel_ovl			shared	confident	-240.0				480.0	
582.836	1.341	GROUP	(1.3)	SIL				shared	manual	0.0				1341.0	
584.177	1.541	P1	It's a bit more to the heavy side now.	SPK		0.083198	6.21	mic9	manual	0.0	1341.0	-251.0		502.0	
584.177	0.251	P1	[OVL:smooth]	OVL	smooth			shared	confident	-1541.0				502.0	
585.718	0.3	GROUP	(0.3)	SIL				shared	manual	1290.0				0.0	
586.018	2.402	P1	I guess in the serious box, right?	SPK		0.06164	7.71	mic9	manual	0.0	300.0	1590.0		0.0	
588.42	2.107	GROUP	(2.1)	SIL				shared	manual	0.0				1261.0	
589.16	0.761	P2	Yeah.	BCK		0.044291	0.88	shared	manual	-1367.0				761.0	
589.988	0.5	P1	yeah	BCK	collaborative			shared	manual	67.0				500.0	
590.527	0.989	P1	but is nice though	SPK	collaborative			shared	manual	39.0	2107.0	6099.0		0.0	
591.516	1.406	GROUP	(1.4)	SIL				shared	manual	0.0				0.0	
592.922	0.658	P3	If we have a budget of half a million kroner to spend	SPK	collaborative			shared	manual	0.0	1406.0	1406.0		337.0	
593.243	0.38	P1	Yeah,	BCK		0.140918	0.95	mic9	manual	-337.0			321.0	380.0	
593.58	0.824	GROUP	(0.8)	SIL				shared	manual	-43.0				43.0	
594.404	0.24	P1	Yeah. Exactly	SPK		0.064759	6.6	mic9	manual	0.0	824.0	824.0			
594.644	4.608	GROUP	(4.6)	SIL				shared	manual	0.0				2284.0	
595.599	0.18	P3	right	BCK		0.067963	1.83	mic11	manual	-3653.0				180.0	
597.148	2.768	GROUP	[LAUGHTER]	LAU	collaborative			shared	manual	1369.0				2768.0	
599.252	0.28	P2	definitely also for the networking of it	SPK		0.022599	3.79	shared	manual	-664.0	4608.0	4608.0		280.0	
599.532	3.503	GROUP	(3.5)	SIL				shared	manual	0.0				384.0	
603.035	0.24	P2	right?	SPK		0.007201	0.69	shared	manual	0.0	3503.0	8391.0		0.0	
603.275	0.2	GROUP	(0.2)	SIL				shared	manual	0.0					
603.475	5.884	P2	Like meeting someone else that you'd never work with and stuff, like bonding the company, whatever.	SPK		0.009195	1.12	mic10	manual	0.0	200.0	8831.0			
609.359	6.544	GROUP	(6.5)	SIL				shared	manual	0.0					
615.903	8.766	P1	So, I guess it's either 2-1 or 3-1, if I would have to...	SPK		0.056772	3.14	mic9	manual	0.0	6544.0	6544.0		3696.0	
622.649	1.28	P2	Do we only have to choose one?	SPK		0.016457	1.04	mic10	manual	-2020.0	-2020.0	-2020.0		2560.0	
622.649	1.28	P2	[OVL:floor_fight]	OVL	floor_fight			shared	uncertain	-1280.0				2560.0	
623.929	0.344	GROUP	(0.3)	SIL				shared	manual	0.0				344.0	
624.273	0.601	P3	I think so.	SPK		0.085077	1.71	mic11	manual	0.0	344.0	344.0		1122.0	
624.273	0.396	P3	[OVL:smooth]	OVL	smooth			shared	uncertain	-601.0				792.0	
624.709	3.251	P1	Yeah, we have to choose one, okay.	SPK		0.055506	1.04	mic9	manual	40.0	-165.0	-165.0		330.0	
624.709	0.165	P1	[OVL:backchannel_ovl]	OVL	backchannel_ovl			shared	confident	-3251.0				330.0	
627.96	0.935	GROUP	(0.9)	SIL				shared	manual	3086.0					
628.895	4.581	P2	Because I feel like it could also be a seasonal thing, like the secret Santa would be fun to have.	SPK		0.007591	1.22	mic10	manual	0.0	935.0	935.0			
633.476	4.771	GROUP	(4.8)	SIL				shared	manual	0.0				500.0	
633.724	0.5	P1	yeah	BCK	collaborative			shared	manual	-4523.0				500.0	
638.247	3.221	P3	But maybe if it's GN wide, you know what I mean?	SPK		0.034649	5.53	mic11	manual	4023.0	4771.0	4771.0			
641.468	0.06	GROUP	(.)	SIL				shared	manual	0.0					
641.528	4.222	P3	It's because Secret Santa is kind of nice when you know the person a little bit, so you know.	SPK		0.038263	2.74	mic11	manual	0.0	60.0	8052.0		7.0	
645.743	4.861	P4	No, I thought the fun thing would be like, go into teams and hunt down and be like, oh, I got this random name.	SPK		0.070069	1.8	mic12	manual	-7.0	-7.0	-7.0		7.0	
650.644	1.241	P4	Who is it?	SPK		0.100231	1.8	mic12	manual	40.0	40.0	4894.0			
651.905	0.72	P4	Where do they work?	SPK		0.126341	1.71	mic12	manual	20.0	20.0	6155.0			
652.625	0.5	GROUP	(0.5)	SIL				shared	manual	0.0					
653.125	2.181	P4	How do I get secret with this?	SPK		0.127091	1.87	mic12	manual	0.0	500.0	7375.0			
655.306	0.9	GROUP	(0.9)	SIL				shared	manual	0.0					
656.206	1.581	P4	But true, there would have to be a guessing.	SPK		0.17667	1.85	mic12	manual	0.0	900.0	10456.0			
657.807	2.06	P4	How would you guess it?	SPK		0.135351	1.75	mic12	manual	20.0	20.0	12057.0		900.0	
658.895	0.38	P3	Okay,	BCK		0.104387	0.58	mic11	manual	-972.0			1088.0	380.0	
659.295	0.52	P3	yeah,	BCK		0.115091	0.67	mic11	manual	20.0			1488.0	520.0	
659.867	0.6	GROUP	(0.6)	SIL				shared	manual	52.0					
660.467	1.161	P4	That one would be a bit difficult.	SPK		0.095743	2.14	mic12	manual	0.0	600.0	14717.0			
661.628	0.288	GROUP	(0.3)	SIL				shared	manual	0.0					
661.916	0.2	P3	Yeah, that could be fun yeah	SPK		0.058605	0.7	shared	manual	0.0	288.0	288.0		0.0	
662.116	1.881	GROUP	(1.9)	SIL				shared	manual	0.0				0.0	
663.997	0.4	P3	That's true.	SPK		0.007872	3.53	mic11	manual	0.0	1881.0	2369.0			
664.397	1.44	GROUP	(1.4)	SIL				shared	manual	0.0				0.0	
665.837	7.08	P3	But I might stick with one that I didn't choose, then it would be the one that is a day in the life.	SPK		0.025832	5.84	mic11	manual	0.0	1440.0	4209.0		7518.0	
669.158	4.923	P1	Okay, I agree.	SPK		0.028888	2.27	mic9	manual	-3759.0	-3759.0	-3759.0		7518.0	
669.158	3.759	P1	[OVL:floor_fight]	OVL	floor_fight			shared	confident	-4923.0				7518.0	
674.081	0.28	GROUP	(0.3)	SIL				shared	manual	1164.0					
674.361	3.869	P1	I think it's one of the most original ones up there.	SPK		0.047893	1.92	mic9	manual	0.0	280.0	1444.0		2516.0	
676.512	0.88	P4	Okay.	BCK		0.03024	0.56	mic12	manual	-1718.0			2151.0	880.0	
677.412	5.043	MODERATOR	So it seems that you have an agreement.	SPK		0.011955	2.06	mic12	manual	20.0	-818.0	-818.0		1776.0	
677.412	0.818	MODERATOR	[OVL:competitive]	OVL	competitive			shared	uncertain	-5043.0				1636.0	
681.485	0.14	P1	Yes	BCK		0.004421	0.69	mic9	manual	3255.0			4073.0	140.0	
682.455	1.761	GROUP	(1.8)	SIL				shared	manual	830.0					
684.216	6.784	MODERATOR	Please, one of you, select the idea that you chose, and it should be like just a number.	SPK		0.004449	1.57	shared	manual	0.0	1761.0	5986.0			
691.0	0.48	GROUP	(0.5)	SIL				shared	manual	0.0					
691.48	1.201	MODERATOR	P2-3 something.	SPK		0.00201	1.24	shared	manual	0.0	480.0	13250.0			
692.681	1.486	GROUP	(1.5)	SIL				shared	manual	0.0					
694.167	0.98	P2	Should I do it again?	SPK		0.010918	1.1	shared	manual	0.0	1486.0	1486.0			
695.147	0.273	GROUP	(0.3)	SIL				shared	manual	0.0				0.0	
695.42	0.872	P1	yeah why not	SPK		0.006638	3.35	mic10	manual	0.0	273.0	273.0		0.0	
696.292	1.01	GROUP	(1.0)	SIL				shared	manual	0.0					
697.302	2.0	P2	Ok so P....	SPK	collaborative			shared	manual	0.0	1010.0	1010.0		2380.0	
698.112	2.0	P1	P2-1	SPK	collaborative			shared	manual	-1190.0	-1190.0	-1190.0		2564.0	
698.112	1.19	P1	[OVL:floor_fight]	OVL	floor_fight			shared	uncertain	-2000.0				2380.0	
700.02	9.224	MODERATOR	How do I do that one?	SPK		0.00342	1.73	shared	confident	718.0	-92.0	-92.0		184.0	
700.02	0.092	MODERATOR	[OVL:backchannel_ovl]	OVL	backchannel_ovl			shared	confident	-9224.0				184.0	completion
