onset	duration	speaker	text	type	subtype	energy	energy_ratio	mic	confidence	gap_prev_ms	trp_silence_ms	interruption_gap_ms	bclatency_ms	overlap_ms	context_label
351.0	1.0	P3	[OVL:simultaneous]	OVL	simultaneous			shared	confident	-300.0				4583.0	
351.0	0.761	P3	[OVL:simultaneous]	OVL	simultaneous			shared	confident	-1000.0				4105.0	
352.0	1.053	GROUP	(1.1)	SIL				shared	manual	239.0				500.0	
353.053	1.947	P1	I think we can expect at least 5,000, right?	SPK				shared	manual	0.0	1053.0	1053.0			
355.0	1.074	GROUP	(1.1)	SIL				shared	manual	0.0					
356.074	14.632	P4	Yeah, because I'm thinking for the Christmas party, for example, we were 1,200 last time and we occupied quite a big space, so we now need like the whole stadium, I guess, right?	SPK		0.04543	0.73	mic11	manual	0.0	1074.0	1074.0		2777.0	
356.866	1.178	P3	yeah	BCK				shared	manual	-13840.0			792.0	1178.0	
364.143	0.109	P1	mh	BCK				shared	manual	6099.0			8069.0	109.0	
367.594	0.632	P3	mmh	BCK				shared	manual	3342.0			11520.0	632.0	
370.277	1.42	P1	Yep.	SPK		0.032651	2.26	mic11	manual	2051.0	-429.0	-429.0		1358.0	
370.277	0.429	P1	[OVL:smooth]	OVL	smooth			shared	confident	-1420.0				858.0	collaborative
371.154	0.5	P3	mmh	BCK				shared	manual	448.0			877.0	500.0	
371.697	0.959	GROUP	(1.0)	SIL				shared	manual	43.0					
372.656	1.462	P4	Yeah, even for dinner, right?	SPK		0.027643	1.17	mic11	manual	0.0	959.0	959.0		2536.0	
373.0	0.1	P3	mmh	SPK				shared	manual	-1118.0	-1118.0	-1118.0		500.0	
373.0	8.92	P4	I guess especially for dinner it's difficult. Where would you eat? Unless it's outside somewhere like in Roskilde.	SPK				shared	manual	-100.0	-100.0	-100.0		16453.0	
373.0	0.1	P3	[OVL:backchannel_ovl]	OVL	backchannel_ovl			shared	confident	-8920.0				500.0	
373.0	1.118	P4	[OVL:floor_fight]	OVL	floor_fight			shared	uncertain	-100.0				2536.0	collaborative
373.0	0.1	P4	[OVL:backchannel_ovl]	OVL	backchannel_ovl			shared	confident	-1118.0				500.0	
377.0	4.0	P1	Yeah.	SPK				shared	manual	3900.0	-4920.0	-4920.0		11777.0	
377.0	4.0	P1	[OVL:floor_fight]	OVL	floor_fight			shared	uncertain	-4000.0				11777.0	collaborative
377.583	0.18	P3	Yeah.	SPK		0.020984	1.35	mic9	manual	-3417.0	-3417.0	-3417.0		900.0	
377.583	0.18	P3	[OVL:backchannel_ovl]	OVL	backchannel_ovl			shared	confident	-180.0				900.0	
377.583	0.18	P3	[OVL:backchannel_ovl]	OVL	backchannel_ovl			shared	confident	-180.0				900.0	
377.763	3.237	GROUP	(3.2)	SIL				shared	manual	0.0				9711.0	
381.0	0.1	P1	Yeah	SPK				shared	manual	0.0	3237.0	3237.0		500.0	
381.0	2.0	P3	Yeah	SPK				shared	manual	-100.0	-100.0	-100.0		2140.0	
381.0	0.1	P1	[OVL:backchannel_ovl]	OVL	backchannel_ovl			shared	confident	-2000.0				500.0	
381.0	0.92	P3	[OVL:competitive]	OVL	competitive			shared	uncertain	-100.0				2140.0	collaborative
381.0	0.1	P3	[OVL:backchannel_ovl]	OVL	backchannel_ovl			shared	confident	-920.0				500.0	
383.0	0.394	GROUP	(0.4)	SIL				shared	manual	1900.0					
383.394	14.606	P1	That is what I was also thinking with my third point, the charity concert, where we go for a concert which also includes snacks and like some quick bites.	SPK				shared	manual	0.0	394.0	394.0		12100.0	
387.0	0.1	P3	mh	SPK				shared	manual	-11000.0	-11000.0	-11000.0		200.0	
387.0	0.1	P3	[OVL:backchannel_ovl]	OVL	backchannel_ovl			shared	confident	-100.0				200.0	
387.1	10.9	GROUP	(10.9)	SIL				shared	manual	0.0				11900.0	
390.719	0.5	P3	mmh	BCK				shared	manual	-7281.0			7325.0	1000.0	
396.204	0.5	P4	mm-hmm	BCK				shared	manual	4985.0			12810.0	1000.0	
398.0	0.1	UNK	mmh	SPK				shared	manual	1296.0	10900.0	10900.0		200.0	
398.0	11.56	P1	And then all the money from the concert and from the food and everything goes for a cause so that we support a cause for that particular year,	SPK				shared	manual	-100.0	-100.0	-100.0		1320.0	
398.0	0.1	P1	[OVL:simultaneous]	OVL	simultaneous			shared	confident	-11560.0				200.0	
409.0	1.2	P3	mh	SPK				shared	manual	10900.0	-560.0	-560.0		1750.0	
409.0	0.56	P3	[OVL:competitive]	OVL	competitive			shared	uncertain	-1200.0				1120.0	
409.885	6.691	P1	and I think it would be socially responsible to have that as well.	SPK		0.025694	2.35	mic9	manual	325.0	-315.0	-315.0		630.0	
409.885	0.315	P1	[OVL:smooth]	OVL	smooth			shared	confident	-6691.0				630.0	
416.576	0.147	GROUP	(.)	SIL				shared	manual	6376.0					
416.723	5.331	P1	And with the space I was also thinking, initially I thought an escape room would be fun,	SPK				shared	manual	0.0	147.0	6523.0		12124.0	
416.765	0.5	P3	mmh	BCK				shared	manual	-5289.0			42.0	500.0	
420.0	7.0	P3	mh	SPK				shared	manual	2735.0	-2054.0	-2054.0		31992.0	
420.0	2.0	P3	Yeah.	SPK				shared	manual	-7000.0	-7000.0	-2054.0		11300.0	
420.0	2.054	P3	[OVL:floor_fight]	OVL	floor_fight			shared	uncertain	-2000.0				11624.0	
420.0	2.0	P3	[OVL:floor_fight]	OVL	floor_fight			shared	uncertain	-2054.0				11300.0	
420.0	2.0	P3	[OVL:floor_fight]	OVL	floor_fight			shared	uncertain	-2000.0				11300.0	
420.7	1.822	P4	[SOFT LAUGHTER]	LAU				shared	manual	-1300.0				10278.0	
422.0	2.0	P2	Yeah.	SPK				shared	manual	-522.0	0.0	0.0		9868.0	
422.0	0.054	P2	[OVL:backchannel_ovl]	OVL	backchannel_ovl			shared	confident	-2000.0				324.0	
422.0	2.0	P2	[OVL:floor_fight]	OVL	floor_fight			shared	uncertain	-54.0				9868.0	
422.272	16.52	P1	but then it would be limited groups, and then the treasure hunt is like it would be interesting for certain age groups, the treasure hunt, but then the others will be bored, so I think something engaging for everyone would be like a charity concert.	SPK				shared	manual	-1728.0	-1728.0	-1728.0		32006.0	
422.272	4.728	P1	[OVL:floor_fight]	OVL	floor_fight			shared	uncertain	-16520.0				19714.0	collaborative
422.272	1.728	P1	[OVL:floor_fight]	OVL	floor_fight			shared	uncertain	-4728.0				8890.0	collaborative
424.0	0.912	P3	Yeah.	SPK				shared	manual	0.0	-14792.0	-14792.0		4560.0	
424.0	0.912	P3	[OVL:competitive]	OVL	competitive			shared	confident	-912.0				4560.0	competitive
424.0	0.912	P3	[OVL:competitive]	OVL	competitive			shared	confident	-912.0				4560.0	competitive
424.912	15.292	GROUP	(15.3)	SIL				shared	manual	0.0				19056.0	
431.77	0.5	P4	mmh	BCK				shared	manual	-8434.0			9498.0	1000.0	
439.192	0.5	P4	Yeah, precisely	BCK				shared	manual	6922.0				500.0	
440.204	3.76	P4	I mean, I also like Tivoli, because Tivoli can also accommodate many people, right?	SPK				shared	manual	512.0	15292.0	15292.0		1994.0	
443.0	4.0	P3	mmh	SPK				shared	manual	-964.0	-964.0	-964.0		8066.0	
443.0	0.964	P3	[OVL:competitive]	OVL	competitive			shared	uncertain	-4000.0				1994.0	collaborative
443.931	5.848	P4	If we just rent it for GN. I think Novo has actually done it in the past.	SPK				shared	manual	-33.0	-3069.0	-3069.0		9132.0	
443.931	3.069	P4	[OVL:floor_fight]	OVL	floor_fight			shared	uncertain	-5848.0				6204.0	collaborative
448.168	0.661	P3	Oh, wow.	SPK		0.047487	1.26	mic11	manual	1168.0	-1611.0	-1611.0		1322.0	
448.168	0.661	P3	[OVL:competitive]	OVL	competitive			shared	confident	-661.0				1322.0	competitive
448.829	0.6	GROUP	(0.6)	SIL				shared	manual	0.0				600.0	
449.429	0.9	P3	I didn't know that.	SPK		0.069085	1.62	mic11	manual	0.0	600.0	-350.0		2106.0	
449.429	0.35	P3	[OVL:smooth]	OVL	smooth			shared	uncertain	-900.0				1006.0	
449.677	1.661	P4	Yeah, like two or three years ago.	SPK		0.021616	0.6	mic9	manual	-102.0	-652.0	-652.0		1610.0	
449.677	0.102	P4	[OVL:backchannel_ovl]	OVL	backchannel_ovl			shared	confident	-1661.0				510.0	
449.677	0.652	P4	[OVL:competitive]	OVL	competitive			shared	confident	-102.0				1610.0	competitive
451.338	0.662	GROUP	(0.7)	SIL				shared	manual	1009.0				214.0	
451.786	0.5	P3	yeah	BCK				shared	manual	-214.0				500.0	
452.0	1.0	P4	I had a friend working there.	SPK				shared	manual	-286.0	662.0	1671.0		286.0	
453.0	0.269	GROUP	(0.3)	SIL				shared	manual	0.0					
453.269	5.64	P4	So Tivoli could also work because I think that is actually fun, because there are many different spaces.	SPK				shared	manual	0.0	269.0	2940.0		8909.0	
454.0	4.0	P3	mmh	SPK				shared	manual	-4909.0	-4909.0	-4909.0		8000.0	
454.0	4.0	P3	[OVL:floor_fight]	OVL	floor_fight			shared	confident	-4000.0				8000.0	
458.0	1.0	GROUP	(1.0)	SIL				shared	manual	0.0				909.0	
459.0	1.0	P3	mmh	SPK				shared	manual	0.0	1000.0	91.0		1940.0	
459.03	5.229	P4	People with different interests can find exactly what they want because it's so diverse.	SPK		0.065369	2.94	mic11	manual	-970.0	-970.0	-970.0		6604.0	
459.03	0.97	P4	[OVL:simultaneous]	OVL	simultaneous			shared	confident	-5229.0				1940.0	
461.3	0.84	P3	Exactly.	SPK				shared	manual	1300.0	-2959.0	-2959.0		1680.0	
461.3	0.84	P3	[OVL:competitive]	OVL	competitive			shared	uncertain	-840.0				1680.0	collaborative
462.14	1.254	GROUP	(1.3)	SIL				shared	manual	0.0				1254.0	
463.394	8.112	P3	Yeah, and there's food everywhere, right? You can give the people a card with the budget and then they could use that for food as well.	SPK		0.029868	1.36	mic11	manual	0.0	1254.0	-865.0		8576.0	
463.394	0.865	P3	[OVL:competitive]	OVL	competitive			shared	uncertain	-8112.0				1730.0	collaborative
467.0	2.0	P4	Yeah.	SPK				shared	manual	2741.0	-4506.0	-4506.0		4000.0	
467.0	2.0	P4	[OVL:floor_fight]	OVL	floor_fight			shared	uncertain	-2000.0				4000.0	collaborative
469.0	2.05	GROUP	(2.1)	SIL				shared	manual	0.0				2050.0	
471.05	0.38	P4	Yeah.	SPK		0.048257	8.41	mic12	manual	0.0	2050.0	-456.0		760.0	
471.05	0.38	P4	[OVL:smooth]	OVL	smooth			shared	confident	-380.0				760.0	collaborative
471.47	3.081	P4	Precisely.	SPK		0.028387	8.49	mic12	manual	40.0	40.0	-36.0		4724.0	
472.207	3.099	P4	And we can actually maybe kill two birds with one stone.	SPK		0.015777	2.23	mic12	manual	-2344.0	-2344.0	701.0		4922.0	
472.207	2.344	P4	[OVL:floor_fight]	OVL	floor_fight			shared	confident	-3099.0				4688.0	competitive
475.189	3.541	P4	We can also have the charity concert on the Tivoli stage.	SPK				shared	manual	638.0	-117.0	3683.0		397.0	
475.189	0.117	P4	[OVL:backchannel_ovl]	OVL	backchannel_ovl			shared	confident	-3541.0				234.0	
478.567	0.5	P1	yeah	BCK				shared	manual	3261.0			3378.0	500.0	
478.73	0.471	GROUP	(0.5)	SIL				shared	manual	-337.0				337.0	
479.201	2.051	P3	That's true, we can combine everything at Tivoli.	SPK		0.015188	2.34	mic10	manual	0.0	471.0	471.0		2252.0	
480.0	1.0	P4	mmh, yeah	SPK				shared	manual	-1252.0	-1252.0	-1252.0		2000.0	
480.0	1.0	P4	[OVL:floor_fight]	OVL	floor_fight			shared	uncertain	-1000.0				2000.0	collaborative
481.0	0.779	GROUP	(0.8)	SIL				shared	manual	0.0				252.0	
481.779	13.091	P2	I was thinking about being here in Ballerup, as we do in summer, for example.	SPK				shared	manual	0.0	779.0	779.0		58.0	
494.812	0.809	P3	mmh	BCK				shared	manual	-58.0			13033.0	809.0	
494.87	0.159	GROUP	(.)	SIL				shared	manual	-751.0				159.0	
495.029	7.419	P2	But everybody should wear their own country's national costume.	SPK				shared	manual	0.0	159.0	14029.0		1092.0	
501.439	0.5	P4	mmh	BCK				shared	manual	-1009.0			6410.0	500.0	
502.448	0.208	GROUP	(0.2)	SIL				shared	manual	509.0				166.0	
502.49	0.5	P3	mmh	BCK				shared	manual	-166.0				592.0	
502.656	0.869	P4	Mmh, that's fun also.	SPK		0.033225	1.7	mic10	manual	-334.0	208.0	208.0		1142.0	
502.898	0.5	P4	mmh	BCK				shared	manual	-627.0				646.0	
503.371	12.368	P2	and traditional, and I think it's also cheaper from the budget point of view. We only need to pay for the food.	SPK				shared	manual	-27.0	-154.0	-154.0		16022.0	
503.371	0.154	P2	[OVL:backchannel_ovl]	OVL	backchannel_ovl			shared	confident	-12368.0				335.0	
504.692	2.211	P3	That's also a good idea	SPK				shared	manual	1167.0	-11047.0	-11047.0		4422.0	
504.692	2.211	P3	[OVL:floor_fight]	OVL	floor_fight			shared	uncertain	-2211.0				4422.0	
506.903	1.439	GROUP	(1.4)	SIL				shared	manual	0.0				1439.0	
508.342	2.429	GROUP	[GROUP LAUGHTER]	SPK				shared	manual	0.0	1439.0	1439.0		4858.0	
508.342	2.429	GROUP	[OVL:floor_fight]	OVL	floor_fight			shared	uncertain	-2429.0				4858.0	
510.771	7.612	GROUP	(7.6)	SIL				shared	manual	0.0				4968.0	
518.383	7.544	P2	So yeah, I'm not a very creative person, but I think it's very interesting to see a lot of us.	SPK		0.041422	1.48	mic10	manual	0.0	7612.0	7612.0		9565.0	
521.713	1.341	P1	No, but it's a nice idea.	SPK		0.043128	1.33	mic9	manual	-4214.0	-4214.0	-4214.0		3819.0	
521.713	1.341	P1	[OVL:floor_fight]	OVL	floor_fight			shared	confident	-1341.0				3819.0	
522.345	0.16	P4	No, but it's a good idea.	SPK		0.051969	1.5	mic11	manual	-709.0	-709.0	-709.0		800.0	
522.345	0.16	P4	[OVL:backchannel_ovl]	OVL	backchannel_ovl			shared	confident	-160.0				800.0	
522.345	0.16	P4	[OVL:backchannel_ovl]	OVL	backchannel_ovl			shared	confident	-160.0				800.0	
522.505	0.495	GROUP	(0.5)	SIL				shared	manual	0.0				1485.0	
523.0	7.0	P2	But I think it's very interesting to see a lot of us.	SPK				shared	manual	0.0	495.0	495.0		6016.0	
523.0	2.927	P2	[OVL:floor_fight]	OVL	floor_fight			shared	confident	-7000.0				6016.0	
523.0	0.054	P2	[OVL:backchannel_ovl]	OVL	backchannel_ovl			shared	confident	-2927.0				270.0	
530.0	12.72	P2	Yeah, a little bit from its own culture and country, and maybe make also some spots with different countries' habits.	SPK				shared	manual	6946.0	0.0	7495.0		860.0	
530.832	0.36	P3	mmh	BCK				shared	manual	-11888.0			832.0	360.0	
536.014	0.5	P4	mmh	BCK				shared	manual	4822.0			6014.0	500.0	
542.72	2.551	GROUP	(2.6)	SIL				shared	manual	6206.0				500.0	
543.006	0.5	P4	mm-hmm	BCK				shared	manual	-2265.0				500.0	
545.271	3.536	P2	What is called games?	SPK		0.022883	2.65	mic11	manual	1765.0	2551.0	22766.0		0.0	
548.807	0.193	GROUP	(.)	SIL				shared	manual	0.0					
549.0	0.1	P2	So, yeah.	SPK				shared	manual	0.0	193.0	26495.0		200.0	
549.0	4.0	P4	Yeah, and actually food can also be traditional food; you can have different stands.	SPK				shared	manual	-100.0	-100.0	-100.0		200.0	
549.0	0.1	P4	[OVL:simultaneous]	OVL	simultaneous			shared	confident	-4000.0				200.0	
553.0	2.0	P2	Yes, like we had also in the winter celebration.	SPK				shared	manual	3900.0	0.0	0.0			
555.0	2.0	GROUP	(2.0)	SIL				shared	manual	0.0					
557.0	15.0	P2	A little bit also from Eastern Europe, because we always eat from the other side, which is such a big difference between the tastes and everything.	SPK				shared	manual	0.0	2000.0	4000.0		14001.0	
558.179	0.18	P4	Correct, yeah, for the Christmas party, yeah.	SPK		0.013581	1.03	mic12	manual	-13821.0	-13821.0	-13821.0		360.0	
558.179	0.18	P4	[OVL:backchannel_ovl]	OVL	backchannel_ovl			shared	confident	-180.0				360.0	
558.359	14.092	GROUP	(14.1)	SIL				shared	manual	0.0				13641.0	
572.451	5.002	P4	Yeah, so it looks like we more or less have two options, right?	SPK		0.032515	8.28	mic12	manual	0.0	14092.0	451.0			
577.453	0.8	GROUP	(0.8)	SIL				shared	manual	0.0					
578.253	3.962	P4	Let's say Tivoli, maybe in combination with a concert.	SPK		0.028414	8.18	mic12	manual	0.0	800.0	6253.0			
582.215	0.96	GROUP	(1.0)	SIL				shared	manual	0.0				0.0	
583.175	2.161	P1	Can we do that?	SPK		0.037336	1.41	mic12	manual	0.0	960.0	960.0		2672.0	
584.0	2.0	P3	Can we combine things?	SPK				shared	manual	-1336.0	-1336.0	-1336.0		2672.0	
584.0	1.336	P3	[OVL:floor_fight]	OVL	floor_fight			shared	uncertain	-2000.0				2672.0	
586.0	2.0	P4	Okay.	SPK				shared	manual	664.0	0.0	0.0			
588.0	2.0	P4	I just want… okay.	SPK				shared	manual	0.0	0.0	2000.0			
590.0	16.499	P4	Yeah, so, but then maybe I'm just trying to narrow it down, because now we discussed, but at least I like the Tivoli idea because it's more diverse, many people can do things, and also Ballerup HQ; at least I like these two.	SPK				shared	manual	0.0	0.0	4000.0		1000.0	
594.549	0.5	P2	yeah yeah	BCK				shared	manual	-11950.0			4549.0	500.0	
600.69	0.5	P3	mmh	BCK				shared	manual	5641.0			10690.0	500.0	
606.499	2.074	GROUP	(2.1)	SIL				shared	manual	5309.0					
608.573	18.838	P3	Yeah, I heard that many people in the regions have never been here and they would love to come to see HQ.	SPK		0.03971	5.38	mic11	manual	0.0	2074.0	2074.0		29752.0	
613.0	2.0	P3	So that could be a possibility there.	SPK				shared	manual	-14411.0	-14411.0	6501.0		4000.0	
613.0	2.0	P3	[OVL:floor_fight]	OVL	floor_fight			shared	uncertain	-2000.0				4000.0	collaborative
615.0	2.0	GROUP	(2.0)	SIL				shared	manual	0.0				2000.0	
617.0	6.051	P3	Of course, it would be very packed here, but we have a big garden.	SPK				shared	manual	0.0	2000.0	10501.0		12814.0	
617.0	6.051	P3	[OVL:floor_fight]	OVL	floor_fight			shared	confident	-6051.0				12814.0	
620.469	0.712	GROUP	[LAUGHTER]	LAU				shared	manual	-2582.0				2136.0	
623.051	1.949	GROUP	(1.9)	SIL				shared	manual	1870.0				1949.0	
625.0	2.0	P3	That's why we should do it in the summer.	SPK				shared	manual	0.0	1949.0	18501.0		8167.0	
625.0	2.0	P3	[OVL:floor_fight]	OVL	floor_fight			shared	uncertain	-2000.0				8167.0	collaborative
625.611	2.96	P3	So we have the garden, the atrium, the canteen.	SPK				shared	manual	-1389.0	-1389.0	19112.0		7767.0	
625.611	1.8	P3	[OVL:floor_fight]	OVL	floor_fight			shared	uncertain	-2960.0				7767.0	collaborative
625.611	1.389	P3	[OVL:floor_fight]	OVL	floor_fight			shared	uncertain	-1800.0				6945.0	collaborative
628.571	0.682	GROUP	(0.7)	SIL				shared	manual	1571.0					
629.253	10.716	P1	Yeah.	SPK		0.035849	1.13	mic11	manual	0.0	682.0	682.0		32175.0	
629.332	3.459	P2	I mean, we've been doing this for almost three years.	SPK				shared	manual	-10637.0	-10637.0	-10637.0		15628.0	
629.332	3.459	P2	[OVL:simultaneous]	OVL	simultaneous			shared	confident	-3459.0				15628.0	
630.825	3.721	P2	mmh	SPK		0.029363	2.91	mic9	manual	-1966.0	-1966.0	-9144.0		20111.0	
630.825	3.721	P2	[OVL:simultaneous]	OVL	simultaneous			shared	confident	-3721.0				20111.0	
630.825	1.966	P2	[OVL:simultaneous]	OVL	simultaneous			shared	confident	-3721.0				12642.0	
631.631	0.5	P1	yeah	BCK				shared	manual	-1160.0			806.0	3000.0	
632.213	1.68	P1	Yeah, that is the thing. So it's now a bit boring.	SPK				shared	manual	82.0	-2333.0	-2333.0		10712.0	
632.213	1.68	P1	[OVL:simultaneous]	OVL	simultaneous			shared	confident	-1680.0				10712.0	
632.213	0.578	P1	[OVL:simultaneous]	OVL	simultaneous			shared	confident	-1680.0				5202.0	
632.213	1.68	P1	[OVL:simultaneous]	OVL	simultaneous			shared	confident	-578.0				10712.0	
633.893	3.222	GROUP	(3.2)	SIL				shared	manual	0.0				4528.0	
637.115	1.152	P3	Got it. Not so original.	SPK				shared	manual	0.0	3222.0	3222.0		3105.0	
637.115	1.152	P3	[OVL:floor_fight]	OVL	floor_fight			shared	uncertain	-1152.0				3105.0	collaborative
638.0	2.331	P3	So maybe Tivoli then.	SPK				shared	manual	-267.0	-267.0	4107.0		4849.0	
638.0	1.969	P3	[OVL:floor_fight]	OVL	floor_fight			shared	uncertain	-2331.0				4739.0	collaborative
638.0	0.267	P3	[OVL:smooth]	OVL	smooth			shared	confident	-1969.0				1335.0	collaborative
640.276	5.24	P4	Depends also on the budget I would say, because Tivoli will be quite costly.	SPK				shared	manual	2009.0	-55.0	-55.0		1041.0	
640.276	0.055	P4	[OVL:backchannel_ovl]	OVL	backchannel_ovl			shared	confident	-5240.0				110.0	
644.585	1.661	GROUP	[LAUGHTER]	LAU				shared	manual	4254.0				1661.0	
645.516	0.214	GROUP	(0.2)	SIL				shared	manual	-730.0				214.0	
645.73	5.782	P4	So we need to find out the budget and then that will dictate what we go for.	SPK		0.028063	2.17	mic12	manual	0.0	214.0	5399.0		516.0	
651.512	0.6	GROUP	(0.6)	SIL				shared	manual	0.0				0.0	
652.112	26.146	P4	But, I mean, I like both.	SPK		0.033696	1.15	mic12	manual	0.0	600.0	11781.0		102302.0	
654.0	6.971	P4	Maybe with the HQ and the people who are coming from abroad seeing the office.	SPK				shared	manual	-24258.0	-24258.0	13669.0		26739.0	
654.0	6.971	P4	[OVL:floor_fight]	OVL	floor_fight			shared	confident	-6971.0				26739.0	competitive
658.0	7.0	P3	mmh	SPK				shared	manual	-2971.0	-2971.0	-2971.0		38884.0	
658.0	7.0	P3	[OVL:floor_fight]	OVL	floor_fight			shared	confident	-7000.0				38884.0	competitive
658.0	2.971	P3	[OVL:floor_fight]	OVL	floor_fight			shared	confident	-7000.0				18739.0	competitive
660.0	5.0	P4	I think once they're here, I guess they would see it anyway, right? At least I would expect…	SPK				shared	manual	-971.0	-5000.0	-5000.0		28884.0	
660.0	5.0	P4	[OVL:floor_fight]	OVL	floor_fight			shared	confident	-5000.0				28884.0	competitive
660.0	0.971	P4	[OVL:competitive]	OVL	competitive			shared	confident	-5000.0				8739.0	competitive
660.0	5.0	P4	[OVL:floor_fight]	OVL	floor_fight			shared	confident	-971.0				28884.0	competitive
665.0	0.267	GROUP	(0.3)	SIL				shared	manual	0.0				267.0	
665.267	10.703	P3	I mean, when they're in Tivoli, then, yeah.	SPK		0.041287	1.07	mic11	manual	0.0	267.0	267.0		49305.0	
665.267	10.703	P3	[OVL:floor_fight]	OVL	floor_fight			shared	confident	-10703.0				49305.0	completion
666.837	10.219	P4	I would expect they would come to the office a couple of days. So they arrive earlier, see the office, and then we go, I don't know, Friday to Tivoli, something like that.	SPK				shared	manual	-9133.0	-9133.0	-9133.0		50475.0	
666.837	10.219	P4	[OVL:floor_fight]	OVL	floor_fight			shared	confident	-10219.0				50475.0	
666.837	9.133	P4	[OVL:floor_fight]	OVL	floor_fight			shared	confident	-10219.0				46165.0	
672.832	0.5	P3	mmh	BCK				shared	manual	-3138.0			5995.0	3000.0	
676.178	0.5	P3	mmh	BCK				shared	manual	2846.0			9341.0	2004.0	
676.51	0.88	P3	To round it off.	SPK		0.04113	3.02	mic11	manual	-168.0	-546.0	-546.0		3566.0	
676.51	0.88	P3	[OVL:competitive]	OVL	competitive			shared	confident	-880.0				3566.0	competitive
676.51	0.546	P3	[OVL:competitive]	OVL	competitive			shared	confident	-880.0				2898.0	competitive
677.39	1.009	GROUP	(1.0)	SIL				shared	manual	334.0				868.0	
678.399	2.219	P4	Yeah, yeah, yeah, precisely.	SPK				shared	manual	0.0	1009.0	1009.0			
680.618	0.098	GROUP	(.)	SIL				shared	manual	0.0					
680.716	5.08	P4	But we can be optimistic and say we have lots of money, we'll go to Tivoli.	SPK		0.05493	2.13	mic11	manual	0.0	98.0	3326.0		2688.0	
684.452	1.781	P3	Exactly.	SPK		0.067784	2.65	mic11	manual	-1344.0	-1344.0	-1344.0		2688.0	
684.452	1.344	P3	[OVL:floor_fight]	OVL	floor_fight			shared	confident	-1781.0				2688.0	
686.253	0.88	P3	Let's go to Tivoli because we want to.	SPK		0.061501	3.27	mic11	manual	457.0	20.0	457.0		331.0	
686.802	2.64	P2	[LAUGHTER]	LAU				shared	manual	-331.0				331.0	
