onset	duration	speaker	text	type	subtype	energy	energy_ratio	mic	confidence	gap_prev_ms	trp_silence_ms	interruption_gap_ms	bclatency_ms	overlap_ms	context_label
591.0	0.629	P4	[OVL:competitive]	OVL	competitive			shared	uncertain	-2000.0				1258.0	
593.0	3.0	P1	What about formats that we vote?	SPK				shared	confident	1371.0	0.0	0.0		2869.0	
594.512	1.381	P3	Lecture and Q&A	SPK				shared	confident	-1488.0	-1488.0	-1488.0		2762.0	
594.512	1.381	P3	[OVL:floor_fight]	OVL	floor_fight			shared	uncertain	-1381.0				2762.0	
595.893	0.107	GROUP	(.)	SIL				shared	confident	0.0				107.0	
596.0	2.949	P1	I would say interactive informal workshop.	SPK				shared	confident	0.0	107.0	107.0		560.0	
598.669	1.152	P4	Yeah, me too.	SPK				shared	confident	-280.0	-280.0	-280.0		560.0	
598.669	0.28	P4	[OVL:smooth]	OVL	smooth			shared	confident	-1152.0				560.0	collaborative
599.821	0.179	GROUP	(.)	SIL				shared	confident	872.0					
600.0	4.141	P2	I would not. I would go with either online training or lecturing QA.	SPK				shared	confident	0.0	179.0	179.0		422.0	
603.992	0.8	P1	Number three?	SPK				shared	confident	-149.0	-149.0	-149.0		1073.0	
603.992	0.149	P1	[OVL:backchannel_ovl]	OVL	backchannel_ovl			shared	confident	-800.0				422.0	
604.017	2.512	P2	UNINTELLIGIBLE	BCK				shared	confident	-124.0			25.0	4967.0	
604.792	0.427	GROUP	(0.4)	SIL				shared	confident	-1737.0				427.0	
605.219	1.979	P4	We don't have any agreement.	SPK				shared	confident	0.0	427.0	427.0		4186.0	
605.249	0.927	P3	Then we are like split.	SPK				shared	confident	-1949.0	-1949.0	-1949.0		2781.0	
605.249	0.927	P3	[OVL:simultaneous]	OVL	simultaneous			shared	confident	-927.0				2781.0	
606.176	1.403	GROUP	(1.4)	SIL				shared	confident	0.0				1375.0	
607.579	2.261	P3	We don't have any agreement	SPK				shared	confident	0.0	1403.0	381.0		2202.0	
607.638	2.84	P1	[LAUGHTER]	LAU				shared	confident	-2202.0				2840.0	
609.84	0.16	GROUP	(.)	SIL				shared	confident	-638.0				160.0	
610.0	2.0	P1	I guess we don't have to.	SPK				shared	confident	0.0	160.0	160.0		478.0	
612.0	1.0	GROUP	(1.0)	SIL				shared	confident	0.0					
613.0	2.149	P2	We have to agree, don't we?	SPK				shared	confident	0.0	1000.0	1000.0		298.0	
615.0	1.0	P1	We have to, we have to.	SPK				shared	confident	-149.0	-149.0	-149.0		298.0	
615.0	0.149	P1	[OVL:backchannel_ovl]	OVL	backchannel_ovl			shared	confident	-1000.0				298.0	
616.0	0.1	P4	yeah.	BCK				shared	confident	851.0				100.0	
616.0	2.829	GROUP	(2.8)	SIL				shared	confident	-100.0				100.0	
618.829	3.08	P1	Okay, then it's the vote that speaks.	SPK				shared	confident	0.0	2829.0	3680.0			
621.909	0.091	GROUP	(.)	SIL				shared	confident	0.0					
622.0	10.6	P4	Im okay with lecture and q&a as long as there is space to get input from people	SPK				shared	confident	0.0	91.0	91.0		1421.0	
631.28	0.821	P2	mm-hmm	BCK				shared	confident	-1320.0			9280.0	922.0	
632.0	1.259	P3	definitely	BCK				shared	confident	-101.0			10000.0	1360.0	
632.6	5.4	GROUP	(5.4)	SIL				shared	confident	-659.0				1892.0	
634.931	1.169	P4	yeah	BCK				shared	confident	-3069.0				1169.0	
636.36	0.064	P2	yeah	BCK				shared	confident	260.0				64.0	
638.0	3.0	P3	So we now agree on the format right?	SPK				shared	confident	1576.0	5400.0	5400.0			
641.0	3.259	P3	Patricia, you also support that format, right?	SPK				shared	confident	0.0	0.0	8400.0		1836.0	
643.341	2.6	P2	Yes, the lecture and the Q&A.	SPK				shared	confident	-918.0	-918.0	-918.0		3718.0	
643.341	0.918	P2	[OVL:competitive]	OVL	competitive			shared	uncertain	-2600.0				1836.0	
645.0	2.0	P3	Okay, cool.	SPK				shared	confident	741.0	-941.0	-941.0		1882.0	
645.0	0.941	P3	[OVL:competitive]	OVL	competitive			shared	uncertain	-2000.0				1882.0	
647.0	2.88	P3	And the topics first and fourth.	SPK				shared	confident	1059.0	0.0	1059.0		480.0	
649.64	5.059	P1	Yeah, I don't agree on the topics, but I can see if we're going for the voting one i don't...	SPK				shared	confident	-240.0	-240.0	-240.0		1078.0	
649.64	0.24	P1	[OVL:backchannel_ovl]	OVL	backchannel_ovl			shared	confident	-5059.0				480.0	
654.101	2.6	GROUP	[GROUP LAUGHTER]	LAU				shared	confident	4221.0				2600.0	
654.699	3.01	GROUP	(3.0)	SIL				shared	confident	-2002.0				2002.0	
657.709	6.291	MODERATOR	okay i think you you have a kind of a decision for both of them	SPK				shared	confident	0.0	3010.0	3010.0			
664.0	3.0	P2	well we went for the voting one the democratic again	SPK				shared	confident	0.0	0.0	0.0			
667.0	5.0	MODERATOR	Please one of you yeah enter the topic and the format is	SPK				shared	confident	0.0	0.0	0.0			
672.0	2.0	P1	Okay, so topic number four and format is number two?	SPK				shared	confident	0.0	0.0	0.0			
