onset	duration	speaker	text	type	subtype	energy	energy_ratio	mic	confidence	gap_prev_ms	trp_silence_ms	interruption_gap_ms	bclatency_ms	overlap_ms	context_label
253.354	0.183	GROUP	(.)	SIL				shared	manual	0.0					
253.537	4.606	P3	Yeah, that's no, it was a very interesting task.	SPK		0.028613	3.92	P3	confident	0.0	183.0	183.0		0.0	
258.143	1.813	GROUP	(1.8)	SIL				shared	manual	0.0				0.0	
259.956	15.141	P3	I think if you do a very quick rationale, if you contribute nothing, then you're most likely to get the most back, assuming everyone else does. But if everyone contributes nothing then nothing changes	SPK		0.017185	3.63	P3	confident	0.0	1813.0	6602.0		1710.0	
274.192	0.64	P4	Yeah, exactly.	SPK		0.074149	5.38	P4	confident	-905.0	-905.0	-905.0		1280.0	
274.192	0.64	P4	[OVL:competitive]	OVL	competitive			shared	uncertain	-640.0				1280.0	
274.832	0.1	GROUP	(.)	SIL				shared	manual	0.0				100.0	
274.932	4.183	P4	It's like a gauge for trust or something like this, right?	SPK		0.053073	9.11	P4	confident	0.0	100.0	-165.0		330.0	
274.932	0.165	P4	[OVL:backchannel_ovl]	OVL	backchannel_ovl			shared	manual	-4183.0				330.0	
279.115	1.073	GROUP	(1.1)	SIL				shared	manual	4018.0				639.0	
279.221	0.379	P2	Mhm.	BCK				P2	manual	-967.0				573.0	
279.406	0.26	P3	Yeah.	BCK		0.027034	4.22	P3	confident	-194.0				454.0	
280.188	3.423	P1	But if everybody contributes everything, everybody gets more back.	SPK		0.018431	3.83	P1	confident	522.0	1073.0	1073.0			
283.611	1.138	GROUP	(1.1)	SIL				shared	manual	0.0					
284.749	0.521	P3	That is true.	SPK		0.014809	4.31	P3	confident	0.0	1138.0	1138.0		0.0	
285.27	1.342	GROUP	(1.3)	SIL				shared	manual	0.0				0.0	
286.612	5.469	P3	So that's exactly how it often works in society.	SPK		0.013167	3.43	P3	confident	0.0	1342.0	3001.0			
292.081	1.483	GROUP	(1.5)	SIL				shared	manual	0.0					
293.564	2.404	P3	The balancing between trust in others and...	SPK		0.015528	2.13	P3	confident	0.0	1483.0	9953.0			
295.968	25.282	GROUP	(25.3)	SIL				shared	manual	0.0				752.0	
296.311	0.141	P1	Yeah.	BCK		0.014318	1.29	P1	confident	-24939.0				170.0	
296.423	0.611	P2	Mhm.	BCK				P2	manual	-29.0				640.0	
321.25	2.022	P4	But are the numbers...	SPK		0.040768	8.94	P4	confident	24216.0	25282.0	25282.0			
323.272	1.22	GROUP	(1.2)	SIL				shared	manual	0.0					
324.492	1.081	P4	It's not an integer, right?	SPK		0.045409	9.43	P4	confident	0.0	1220.0	28524.0		0.0	
325.573	0.22	GROUP	(0.2)	SIL				shared	manual	0.0				0.0	
325.793	0.621	P4	Why is that?	SPK		0.029721	10.51	P4	confident	0.0	220.0	29825.0			
326.414	0.589	GROUP	(0.6)	SIL				shared	manual	0.0					
327.003	0.941	P1	It's not what, sorry?	SPK		0.010114	4.74	P1	confident	0.0	589.0	589.0			
327.975	2.301	P4	It's not an integer, so it's not 7 or 8.	SPK		0.024839	5.07	P4	confident	31.0	31.0	31.0			
330.276	1.113	GROUP	(1.1)	SIL				shared	manual	0.0					
331.389	2.56	P3	Because you have times 1.5 divided by four	SPK				P3	manual	0.0	1113.0	1113.0		1206.0	
333.346	4.123	P4	Oh yeah, okay, you get this.	SPK		0.055222	4.02	P4	confident	-603.0	-603.0	-603.0		7146.0	
333.346	0.603	P4	[OVL:competitive]	OVL	competitive			shared	uncertain	-4123.0				1206.0	collaborative
334.499	3.002	P4	I was just wondering why that's true.	SPK		0.020107	1.47	P4	confident	550.0	-2970.0	550.0		5940.0	
334.499	2.97	P4	[OVL:floor_fight]	OVL	floor_fight			shared	uncertain	-3002.0				5940.0	collaborative
337.501	12.041	GROUP	(12.0)	SIL				shared	manual	32.0				0.0	
349.542	0.8	P3	Are you too Danish?	SPK		0.017172	3.04	P3	confident	0.0	12041.0	12041.0			
350.342	2.721	GROUP	(2.7)	SIL				shared	manual	0.0					
353.063	0.36	P3	I'm not.	SPK		0.012183	3.5	P3	confident	0.0	2721.0	15562.0			
353.423	2.438	GROUP	(2.4)	SIL				shared	manual	0.0					
355.861	3.402	P4	It's a cultural cultural analysis now or what?	SPK		0.038111	2.29	P4	confident	0.0	2438.0	2438.0		4732.0	
356.868	1.819	P2	Oh, it's a cultural thing	SPK				P2	manual	-2395.0	-2395.0	-2395.0		3638.0	
356.868	1.819	P2	[OVL:floor_fight]	OVL	floor_fight			shared	confident	-1819.0				3638.0	
358.687	0.058	GROUP	(.)	SIL				shared	manual	0.0				58.0	
358.745	2.341	P3	I'm assuming you're also not from Denmark.	SPK		0.026041	1.38	P3	confident	0.0	58.0	58.0		2224.0	
358.745	0.518	P3	[OVL:competitive]	OVL	competitive			shared	uncertain	-2341.0				1036.0	
360.492	0.76	P2	No, no, no.	SPK		0.02579	1.16	P2	confident	1229.0	-594.0	-594.0		1188.0	
360.492	0.594	P2	[OVL:competitive]	OVL	competitive			shared	confident	-760.0				1188.0	competitive
361.252	1.915	GROUP	(1.9)	SIL				shared	manual	166.0				0.0	
363.167	3.381	P3	There's a little bit of a cultural split, actually.	SPK		0.015848	3.38	P3	confident	0.0	1915.0	1915.0		0.0	
366.548	1.952	GROUP	(2.0)	SIL				shared	manual	0.0					
368.5	1.141	P2	Could be, could be.	SPK		0.008526	3.78	P2	confident	0.0	1952.0	1952.0			
369.641	7.263	GROUP	(7.3)	SIL				shared	manual	0.0					
376.904	3.022	P3	I mean, we two are closer to a smaller contribution.	SPK		0.033107	1.97	P3	confident	0.0	7263.0	7263.0		4187.0	
377.182	1.443	P1	Yeah, what would be the conclusion?	SPK				P1	manual	-2744.0	-2744.0	-2744.0		2886.0	
377.182	1.443	P1	[OVL:floor_fight]	OVL	floor_fight			shared	uncertain	-1443.0				2886.0	collaborative
378.625	3.772	GROUP	(3.8)	SIL				shared	manual	0.0				1301.0	
382.397	2.322	P3	You two gave a bigger contribution.	SPK		0.015918	4.13	P3	confident	0.0	3772.0	3772.0			
384.719	1.298	GROUP	(1.3)	SIL				shared	manual	0.0					
386.017	1.041	P4	Yeah, yeah, okay.	SPK		0.016298	6.39	mic12	confident	0.0	1298.0	1298.0			
