onset	duration	speaker	text	type	subtype	energy	energy_ratio	mic	confidence	gap_prev_ms	trp_silence_ms	interruption_gap_ms	bclatency_ms	overlap_ms	context_label
487.111	0.409	GROUP	(0.4)	SIL				shared	manual	9140.0				0.0	
487.52	0.821	P2	But I think it's good.	SPK		0.017674	4.14	P2	confident	0.0	409.0	409.0			
488.341	0.14	GROUP	(.)	SIL				shared	manual	0.0					
488.481	21.748	P2	I think that competition can sometimes be toxic in a work environment and having an outlet to really... You have your co-worker that you love but also really hate because there's this unspoken competition between you two and now you just get to let it all out at the bowling tournament or whatever, I think.	SPK		0.024167	1.83	P2	confident	0.0	140.0	1370.0		2814.0	
495.617	1.178	P3	[LAUGHTER]	LAU				P3	manual	-14612.0				1178.0	
502.078	1.34	P3	[LAUGHTER]	LAU				P3	manual	5283.0				1340.0	
510.081	3.404	P1	I feel like bowling sets you up very linearly, though.	SPK		0.035596	6.25	P1	confident	6663.0	-148.0	-148.0		296.0	
510.081	0.148	P1	[OVL:backchannel_ovl]	OVL	backchannel_ovl			shared	manual	-3404.0				296.0	
513.505	3.383	P1	It's tough to mingle past the people just next to you.	SPK		0.030285	3.59	P1	confident	3276.0	20.0	3276.0		1532.0	
516.122	1.0	P3	That's true	SPK				P3	manual	-766.0	-766.0	-766.0		1532.0	
516.122	0.766	P3	[OVL:competitive]	OVL	competitive			shared	uncertain	-1000.0				1532.0	
517.122	0.393	GROUP	(0.4)	SIL				shared	manual	234.0					
517.515	11.549	P4	True but i think in in the same vein like if you get to shoot uh your co-workers that you don't like that much that could also release some pressure	SPK		0.023087	1.14	P4	confident	0.0	393.0	393.0		6081.0	
524.045	1.971	P1	[SOFT LAUGHTER]	LAU				P1	manual	-5019.0				1971.0	
526.065	1.111	P2	Of course not	SPK				P2	manual	49.0	-2999.0	-2999.0		2222.0	
526.065	1.111	P2	[OVL:floor_fight]	OVL	floor_fight			shared	confident	-1111.0				2222.0	competitive
527.176	2.331	GROUP	(2.3)	SIL				shared	manual	0.0				1888.0	
529.507	6.371	P1	I do feel like in an adventure park situation, you could choose how much aggression you want to let out	SPK		0.028597	1.04	P1	confident	0.0	2331.0	2331.0		0.0	
535.878	0.718	GROUP	(0.7)	SIL				shared	manual	0.0					
536.596	1.851	P3	I do like the obstacle course, yeah	SPK				P3	manual	0.0	718.0	718.0		2340.0	
537.277	5.709	P1	Like you could go to the you could go to the foam source area and have a duo with the person you've been biffing with	SPK				P1	manual	-1170.0	-1170.0	-1170.0		2340.0	
537.277	1.17	P1	[OVL:floor_fight]	OVL	floor_fight			shared	confident	-5709.0				2340.0	collaborative
542.99	9.332	P3	I think the only issue with that is being inclusive, because if somebody has any issues, physically speaking, then it can become a problem.	SPK		0.022525	2.3	P3	confident	4543.0	4.0	4.0		10639.0	
543.104	0.459	P4	That is true	SPK				P4	manual	-9218.0	-9218.0	-9218.0		918.0	
543.104	0.459	P4	[OVL:simultaneous]	OVL	simultaneous			shared	manual	-459.0				918.0	
543.563	8.457	GROUP	(8.5)	SIL				shared	manual	0.0				9117.0	
545.961	0.329	P1	Yeah.	BCK				P1	manual	-6059.0			2971.0	658.0	
549.641	0.331	P1	Yeah.	BCK				P1	manual	3351.0			6651.0	662.0	
552.02	0.981	P1	It's tougher to jump in.	SPK		0.023797	1.31	P1	confident	2048.0	8457.0	8457.0		604.0	
552.02	0.302	P1	[OVL:smooth]	OVL	smooth			shared	manual	-981.0				604.0	
553.001	0.422	GROUP	(0.4)	SIL				shared	manual	679.0					
553.423	2.484	P3	Or if you're afraid of heights or things like that.	SPK		0.015737	4.97	P3	confident	0.0	422.0	422.0			
555.907	0.695	GROUP	(0.7)	SIL				shared	manual	0.0				371.0	
556.144	0.371	P4	Mhm.	BCK				P4	manual	-458.0				371.0	
556.602	6.84	P1	My hope was that it would be one with the variety, but I think the core of what you're saying it's still there, yeah	SPK				P1	manual	87.0	695.0	695.0		3162.0	
561.66	1.38	P3	It's hardcore.	SPK		0.096375	3.5	P3	confident	-1782.0	-1782.0	-1782.0		2760.0	
561.66	1.38	P3	[OVL:floor_fight]	OVL	floor_fight			shared	confident	-1380.0				2760.0	
563.04	1.517	GROUP	(1.5)	SIL				shared	manual	0.0				622.0	
563.961	0.22	P3	Yeah.	BCK		0.030316	3.15	P3	confident	-596.0				220.0	
564.557	5.243	P4	But I actually think we haven't discussed it, but the food cultural exchange sounds really nice.	SPK		0.028327	3.13	P4	confident	376.0	1517.0	1517.0		530.0	
569.015	0.53	P3	Yeah.	BCK				P3	manual	-785.0			4458.0	530.0	
569.842	3.081	P3	So that would be because we're such an international company.	SPK		0.02514	2.18	P3	confident	297.0	42.0	42.0		331.0	
572.361	0.331	P4	Yeah.	BCK				P4	manual	-562.0			2519.0	331.0	
572.923	0.2	GROUP	(0.2)	SIL				shared	manual	231.0					
573.123	4.142	P3	Everybody can bring something and there could be like different stands from different countries.	SPK		0.019381	4.32	P3	confident	0.0	200.0	3323.0		460.0	
576.443	0.46	P1	Mhm.	BCK				P1	manual	-822.0			3320.0	460.0	
577.265	0.08	GROUP	(.)	SIL				shared	manual	362.0				0.0	
577.345	5.581	P3	And then you could try and taste different foods that are made at home by the people.	SPK		0.024118	4.51	P3	confident	0.0	80.0	7545.0			
582.926	1.241	GROUP	(1.2)	SIL				shared	manual	0.0				350.0	
583.095	0.35	P4	Yeah.	BCK				P4	manual	-1072.0				350.0	
584.167	4.081	P3	So there would be a lot of exchange also in that sense and value.	SPK		0.015519	2.69	P3	confident	722.0	1241.0	14367.0			
588.248	0.679	GROUP	(0.7)	SIL				shared	manual	0.0					
588.927	6.969	P1	That was actually also one that we did in the US and it was a big hit yeah yeah a ton of different good foods that come out	SPK		0.0091	1.22	P1	confident	0.0	679.0	679.0		301.0	
592.274	0.301	P4	Yeah?	BCK		0.023802	4.22	P4	confident	-3622.0			3347.0	301.0	
595.896	0.07	GROUP	(.)	SIL				shared	manual	3321.0				0.0	
595.966	0.34	P4	Yeah	SPK		0.027213	11.65	P4	confident	0.0	70.0	70.0			
596.306	1.308	GROUP	(1.3)	SIL				shared	manual	0.0				260.0	
597.012	0.26	P3	Yeah.	BCK		0.015871	1.04	P3	confident	-602.0				260.0	
597.614	10.101	P3	And if it's like in spring or it's like nice outside and we have the lake for instance then  we wouldn't have to  rent anything because you already have the space, so you save money	SPK				P3	manual	342.0	1308.0	1308.0		609.0	
605.339	0.609	P1	Mhm.	BCK				P1	manual	-2376.0			7725.0	609.0	
607.715	11.241	GROUP	(11.2)	SIL				shared	manual	1767.0					
618.956	5.824	P2	Maybe we can just narrow it down to, let's say, two options.	SPK		0.013536	4.19	P2	confident	0.0	11241.0	11241.0			
624.78	2.552	GROUP	(2.6)	SIL				shared	manual	0.0				321.0	
625.871	0.321	P4	Yeah.	BCK		0.029726	12.75	P4	confident	-1461.0				321.0	
627.332	3.862	P2	There seems to be some agreement on the obstacle course.	SPK		0.017002	4.27	P2	confident	1140.0	2552.0	19617.0			
631.194	0.14	GROUP	(.)	SIL				shared	manual	0.0					
631.334	1.221	P2	Like it could be a good idea.	SPK		0.013363	4.12	P2	confident	0.0	140.0	23619.0			
632.555	0.46	GROUP	(0.5)	SIL				shared	manual	0.0					
633.015	7.524	P2	It gives us a balance between just socializing, mingling, and also bringing out that competitive spirit if you want.	SPK		0.012683	4.13	P2	confident	0.0	460.0	25300.0			
640.539	2.802	GROUP	(2.8)	SIL				shared	manual	0.0					
643.341	5.183	P2	Yeah, I think the food culture exchange is like a low risk, very high reward social event as well.	SPK		0.015855	1.78	P2	confident	0.0	2802.0	35626.0		3027.0	
647.047	0.781	P4	Yeah, for sure.	SPK		0.021228	1.19	P4	confident	-1477.0	-1477.0	-1477.0		2331.0	
647.047	0.781	P4	[OVL:competitive]	OVL	competitive			shared	uncertain	-781.0				2331.0	collaborative
647.341	0.429	P3	Yeah.	BCK				P3	manual	-487.0			294.0	1627.0	
647.352	0.34	P1	Yeah.	BCK				P1	manual	-418.0			305.0	1360.0	
647.828	1.736	GROUP	(1.7)	SIL				shared	manual	136.0				696.0	
649.564	5.023	P2	A lot of really tasty food and you also get to put your cooking skills on display if you'd like.	SPK		0.011075	2.37	P2	confident	0.0	1736.0	1736.0		95.0	
654.492	0.431	P3	Yeah.	BCK				P3	manual	-95.0			4928.0	431.0	
654.587	1.421	GROUP	(1.4)	SIL				shared	manual	-336.0				336.0	
656.008	0.62	P2	if you have them.	SPK		0.016176	3.63	P2	confident	0.0	1421.0	8180.0			
656.628	3.521	GROUP	(3.5)	SIL				shared	manual	0.0					
660.149	6.263	P2	But yeah, I would maybe lean more towards the optical course between those two if those are the two we want to consider.	SPK		0.025831	4.13	P2	confident	0.0	3521.0	12321.0			
666.412	2.733	GROUP	(2.7)	SIL				shared	manual	0.0				1041.0	
667.935	1.041	P3	Yeah.	BCK		0.012754	1.11	P3	confident	-1210.0				1041.0	
669.145	2.0	P3	My only reason to lean towards...	SPK		0.010551	3.06	P3	confident	169.0	2733.0	2733.0		1468.0	
670.411	8.471	MODERATOR	One last minute, and as before, one of you at the end would say, sorry, the timer is not showing, but I will come and tell you.	SPK				P1	manual	-734.0	-734.0	-734.0		1468.0	
670.411	0.734	MODERATOR	[OVL:competitive]	OVL	competitive			shared	confident	-8471.0				1468.0	competitive
678.882	0.894	GROUP	(0.9)	SIL				shared	manual	7737.0					
679.776	1.161	P2	Yeah, finish your point though.	SPK		0.013937	4.57	P2	confident	0.0	894.0	894.0			
680.937	0.115	GROUP	(.)	SIL				shared	manual	0.0					
681.052	0.24	P3	Oh, no.	SPK		0.033144	5.12	P3	confident	0.0	115.0	115.0			
681.292	0.721	GROUP	(0.7)	SIL				shared	manual	0.0					
682.013	5.923	P3	No, I was just saying that the only reason to lean towards the other one for the food one was just because of the inclusivity, that was the only reason	SPK		0.016442	4.35	P3	confident	0.0	721.0	1076.0			
687.936	0.901	GROUP	(0.9)	SIL				shared	manual	0.0					
688.837	0.14	P3	Yeah.	SPK		0.004456	2.69	P3	confident	0.0	901.0	7900.0			
688.977	1.521	GROUP	(1.5)	SIL				shared	manual	0.0					
690.498	0.44	P1	What do you think?	SPK		0.014074	4.82	P1	confident	0.0	1521.0	1521.0		0.0	
690.938	0.875	GROUP	(0.9)	SIL				shared	manual	0.0				0.0	
691.813	4.987	P4	I'm i think food exchange is a safer choice	SPK		0.01247	1.21	P4	confident	0.0	875.0	875.0		118.0	
696.741	0.26	P1	Safer?	SPK		0.020462	6.58	P1	confident	-59.0	-59.0	-59.0		203.0	
696.741	0.059	P1	[OVL:backchannel_ovl]	OVL	backchannel_ovl			shared	manual	-260.0				118.0	
696.916	0.34	P4	Yeah.	BCK		0.008689	0.94	P4	confident	116.0			175.0	340.0	
697.001	0.34	GROUP	(0.3)	SIL				shared	manual	-255.0				255.0	
697.341	0.6	P1	Alright.	SPK		0.022451	5.88	P1	confident	0.0	340.0	541.0			
697.941	0.801	GROUP	(0.8)	SIL				shared	manual	0.0				0.0	
698.742	1.28	P1	Go inclusive.	SPK		0.028874	2.64	P1	confident	0.0	801.0	1942.0		0.0	
700.022	0.26	GROUP	(0.3)	SIL				shared	manual	0.0					
700.282	1.221	P1	Food, cultural exchange.	SPK		0.015304	5.51	P1	confident	0.0	260.0	3482.0			
701.503	6.967	GROUP	(7.0)	SIL				shared	manual	0.0					
708.47	2.344	P1	with optional adventure park afters.	SPK		0.010363	1.18	P1	confident	0.0	6967.0	11670.0		2.0	
710.812	1.562	P3	We can add one around the lake.	SPK		0.029399	3.71	P3	confident	-2.0	-2.0	-2.0		2.0	
712.374	3.165	GROUP	(3.2)	SIL				shared	manual	0.0					
