onset	duration	speaker	text	type	subtype	energy	energy_ratio	mic	confidence	gap_prev_ms	trp_silence_ms	interruption_gap_ms	bclatency_ms	overlap_ms	context_label
386.067	2.922	P4	So it wasn't my intention to rob you guys.	SPK		0.078846	2.11	mic12	confident	0.0	1918.0	6381.0		0.0	
388.989	2.002	GROUP	(2.0)	SIL				shared	confident	0.0				0.0	
390.991	0.94	P4	That's my argument.	SPK		0.048215	7.97	mic12	confident	0.0	2002.0	11305.0			
391.931	2.579	GROUP	(2.6)	SIL				shared	confident	0.0					
394.51	2.723	P2	But if we'd all given all of our tokens, then what?	SPK		0.043057	4.4	mic10	confident	0.0	2579.0	2579.0			
397.233	0.86	GROUP	(0.9)	SIL				shared	confident	0.0					
398.093	1.141	P2	Then we all get more money, no?	SPK		0.009969	4.51	mic10	confident	0.0	860.0	6162.0		0.0	
399.234	0.683	GROUP	(0.7)	SIL				shared	confident	0.0				0.0	
399.917	1.141	P4	Then we all get the same.	SPK		0.026757	7.24	mic12	confident	0.0	683.0	683.0			
401.058	0.521	GROUP	(0.5)	SIL				shared	confident	0.0				43.0	
401.536	0.12	P2	yeah,	BCK		0.009515	3.37	mic10	confident	-43.0				120.0	
401.579	0.8	P4	Yeah.	SPK		0.01801	1.36	mic12	confident	-77.0	521.0	2345.0		239.0	
402.217	0.84	P2	okay.	BCK		0.007258	0.51	mic10	confident	-162.0			638.0	840.0	
402.379	0.664	GROUP	(0.7)	SIL				shared	confident	-678.0				664.0	
403.043	5.243	P1	And if no one gave anything, then we all remain intent because we don't get anything.	SPK		0.027591	2.06	mic9	confident	0.0	664.0	664.0		939.0	
407.801	0.44	P2	Mm-hmm.	SPK		0.03376	1.46	mic10	confident	-485.0	-485.0	-485.0		880.0	
407.801	0.44	P2	[OVL:smooth]	OVL	smooth			shared	uncertain	-440.0				880.0	
408.241	1.286	GROUP	(1.3)	SIL				shared	confident	0.0				45.0	
409.527	2.762	P1	But if you give only one, then you get the same share than everyone.	SPK		0.044513	1.34	mic9	confident	0.0	1286.0	1286.0		3706.0	
409.664	1.081	P4	Yeah, but we also don't...	SPK		0.050066	1.05	mic12	confident	-2625.0	-2625.0	-2625.0		2162.0	
409.664	1.081	P4	[OVL:simultaneous]	OVL	simultaneous			shared	confident	-1081.0				2162.0	
410.745	5.255	GROUP	(5.3)	SIL				shared	confident	0.0				1544.0	
416.0	2.0	P4	I would have also given all of them if I knew.	SPK				shared	confident	0.0	5255.0	3711.0		3706.0	
416.147	13.886	P4	Very unfair	SPK		0.042485	1.59	mic12	confident	-1853.0	-1853.0	3858.0		9272.0	
416.147	1.853	P4	[OVL:simultaneous]	OVL	simultaneous			shared	confident	-13886.0				3706.0	
420.194	0.581	P2	Take my money.	SPK		0.116515	1.51	mic10	confident	2194.0	-9839.0	-9839.0		1162.0	
420.194	0.581	P2	[OVL:competitive]	OVL	competitive			shared	uncertain	-581.0				1162.0	
420.775	3.225	GROUP	(3.2)	SIL				shared	confident	0.0				3225.0	
424.0	0.1	P2	Yeah.	SPK				shared	confident	0.0	3225.0	-6033.0		200.0	
424.0	0.1	P2	[OVL:backchannel_ovl]	OVL	backchannel_ovl			shared	confident	-100.0				200.0	
424.1	0.097	GROUP	(.)	SIL				shared	confident	0.0				97.0	
424.197	0.441	P1	You can keep my tokens.	SPK		0.044169	1.93	mic10	confident	0.0	97.0	97.0		882.0	
424.197	0.441	P1	[OVL:smooth]	OVL	smooth			shared	uncertain	-441.0				882.0	
