onset	duration	speaker	text	type	subtype	energy	energy_ratio	mic	confidence	gap_prev_ms	trp_silence_ms	interruption_gap_ms	bclatency_ms	overlap_ms	context_label
261.686	0.58	GROUP	(0.6)	SIL				shared	manual	0.0				0.0	
262.266	0.7	P4	And we kept zero.	SPK		0.03737	11.83	mic12	confident	0.0	580.0	580.0			
262.966	0.432	GROUP	(0.4)	SIL				shared	manual	0.0					
263.398	0.22	P3	yeah	SPK		0.018189	1.16	mic11	backchannel	0.0	432.0	432.0		0.0	
263.618	1.219	GROUP	(1.2)	SIL				shared	manual	0.0				0.0	
264.837	4.282	P1	I just wanted, I don't know, I thought it was more fun doing that.	SPK		0.105659	1.11	mic9	confident	0.0	1219.0	1219.0			
269.119	0.2	P3	yeah	SPK		0.040949	1.01	mic11	backchannel	0.0	0.0	0.0			
269.319	3.7	GROUP	(3.7)	SIL				shared	manual	0.0					
273.019	0.32	P2	sure	SPK		0.025552	4.74	mic10	backchannel	0.0	3700.0	3700.0			
273.339	2.622	GROUP	(2.6)	SIL				shared	manual	0.0					
275.961	1.72	P2	And then I was like, okay, let's lower it down.	SPK		0.062431	4.57	mic10	confident	0.0	2622.0	6642.0		0.0	
277.681	1.573	GROUP	(1.6)	SIL				shared	manual	0.0				0.0	
279.254	3.484	P4	Well, you know, we still ended up with more than we had at the beginning, so it's cool.	SPK		0.055486	1.51	mic12	confident	0.0	1573.0	1573.0		697.0	
282.381	0.34	P3	yeah	SPK		0.047558	1.33	mic11	backchannel	-357.0	-357.0	-357.0		680.0	
282.381	0.34	P3	[OVL:smooth]	OVL	smooth			shared	confident	-340.0				680.0	collaborative
282.721	3.38	GROUP	(3.4)	SIL				shared	manual	0.0				17.0	
286.101	1.842	P4	I don't know, maybe also if it was real money.	SPK		0.05725	11.14	mic12	confident	0.0	3380.0	3380.0			
287.943	0.74	GROUP	(0.7)	SIL				shared	manual	0.0					
288.683	0.2	P3	yeah	SPK		0.060246	5.81	mic11	backchannel	0.0	740.0	740.0			
288.883	4.69	GROUP	(4.7)	SIL				shared	manual	0.0					
293.573	2.141	P1	Would you have changed if it was real money?	SPK		0.18343	8.82	mic9	confident	0.0	4690.0	4690.0			
295.714	0.371	GROUP	(0.4)	SIL				shared	manual	0.0					
296.085	2.582	P4	I like to be a very good person, in theory at least.	SPK		0.118642	5.86	mic12	confident	0.0	371.0	371.0			
298.667	0.941	GROUP	(0.9)	SIL				shared	manual	0.0					
299.608	0.361	P4	I don't know.	SPK		0.137758	2.65	mic12	confident	0.0	941.0	3894.0			
299.969	0.1	GROUP	(.)	SIL				shared	manual	0.0					
300.069	1.301	P4	It depends how much money that is.	SPK		0.149995	8.71	mic12	confident	0.0	100.0	4355.0			
301.41	3.323	P4	10 euros or 70 kronos, 100 kronos, sure.	SPK		0.088182	3.55	mic12	confident	40.0	40.0	5696.0			
304.733	0.761	GROUP	(0.8)	SIL				shared	manual	0.0					
305.494	1.141	P4	A million euros.	SPK		0.071899	10.65	mic12	confident	0.0	761.0	9780.0		0.0	
306.635	0.727	GROUP	(0.7)	SIL				shared	manual	0.0				0.0	
307.362	1.401	P1	I don't know.	SPK		0.138912	1.64	mic9	confident	0.0	727.0	727.0		1036.0	
308.168	0.441	P4	I don't know.	SPK		0.147633	1.12	mic12	confident	-595.0	-595.0	-595.0		882.0	
308.168	0.441	P4	[OVL:smooth]	OVL	smooth			shared	uncertain	-441.0				882.0	
308.609	0.12	GROUP	(.)	SIL				shared	manual	0.0				120.0	
308.729	1.502	P4	I'll make some math.	SPK		0.067905	1.08	mic12	confident	0.0	120.0	-34.0		666.0	
309.915	0.641	P3	yeah	SPK		0.069566	0.78	mic11	backchannel	-316.0	-316.0	-316.0		632.0	
309.915	0.316	P3	[OVL:smooth]	OVL	smooth			shared	confident	-641.0				632.0	collaborative
310.571	0.501	P4	Yes.	SPK		0.05797	1.72	mic12	confident	340.0	15.0	15.0			
311.072	0.701	GROUP	(0.7)	SIL				shared	manual	0.0					
311.773	3.685	P4	At least some math first before putting in one million for the community.	SPK		0.067456	4.09	mic12	confident	0.0	701.0	1217.0		2090.0	
314.606	0.24	P1	yeah	SPK		0.025277	0.57	mic9	backchannel	-852.0	-852.0	-852.0		867.0	
314.606	0.24	P1	[OVL:backchannel_ovl]	OVL	backchannel_ovl			shared	confident	-240.0				867.0	
314.717	0.74	P3	yeah	SPK		0.031127	0.79	mic11	backchannel	-129.0	-129.0	-129.0		1867.0	
314.717	0.74	P3	[OVL:competitive]	OVL	competitive			shared	uncertain	-740.0				1867.0	collaborative
314.717	0.129	P3	[OVL:backchannel_ovl]	OVL	backchannel_ovl			shared	confident	-740.0				645.0	
315.457	1.984	GROUP	(2.0)	SIL				shared	manual	611.0				1.0	
317.441	0.921	P4	I cannot really blame you.	SPK		0.043004	10.47	mic12	confident	0.0	1984.0	1984.0			
318.362	0.18	GROUP	(.)	SIL				shared	manual	0.0				0.0	
318.542	1.322	P4	And it was wise to keep one.	SPK		0.103855	8.51	mic12	confident	0.0	180.0	3085.0		0.0	
319.884	0.961	P4	Yeah.	SPK		0.00821	0.53	mic12	backchannel	20.0	20.0	4427.0		624.0	
320.533	2.905	P3	Yeah, that's for a rainy day, you know.	SPK		0.030569	1.2	mic11	confident	-312.0	-312.0	-312.0		4392.0	
320.533	0.312	P3	[OVL:smooth]	OVL	smooth			shared	confident	-2905.0				624.0	collaborative
320.885	0.381	P4	Probably.	SPK		0.049166	8.07	mic12	confident	40.0	-2553.0	-2553.0		762.0	
320.885	0.381	P4	[OVL:smooth]	OVL	smooth			shared	confident	-381.0				762.0	collaborative
321.266	1.905	GROUP	(1.9)	SIL				shared	manual	0.0				1905.0	
323.171	0.36	P1	yeah	SPK		0.02191	0.73	mic9	backchannel	0.0	1905.0	1905.0		1205.0	
323.171	0.267	P1	[OVL:smooth]	OVL	smooth			shared	confident	-360.0				1101.0	collaborative
323.249	0.2	P4	Yes.	SPK		0.04534	1.68	mic12	confident	-189.0	-282.0	-282.0		967.0	
323.249	0.189	P4	[OVL:backchannel_ovl]	OVL	backchannel_ovl			shared	confident	-200.0				945.0	
323.249	0.2	P4	[OVL:backchannel_ovl]	OVL	backchannel_ovl			shared	confident	-189.0				967.0	
323.449	0.2	GROUP	(.)	SIL				shared	manual	0.0				82.0	
323.649	0.521	P4	That makes sense.	SPK		0.022674	9.17	mic12	confident	0.0	200.0	118.0			
324.17	1.836	GROUP	(1.8)	SIL				shared	manual	0.0				0.0	
326.006	0.241	P2	sure	SPK		0.017085	3.38	mic10	backchannel	0.0	1836.0	1836.0		0.0	
326.247	4.524	GROUP	(4.5)	SIL				shared	manual	0.0					
330.771	0.481	P3	Ah, yeah.	SPK		0.08447	4.02	mic11	confident	0.0	4524.0	4524.0			
331.252	4.689	GROUP	(4.7)	SIL				shared	manual	0.0				0.0	
335.941	2.204	P3	It would have been spent on the bureaucracy or something.	SPK		0.024584	1.22	mic11	confident	0.0	4689.0	9694.0		0.0	
