onset	duration	speaker	text	type	subtype	energy	energy_ratio	mic	confidence	gap_prev_ms	trp_silence_ms	interruption_gap_ms	bclatency_ms	overlap_ms	context_label
197.016	2.59	GROUP	(2.6)	SIL				shared	manual	0.0				0.0	
199.606	0.571	MODERATOR	Stage is yours.	SPK				MOD	manual	0.0	2590.0	106553.0			
200.177	2.076	GROUP	(2.1)	SIL				shared	manual	0.0					
202.253	27.945	P4	So i think if this is particularly for hiring some person for adopt for AI adoption then i would say that candidate A is kind of i feel like he is willing to learn but he is not that technical or has not worked in similar similar roles before so but if we go to the candidate B	SPK		0.037581	8.45	P4	confident	0.0	2076.0	2076.0			
230.198	1.421	GROUP	(1.4)	SIL				shared	manual	0.0					
231.619	21.898	P4	He is much more technical he has much more background but this is not the task which we want him to achieve but he has to work towards more adoption so that he can bring more heads into thinking about what exactly how it will benefit the team and the company in general	SPK		0.042933	8.21	P4	confident	0.0	1421.0	31442.0			
253.517	0.84	GROUP	(0.8)	SIL				shared	manual	0.0					
254.357	3.003	P4	So I think candidate C can be a right choice.	SPK		0.052961	8.6	P4	confident	0.0	840.0	54180.0			
257.36	1.821	GROUP	(1.8)	SIL				shared	manual	0.0				0.0	
259.181	3.583	P4	Yeah, this is the fact that he may not have that much AI background.	SPK		0.047174	8.49	P4	confident	0.0	1821.0	59004.0		0.0	
262.764	0.661	GROUP	(0.7)	SIL				shared	manual	0.0					
263.425	10.529	P4	But again, he needs to be a person who actually encourages people or bring people other people to a stage that they can start adopting.	SPK		0.04604	8.89	P4	confident	0.0	661.0	63248.0			
273.954	0.32	GROUP	(0.3)	SIL				shared	manual	0.0					
274.274	8.187	P4	So because he has worked in similar roles, and we don't need him to have a very deep technical AI knowledge as per my understanding.	SPK		0.048281	8.7	P4	confident	0.0	320.0	74097.0			
282.461	0.52	GROUP	(0.5)	SIL				shared	manual	0.0					
282.981	15.084	P4	So if we can at least guide him about what we want to achieve with the particular why we need it, then he can be a right person to communicate it for the AI adoption within the company.	SPK		0.032605	6.92	P4	confident	0.0	520.0	82804.0		4553.0	
293.79	0.278	P1	Mmh.	SPK				P1	manual	-4275.0	-4275.0	-4275.0		556.0	
293.79	0.278	P1	[OVL:smooth]	OVL	smooth			shared	manual	-278.0				556.0	collaborative
294.068	5.722	GROUP	(5.7)	SIL				shared	manual	0.0				3997.0	
299.79	24.215	P1	I echo your observation and I agree with the C candidate could be a strong one for this position sort of as an enabler for the transformation that they will go through because as you said the AI background is not that deep but maybe that's not needed for the transformation that is to be taking place in this situation here right it's more enabling people across teams to	SPK		0.036819	5.43	P1	confident	0.0	5722.0	1725.0		1155.0	
302.19	0.408	P4	Yeah.	BCK				P4	manual	-21815.0			2400.0	617.0	
302.389	0.467	P2	[SOFT LAUGHTER]	LAU				P2	manual	-209.0				676.0	
321.507	0.28	P4	Mhm.	BCK				P4	manual	18651.0			21717.0	280.0	
324.005	1.4	GROUP	(1.4)	SIL				shared	manual	2218.0					
325.405	2.641	P1	to roll out the transformation of AI adoption.	SPK		0.020631	4.14	P1	confident	0.0	1400.0	27340.0		282.0	
327.614	0.282	P4	Yeah.	BCK				P4	manual	-432.0			2209.0	282.0	
328.066	9.604	P1	So I think that's a strong candidate and also a good solid experience background with that part from candidate C. Yeah, I agree.	SPK		0.025957	4.67	P1	confident	170.0	20.0	30001.0		320.0	
328.523	0.32	P2	Mmh.	BCK				P2	manual	-9147.0			457.0	320.0	
337.67	1.907	GROUP	(1.9)	SIL				shared	manual	8827.0					
339.577	0.28	P3	Hm.	SPK		0.025077	7.19	P3	confident	0.0	1907.0	1907.0			
339.857	0.22	GROUP	(0.2)	SIL				shared	manual	0.0				0.0	
340.077	14.503	P3	Do we need any managerial skills for that role or that doesn't... Because it says a specialist, yeah.	SPK		0.032707	8.34	P3	confident	0.0	220.0	2407.0		0.0	
354.58	3.93	GROUP	(3.9)	SIL				shared	manual	0.0					
358.51	0.76	P2	I think not, no.	SPK		0.010798	2.39	P2	confident	0.0	3930.0	3930.0			
359.27	1.033	GROUP	(1.0)	SIL				shared	manual	0.0					
360.303	0.92	P3	So that's not...	SPK		0.023592	9.5	P3	confident	0.0	1033.0	1033.0			
361.223	0.968	GROUP	(1.0)	SIL				shared	manual	0.0				0.0	
362.191	0.22	P2	No.	SPK		0.004593	2.87	P2	confident	0.0	968.0	968.0		0.0	
362.411	4.921	GROUP	(4.9)	SIL				shared	manual	0.0					
367.332	0.921	P2	No, yeah.	SPK		0.036379	1.92	P2	confident	0.0	4921.0	6109.0		1356.0	
367.575	0.681	P2	Ah...	SPK		0.020374	0.54	P2	confident	-678.0	-678.0	6352.0		1356.0	
367.575	0.678	P2	[OVL:competitive]	OVL	competitive			shared	uncertain	-681.0				1356.0	
368.256	1.657	GROUP	(1.7)	SIL				shared	manual	3.0					
369.913	2.121	P2	I agree.	SPK		0.009656	4.29	P2	confident	0.0	1657.0	8690.0			
372.034	0.32	GROUP	(0.3)	SIL				shared	manual	0.0					
372.354	9.262	P2	I think I was eternally, well, before just reading through myself, like, oh, AI, you know, easy was to select the one who had done something and could create.	SPK		0.023121	4.91	P2	confident	0.0	320.0	11131.0			
381.636	1.601	P2	I mean, I agree.	SPK		0.020454	4.71	P2	confident	20.0	20.0	20413.0			
383.237	0.24	GROUP	(0.2)	SIL				shared	manual	0.0				0.0	
383.477	2.481	P2	There is maybe if...	SPK		0.010631	4.16	P2	confident	0.0	240.0	22254.0		0.0	
385.958	1.42	GROUP	(1.4)	SIL				shared	manual	0.0				0.0	
387.378	21.87	P2	Well it's a if the rise the need for creating something custom internal wise there might be some strengthening candidate B being able to do something but clearly he yeah he hasn't any experiences with rollout and getting other teams on board right he's more creative ai working in in different forms before and has strong background in that but	SPK		0.015916	4.46	P2	confident	0.0	1420.0	26155.0		0.0	
409.248	2.517	GROUP	(2.5)	SIL				shared	manual	0.0					
411.765	1.241	P2	Could he do the other thing?	SPK		0.021857	4.92	P2	confident	0.0	2517.0	50542.0			
413.026	1.061	P2	I don't know.	SPK		0.005507	3.15	P2	confident	20.0	20.0	51803.0			
414.087	0.4	GROUP	(0.4)	SIL				shared	manual	0.0					
414.487	3.562	P2	That depends on whether there will arise a need for doing something custom.	SPK		0.013558	4.73	P2	confident	0.0	400.0	53264.0		0.0	
418.049	2.121	GROUP	(2.1)	SIL				shared	manual	0.0				0.0	
420.17	1.0	P2	Or if it's even in the...	SPK		0.017554	4.6	P2	confident	0.0	2121.0	58947.0			
421.19	3.642	P2	I don't know, it's not really what team it is, but yeah.	SPK		0.010918	3.53	P2	confident	20.0	20.0	59967.0		364.0	
424.65	0.44	P2	Yeah.	SPK		0.008686	0.53	P2	confident	-182.0	-182.0	63427.0		364.0	
424.65	0.182	P2	[OVL:backchannel_ovl]	OVL	backchannel_ovl			shared	manual	-440.0				364.0	
425.09	7.793	GROUP	(7.8)	SIL				shared	manual	258.0					
432.883	2.171	P1	But you went out of the managerial skills.	SPK				P1	manual	0.0	7793.0	7793.0		728.0	
434.69	6.647	P3	Yes, if it was needed because A may have more managerial skills.	SPK		0.045945	8.52	P3	confident	-364.0	-364.0	-364.0		728.0	
434.69	0.364	P3	[OVL:smooth]	OVL	smooth			shared	manual	-6647.0				728.0	
441.337	0.38	GROUP	(0.4)	SIL				shared	manual	6283.0					
441.717	4.745	P3	I don't know if that's important for this specific role or...	SPK		0.030678	7.49	P3	confident	0.0	380.0	6663.0			
446.462	0.258	GROUP	(0.3)	SIL				shared	manual	0.0					
446.72	3.022	P1	But I think the role will sort of lead the team, right?	SPK		0.032184	1.82	P1	confident	0.0	258.0	258.0			
449.742	0.1	GROUP	(.)	SIL				shared	manual	0.0				0.0	
449.842	2.581	P1	Isn't that the... Or maybe not.	SPK		0.024156	4.54	P1	confident	0.0	100.0	3380.0		0.0	
452.423	0.4	GROUP	(0.4)	SIL				shared	manual	0.0					
452.823	1.461	P1	I am a transformation specialist.	SPK		0.014022	2.34	P1	confident	0.0	400.0	6361.0			
454.284	0.359	GROUP	(0.4)	SIL				shared	manual	0.0					
454.643	9.446	P2	I mean, if we're mapping the special title to the levels in GN, it would be pretty, at least technical wise, it's pretty high level.	SPK		0.016212	4.91	P2	confident	0.0	359.0	359.0			
464.109	5.803	P2	So B's expected some drive of things and leading others below.	SPK		0.02065	2.02	P2	confident	20.0	20.0	9825.0		6497.0	
464.385	0.97	P1	Yeah, it's a senior one	SPK		0.036747	1.07	P1	confident	-5527.0	-5527.0	-5527.0		1940.0	
464.385	0.97	P1	[OVL:competitive]	OVL	competitive			shared	uncertain	-970.0				1940.0	collaborative
465.355	6.198	GROUP	(6.2)	SIL				shared	manual	0.0				4557.0	
471.553	3.402	P2	Just plain old engineers and seniors and whatnot.	SPK		0.010815	2.09	P2	confident	0.0	6198.0	6198.0		448.0	
474.225	0.448	P1	Mmh.	BCK				P1	manual	-730.0			2672.0	448.0	
474.955	0.08	GROUP	(.)	SIL				shared	manual	282.0					
475.035	0.2	P2	Yeah.	SPK		0.021283	5.19	P2	confident	0.0	80.0	9680.0			
475.235	0.628	GROUP	(0.6)	SIL				shared	manual	0.0					
475.863	0.413	P1	I agree.	SPK				P1	manual	0.0	628.0	628.0		762.0	
475.895	1.541	P2	So maybe that could be expected.	SPK		0.017768	2.0	P2	confident	-381.0	-381.0	-381.0		762.0	
475.895	0.381	P2	[OVL:simultaneous]	OVL	simultaneous			shared	manual	-1541.0				762.0	
477.456	4.723	P2	So maybe, again, that's probably candidate A, right, who has some experience there.	SPK		0.015089	5.1	P2	confident	1180.0	20.0	1180.0		0.0	
482.179	5.093	GROUP	(5.1)	SIL				shared	manual	0.0				0.0	
487.272	6.981	P2	More there's no one with like real manager managerial experience probably A comes closest	SPK		0.013088	2.48	P2	confident	0.0	5093.0	10996.0			
494.253	0.483	GROUP	(0.5)	SIL				shared	manual	0.0					
494.736	0.281	P3	Yes.	SPK		0.020517	7.61	P3	confident	0.0	483.0	483.0			
495.017	10.412	GROUP	(10.4)	SIL				shared	manual	0.0					
505.429	5.971	P2	Um, that is from from the prompt giving given the this candidate C seems best fit	SPK				P2	manual	0.0	10412.0	10412.0		14.0	
511.386	0.781	P3	The best, yeah.	SPK		0.023337	1.22	P3	confident	-14.0	-14.0	-14.0		1311.0	
511.616	0.48	P4	Yeah.	SPK		0.011566	0.51	P4	confident	-551.0	-551.0	-551.0		1226.0	
511.616	0.48	P4	[OVL:smooth]	OVL	smooth			shared	manual	-480.0				1226.0	collaborative
511.754	0.266	P1	Mhm.	BCK				P1	manual	-342.0			138.0	798.0	
512.096	0.321	GROUP	(0.3)	SIL				shared	manual	76.0				71.0	
512.417	1.041	P1	So C it is?	SPK		0.039642	7.62	P1	confident	0.0	321.0	321.0		0.0	
513.458	0.919	GROUP	(0.9)	SIL				shared	manual	0.0				0.0	
514.377	0.22	P4	Yes.	SPK		0.009424	2.9	P4	confident	0.0	919.0	919.0			
514.597	1.386	GROUP	(1.4)	SIL				shared	manual	0.0					
515.983	0.411	P4	I think so.	SPK				P4	manual	0.0	1386.0	2525.0			
516.394	0.254	GROUP	(0.3)	SIL				shared	manual	0.0					
516.648	0.949	P1	We got a candidate.	SPK		0.020653	1.67	P1	confident	0.0	254.0	254.0			
517.597	0.283	GROUP	(0.3)	SIL				shared	manual	0.0					
517.88	0.301	P3	Yes.	SPK		0.01093	4.31	P3	confident	0.0	283.0	283.0			
518.181	1.058	GROUP	(1.1)	SIL				shared	manual	0.0				536.0	
518.703	1.131	P2	[SOFT LAUGHTER]	LAU				P2	manual	-536.0				1131.0	
519.239	0.76	P4	Let's call him in too.	SPK		0.020612	7.84	P4	confident	-595.0	1058.0	1058.0		595.0	
519.999	0.264	GROUP	(0.3)	SIL				shared	manual	0.0					
520.263	0.261	MODERATOR	Yes.	SPK		0.025128	0.64	MOD	confident	0.0	264.0	264.0		256.0	
520.268	2.272	P1	[LAUGHTER]	LAU				P1	manual	-256.0				2272.0	
520.524	1.556	GROUP	(1.6)	SIL				shared	manual	-2016.0				1556.0	
522.08	1.621	MODERATOR	Then we call the candidate.	SPK		0.00778	1.8	MOD	confident	0.0	1556.0	2081.0		460.0	
523.741	6.762	MODERATOR	Please, one of you select the candidate that you just put into the candidate.	SPK		0.00453	1.47	MOD	confident	40.0	40.0	3742.0			
530.503	0.324	GROUP	(0.3)	SIL				shared	manual	0.0					
530.827	0.66	P2	Just one?	SPK				P2	manual	0.0	324.0	324.0		446.0	
531.264	0.6	MODERATOR	Just one of you.	SPK		0.002118	1.14	MOD	confident	-223.0	-223.0	-223.0		446.0	
531.264	0.223	MODERATOR	[OVL:backchannel_ovl]	OVL	backchannel_ovl			shared	manual	-600.0				446.0	
531.864	11.874	GROUP	(11.9)	SIL				shared	manual	377.0					
543.738	5.103	MODERATOR	Now we are done with this task and we go for the questionnaire for the task.	SPK		0.008197	1.08	MOD	confident	0.0	11874.0	12251.0			
548.841	9.882	GROUP	(9.9)	SIL				shared	manual	0.0					
558.723	0.66	P4	What is P1?	SPK		0.020334	8.07	P4	confident	0.0	9882.0	9882.0			
559.383	1.499	GROUP	(1.5)	SIL				shared	manual	0.0				0.0	
560.882	3.202	P3	P1, P2, P3, P4.	SPK		0.040963	1.88	P3	confident	0.0	1499.0	1499.0		2640.0	
562.004	0.56	P4	Yeah, yeah, ok.	SPK		0.035177	0.94	P4	confident	-2080.0	-2080.0	-2080.0		1120.0	
562.004	0.56	P4	[OVL:competitive]	OVL	competitive			shared	uncertain	-560.0				1120.0	collaborative
562.564	12.11	GROUP	(12.1)	SIL				shared	manual	0.0				1520.0	
574.674	1.361	P4	Do I have to write about myself?	SPK		0.035316	8.11	P4	confident	0.0	12110.0	10590.0			
576.035	0.257	GROUP	(0.3)	SIL				shared	manual	0.0					
576.292	0.363	P2	Yes.	SPK				P2	manual	0.0	257.0	257.0		0.0	
576.655	0.222	GROUP	(0.2)	SIL				shared	manual	0.0				0.0	
576.877	0.561	P1	Yeah, what about...	SPK		0.030734	0.8	P1	confident	0.0	222.0	222.0		1167.0	
576.936	1.001	MODERATOR	You know that part.	SPK		0.02827	1.18	shared	confident	-502.0	-502.0	-502.0		1666.0	
576.936	0.502	MODERATOR	[OVL:simultaneous]	OVL	simultaneous			shared	manual	-1001.0				1167.0	
577.275	2.59	P4	[LAUGHTER]	LAU				P4	manual	-163.0				4690.0	
577.937	0.1	GROUP	(.)	SIL				shared	manual	-1928.0				100.0	
578.037	1.602	P1	Okay.	SPK		0.043579	1.8	P1	confident	0.0	100.0	100.0		3244.0	
578.818	0.98	P2	Just put seven or...	SPK		0.035385	2.26	P2	confident	-821.0	-821.0	-821.0		2754.0	
578.818	0.821	P2	[OVL:competitive]	OVL	competitive			shared	uncertain	-980.0				2463.0	completion
579.732	0.801	P3	Seven.	SPK		0.073632	1.57	P3	confident	93.0	-66.0	-66.0		773.0	
579.732	0.066	P3	[OVL:backchannel_ovl]	OVL	backchannel_ovl			shared	manual	-801.0				198.0	completion
580.279	0.261	P4	Yeah.	SPK		0.070019	7.94	P4	confident	481.0	-254.0	-254.0		508.0	
580.279	0.254	P4	[OVL:smooth]	OVL	smooth			shared	manual	-261.0				508.0	collaborative
580.54	1.601	GROUP	(1.6)	SIL				shared	manual	7.0					
582.141	1.882	MODERATOR	But that's a good question actually.	SPK		0.004035	1.57	MOD	confident	0.0	1601.0	1601.0			
584.023	115.395	GROUP	(115.4)	SIL				shared	manual	0.0					
699.418	6.21	MODERATOR	So we can have a short break and you can also remove the glasses if you feel it's...	SPK		0.013112	1.41	MOD	confident	0.0	115395.0	118878.0			
705.628	2.492	GROUP	(2.5)	SIL				shared	manual	0.0					
708.12	4.699	P2	It's not pleasant... rest of the nose.	SPK				P2	manual	0.0	2492.0	2492.0			
712.819	1.992	GROUP	(2.0)	SIL				shared	manual	0.0					
714.811	0.962	P3	Yeah, that's true.	SPK		0.008125	2.78	P3	confident	0.0	1992.0	1992.0			
715.773	3.243	GROUP	(3.2)	SIL				shared	manual	0.0				0.0	
719.016	0.761	P3	Oh, it's really warm?	SPK		0.029008	2.45	P3	confident	0.0	3243.0	6197.0		0.0	
719.777	0.626	GROUP	(0.6)	SIL				shared	manual	0.0					
720.403	1.926	P4	Stuck something here.	SPK		0.016171	1.3	P4	confident	0.0	626.0	626.0		0.0	
722.329	0.231	GROUP	(0.2)	SIL				shared	manual	0.0				0.0	
722.56	0.42	P3	Ah, there.	SPK		0.022336	1.14	P3	confident	0.0	231.0	231.0			
722.98	1.034	GROUP	(1.0)	SIL				shared	manual	0.0					
724.014	0.642	P4	Yep, it's done now.	SPK		0.010216	2.44	P4	confident	0.0	1034.0	1034.0		0.0	
724.656	20.051	GROUP	(20.1)	SIL				shared	manual	0.0				0.0	
744.707	12.889	MODERATOR	I think I'm... Maybe this one was kind of annoying for you, I guess.	SPK		0.002598	1.04	shared	confident	0.0	20051.0	20051.0			
757.596	0.26	GROUP	(0.3)	SIL				shared	manual	0.0					
757.856	0.401	P2	No,	SPK		0.002853	0.63	mic10	backchannel	0.0	260.0	260.0		3304.0	
757.864	0.88	MODERATOR	No, that's fine.	SPK		0.004664	1.02	shared	confident	-393.0	-393.0	-393.0		3791.0	
757.864	0.38	P3	No,	SPK		0.004164	1.27	mic11	backchannel	-880.0	-880.0	-880.0		3265.0	
757.864	0.393	MODERATOR	[OVL:simultaneous]	OVL	simultaneous			shared	manual	-380.0				3304.0	
757.864	0.38	P3	[OVL:simultaneous]	OVL	simultaneous			shared	manual	-393.0				3265.0	
757.864	0.38	P3	[OVL:simultaneous]	OVL	simultaneous			shared	manual	-380.0				3265.0	
757.899	0.34	P1	No,	SPK		0.003064	0.93	mic9	backchannel	-345.0	-345.0	-345.0		3060.0	
757.899	0.34	P1	[OVL:simultaneous]	OVL	simultaneous			shared	manual	-340.0				3060.0	
757.899	0.34	P1	[OVL:simultaneous]	OVL	simultaneous			shared	manual	-340.0				3060.0	
757.899	0.34	P1	[OVL:simultaneous]	OVL	simultaneous			shared	manual	-340.0				3060.0	
758.239	4.801	GROUP	(4.8)	SIL				shared	manual	0.0				556.0	
763.04	1.96	MODERATOR	It's a bit hand-stuck here.	SPK		0.003745	1.52	shared	confident	0.0	4801.0	4801.0		0.0	
765.0	1.923	GROUP	(1.9)	SIL				shared	manual	0.0					
766.923	1.641	P2	It's a nose bridge.	SPK		0.025494	4.73	mic10	confident	0.0	1923.0	1923.0			
768.564	0.26	GROUP	(0.3)	SIL				shared	manual	0.0					
768.824	1.581	P2	That is annoying, but that's fine.	SPK		0.007134	4.28	mic10	confident	0.0	260.0	3824.0			
770.405	3.685	GROUP	(3.7)	SIL				shared	manual	0.0					
774.09	8.264	P2	I also have crooked ears, so I'm looking slightly... a bit on the top of one side of the glass and the bottom of the other one.	SPK		0.020824	1.94	mic10	confident	0.0	3685.0	9090.0			
782.354	0.676	GROUP	(0.7)	SIL				shared	manual	0.0				0.0	
783.03	8.402	P3	Can we put it back on?	SPK		0.007421	2.12	mic11	confident	0.0	676.0	676.0		1710.0	
790.563	0.841	MODERATOR	Should we put it back on?	SPK		0.009408	1.62	shared	confident	-869.0	-869.0	-869.0		1682.0	
790.563	0.841	MODERATOR	[OVL:competitive]	OVL	competitive			shared	uncertain	-841.0				1682.0	
791.404	0.614	GROUP	(0.6)	SIL				shared	manual	0.0				28.0	
792.018	0.26	P4	Yes.	SPK		0.00458	0.6	mic12	backchannel	0.0	614.0	614.0			
792.278	7.917	GROUP	(7.9)	SIL				shared	manual	0.0					
800.195	0.9	P3	Oh, something fell.	SPK		0.031767	10.35	mic11	confident	0.0	7917.0	7917.0			
801.095	0.168	GROUP	(.)	SIL				shared	manual	0.0					
801.263	0.5	P2	Something...	SPK		0.010992	3.89	mic10	confident	0.0	168.0	168.0			
801.763	5.58	GROUP	(5.6)	SIL				shared	manual	0.0				0.0	
807.343	0.08	P2	Oh,	SPK		0.020305	6.16	mic10	backchannel	0.0	5580.0	6248.0		0.0	
807.423	2.016	GROUP	(2.0)	SIL				shared	manual	0.0					
809.439	10.885	P3	Oh, I don't know if I put it correctly.	SPK		0.013821	1.03	mic11	confident	0.0	2016.0	2016.0			
820.324	1.099	GROUP	(1.1)	SIL				shared	manual	0.0					
821.423	0.18	P1	Yeah,	SPK		0.006706	0.84	mic9	backchannel	0.0	1099.0	1099.0		1424.0	
821.442	0.16	P4	Yeah,	SPK		0.008251	1.12	mic12	backchannel	-161.0	-161.0	-161.0		1419.0	
821.442	0.16	P4	[OVL:simultaneous]	OVL	simultaneous			shared	manual	-160.0				1419.0	
821.445	2.301	MODERATOR	Yeah, this one is tracking the glass.	SPK		0.023008	1.11	shared	confident	-157.0	-157.0	-157.0		3563.0	
821.445	0.16	P3	Yeah,	SPK		0.007381	0.89	mic11	backchannel	-2301.0	-2301.0	-2301.0		1422.0	
821.445	0.158	MODERATOR	[OVL:simultaneous]	OVL	simultaneous			shared	manual	-160.0				1418.0	
821.445	0.158	P3	[OVL:simultaneous]	OVL	simultaneous			shared	manual	-158.0				1418.0	
821.445	0.157	MODERATOR	[OVL:simultaneous]	OVL	simultaneous			shared	manual	-158.0				1413.0	
821.445	0.157	P3	[OVL:simultaneous]	OVL	simultaneous			shared	manual	-157.0				1413.0	
821.445	0.16	P3	[OVL:simultaneous]	OVL	simultaneous			shared	manual	-157.0				1422.0	
821.605	3.519	GROUP	(3.5)	SIL				shared	manual	0.0				2141.0	
825.124	2.981	P4	Okay, so the tracking will be... No, it's not there.	SPK		0.035959	1.47	mic12	confident	0.0	3519.0	3519.0			
828.105	0.101	GROUP	(.)	SIL				shared	manual	0.0					
828.206	4.281	P1	Your head will be upside down.	SPK		0.031819	1.23	mic9	confident	0.0	101.0	101.0		1900.0	
831.027	0.1	P4	Oh,	SPK		0.035998	0.51	mic12	backchannel	-1460.0	-1460.0	-1460.0		200.0	
831.027	0.1	P4	[OVL:backchannel_ovl]	OVL	backchannel_ovl			shared	manual	-100.0				200.0	
831.127	1.02	GROUP	(1.0)	SIL				shared	manual	0.0				1020.0	
832.147	0.36	P4	okay.	SPK		0.031703	8.37	mic12	backchannel	0.0	1020.0	-340.0		680.0	
832.147	0.34	P4	[OVL:smooth]	OVL	smooth			shared	manual	-360.0				680.0	collaborative
832.527	4.022	P4	But we have also these balls on the Viking balls.	SPK		0.013147	1.65	mic12	confident	40.0	20.0	40.0		0.0	
836.549	1.141	GROUP	(1.1)	SIL				shared	manual	0.0				0.0	
837.69	2.921	MODERATOR	That is more accurate tracking.	SPK		0.003117	1.3	shared	confident	0.0	1141.0	1141.0			
840.631	0.841	P4	Okay, got it.	SPK		0.007392	3.9	mic12	confident	20.0	20.0	20.0			
