onset	duration	speaker	text	type	subtype	energy	energy_ratio	mic	confidence	gap_prev_ms	trp_silence_ms	interruption_gap_ms	bclatency_ms	overlap_ms	context_label
427.1	4.804	P2	You can't just rely on the people around you or the sort of relationship you build with them.	SPK		0.015518	2.38	P2	confident	0.0	360.0	48287.0			
431.904	0.86	GROUP	(0.9)	SIL				shared	manual	0.0					
432.764	10.869	P2	For that reason, I think maybe something more independently oriented would be best for the sort of workshop that we're looking at, which is why...	SPK		0.019175	4.49	P2	confident	0.0	860.0	53951.0		0.0	
443.633	1.57	GROUP	(1.6)	SIL				shared	manual	0.0				0.0	
445.203	3.543	P2	I would have to go for online training, unfortunately.	SPK		0.029565	2.6	P2	confident	0.0	1570.0	66390.0			
448.746	0.18	GROUP	(.)	SIL				shared	manual	0.0					
448.926	11.088	P2	But yeah, I really think that as much as people might struggle to learn online, it teaches you very important skills where the responsibility of learning is entirely up to you.	SPK		0.031914	4.43	P2	confident	0.0	180.0	70113.0			
460.014	0.681	GROUP	(0.7)	SIL				shared	manual	0.0					
460.695	8.947	P2	And that extends to productivity as well, that you should be responsible, not entirely, but for a lot of how productive you are.	SPK		0.012676	4.21	P2	confident	0.0	681.0	81882.0			
469.642	2.423	GROUP	(2.4)	SIL				shared	manual	0.0				260.0	
470.331	0.26	P4	Yeah.	BCK		0.028593	10.82	P4	confident	-1734.0				260.0	
472.065	7.502	P4	While I do hear what you're saying, I think we have gone as a culture of GN.	SPK		0.046278	8.79	P4	confident	1474.0	2423.0	2423.0			
479.587	5.201	P4	We've gone from one GN where we have had to learn to cooperate across departments.	SPK		0.03701	10.57	P4	confident	20.0	20.0	9945.0			
484.788	0.661	GROUP	(0.7)	SIL				shared	manual	0.0					
485.449	3.801	P4	Now we're merging with another company.	SPK		0.045808	11.89	P4	confident	0.0	661.0	15807.0			
489.25	0.06	GROUP	(.)	SIL				shared	manual	0.0					
489.31	8.682	P4	I think this could really be the time to do something across departments or maybe even an interactive informal workshop.	SPK		0.034661	11.55	P4	confident	0.0	60.0	19668.0			
497.992	1.821	GROUP	(1.8)	SIL				shared	manual	0.0				0.0	
499.813	3.803	P4	So really focusing on how to work together as one single unit.	SPK		0.040153	10.66	P4	confident	0.0	1821.0	30171.0		0.0	
503.616	0.953	GROUP	(1.0)	SIL				shared	manual	0.0					
504.569	6.341	P1	Do we need to take a vote here? Yeah, anyone is close to an agreement? Are we allowed to do that or is it just supposed to be...	SPK				P1	manual	0.0	953.0	953.0			
510.91	6.629	GROUP	(6.6)	SIL				shared	manual	0.0					
517.539	2.55	P1	I mean, should we take a vote then?	SPK				P1	manual	0.0	6629.0	13923.0			
520.089	0.496	GROUP	(0.5)	SIL				shared	manual	0.0					
520.585	6.088	P2	So maybe, what is the alternative like what are you suggesting concretely?	SPK				P2	confident	0.0	496.0	496.0			
526.673	2.057	GROUP	(2.1)	SIL				shared	manual	0.0					
528.73	12.011	P4	you're to be able to compromise within 15 seconds i think i think uh cross department working group with the, yeah	SPK		0.047054	1.32	P4	confident	0.0	2057.0	2057.0		14205.0	
532.485	2.029	P2	Just put your position out there	SPK				P2	manual	-8256.0	-8256.0	-8256.0		4058.0	
532.485	2.029	P2	[OVL:floor_fight]	OVL	floor_fight			shared	confident	-2029.0				4058.0	collaborative
534.514	4.264	GROUP	(4.3)	SIL				shared	manual	0.0				6047.0	
534.802	1.413	P3	[LAUGHTER]	LAU				P3	manual	-3976.0				2826.0	
537.111	0.37	P2	Okay.	BCK				P2	manual	896.0			8381.0	740.0	
538.778	1.922	P1	Yep, agreed.	SPK		0.021256	1.36	P1	confident	1297.0	4264.0	4264.0		4018.0	
538.778	1.922	P1	[OVL:floor_fight]	OVL	floor_fight			shared	uncertain	-1922.0				4018.0	collaborative
540.642	0.58	P2	And you?	SPK		0.022056	2.34	P2	confident	-58.0	-58.0	-58.0		372.0	
540.642	0.099	P2	[OVL:backchannel_ovl]	OVL	backchannel_ovl			shared	manual	-580.0				372.0	
540.642	0.058	P2	[OVL:backchannel_ovl]	OVL	backchannel_ovl			shared	manual	-99.0				290.0	
541.222	0.086	GROUP	(.)	SIL				shared	manual	522.0				0.0	
541.308	4.722	P3	I will go with the lecture and independent type of training.	SPK		0.024549	4.39	P3	confident	0.0	86.0	86.0			
546.03	4.035	GROUP	(4.0)	SIL				shared	manual	0.0					
550.065	6.29	P2	You know, I think I will just sacrifice my vote and we can go	SPK				P2	manual	0.0	4035.0	4035.0		2974.0	
555.255	3.742	P1	[SOFT LAUGHTER]	LAU				P1	manual	-1100.0				8193.0	
555.418	6.103	MODERATOR	You can now choose one person again.	SPK		0.032482	2.02	MOD	confident	-3579.0	-937.0	-937.0		9895.0	
555.418	0.937	MODERATOR	[OVL:competitive]	OVL	competitive			shared	uncertain	-6103.0				2811.0	
556.42	4.442	P2	[LAUGHTER]	LAU				P2	manual	65.0				7019.0	
561.521	1.594	GROUP	(1.6)	SIL				shared	manual	659.0					
563.115	0.841	P2	Do you want to stick with it?	SPK		0.024063	4.5	P2	confident	0.0	1594.0	1594.0			
563.982	1.321	P2	I think you can be designated.	SPK		0.028527	1.51	P2	confident	26.0	26.0	2461.0			
565.303	0.186	GROUP	(.)	SIL				shared	manual	0.0					
565.489	0.321	P3	I will.	SPK		0.079122	6.52	P3	confident	0.0	186.0	186.0		0.0	
565.81	2.935	GROUP	(2.9)	SIL				shared	manual	0.0				300.0	
566.409	0.3	P1	Sure.	BCK		0.04088	1.88	P1	confident	-2336.0				300.0	
568.745	4.102	P3	Okay, so final workshop.	SPK		0.020533	1.71	P3	confident	2036.0	2935.0	3442.0		1334.0	
572.18	2.662	P2	All right.	SPK		0.008204	1.4	P2	confident	-667.0	-667.0	-667.0		3212.0	
572.18	0.667	P2	[OVL:competitive]	OVL	competitive			shared	uncertain	-2662.0				1334.0	
573.903	2.422	P2	All in favor of how to work better across teams?	SPK		0.019509	3.83	P2	confident	1056.0	-939.0	1056.0		1878.0	
573.903	0.939	P2	[OVL:competitive]	OVL	competitive			shared	uncertain	-2422.0				1878.0	
576.325	1.853	GROUP	(1.9)	SIL				shared	manual	1483.0					
578.178	0.621	P4	Come on, guys.	SPK		0.028907	12.03	P4	confident	0.0	1853.0	1853.0			
578.799	1.183	GROUP	(1.2)	SIL				shared	manual	0.0					
579.982	0.902	P4	Show some team spirit.	SPK		0.043664	9.16	P4	confident	0.0	1183.0	3657.0		272.0	
580.748	2.902	P2	All in favor to manage stress and workload?	SPK		0.015436	2.11	P2	confident	-136.0	-136.0	-136.0		272.0	
580.748	0.136	P2	[OVL:backchannel_ovl]	OVL	backchannel_ovl			shared	manual	-2902.0				272.0	
583.65	4.032	GROUP	(4.0)	SIL				shared	manual	2766.0				0.0	
587.682	2.731	P2	how to use AI productivity in daily tasks.	SPK		0.016518	3.98	P2	confident	0.0	4032.0	6798.0			
590.413	1.916	GROUP	(1.9)	SIL				shared	manual	0.0				662.0	
591.477	0.662	P2	Yeah!	BCK		0.006419	1.9	P2	confident	-852.0				662.0	
592.329	0.761	P4	Oh my God.	SPK		0.026165	4.12	P4	confident	190.0	1916.0	1916.0		0.0	
593.09	3.682	GROUP	(3.7)	SIL				shared	manual	0.0					
596.772	0.301	P3	Cool.	SPK		0.022354	1.55	P3	confident	0.0	3682.0	3682.0			
