onset	duration	speaker	text	type	subtype	energy	energy_ratio	mic	confidence	gap_prev_ms	trp_silence_ms	interruption_gap_ms	bclatency_ms	overlap_ms
399.343	3.029	P2	We could present the ideas when we're all reading the thing I don't know.	SPK		0.011058	1.21	P2	confident	0	2346	2346		
402.372	2.955	GROUP	(3.0)	SIL				shared	manual	0				
405.327	4.171	P3	Ah yeah, that's true. We could just present each idea and then...	SPK				P3	manual	0	2955	2955		
409.498	9.377	GROUP	(9.4)	SIL				shared	manual	0				
418.875	0.260	P1	Cool.	SPK		0.040157	3.84	P1	confident	0	9377	9377		
419.135	2.561	GROUP	(2.6)	SIL				shared	manual	0				
421.696	1.581	P1	We have some overlapping interests.	SPK		0.030500	5.29	P1	confident	0	2561	12198		0
423.277	0.145	GROUP	(.)	SIL				shared	manual	0				0
423.422	1.310	P3	Yeah, concerts.	SPK				P3	manual	0	145	145		331
423.711	0.331	P2	Yeah.	BCK				P2	manual	-1021			289	331
424.732	6.203	GROUP	(6.2)	SIL				shared	manual	690				400
425.264	0.400	P1	Mm-hm.	BCK				P1	manual	-5671				400
430.935	3.964	P3	And how is it we need to agree on one? Yeah.	SPK		0.035903	6.55	P3	confident	5271	6203	7658		354
434.722	0.201	P2	Okay.	SPK		0.008106	0.56	P2	confident	-177	-177	-177		354
434.722	0.177	P2	[OVL:smooth]	OVL	smooth			shared	manual	-201				354
434.923	0.257	GROUP	(0.3)	SIL				shared	manual	24				
435.180	0.520	P4	Pick one.	SPK		0.009133	4.98	P4	confident	0	257	257		
435.700	17.862	GROUP	(17.9)	SIL				shared	manual	0				1153
445.979	0.697	P2	Oh.	BCK				P2	manual	-7583				697
450.232	0.456	P1	[BRE]	BRE				P1	manual	3556				456
453.562	26.077	P2	I can... I, at least draw a lot of things I've tried before um so being um besides working here i do volunteer work as a scout so I've been in small groups. Fitting GN might be hard, but we have done these c4s that are outside Copenhagen uh we've done trips there um and i know for a fact some of them have done for some companies they have venues for doing that it's like	SPK		0.017981	4.53	P2	confident	2874	17862	17862		
479.639	0.700	GROUP	(0.7)	SIL				shared	manual	0				
480.339	18.277	P2	It's sort of what we are we doing in some party something but being in a different location people might not usually get to and it was sort of forced to be there on not forced people can their fairies leaving but this is I think more the location was for me has been interesting and nice to be there it's	SPK		0.017790	4.73	P2	confident	0	700	44639		
498.616	1.942	GROUP	(1.9)	SIL				shared	manual	0				
500.558	19.164	P2	More confined um then with kayaking canals is something I've done before it's probably hard for all of you and i don't think they're characters and we'll block the whole canal but the prompt also there with team things so that's more maybe for a smaller and then just yesterday i was talking with a different colleague about he had done...	SPK		0.025481	1.54	P2	confident	0	1942	64858		4782
508.780	2.822	P1	[LAUGHTER]	LAU				P1	manual	-10942				4782
508.780	1.960	P3	[LAUGHTER]	LAU				P3	manual	-2822				3920
519.722	1.841	GROUP	(1.8)	SIL				shared	manual	8982				
521.563	26.378	P2	Some team event in Legoland that was on the hotel and they were building stuff but I previously actually worked in Legoland and we've had for the Legoland employees after our events where they closed down the park and we got to do stuff in some of the theme park rides that you normally wouldn't do like you start going in one and you throw peep stuff at each other you have to catch while hanging out the side of one of the boats or whatever or ride around in the little...	SPK		0.020735	4.88	P2	confident	0	1841	85863		21754
526.757	0.570	P1	Cool.	SPK				P1	manual	-21184	-21184	-21184		1140
526.757	0.570	P1	[OVL:competitive]	OVL	competitive			shared	manual	-570				1140
527.327	22.055	GROUP	(22.1)	SIL				shared	manual	0				20614
549.382	6.023	P2	You know, the cars that the kids get their Legoland driver license with and do stuff you're normally not allowed to do.	SPK		0.024292	2.49	P2	confident	0	22055	22055		
555.405	0.960	GROUP	(1.0)	SIL				shared	manual	0				
556.365	5.343	P2	Don't know if they're allowed to do it when it's outside Legoland, but I know it has been done at least previously.	SPK		0.015228	4.89	P2	confident	0	960	29038		
561.748	2.961	P2	So, again, completely different things.	SPK		0.007635	3.91	P2	confident	40	40	34421		0
564.709	1.340	GROUP	(1.3)	SIL				shared	manual	0				0
566.049	6.765	P3	I like this Legoland idea, because it's something different and, yeah.	SPK				P3	manual	0	1340	1340		6252
567.718	1.156	P1	Yeah, sounds good.	SPK		0.042099	0.64	P1	confident	-5096	-5096	-5096		2312
567.718	1.156	P1	[OVL:floor_fight]	OVL	floor_fight			shared	manual	-1156				2312
568.874	5.194	GROUP	(5.2)	SIL				shared	manual	0				3940
574.068	0.898	P2	Yeah, I mean, you could...	SPK		0.018541	1.63	P2	confident	0	5194	5194		
575.013	3.662	P2	I know it's one of the ideas we have to pick, but if we had the money...	SPK		0.010818	4.56	P2	confident	47	47	6139		0
578.675	2.416	GROUP	(2.4)	SIL				shared	manual	0				0
581.091	1.761	P2	But yeah, I think there's some overlaps in the other, right?	SPK		0.020653	4.94	P2	confident	0	2416	12217		
582.852	0.910	GROUP	(0.9)	SIL				shared	manual	0				
583.762	1.179	P2	Concerts and...	SPK		0.009630	1.11	P2	confident	0	910	14888		
584.941	0.599	GROUP	(0.6)	SIL				shared	manual	0				0
585.540	0.491	P1	Lego.	SPK				P1	manual	0	599	599		0
586.031	0.603	GROUP	(0.6)	SIL				shared	manual	0				
586.634	0.396	P2	Lego!	SPK				P2	manual	0	603	603		1
587.029	0.620	P3	Lego, yeah.	SPK		0.034391	5.59	P3	confident	-1	-1	-1		1
587.649	3.007	GROUP	(3.0)	SIL				shared	manual	0				
590.656	0.301	P2	I mean, the...	SPK		0.017489	5.52	P2	confident	0	3007	3007		212
590.851	3.501	P3	The mystery game and the haunted house.	SPK		0.014134	2.61	P3	confident	-106	-106	-106		212
590.851	0.106	P3	[OVL:simultaneous]	OVL	simultaneous			shared	manual	-3501				212
594.352	0.100	GROUP	(.)	SIL				shared	manual	3395				67
594.385	0.300	P1	Yeah.	BCK		0.017654	4.95	P1	confident	-67				300
594.452	1.281	P3	Yeah, that's also...	SPK		0.015147	1.82	P3	confident	-233	100	3495		233
595.733	12.431	GROUP	(12.4)	SIL				shared	manual	0				
608.164	9.153	P3	I think if it has to be for the whole GN, maybe the mystery game is nicer or the haunted house is nicer for a smaller group.	SPK		0.029544	7.19	P3	confident	0	12431	17207		
617.317	0.261	GROUP	(0.3)	SIL				shared	manual	0				
617.578	1.922	P3	Is a...	SPK		0.021761	2.73	P3	confident	0	261	26621		1000
617.773	1.000	P1	Yeah.	BCK				P1	manual	-1727			195	1000
619.500	1.062	GROUP	(1.1)	SIL				shared	manual	727				
620.562	1.222	P3	I would like to do that also.	SPK		0.022205	7.16	P3	confident	0	1062	29605		
621.784	1.964	GROUP	(2.0)	SIL				shared	manual	0				
623.748	0.420	P1	You're right.	SPK		0.019029	5.62	P1	confident	0	1964	1964		
624.168	4.603	GROUP	(4.6)	SIL				shared	manual	0				
628.771	1.541	P2	Finding something tropical.	SPK		0.010362	1.24	P2	confident	0	4603	4603		
630.312	0.581	GROUP	(0.6)	SIL				shared	manual	0				
630.893	1.842	P3	Yeah, tropical.	SPK		0.041019	1.34	P3	confident	0	581	581		
632.735	0.320	GROUP	(0.3)	SIL				shared	manual	0				0
633.055	1.039	P2	Outside Denmark? Or...	SPK		0.059441	2.05	P2	confident	0	320	320		0
634.094	1.136	GROUP	(1.1)	SIL				shared	manual	0				
635.230	0.629	P4	Yeah, yeah.	SPK				P4	manual	0	1136	1136		
635.859	0.205	GROUP	(0.2)	SIL				shared	manual	0				0
636.064	0.680	P2	Sunny day.	SPK				P2	manual	0	205	205		684
636.402	1.240	P3	Take a plane somewhere.	SPK				P3	manual	-342	-342	-342		684
636.402	0.342	P3	[OVL:backchannel_ovl]	OVL	backchannel_ovl			shared	manual	-1240				684
637.642	0.736	GROUP	(0.7)	SIL				shared	manual	898				
638.378	0.854	P2	Closest we get it.	SPK				P2	manual	0	736	736		0
639.232	0.876	GROUP	(0.9)	SIL				shared	manual	0				0
640.108	1.357	P1	Yeah, sounds nice.	SPK				P1	manual	0	876	876		5040
640.241	1.341	P2	Yeah.	SPK		0.079666	4.50	P2	confident	-1224	-1224	-1224		5391
640.241	1.224	P2	[OVL:simultaneous]	OVL	simultaneous			shared	manual	-1341				5040
640.378	0.233	P3	Yeah.	SPK				P3	manual	-1087	-1204	-1204		1220
640.378	0.233	P3	[OVL:smooth]	OVL	smooth			shared	manual	-233				1220
640.378	0.233	P3	[OVL:simultaneous]	OVL	simultaneous			shared	manual	-233				1220
640.556	2.910	P4	[LAUGHTER]	LAU				P4	manual	-55				7011
640.611	0.789	GROUP	(0.8)	SIL				shared	manual	-2855				3156
641.400	2.080	P2	Yeah, we had the infinite budget, right? So...	SPK		0.034597	5.32	P2	confident	0	789	789		3553
641.400	0.065	P2	[OVL:smooth]	OVL	smooth			shared	manual	-2080				390
641.400	0.182	P2	[OVL:smooth]	OVL	smooth			shared	manual	-65				741
643.016	1.170	P3	Budget, yes.	SPK				P3	manual	1434	-464	-464		1853
643.016	0.464	P3	[OVL:backchannel_ovl]	OVL	backchannel_ovl			shared	manual	-1170				1378
643.711	0.560	P4	Yeah, yeah.	BCK				P4	manual	231			695	560
644.186	0.579	GROUP	(0.6)	SIL				shared	manual	-85				85
644.765	1.722	P3	If we were to choose.	SPK		0.034640	4.52	P3	confident	0	579	1285		
646.487	3.222	GROUP	(3.2)	SIL				shared	manual	0				320
646.991	0.320	P4	Yeah.	BCK				P4	manual	-2718				320
649.709	1.962	P3	And Legoland is in Billund, right?	SPK		0.035750	1.30	P3	confident	2398	3222	6229		546
651.398	1.741	P2	So that would be in Jutland, yeah.	SPK		0.032771	2.79	P2	confident	-273	-273	-273		546
651.398	0.273	P2	[OVL:smooth]	OVL	smooth			shared	manual	-1741				546
653.139	1.040	GROUP	(1.0)	SIL				shared	manual	1468				1027
653.152	1.041	P3	Yeah.	BCK		0.005642	0.84	P3	confident	-1027				1041
654.179	0.720	P2	So it's in...	SPK		0.026169	4.77	P2	confident	-14	1040	2508		14
654.899	1.261	GROUP	(1.3)	SIL				shared	manual	0				
656.160	0.900	P2	I think it's further.	SPK		0.016110	4.97	P2	confident	0	1261	4489		
657.060	0.120	GROUP	(.)	SIL				shared	manual	0				
657.180	3.001	P2	At least the time I've been here, we've not gone far for anything.	SPK		0.017745	4.57	P2	confident	0	120	5509		
660.181	0.060	GROUP	(.)	SIL				shared	manual	0				
660.241	1.681	P2	It's always been Copenhagen area.	SPK		0.013985	5.57	P2	confident	0	60	8570		
661.922	1.020	GROUP	(1.0)	SIL				shared	manual	0				
662.942	4.622	P2	Except if you work in Prestøy or Aalborg and some of the other places they're coming from to visit right now.	SPK		0.020538	4.71	P2	confident	0	1020	11271		31
667.533	0.843	P4	Mhm, mhm.	BCK				P4	manual	-31			4591	843
667.564	0.140	GROUP	(.)	SIL				shared	manual	-812				140
667.704	1.541	P3	Yes.	SPK		0.007950	1.15	P3	confident	0	140	140		672
669.245	0.978	GROUP	(1.0)	SIL				shared	manual	0				
670.223	3.628	P4	I've never been there so i cannot comment on it so what a Legoland is.	SPK		0.036600	9.49	P4	confident	0	978	978		
673.851	0.979	GROUP	(1.0)	SIL				shared	manual	0				
674.830	1.041	P3	Yeah, no, me neither.	SPK		0.055607	3.64	P3	confident	0	979	979		0
675.871	0.296	GROUP	(0.3)	SIL				shared	manual	0				0
676.167	4.182	P2	No, it's a theme park for LEGO as a brand.	SPK		0.030386	1.75	P2	confident	0	296	296		
680.349	0.456	GROUP	(0.5)	SIL				shared	manual	0				0
680.805	4.243	P4	Theme park with a LEGO, so there should be some rides or something?	SPK				P4	manual	0	456	456		0
685.048	0.611	GROUP	(0.6)	SIL				shared	manual	0				
685.659	0.331	P2	Come again?	SPK				P2	manual	0	611	611		
685.990	0.431	GROUP	(0.4)	SIL				shared	manual	0				
686.421	1.513	P4	So there will be some rides?	SPK				P4	manual	0	431	431		868
687.500	2.374	P1	Yeah, rollercoasters and stuff like that.	SPK				P1	manual	-434	-434	-434		3938
687.500	0.434	P1	[OVL:backchannel_ovl]	OVL	backchannel_ovl			shared	manual	-2374				868
688.339	19.486	P2	Yeah, so it's it's it's a theme park alongside like Tivoli and others but it's so as a theme park in general it's geared more towards kids that's sort of why the after hour things where you can do stuff you normally wouldn't do and it's...	SPK		0.022744	1.05	P2	confident	405	-1535	-1535		23230
688.339	1.535	P2	[OVL:floor_fight]	OVL	floor_fight			shared	manual	-19486				3070
692.985	0.280	P4	Okay.	SPK		0.043208	4.68	P4	confident	3111	-14840	-14840		560
692.985	0.280	P4	[OVL:smooth]	OVL	smooth			shared	manual	-280				560
693.265	9.963	GROUP	(10.0)	SIL				shared	manual	0				10195
697.839	0.232	P4	Mhm.	BCK				P4	manual	-5389			9500	464
703.228	4.383	P2	Alcohol can be involved, which normally is very hush-hush in Legoland.	SPK		0.017191	2.85	P2	confident	5157	9963	9963		9017
703.228	4.383	P2	[OVL:floor_fight]	OVL	floor_fight			shared	manual	-4383				9017
704.778	0.251	P4	Mhm.	BCK				P4	manual	-2833			1550	753
707.631	1.922	P2	It's there, but it's not a lot of it.	SPK		0.022199	2.18	P2	confident	2602	20	14366		388
707.631	0.194	P2	[OVL:smooth]	OVL	smooth			shared	manual	-1922				388
709.553	1.201	GROUP	(1.2)	SIL				shared	manual	1728				
710.754	3.262	P2	That was the after-hour thing, and we get it to ourselves.	SPK		0.014932	5.28	P2	confident	0	1201	17489		
714.016	0.480	GROUP	(0.5)	SIL				shared	manual	0				
714.496	6.205	P2	At least a lot of Danes have been to Legoland and have some interest in Legos at least.	SPK		0.013334	5.01	P2	confident	0	480	21231		
720.701	3.766	GROUP	(3.8)	SIL				shared	manual	0				336
723.646	0.336	P1	Mmh.	BCK				P1	manual	-821				336
724.467	3.683	P3	But that's with including the family and kids, I think it's a good idea.	SPK		0.029749	5.44	P3	confident	485	3766	3766		
728.150	1.000	GROUP	(1.0)	SIL				shared	manual	0				443
728.177	0.443	P2	Mmh.	BCK				P2	manual	-973				443
729.150	6.145	P3	Not only because you always talk at home, maybe, ah, my colleague, this and that.	SPK		0.031591	6.69	P3	confident	530	1000	8449		102
735.244	1.044	P1	Yeah, to bring them as well.	SPK		0.014125	0.85	P1	confident	-51	-51	-51		1048
735.244	0.051	P1	[OVL:smooth]	OVL	smooth			shared	manual	-1044				102
735.815	0.921	P3	And then it's, yeah.	SPK		0.043365	2.82	P3	confident	520	-473	-473		1346
735.815	0.473	P3	[OVL:backchannel_ovl]	OVL	backchannel_ovl			shared	manual	-921				946
736.536	0.400	P4	Mhm, yeah.	SPK		0.015883	0.74	P4	confident	248	-200	-200		400
736.536	0.200	P4	[OVL:smooth]	OVL	smooth			shared	manual	-400				400
736.936	0.100	GROUP	(.)	SIL				shared	manual	200				0
737.036	0.500	P1	Mmh.	SPK		0.011835	0.80	P1	confident	0	100	100		0
737.536	0.610	GROUP	(0.6)	SIL				shared	manual	0				
738.146	0.398	P4	I agree.	SPK				P4	manual	0	610	610		
738.544	1.582	GROUP	(1.6)	SIL				shared	manual	0				
740.126	0.640	P1	That's true	SPK		0.012696	4.94	P1	confident	0	1582	1582		
740.800	2.331	P1	But Jutland is although a bit far away though.	SPK				P1	manual	34	34	2256		
743.131	1.587	GROUP	(1.6)	SIL				shared	manual	0				
744.718	1.877	P1	We are all here in Zealand, right.	SPK				P1	manual	0	1587	6174		1946
745.622	22.621	P2	Yeah yeah i guess um but i now i have a kid and i will also very much like the bill they go kids they have i don't know if uh we will risk alienating someone who doesn't have kids or though they could be still be into building legos and yeah um.	SPK		0.026526	2.85	P2	confident	-973	-973	-973		23634
745.622	0.973	P2	[OVL:competitive]	OVL	competitive			shared	manual	-22621				1946
749.270	1.260	P1	Logistic-wise, but...	SPK		0.021490	1.10	P1	confident	2675	-18973	-18973		2520
749.270	1.260	P1	[OVL:floor_fight]	OVL	floor_fight			shared	manual	-1260				2520
750.530	15.205	GROUP	(15.2)	SIL				shared	manual	0				15693
760.459	0.488	P1	Mmh.	BCK				P1	manual	-5276			14837	976
765.735	0.967	P1	Yeah, that's true.	SPK		0.007523	1.04	P1	confident	4788	15205	-2508		1934
765.735	0.967	P1	[OVL:competitive]	OVL	competitive			shared	manual	-967				1934
766.702	3.074	GROUP	(3.1)	SIL				shared	manual	0				1541
769.776	4.078	P1	All the music you know there's something about concerts a few times.	SPK		0.014397	1.15	P1	confident	0	3074	1533		3267
772.024	1.088	P3	Concerts, yeah.	SPK				P3	manual	-1830	-1830	-1830		2525
772.024	1.088	P3	[OVL:floor_fight]	OVL	floor_fight			shared	manual	-1088				2525
772.683	0.349	P2	Yeah.	BCK				P2	manual	-429			659	1047
773.112	1.474	GROUP	(1.5)	SIL				shared	manual	80				742
774.586	14.105	P2	I've been... So Novo has concerts for their employees and i've been very jealous it's been some pretty pretty big names that have been on there um yeah so i'm game game for that yeah.	SPK				P2	manual	0	1474	1474		10552
777.985	0.330	P1	Mmh.	BCK				P1	manual	-10706			3399	330
779.813	0.692	P1	Yeah, me too.	SPK		0.015536	1.19	P1	confident	1498	-8878	-8878		1384
779.813	0.692	P1	[OVL:competitive]	OVL	competitive			shared	manual	-692				1384
780.505	3.834	GROUP	(3.8)	SIL				shared	manual	0				4206
781.333	0.372	P1	Yeah.	BCK				P1	manual	-3006			6747	744
784.339	0.280	P3	Yes.	SPK		0.029692	3.49	P3	confident	2634	3834	3834		560
784.339	0.280	P3	[OVL:smooth]	OVL	smooth			shared	manual	-280				560
784.619	4.441	GROUP	(4.4)	SIL				shared	manual	0				4072
789.060	0.761	P1	That would be fun.	SPK		0.038571	4.62	P1	confident	0	4441	4441		0
789.821	2.254	GROUP	(2.3)	SIL				shared	manual	0				
792.075	4.316	MODERATOR	Okay, so are you close to an agreement?	SPK		0.003420	1.48	MOD	confident	0	2254	2254		0
796.391	2.570	GROUP	(2.6)	SIL				shared	manual	0				0
798.961	5.941	P2	I think we have many we like, but I don't know if there's one we... No, it's doing it again.	SPK		0.011331	4.30	P2	confident	0	2570	2570		
804.902	3.955	GROUP	(4.0)	SIL				shared	manual	0				0
808.857	1.661	P1	I also think many good options here.	SPK		0.036409	2.08	P1	confident	0	3955	3955		103
810.415	0.371	P2	Yeah.	BCK				P2	manual	-103			1558	372
810.538	2.981	P1	I don't have any hard feelings.	SPK		0.019800	1.52	P1	confident	-248	20	5636		489
810.765	0.241	P3	Yes.	BCK				P3	manual	-2754			227	262
813.519	1.935	GROUP	(1.9)	SIL				shared	manual	2513				
815.454	7.205	P4	Yeah, I think P1-2, some family event, looks to me as well more engaging and also...	SPK		0.032236	8.43	P4	confident	0	1935	1935		
822.659	1.447	GROUP	(1.4)	SIL				shared	manual	0				
824.106	0.180	P2	Yeah.	SPK		0.020881	5.42	P2	confident	0	1447	1447		
824.286	1.356	GROUP	(1.4)	SIL				shared	manual	0				
825.642	1.655	P3	Yeah, we can go for that, yes.	SPK		0.015259	6.33	P3	confident	0	1356	1356		700
826.947	1.880	P2	Yeah, cool.	SPK		0.010617	2.08	P2	confident	-350	-350	-350		700
826.947	0.350	P2	[OVL:backchannel_ovl]	OVL	backchannel_ovl			shared	manual	-1880				700
828.827	0.755	GROUP	(0.8)	SIL				shared	manual	1530				
829.582	1.241	P3	P1, 2.	SPK		0.026032	4.48	P3	confident	0	755	755		
830.823	0.959	GROUP	(1.0)	SIL				shared	manual	0				
831.782	7.068	P2	I will... Should I? Do I write the or just a P1-2 or do i write the actual idea?	SPK		0.020509	1.30	P2	confident	0	959	959		
838.850	0.549	GROUP	(0.5)	SIL				shared	manual	0				
839.399	0.621	MODERATOR	No, it's P1-2.	SPK		0.005478	1.65	MOD	confident	0	549	549		742
839.399	0.121	P4_SUB-022	No,	SPK		0.005420	1.70	mic12	backchannel	-621	-621	-621		242
839.399	0.121	P4_SUB-022	[OVL:simultaneous]	OVL	simultaneous			shared	manual	-121				242
839.520	1.477	GROUP	(1.5)	SIL				shared	manual	0				500
840.997	2.200	P2	Yeah, but there is a prompt "winning idea", concrete, so...	SPK				P2	manual	0	1477	1477		
843.197	0.965	GROUP	(1.0)	SIL				shared	manual	0				
844.162	3.382	P4	Just try to find out if there is something in the list.	SPK		0.035547	2.63	P4	confident	0	965	965		3338
845.038	0.832	P2	Should I put it out?	SPK				P2	manual	-2506	-2506	-2506		1664
845.038	0.832	P2	[OVL:competitive]	OVL	competitive			shared	manual	-832				1664
845.870	1.935	GROUP	(1.9)	SIL				shared	manual	0				1674
847.805	0.580	P4	Yes, you have.	SPK		0.026547	5.41	P4	confident	0	1935	1935		
848.385	1.090	GROUP	(1.1)	SIL				shared	manual	0				
849.475	0.731	P3	Just the list, ah.	SPK				P3	manual	0	1090	1090		355
849.851	0.763	P2	Ah.	BCK				P2	manual	-355			376	763
850.206	12.689	GROUP	(12.7)	SIL				shared	manual	-408				745
851.943	0.337	P2	Okay.	BCK				P2	manual	-10952				337
862.895	0.341	MODERATOR	Perfect.	SPK		0.002761	1.36	MOD	confident	10615	12689	12689		
863.236	4.563	GROUP	(4.6)	SIL				shared	manual	0				
867.799	2.201	MODERATOR	Now, this task is also finished.	SPK		0.004481	1.73	MOD	confident	0	4563	17593		
870.000	77.332	GROUP	(77.3)	SIL				shared	manual	0				
947.332	2.867	MODERATOR	Then we have the last task, which is very short.	SPK		0.003620	1.37	shared	confident	0	77332	97126		
950.199	0.220	GROUP	(0.2)	SIL				shared	manual	0				
950.419	3.609	MODERATOR	So I think if you don't mind, we can go without the break.	SPK		0.002544	1.09	shared	confident	0	220	100213		
954.028	0.321	GROUP	(0.3)	SIL				shared	manual	0				
954.349	0.380	P4	Yeah.	SPK		0.019671	1.01	P4	confident	0	321	321		234
954.651	0.201	P3	Yes.	SPK		0.031322	2.19	P3	confident	-78	-78	-78		357
