onset	duration	speaker	text	type	subtype	energy	energy_ratio	mic	confidence	gap_prev_ms	trp_silence_ms	interruption_gap_ms	bclatency_ms	overlap_ms
331.229	0.797	P2	Yeah, exactly.	BCK				P2	manual	-1065			437	1420
331.403	1.357	P4	Yeah, yeah.	BCK				P4	manual	-623			611	1980
332.294	0.186	GROUP	(.)	SIL				shared	manual	-466				186
332.480	6.250	P1	I think it's easier to get updated about AI, than getting updated about soft skills.	SPK				P1	manual	0	186	2171		280
338.730	0.543	GROUP	(0.5)	SIL				shared	manual	0				
339.273	0.920	P4	Oh yeah, absolutely.	SPK		0.083940	1.61	P4	confident	0	543	543		0
340.193	1.263	GROUP	(1.3)	SIL				shared	manual	0				1203
340.253	1.501	P3	Yeah, yeah, okay.	BCK		0.035819	1.52	P3	confident	-1203				1501
341.456	2.520	P2	Yeah, I think it's a good choice.	SPK				P2	manual	-298	1263	1263		2176
341.994	0.380	P3	Yeah.	BCK		0.013304	0.74	P3	confident	-1982			538	380
342.739	0.261	P4	Yeah.	SPK		0.019869	10.57	P4	uncertain	365	-1237	-1237		522
342.739	0.261	P4	[OVL:smooth]	OVL	smooth			shared	manual	-261				522
343.000	3.491	GROUP	(3.5)	SIL				shared	manual	0				1376
344.114	0.400	P3	Yeah, yeah.	BCK		0.029010	3.00	P3	uncertain	-2377				400
346.491	0.701	P2	Do we agree?	SPK				P2	manual	1977	3491	3491		162
347.111	0.841	P4	Yeah, I think.	SPK				P4	manual	-81	-81	-81		1116
347.111	0.081	P4	[OVL:smooth]	OVL	smooth			shared	manual	-841				162
347.475	0.500	P3	Yeah.	SPK		0.035472	1.35	P3	confident	283	-477	-477		954
347.475	0.477	P3	[OVL:backchannel_ovl]	OVL	backchannel_ovl			shared	manual	-500				954
347.975	0.520	GROUP	(0.5)	SIL				shared	manual	23				
348.495	0.760	P3	You're hired.	SPK		0.072268	2.98	P3	confident	0	520	543		
349.255	3.941	GROUP	(3.9)	SIL				shared	manual	0				7781
349.473	2.760	P2	[LAUGHTER]	LAU				P2	manual	-3723				6818
349.756	4.088	P3	[LAUGHTER]	LAU				P3	manual	-2477				8146
349.860	1.581	P1	[LAUGHTER]	LAU				P1	manual	-3984				4743
353.196	11.261	MODERATOR	Okay, so I will send a form to all of the tablets to make the decision, but you have to choose only one out of you who sends in this final form	SPK		0.019316	1.04	MOD	confident	1755	3941	3941		648
364.457	0.118	GROUP	(.)	SIL				shared	manual	0				0
364.575	1.461	MODERATOR	This one now, only one of you.	SPK		0.003528	1.21	MOD	confident	0	118	15320		
366.036	0.656	GROUP	(0.7)	SIL				shared	manual	0				
366.692	0.741	P2_SUB-038	Okay, do you do it?	SPK		0.010348	2.29	mic10	confident	0	656	656		1192
366.837	5.243	P4	Yeah, so I'm sending candidate C. One, two, three, submit.	SPK		0.041355	8.08	P4	confident	-596	-596	-596		1460
366.837	0.596	P4	[OVL:simultaneous]	OVL	simultaneous			shared	manual	-5243				1192
370.031	0.268	P2	Yeah.	BCK				P2	manual	2598			3194	268
372.080	22.043	GROUP	(22.0)	SIL				shared	manual	1781				5370
373.015	3.088	P1	[LAUGHTER]	LAU				P1	manual	-21108				4724
374.613	0.300	P4	Okay.	BCK		0.037358	2.33	P4	uncertain	-1490				746
374.767	1.821	P2	[LAUGHTER]	LAU				P2	manual	-146				3303
392.454	0.161	P3	Mm-hmm.	BCK		0.020054	4.92	P3	uncertain	15866				161
394.123	2.151	P3	Mm-hmm.	SPK		0.006591	3.97	P3	uncertain	1508	22043	22043		
396.274	104.445	GROUP	(104.4)	SIL				shared	manual	0				345
470.698	0.345	P3	Mmh.	BCK		0.027585	5.02	P3	uncertain	-30021				345
500.719	2.742	P1	I don't really understand the last question.	SPK		0.013155	4.53	P1	confident	29676	104445	104445		
503.461	0.380	GROUP	(0.4)	SIL				shared	manual	0				
503.841	0.961	P1	Task check.	SPK		0.005462	2.88	P1	confident	0	380	107567		
504.802	0.920	GROUP	(0.9)	SIL				shared	manual	0				0
505.722	2.062	P1	Information that was unique.	SPK		0.008051	4.21	P1	confident	0	920	109448		0
507.784	2.281	GROUP	(2.3)	SIL				shared	manual	0				
510.065	1.221	P1	Do you understand the last one?	SPK		0.014438	4.30	P1	confident	0	2281	113791		
511.286	0.411	GROUP	(0.4)	SIL				shared	manual	0				
511.697	2.782	P3	I think I forgot that we didn't see the same information.	SPK		0.035677	5.30	P3	confident	0	411	411		
514.479	0.940	GROUP	(0.9)	SIL				shared	manual	0				0
515.419	3.482	P3	Maybe we didn't see the same information on the three candidates.	SPK		0.021405	6.03	P3	confident	0	940	4133		0
518.941	2.941	P3	That's something I mentally slipped.	SPK		0.029219	1.15	P3	confident	40	40	7655		1847
519.631	0.637	P2	Oh yeah.	BCK				P2	manual	-2251			690	637
520.312	1.210	P1	Aah.	BCK				P1	manual	44			1371	1210
521.882	1.349	GROUP	(1.3)	SIL				shared	manual	360				0
523.231	3.041	P2	It sounded as if we had the same picture.	SPK		0.027178	1.10	P2	confident	0	1349	1349		2899
524.394	1.021	P1	Yeah, we agreed.	SPK		0.038261	1.31	P1	confident	-1878	-1878	-1878		2042
524.394	1.021	P1	[OVL:floor_fight]	OVL	floor_fight			shared	manual	-1021				2042
525.415	2.256	GROUP	(2.3)	SIL				shared	manual	0				857
527.671	2.282	P4	But I don't think it was the same information.	SPK		0.048669	2.12	P4	confident	0	2256	2256		922
529.492	1.342	P1	Ah, you don't think so?	SPK				P1	manual	-461	-461	-461		1042
529.492	0.461	P1	[OVL:backchannel_ovl]	OVL	backchannel_ovl			shared	manual	-1342				922
530.774	1.461	P4	No.	SPK		0.015142	1.23	P4	confident	821	-60	-60		430
530.774	0.060	P4	[OVL:smooth]	OVL	smooth			shared	manual	-1461				120
531.925	0.381	P2	Okay.	BCK		0.021340	1.37	P2	confident	1091			1151	381
532.235	0.480	GROUP	(0.5)	SIL				shared	manual	-71				71
532.715	2.782	P4	But three candidates were just kind of nuanced differences.	SPK		0.055109	6.80	P4	confident	0	480	1881		0
535.497	1.678	GROUP	(1.7)	SIL				shared	manual	0				481
535.750	0.481	P1	Okay.	BCK		0.013734	0.77	P1	confident	-1425				481
537.175	0.881	P4	I'm guessing.	SPK		0.038838	12.29	P4	confident	944	1678	6341		
538.056	1.802	GROUP	(1.8)	SIL				shared	manual	0				301
538.593	0.301	P2	Yeah.	BCK		0.028125	0.76	P2	confident	-1265				301
539.858	2.623	P4	I thought you said it was different.	SPK		0.059598	2.50	P4	confident	964	1802	9024		0
542.481	0.060	GROUP	(.)	SIL				shared	manual	0				
542.541	9.629	MODERATOR	It didn't say explicitly, but yeah, you had to come up with a different, but of course, yeah, there was a right choice or a wrong choice.	SPK		0.009560	3.32	MOD	confident	0	60	60		
552.190	4.204	MODERATOR	Yeah, I cannot say too much, but... You don't know.	SPK		0.074709	1.33	MOD	confident	20	20	9709		
556.394	0.120	GROUP	(.)	SIL				shared	manual	0				
556.514	1.202	P4	Okay, we'll imagine.	SPK		0.128756	4.48	P4	confident	0	120	120		
