onset	duration	speaker	text	type	subtype	energy	energy_ratio	mic	confidence	gap_prev_ms	trp_silence_ms	interruption_gap_ms	bclatency_ms	overlap_ms
90.361	0.334	GROUP	(0.3)	SIL				shared	manual	0				0
90.695	0.420	P1	Outing?	SPK		0.008162	2.46	P1	confident	0	334	334		0
91.115	1.663	GROUP	(1.7)	SIL				shared	manual	0				
92.778	0.621	P1	To go out?	SPK		0.020686	2.53	P1	confident	0	1663	2417		
93.399	0.277	GROUP	(0.3)	SIL				shared	manual	0				
93.676	0.661	P4	Yeah.	SPK		0.004085	0.61	P4	confident	0	277	277		697
93.920	0.280	P1	Yeah.	SPK		0.010780	2.80	P1	confident	-417	-417	-417		560
93.920	0.280	P1	[OVL:smooth]	OVL	smooth			shared	manual	-280				560
94.200	0.893	GROUP	(0.9)	SIL				shared	manual	0				137
95.093	0.860	P1	It's... okay.	SPK		0.008549	0.65	P1	confident	0	893	756		934
95.486	2.882	P2	Team's party or group execution.	SPK		0.009583	2.24	P2	confident	-467	-467	-467		934
95.486	0.467	P2	[OVL:backchannel_ovl]	OVL	backchannel_ovl			shared	manual	-2882				934
98.368	0.080	GROUP	(.)	SIL				shared	manual	2415				0
98.448	0.441	P2	Okay.	SPK		0.005892	2.11	P2	confident	0	80	2495		
98.889	14.326	GROUP	(14.3)	SIL				shared	manual	0				
113.215	1.001	P2	Yeah, thanks.	SPK		0.048091	3.54	P2	confident	0	14326	17262		0
114.216	24.512	GROUP	(24.5)	SIL				shared	manual	0				2876
114.870	2.536	P2	[LAUGHTER]	LAU				P2	manual	-23858				2536
122.202	0.340	P3	Mmh.	BCK		0.018272	7.22	P3	confident	4796				340
138.728	2.522	P4	Oops, I made a mistake.	SPK		0.017374	9.29	P4	confident	16186	24512	24512		
141.250	2.682	GROUP	(2.7)	SIL				shared	manual	0				
143.932	0.380	P4	Anyway.	SPK		0.024711	5.84	P4	confident	0	2682	29716		
144.312	16.827	GROUP	(16.8)	SIL				shared	manual	0				
161.139	1.241	P1	I hope I remember them.	SPK		0.014842	5.52	P1	confident	0	16827	16827		0
162.380	1.066	GROUP	(1.1)	SIL				shared	manual	0				606
162.840	1.480	P1	[SOFT LAUGHTER]	LAU				P1	manual	-606				1480
163.446	0.941	MODERATOR	They will be short.	SPK		0.007573	1.38	MOD	confident	-874	1066	1066		874
164.387	0.594	GROUP	(0.6)	SIL				shared	manual	0				
164.981	0.501	P1	Oh, okay.	SPK		0.014150	3.98	P1	confident	0	594	594		
165.482	17.008	GROUP	(17.0)	SIL				shared	manual	0				471
173.018	0.471	P3	Mmh.	BCK				P3	manual	-9472				471
182.490	3.922	P1	I could use Edge Yacht.	SPK		0.065952	1.20	P1	confident	9001	17008	18103		4526
184.699	1.771	P1	[LAUGHTER]	LAU				P1	manual	-1713				4700
184.984	3.390	P3	[LAUGHTER]	LAU				P3	manual	-1486				8223
185.027	5.531	P2	[LAUGHTER]	LAU				P2	manual	-3347				13527
186.412	0.060	GROUP	(.)	SIL				shared	manual	-4146				178
186.472	1.221	P1	Great inspiration.	SPK		0.064586	2.11	P1	confident	0	60	22085		2442
187.693	0.711	GROUP	(0.7)	SIL				shared	manual	0				1392
188.404	1.896	P1	Sorry, we cannot speak.	SPK				P1	manual	0	711	24017		5102
188.535	1.441	P3	Go idea, good idea.	SPK				P3	manual	-1765	-1765	-1765		4323
188.535	1.441	P3	[OVL:simultaneous]	OVL	simultaneous			shared	manual	-1441				4323
189.976	5.721	GROUP	(5.7)	SIL				shared	manual	0				8681
191.214	4.423	P1	Oops.	BCK		0.030459	1.26	P1	confident	-4483				7775
191.847	3.352	P1	[LAUGHTER]	LAU				P1	manual	-3790				6704
195.697	2.181	P1	It's a totally new experience.	SPK		0.039131	1.37	P1	confident	498	5721	5721		0
197.878	1.428	GROUP	(1.4)	SIL				shared	manual	0				2031
198.265	3.248	P4	[LAUGHTER]	LAU				P4	manual	-1041				6445
198.316	3.574	P1	[LAUGHTER]	LAU				P1	manual	-3197				6771
199.306	1.301	P4	Yeah, that would be new.	SPK		0.061699	6.88	P4	confident	-2584	1428	1428		2602
200.607	1.306	GROUP	(1.3)	SIL				shared	manual	0				2189
201.913	0.581	P1	I mean, for me.	SPK		0.022677	2.03	P1	confident	0	1306	1306		
202.494	0.114	GROUP	(.)	SIL				shared	manual	0				
202.608	0.720	P4	For me too.	SPK		0.201948	8.00	P4	confident	0	114	114		
203.328	0.172	GROUP	(.)	SIL				shared	manual	0				
203.500	2.000	P1	You too?	SPK				P1	manual	0	172	172		10739
203.609	3.782	P4	Yeah, yeah, yeah.	SPK		0.071722	1.20	P4	confident	-1891	-1891	-1891		15625
203.609	1.891	P4	[OVL:simultaneous]	OVL	simultaneous			shared	manual	-3782				10739
204.397	1.300	P1	Ready? Oh...	SPK				P1	manual	-1103	-2994	-2994		10148
204.397	1.103	P1	[OVL:floor_fight]	OVL	floor_fight			shared	manual	-1300				9163
204.397	1.300	P1	[OVL:floor_fight]	OVL	floor_fight			shared	manual	-1103				10148
204.588	1.152	P2	No no no	SPK				P2	manual	-1109	-1109	-1109		9322
204.588	0.912	P2	[OVL:competitive]	OVL	competitive			shared	manual	-1152				8208
204.588	1.152	P2	[OVL:floor_fight]	OVL	floor_fight			shared	manual	-912				9322
204.588	1.109	P2	[OVL:simultaneous]	OVL	simultaneous			shared	manual	-1152				9193
205.697	1.979	P1	[SOFT LAUGHTER]	LAU				P1	manual	0				4636
205.740	1.181	GROUP	(1.2)	SIL				shared	manual	-1936				2362
206.921	1.168	P2	No experience at all.	SPK				P2	manual	0	1181	1224		2971
206.921	0.470	P2	[OVL:backchannel_ovl]	OVL	backchannel_ovl			shared	manual	-1168				1410
207.451	4.382	P4	Never, I think I've seen one moose in my life.	SPK		0.048275	2.56	P4	confident	60	-638	-638		1856
207.451	0.638	P4	[OVL:competitive]	OVL	competitive			shared	manual	-4382				1501
211.478	1.998	P1	[LAUGHTER]	LAU				P1	manual	3389				1998
211.833	0.335	GROUP	(0.3)	SIL				shared	manual	-1643				335
212.168	0.640	P2	I did once.	SPK		0.072655	3.58	P2	confident	0	335	335		640
212.808	0.201	GROUP	(0.2)	SIL				shared	manual	0				201
213.009	0.760	P2	We were in Sweden.	SPK		0.032639	5.28	P2	confident	0	201	1176		467
213.769	0.286	GROUP	(0.3)	SIL				shared	manual	0				
214.055	0.380	P4	Oh, really?	SPK		0.054752	3.28	P4	confident	0	286	286		
214.435	0.135	GROUP	(.)	SIL				shared	manual	0				
214.570	2.681	P2	And we did for a walk with our two children.	SPK		0.032669	4.19	P2	confident	0	135	135		
217.251	1.481	GROUP	(1.5)	SIL				shared	manual	0				
218.732	4.023	P2	And then just out of a sudden they came out and went in front of us.	SPK		0.048686	3.92	P2	confident	0	1481	4297		403
221.654	0.403	P1	Oh.	BCK				P1	manual	-1101			2922	403
222.755	0.060	GROUP	(.)	SIL				shared	manual	698				
222.815	2.461	P2	It was just, they were really, really high.	SPK		0.035312	2.14	P2	confident	0	60	8380		1342
224.552	0.618	P1	Huge.	SPK				P1	manual	-724	-724	-724		1236
224.552	0.618	P1	[OVL:competitive]	OVL	competitive			shared	manual	-618				1236
225.170	2.588	GROUP	(2.6)	SIL				shared	manual	0				1866
225.400	1.760	P1	[LAUGHTER]	LAU				P1	manual	-2358				1760
227.758	1.352	P1	I guess it's impressive, yeah.	SPK				P1	manual	598	2588	2482		
229.110	0.254	GROUP	(0.3)	SIL				shared	manual	0				
229.364	1.721	P4	Yeah, impressive.	SPK		0.034978	2.15	P4	confident	0	254	254		166
230.919	0.293	P3	Mmh.	BCK				P3	manual	-166			1555	293
231.085	4.352	GROUP	(4.4)	SIL				shared	manual	-127				127
235.437	4.406	MODERATOR	So I will now display your ideas.	SPK		0.009220	1.44	MOD	confident	0	4352	4352		3426
237.655	1.238	P1	Some ideas? Oh...	SPK				P1	manual	-2188	-2188	-2188		2476
237.655	1.238	P1	[OVL:floor_fight]	OVL	floor_fight			shared	manual	-1238				2476
238.893	7.984	GROUP	(8.0)	SIL				shared	manual	0				950
246.877	0.269	P2	Okay.	SPK				P2	manual	0	7984	7984		0
247.146	11.679	GROUP	(11.7)	SIL				shared	manual	0				448
247.434	0.448	P1	Mmh.	BCK				P1	manual	-11391				448
258.825	5.286	P4	Well, I think to me, I mean, the beach party with the games and the summer party are kind of the same thing.	SPK		0.045050	6.82	P4	confident	10943	11679	11679		170
262.959	0.170	P2	Mmh.	BCK				P2	manual	-1152			4134	170
264.111	0.360	GROUP	(0.4)	SIL				shared	manual	982				
264.471	5.686	P4	So, and then the Pétanque party is maybe also a summer party.	SPK		0.040395	11.52	P4	confident	0	360	17325		
270.157	0.160	GROUP	(.)	SIL				shared	manual	0				
270.317	1.441	P4	So, should we do summer party?	SPK		0.047810	11.63	P4	confident	0	160	23171		
271.758	2.943	GROUP	(2.9)	SIL				shared	manual	0				
274.701	0.321	P4_SUB-014	Yeah,	SPK		0.013061	1.16	mic12	backchannel	0	2943	2943		640
274.702	1.396	P2	Yeah, it's also a nice...	SPK		0.011710	1.05	P2	confident	-320	-320	-320		1031
274.702	0.320	P2	[OVL:simultaneous]	OVL	simultaneous			shared	manual	-1396				640
275.551	0.391	P3	Yeah.	BCK				P3	manual	529			849	391
276.098	0.345	GROUP	(0.3)	SIL				shared	manual	156				0
276.443	1.902	P4	Yeah, I mean, it's a lot of those things.	SPK		0.043435	7.18	P4	confident	0	345	345		0
278.345	0.299	GROUP	(0.3)	SIL				shared	manual	0				
278.644	1.611	P2	Yeah, the weather and something, yeah...	SPK		0.016248	3.21	P2	confident	0	299	299		698
279.421	0.311	P3	Yeah.	BCK				P3	manual	-834			777	311
280.125	0.580	P2	Yeah.	SPK		0.007939	0.60	P2	confident	393	-130	1780		1153
280.125	0.130	P2	[OVL:smooth]	OVL	smooth			shared	manual	-580				387
280.128	0.580	P1	Yeah.	BCK		0.009219	0.68	P1	confident	-127			3	1153
280.389	0.681	P4	Yeah yeah yeah.	BCK				P4	manual	-319			264	1000
280.705	6.888	GROUP	(6.9)	SIL				shared	manual	-365				368
287.593	0.620	P4	Are we done?	SPK		0.037530	10.94	P4	confident	0	6888	6888		
288.213	0.121	GROUP	(.)	SIL				shared	manual	0				
288.334	1.420	P4	Or did you want to discuss?	SPK		0.019120	3.35	P4	confident	0	121	7629		46
289.708	3.385	P2	No, I think we should, we have to choose one of them, right?	SPK		0.025660	2.61	P2	confident	-46	-46	-46		46
293.093	0.461	GROUP	(0.5)	SIL				shared	manual	0				0
293.554	0.861	P2	Exactly, okay.	SPK		0.017105	2.24	P2	confident	0	461	3800		0
294.437	1.501	P4	Should we just do the summer party?	SPK		0.030634	8.65	P4	confident	22	22	22		
295.938	1.859	GROUP	(1.9)	SIL				shared	manual	0				
297.797	0.900	P2	Where's the summer party?	SPK		0.017130	1.55	P2	confident	0	1859	1859		416
298.489	2.950	P1	Is it, is it specific enough?	SPK				P1	manual	-208	-208	-208		4339
298.489	0.208	P1	[OVL:smooth]	OVL	smooth			shared	manual	-2950				416
298.957	1.141	P2	Ah, summer party, okay.	SPK		0.058125	2.65	P2	confident	260	-2482	-2482		2282
298.957	1.141	P2	[OVL:floor_fight]	OVL	floor_fight			shared	manual	-1141				2282
300.098	0.120	GROUP	(.)	SIL				shared	manual	0				120
300.218	0.300	P2	There.	SPK		0.049363	2.40	P2	confident	0	120	-1221		600
300.218	0.300	P2	[OVL:backchannel_ovl]	OVL	backchannel_ovl			shared	manual	-300				600
300.518	0.920	GROUP	(0.9)	SIL				shared	manual	0				920
301.438	2.340	P2	But I thought you only meant summer.	SPK		0.041508	3.30	P2	confident	0	920	-1		1
303.778	1.923	GROUP	(1.9)	SIL				shared	manual	0				432
304.634	0.432	P4	Ah.	BCK				P4	manual	-1067				432
305.701	1.661	P1	Because for me it's not specific.	SPK		0.023143	1.26	P1	confident	635	1923	1923		320
306.082	0.320	P2	Yeah.	BCK				P2	manual	-1280			381	320
307.362	0.200	GROUP	(.)	SIL				shared	manual	960				
307.562	5.443	P1	We need to decide on an activity and summer party can be a huge concert in Roskilde.	SPK		0.032381	1.36	P1	confident	0	200	3784		1547
308.807	0.195	P3	Yeah.	BCK				P3	manual	-4198			1245	195
309.738	0.364	P3	Yeah.	BCK				P3	manual	736			2176	364
311.915	0.721	P2	Yeah yeah yeah.	BCK				P2	manual	1813			4353	988
312.267	0.267	P3	Yeah.	BCK				P3	manual	-369			4705	534
313.005	0.136	GROUP	(.)	SIL				shared	manual	471				
313.141	0.560	P2	Yeah yeah.	SPK		0.031908	1.08	P2	confident	0	136	136		394
313.307	0.494	P3	Yeah.	BCK				P3	manual	-394			166	494
313.701	0.809	GROUP	(0.8)	SIL				shared	manual	-100				100
314.510	2.282	P4	Oh, well then we'll choose one of the other ones, that's fine.	SPK		0.084163	3.11	P4	confident	0	809	809		4384
314.763	0.781	P1	You know what I mean?	SPK				P1	manual	-2029	-2029	-2029		3039
314.763	0.781	P1	[OVL:competitive]	OVL	competitive			shared	manual	-781				3039
315.120	0.328	P3	Yeah.	BCK				P3	manual	-424			357	1845
315.161	0.480	P2	Yeah yeah.	SPK		0.043860	0.82	P2	confident	-287	-383	-383		2396
315.161	0.480	P2	[OVL:backchannel_ovl]	OVL	backchannel_ovl			shared	manual	-480				2396
315.161	0.383	P2	[OVL:backchannel_ovl]	OVL	backchannel_ovl			shared	manual	-480				2202
315.641	1.171	GROUP	(1.2)	SIL				shared	manual	97				1151
316.812	0.340	P1	Yeah, it's...	SPK		0.019089	1.46	P1	confident	0	1171	1171		
317.152	0.671	GROUP	(0.7)	SIL				shared	manual	0				
317.823	10.092	P1	I think we need to be specific about the type of event we want to open something accessible to everyone?	SPK		0.028502	1.41	P1	confident	0	671	2182		3862
324.374	0.321	P3	Yeah.	SPK		0.012469	2.40	P3	confident	-3541	-3541	-3541		642
324.374	0.321	P3	[OVL:backchannel_ovl]	OVL	backchannel_ovl			shared	manual	-321				642
324.695	4.188	GROUP	(4.2)	SIL				shared	manual	0				3220
328.883	9.879	P4	Well, I think the beach party sounds really fun, but I just wonder if... people will feel a little bit...	SPK				P4	manual	0	4188	4188		6591
334.370	2.199	P2	Yeah, if they would go...	SPK				P2	manual	-4392	-4392	-4392		4398
334.370	2.199	P2	[OVL:floor_fight]	OVL	floor_fight			shared	manual	-2199				4398
336.569	5.376	GROUP	(5.4)	SIL				shared	manual	0				2193
341.945	10.767	P3	Yeah, but I imagine sort of we hire, let's say, 15, 20 buses, and then we all go to Fanø or something like that on the West Coast.	SPK		0.041838	3.22	P3	confident	0	5376	5376		
352.712	0.149	GROUP	(.)	SIL				shared	manual	0				
352.861	0.811	P4	Well, it's...	SPK				P4	manual	0	149	149		1320
353.012	11.292	P3	And there is no, there is also, you can, we have also rented place to stay there, and food, and games, so... there is no getting away.	SPK		0.044900	2.48	P3	confident	-660	-660	-660		1320
353.012	0.660	P3	[OVL:simultaneous]	OVL	simultaneous			shared	manual	-11292				1320
364.304	1.136	GROUP	(1.1)	SIL				shared	manual	10632				607
364.833	0.608	P4	Okay.	BCK				P4	manual	-607				608
365.440	2.241	P3	And the weather will be nice.	SPK		0.079940	1.12	P3	confident	-1	1136	11768		2336
366.820	1.051	P4	The weather will be nice.	SPK				P4	manual	-861	-861	-861		3059
366.820	0.861	P4	[OVL:competitive]	OVL	competitive			shared	manual	-1051				2335
367.068	4.051	P2	[LAUGHTER]	LAU				P2	manual	-613				12319
367.687	3.400	P3	[LAUGHTER]	LAU				P3	manual	-3432				10410
367.702	4.342	P4	And we'll all look great, we'll all look great in our swimsuits.	SPK		0.184189	1.73	P4	confident	-3385	-169	21		11369
367.702	0.169	P4	[OVL:smooth]	OVL	smooth			shared	manual	-4342				688
367.865	0.050	P1	Yeah, I was going to jump on this aspect.	SPK				P1	manual	-6	-4179	-4179		212
367.865	0.050	P1	[OVL:simultaneous]	OVL	simultaneous			shared	manual	-50				212
367.915	4.229	GROUP	(4.2)	SIL				shared	manual	0				10505
372.144	3.501	P4	Okay, well then, it sounds nice.	SPK		0.047700	1.70	P4	confident	0	4229	4229		
375.645	0.261	GROUP	(0.3)	SIL				shared	manual	0				
375.906	0.660	P4	Yeah, I like it.	SPK		0.033193	8.93	P4	confident	0	261	7991		0
376.566	2.041	GROUP	(2.0)	SIL				shared	manual	0				0
378.607	2.781	P1	This promise on the weather...	SPK		0.029411	1.29	P1	confident	0	2041	2041		0
381.388	0.080	GROUP	(.)	SIL				shared	manual	0				0
381.468	5.363	P1	It's kind of tricky, but if we have...	SPK		0.077291	2.16	P1	confident	0	80	4902		7926
382.054	0.320	P2	Yeah.	BCK				P2	manual	-4777			586	320
382.376	3.046	P2	[LAUGHTER]	LAU				P2	manual	2				4788
384.551	3.619	P4	No, I you do it at the right time during the year, I agree, it's...	SPK				P4	manual	-871	-2280	-2280		7892
384.551	2.280	P4	[OVL:floor_fight]	OVL	floor_fight			shared	manual	-3619				5431
386.948	1.520	P2	Yeah, yeah yeah.	BCK				P2	manual	117			2397	2759
387.291	0.360	P1	Yeah.	SPK		0.048386	1.02	P1	confident	-1177	-879	-879		1080
387.291	0.360	P1	[OVL:backchannel_ovl]	OVL	backchannel_ovl			shared	manual	-360				1080
387.651	1.161	GROUP	(1.2)	SIL				shared	manual	0				1336
388.812	1.946	P3	It will not be windy at all.	SPK		0.044668	1.30	P3	confident	0	1161	1161		0
390.758	0.910	GROUP	(0.9)	SIL				shared	manual	0				673
390.995	0.880	P3	[LAUGHTER]	LAU				P3	manual	-673				880
391.668	1.947	P1	Yeah, in the west... hm	SPK				P1	manual	-207	910	910		625
393.406	0.920	P2	It would be different.	SPK		0.039904	3.68	P2	confident	-209	-209	-209		418
393.406	0.209	P2	[OVL:smooth]	OVL	smooth			shared	manual	-920				418
394.326	1.161	GROUP	(1.2)	SIL				shared	manual	711				
395.487	1.328	P1	Yeah, hmm...	SPK				P1	manual	0	1161	1161		
396.815	1.827	GROUP	(1.8)	SIL				shared	manual	0				
398.642	2.816	P3	Of course, the budget will also be...	SPK		0.042550	1.23	P3	confident	0	1827	1827		
401.504	2.600	P1	Wohoo, you will be generous	SPK				P1	manual	46	46	46		1132
403.538	1.821	P4	It will be wort it.	SPK				P4	manual	-566	-566	-566		1804
403.538	0.566	P4	[OVL:competitive]	OVL	competitive			shared	manual	-1821				1132
404.687	1.690	P2	[LAUGHTER]	LAU				P2	manual	583				1690
405.359	0.897	GROUP	(0.9)	SIL				shared	manual	-1018				897
406.256	3.097	P3	Yes. Yeah. Amplifon will pay, yeah.	SPK				P3	manual	0	897	897		4447
406.710	1.683	P1	I mean, if it's open about...	SPK				P1	manual	-2643	-2643	-2643		3366
406.710	1.683	P1	[OVL:floor_fight]	OVL	floor_fight			shared	manual	-1683				3366
408.393	5.370	GROUP	(5.4)	SIL				shared	manual	0				3439
410.083	2.479	P4	[LAUGHTER]	LAU				P4	manual	-3680				2479
413.763	2.702	P4	I think it sounds, I think it's...	SPK		0.069882	3.01	P4	confident	1201	5370	5370		5774
413.811	2.608	P1	If it's unlimited budget, it's fine.	SPK				P1	manual	-2654	-2654	-2654		5682
413.811	2.608	P1	[OVL:simultaneous]	OVL	simultaneous			shared	manual	-2608				5682
415.953	1.000	P3	Yeah.	BCK				P3	manual	-466			2142	1978
416.419	0.548	GROUP	(0.5)	SIL				shared	manual	-534				580
416.967	1.261	P1	All good for me yeah yeah.	SPK		0.017648	2.42	P1	confident	0	548	502		
418.228	1.180	GROUP	(1.2)	SIL				shared	manual	0				
419.408	1.961	P4	Should we then do a beach party?	SPK		0.049557	9.05	P4	confident	0	1180	1180		
421.369	1.610	GROUP	(1.6)	SIL				shared	manual	0				0
422.979	0.220	P2	Yeah.	SPK		0.018272	5.31	P2	confident	0	1610	1610		0
423.199	0.693	GROUP	(0.7)	SIL				shared	manual	0				
423.892	0.620	P2	Sounds good.	SPK		0.027934	4.53	P2	confident	0	693	2523		
424.512	0.060	GROUP	(.)	SIL				shared	manual	0				
424.572	0.240	P4	Okay.	SPK		0.027995	9.10	P4	confident	0	60	60		
424.812	0.401	GROUP	(0.4)	SIL				shared	manual	0				
425.213	0.780	P4	Let's do beach party.	SPK		0.016128	8.92	P4	confident	0	401	701		
425.993	0.155	GROUP	(.)	SIL				shared	manual	0				
426.148	0.861	P2	That's different.	SPK				P2	manual	0	155	155		953
426.671	0.281	MODERATOR	Yeah.	SPK		0.010656	1.11	shared	confident	-338	-338	-338		843
426.671	0.281	P1	Yeah.	BCK		0.009214	1.28	P1	confident	-281			0	843
426.671	0.281	MODERATOR	[OVL:smooth]	OVL	smooth			shared	manual	-281				843
426.954	0.440	P4	Yeah.	SPK		0.029995	10.21	P4	confident	2	2	2		110
426.954	0.055	P4	[OVL:smooth]	OVL	smooth			shared	manual	-440				110
427.394	3.643	GROUP	(3.6)	SIL				shared	manual	385				
431.037	12.590	MODERATOR	So I will just wait for her to complete the VAD and then again I will send a form and decide one person who writes the final idea that was chosen.	SPK		0.002496	1.21	MOD	confident	0	3643	3643		
443.627	1.815	GROUP	(1.8)	SIL				shared	manual	0				
445.442	4.641	MODERATOR	Okay, so do any of you have VADs right now?	SPK		0.002446	1.19	MOD	confident	0	1815	18048		
450.123	0.740	MODERATOR	Props on the screen?	SPK		0.002670	1.39	MOD	confident	40	40	22729		
450.863	0.235	GROUP	(0.2)	SIL				shared	manual	0				
451.098	3.321	P2	Yeah, I did one and then it came back with one more.	SPK		0.031849	4.02	P2	confident	0	235	235		0
454.419	0.225	GROUP	(0.2)	SIL				shared	manual	0				0
454.644	2.921	MODERATOR	Okay, then I can sign the form.	SPK		0.002452	1.30	MOD	confident	0	225	225		
457.565	0.454	GROUP	(0.5)	SIL				shared	manual	0				
458.019	0.220	P2	Okay.	SPK		0.016755	3.82	P2	confident	0	454	454		0
458.239	0.847	GROUP	(0.8)	SIL				shared	manual	0				0
459.086	4.281	MODERATOR	Okay, so decide one of you to put in the final idea.	SPK		0.002817	1.27	MOD	confident	0	847	847		
463.367	1.640	GROUP	(1.6)	SIL				shared	manual	0				
465.007	3.301	P2	It was your idea, you could put it in.	SPK		0.022588	2.93	P2	confident	0	1640	1640		3439
466.648	1.260	MODERATOR	Yeah, because you do it.	SPK		0.033999	1.66	shared	confident	-1660	-1660	-1660		2950
466.648	0.380	P4	Yeah.	BCK		0.013307	0.61	P4	confident	-1260			0	1140
466.648	1.260	MODERATOR	[OVL:floor_fight]	OVL	floor_fight			shared	manual	-380				2950
467.034	0.050	P3	Yeah yeah.	BCK				P3	manual	-874			386	150
467.908	0.311	GROUP	(0.3)	SIL				shared	manual	824				311
468.219	1.301	P3	We can take turns here.	SPK		0.015250	6.09	P3	confident	0	311	311		178
468.219	0.089	P3	[OVL:smooth]	OVL	smooth			shared	manual	-1301				178
469.520	0.349	GROUP	(0.3)	SIL				shared	manual	1212				
469.869	0.260	P4	Yeah.	SPK		0.033813	1.82	P4	confident	0	349	349		
470.129	3.421	GROUP	(3.4)	SIL				shared	manual	0				
473.550	1.140	P4	P3-1.	SPK		0.029171	12.20	P4	confident	0	3421	4030		
474.690	6.304	GROUP	(6.3)	SIL				shared	manual	0				
480.994	1.880	P3	So do I have to write it again?	SPK				P3	manual	0	6304	6304		
482.874	0.378	GROUP	(0.4)	SIL				shared	manual	0				
483.252	2.870	P2	No no, it says, it has... it's up there.	SPK				P2	manual	0	378	378		6129
484.031	1.741	MODERATOR	It's up there.	SPK		0.040098	1.21	shared	confident	-2091	-2091	-2091		5779
484.031	1.741	MODERATOR	[OVL:floor_fight]	OVL	floor_fight			shared	manual	-1741				5779
484.997	0.761	P3	Yeah.	SPK		0.034194	1.23	P3	confident	-775	-775	-775		3805
484.997	0.761	P3	[OVL:competitive]	OVL	competitive			shared	manual	-761				3805
484.997	0.761	P3	[OVL:competitive]	OVL	competitive			shared	manual	-761				3805
485.758	0.374	GROUP	(0.4)	SIL				shared	manual	0				392
486.132	1.552	P3	Yeah yeah, it was just on my...	SPK				P3	manual	0	374	360		
487.684	0.788	GROUP	(0.8)	SIL				shared	manual	0				0
488.472	1.721	P4	It hasn't disappeared from me either.	SPK		0.021567	8.17	P4	confident	0	788	788		0
490.193	1.250	GROUP	(1.3)	SIL				shared	manual	0				
491.443	0.200	P3	Yeah.	SPK		0.010232	2.09	P3	confident	0	1250	1250		
491.643	0.200	GROUP	(0.2)	SIL				shared	manual	0				
491.843	0.321	P3	Okay.	SPK		0.010126	1.38	P3	confident	0	200	1650		0
492.164	0.070	GROUP	(.)	SIL				shared	manual	0				0
