onset	duration	speaker	text	type	subtype	energy	energy_ratio	mic	confidence	gap_prev_ms	trp_silence_ms	interruption_gap_ms	bclatency_ms	overlap_ms
274.832	0.100	GROUP	(.)	SIL				shared	manual	0				100
274.932	4.183	P4	It's like a gauge for trust or something like this, right?	SPK		0.053073	9.11	P4	confident	0	100	-165		330
274.932	0.165	P4	[OVL:smooth]	OVL	smooth			shared	manual	-4183				330
279.115	1.073	GROUP	(1.1)	SIL				shared	manual	4018				639
279.221	0.379	P2	Mhm.	BCK				P2	manual	-967				573
279.406	0.260	P3	Yeah.	BCK		0.027034	4.22	P3	confident	-194				454
280.188	3.423	P1	But if everybody contributes everything, everybody gets more back.	SPK		0.018431	3.83	P1	confident	522	1073	1073		
283.611	1.138	GROUP	(1.1)	SIL				shared	manual	0				
284.749	0.521	P3	That is true.	SPK		0.014809	4.31	P3	confident	0	1138	1138		0
285.270	1.342	GROUP	(1.3)	SIL				shared	manual	0				0
286.612	5.469	P3	So that's exactly how it often works in society.	SPK		0.013167	3.43	P3	confident	0	1342	3001		
292.081	1.483	GROUP	(1.5)	SIL				shared	manual	0				
293.564	2.404	P3	The balancing between trust in others and...	SPK		0.015528	2.13	P3	confident	0	1483	9953		
295.968	25.282	GROUP	(25.3)	SIL				shared	manual	0				752
296.311	0.141	P1	Yeah.	BCK		0.014318	1.29	P1	confident	-24939				170
296.423	0.611	P2	Mhm.	BCK				P2	manual	-29				640
321.250	2.022	P4	But are the numbers...	SPK		0.040768	8.94	P4	confident	24216	25282	25282		
323.272	1.220	GROUP	(1.2)	SIL				shared	manual	0				
324.492	1.081	P4	It's not an integer, right?	SPK		0.045409	9.43	P4	confident	0	1220	28524		0
325.573	0.220	GROUP	(0.2)	SIL				shared	manual	0				0
325.793	0.621	P4	Why is that?	SPK		0.029721	10.51	P4	confident	0	220	29825		
326.414	0.589	GROUP	(0.6)	SIL				shared	manual	0				
327.003	0.941	P1	It's not what, sorry?	SPK		0.010114	4.74	P1	confident	0	589	589		
327.975	2.301	P4	It's not an integer, so it's not 7 or 8.	SPK		0.024839	5.07	P4	confident	31	31	31		
330.276	1.113	GROUP	(1.1)	SIL				shared	manual	0				
331.389	2.560	P3	Because you have times 1.5 divided by four	SPK				P3	manual	0	1113	1113		1206
333.346	4.123	P4	Oh yeah, okay, you get this.	SPK		0.055222	4.02	P4	confident	-603	-603	-603		7146
333.346	0.603	P4	[OVL:competitive]	OVL	competitive			shared	manual	-4123				1206
334.499	3.002	P4	I was just wondering why that's true.	SPK		0.020107	1.47	P4	confident	550	-2970	550		5940
334.499	2.970	P4	[OVL:floor_fight]	OVL	floor_fight			shared	manual	-3002				5940
337.501	12.041	GROUP	(12.0)	SIL				shared	manual	32				0
349.542	0.800	P3	Are you too Danish?	SPK		0.017172	3.04	P3	confident	0	12041	12041		
350.342	2.721	GROUP	(2.7)	SIL				shared	manual	0				
353.063	0.360	P3	I'm not.	SPK		0.012183	3.50	P3	confident	0	2721	15562		
353.423	2.438	GROUP	(2.4)	SIL				shared	manual	0				
355.861	3.402	P4	It's a cultural cultural analysis now or what?	SPK		0.038111	2.29	P4	confident	0	2438	2438		4732
356.868	1.819	P2	Oh, it's a cultural thing	SPK				P2	manual	-2395	-2395	-2395		3638
356.868	1.819	P2	[OVL:floor_fight]	OVL	floor_fight			shared	manual	-1819				3638
358.687	0.058	GROUP	(.)	SIL				shared	manual	0				58
358.745	2.341	P3	I'm assuming you're also not from Denmark.	SPK		0.026041	1.38	P3	confident	0	58	58		2224
358.745	0.518	P3	[OVL:competitive]	OVL	competitive			shared	manual	-2341				1036
360.492	0.760	P2	No, no, no.	SPK		0.025790	1.16	P2	confident	1229	-594	-594		1188
360.492	0.594	P2	[OVL:competitive]	OVL	competitive			shared	manual	-760				1188
361.252	1.915	GROUP	(1.9)	SIL				shared	manual	166				0
363.167	3.381	P3	There's a little bit of a cultural split, actually.	SPK		0.015848	3.38	P3	confident	0	1915	1915		0
366.548	1.952	GROUP	(2.0)	SIL				shared	manual	0				
368.500	1.141	P2	Could be, could be.	SPK		0.008526	3.78	P2	confident	0	1952	1952		
369.641	7.263	GROUP	(7.3)	SIL				shared	manual	0				
376.904	3.022	P3	I mean, we two are closer to a smaller contribution.	SPK		0.033107	1.97	P3	confident	0	7263	7263		4187
377.182	1.443	P1	Yeah, what would be the conclusion?	SPK				P1	manual	-2744	-2744	-2744		2886
377.182	1.443	P1	[OVL:floor_fight]	OVL	floor_fight			shared	manual	-1443				2886
378.625	3.772	GROUP	(3.8)	SIL				shared	manual	0				1301
382.397	2.322	P3	You two gave a bigger contribution.	SPK		0.015918	4.13	P3	confident	0	3772	3772		
384.719	1.298	GROUP	(1.3)	SIL				shared	manual	0				
386.017	1.041	P4_SUB-043	Yeah, yeah, okay.	SPK		0.016298	6.39	mic12	confident	0	1298	1298		
