onset	duration	speaker	text	type	subtype	energy	energy_ratio	mic	confidence	gap_prev_ms	trp_silence_ms	interruption_gap_ms	bclatency_ms	overlap_ms
284.122	5.704	P4	So I think we'd have to review the... Why is it that it's best to keep them all for yourself?	SPK		0.025845	9.20	P4	confident	0	900	6246		
289.826	0.160	GROUP	(.)	SIL				shared	manual	0				0
289.986	0.801	P4	I don't understand.	SPK		0.018518	8.09	P4	confident	0	160	12110		0
290.787	2.619	GROUP	(2.6)	SIL				shared	manual	0				
293.406	2.997	P2	Then you just get more than others that doesn't keep them, so...	SPK		0.032060	4.29	P2	confident	0	2619	2619		
296.403	1.792	GROUP	(1.8)	SIL				shared	manual	0				
298.195	1.961	P3	It's a little bit like the tax system.	SPK		0.046892	1.89	P3	confident	0	1792	1792		
300.196	1.201	P3	So we all pay 100%.	SPK		0.022759	5.33	P3	confident	40	40	3793		0
301.397	0.180	GROUP	(.)	SIL				shared	manual	0				0
301.577	1.641	P3	We would all get the same.	SPK		0.016680	6.21	P3	confident	0	180	5174		
303.218	0.964	GROUP	(1.0)	SIL				shared	manual	0				290
303.772	0.290	P4	Right.	BCK				P4	manual	-410				290
304.182	0.321	P2	Yeah.	SPK		0.015459	0.73	P2	confident	120	964	964		
304.539	5.764	P3	But if you then as the only one decide to keep it all for yourself, then you get our money and your own.	SPK		0.031642	5.73	P3	confident	36	36	36		
310.303	1.417	GROUP	(1.4)	SIL				shared	manual	0				533
311.187	1.239	P3	Hundred percent of your... yeah.	BCK				P3	manual	-533				1817
311.720	7.803	P4	Ah, so you're dependent on, yeah, okay, so the fact, so you just paid, so had we all said zero, it would have been best?	SPK		0.055064	2.42	P4	confident	-706	1417	1417		9118
312.137	1.026	P2	Yeah, yeah, yeah.	SPK				P2	manual	-7386	-7386	-7386		2341
312.137	1.026	P2	[OVL:floor_fight]	OVL	floor_fight			shared	manual	-1026				2341
313.163	6.640	GROUP	(6.6)	SIL				shared	manual	0				6360
319.803	2.941	P4	Or no, had we all said 10, it would have been best.	SPK		0.058955	2.71	P4	confident	0	6640	6640		2038
321.336	0.630	P2	Ten, yeah.	SPK				P2	manual	-1408	-1408	-1408		1260
321.336	0.630	P2	[OVL:competitive]	OVL	competitive			shared	manual	-630				1260
321.966	1.338	GROUP	(1.3)	SIL				shared	manual	0				778
323.304	3.681	P4	And it's because we were selfish that it was a lower one.	SPK		0.042143	2.86	P4	confident	0	1338	1338		3094
326.197	1.789	P1	So it's lower, yeah.	SPK				P1	manual	-788	-788	-788		4971
326.197	0.788	P1	[OVL:competitive]	OVL	competitive			shared	manual	-1789				3094
326.479	1.101	P2	A little.	SPK		0.026743	1.57	P2	confident	-506	-1507	-1507		3720
326.479	0.506	P2	[OVL:competitive]	OVL	competitive			shared	manual	-1101				2530
326.479	1.101	P2	[OVL:floor_fight]	OVL	floor_fight			shared	manual	-506				3720
327.580	0.125	GROUP	(.)	SIL				shared	manual	0				125
327.705	3.061	P4	Yeah, so we ruined it for everyone.	SPK		0.044374	2.31	P4	confident	0	125	125		901
327.705	0.281	P4	[OVL:smooth]	OVL	smooth			shared	manual	-3061				562
330.505	3.312	P2	[LAUGHTER]	LAU				P2	manual	2519				9184
330.688	2.672	P1	[LAUGHTER]	LAU				P1	manual	-3129				8087
330.792	0.420	P3	Yeah.	SPK		0.056828	0.71	P3	confident	-2568	26	26		840
331.212	2.075	GROUP	(2.1)	SIL				shared	manual	0				6846
331.222	2.945	P3	[LAUGHTER]	LAU				P3	manual	-2065				8309
331.444	0.631	P4	Yeah, okay.	BCK				P4	manual	-2723				2524
333.287	1.280	P4	Okay, I don't really, okay.	SPK		0.028500	1.70	P4	confident	1212	2075	2075		1483
334.567	1.080	GROUP	(1.1)	SIL				shared	manual	0				
335.647	0.512	P4	Interesting.	SPK				P4	manual	0	1080	4435		
336.159	2.045	GROUP	(2.0)	SIL				shared	manual	0				299
336.495	0.299	P2	Yeah.	BCK				P2	manual	-1709				299
338.204	6.804	P3	So I guess if you could have a discussion before, would that have changed the outcome? I don't know.	SPK		0.022948	5.17	P3	confident	1410	2045	2045		
345.008	0.078	GROUP	(.)	SIL				shared	manual	0				
345.086	0.818	P2	I think so, because...	SPK				P2	manual	0	78	78		857
345.611	2.200	P4	I think it would, because I would have put in ten.	SPK		0.079218	2.58	P4	confident	-293	-293	-293		2619
345.611	0.293	P4	[OVL:smooth]	OVL	smooth			shared	manual	-2200				857
345.633	0.328	P1	Yeah.	BCK				P1	manual	-271			22	870
346.303	0.197	P2	Yeah.	SPK				P2	manual	342	-1508	-1508		394
346.303	0.197	P2	[OVL:smooth]	OVL	smooth			shared	manual	-197				394
346.500	3.431	GROUP	(3.4)	SIL				shared	manual	0				1629
348.248	0.318	P3	Mmh.	BCK				P3	manual	-1683				318
349.931	4.382	P3	And perhaps it would have changed the outcome also if we had gotten the money.	SPK		0.023646	3.62	P3	confident	1365	3431	3431		4463
350.030	0.180	P2	Yeah.	SPK		0.024355	1.15	P2	confident	-4283	-4283	-4283		360
350.030	0.180	P2	[OVL:simultaneous]	OVL	simultaneous			shared	manual	-180				360
350.210	5.216	GROUP	(5.2)	SIL				shared	manual	0				4103
355.426	0.912	P2	Just kept them all?	SPK				P2	manual	0	5216	1113		
356.338	0.177	GROUP	(.)	SIL				shared	manual	0				0
356.515	5.603	P3	Yeah, like the experiment was you keep the money and it's like every token is 100 kroner.	SPK		0.047786	6.40	P3	confident	0	177	177		0
362.118	2.069	GROUP	(2.1)	SIL				shared	manual	0				
364.187	1.800	P3	Maybe the result would not be the same.	SPK				P3	manual	0	2069	7849		
365.987	1.480	GROUP	(1.5)	SIL				shared	manual	0				0
367.467	1.641	P4	But if you get it back, right?	SPK		0.043798	7.08	P4	confident	0	1480	1480		0
369.108	0.620	GROUP	(0.6)	SIL				shared	manual	0				
369.728	0.380	P4	Don't you?	SPK		0.027641	8.47	P4	confident	0	620	3741		
370.108	1.972	GROUP	(2.0)	SIL				shared	manual	0				
372.080	4.266	P2	Yeah, we got it back multiplied by 1.5, the one we shared.	SPK		0.045099	1.83	P2	confident	0	1972	1972		
376.346	0.385	GROUP	(0.4)	SIL				shared	manual	0				
376.731	0.280	P4	Yeah.	SPK		0.047449	10.96	P4	confident	0	385	385		23
376.988	0.301	P2	Yeah.	BCK				P2	manual	-23			257	301
377.011	2.161	GROUP	(2.2)	SIL				shared	manual	-278				278
379.172	2.461	P4	So, well, I don't know.	SPK		0.013645	6.33	P4	confident	0	2161	2826		0
381.633	15.827	GROUP	(15.8)	SIL				shared	manual	0				0
397.460	1.941	MODERATOR	Okay, this is the end of the tasks.	SPK		0.003261	1.01	MOD	confident	0	15827	15827		
399.401	0.383	GROUP	(0.4)	SIL				shared	manual	0				
399.784	6.951	MODERATOR	You have just one more question you can fill in and then you are free to go.	SPK		0.022973	2.75	MOD	confident	0	383	18151		1839
401.545	1.789	P2	[LAUGHTER]	LAU				P2	manual	-5190				1839
401.964	0.050	P1	Oh.	BCK				P1	manual	-1370			2180	100
406.755	0.160	P2	Okay.	SPK		0.015150	3.32	P2	confident	4741	20	20		
