onset	duration	speaker	text	type	subtype	energy	energy_ratio	mic	confidence	gap_prev_ms	trp_silence_ms	interruption_gap_ms	bclatency_ms	overlap_ms
534.802	1.413	P3	[LAUGHTER]	LAU				P3	manual	-3976				2826
537.111	0.370	P2	Okay.	BCK				P2	manual	896			8381	740
538.778	1.922	P1	Yep, agreed.	SPK		0.021256	1.36	P1	confident	1297	4264	4264		4018
538.778	1.922	P1	[OVL:floor_fight]	OVL	floor_fight			shared	manual	-1922				4018
540.642	0.580	P2	And you?	SPK		0.022056	2.34	P2	confident	-58	-58	-58		372
540.642	0.099	P2	[OVL:smooth]	OVL	smooth			shared	manual	-580				372
540.642	0.058	P2	[OVL:smooth]	OVL	smooth			shared	manual	-99				290
541.222	0.086	GROUP	(.)	SIL				shared	manual	522				0
541.308	4.722	P3	I will go with the lecture and independent type of training.	SPK		0.024549	4.39	P3	confident	0	86	86		
546.030	4.035	GROUP	(4.0)	SIL				shared	manual	0				
550.065	6.290	P2	You know, I think I will just sacrifice my vote and we can go	SPK				P2	manual	0	4035	4035		2974
555.255	3.742	P1	[SOFT LAUGHTER]	LAU				P1	manual	-1100				8193
555.418	6.103	MODERATOR	You can now choose one person again.	SPK		0.032482	2.02	MOD	confident	-3579	-937	-937		9895
555.418	0.937	MODERATOR	[OVL:competitive]	OVL	competitive			shared	manual	-6103				2811
556.420	4.442	P2	[LAUGHTER]	LAU				P2	manual	65				7019
561.521	1.594	GROUP	(1.6)	SIL				shared	manual	659				
563.115	0.841	P2	Do you want to stick with it?	SPK		0.024063	4.50	P2	confident	0	1594	1594		
563.982	1.321	P2	I think you can be designated.	SPK		0.028527	1.51	P2	confident	26	26	2461		
565.303	0.186	GROUP	(.)	SIL				shared	manual	0				
565.489	0.321	P3	I will.	SPK		0.079122	6.52	P3	confident	0	186	186		0
565.810	2.935	GROUP	(2.9)	SIL				shared	manual	0				300
566.409	0.300	P1	Sure.	BCK		0.040880	1.88	P1	confident	-2336				300
568.745	4.102	P3	Okay, so final workshop.	SPK		0.020533	1.71	P3	confident	2036	2935	3442		1334
572.180	2.662	P2	All right.	SPK		0.008204	1.40	P2	confident	-667	-667	-667		3212
572.180	0.667	P2	[OVL:competitive]	OVL	competitive			shared	manual	-2662				1334
573.903	2.422	P2	All in favor of how to work better across teams?	SPK		0.019509	3.83	P2	confident	1056	-939	1056		1878
573.903	0.939	P2	[OVL:competitive]	OVL	competitive			shared	manual	-2422				1878
576.325	1.853	GROUP	(1.9)	SIL				shared	manual	1483				
578.178	0.621	P4	Come on, guys.	SPK		0.028907	12.03	P4	confident	0	1853	1853		
578.799	1.183	GROUP	(1.2)	SIL				shared	manual	0				
579.982	0.902	P4	Show some team spirit.	SPK		0.043664	9.16	P4	confident	0	1183	3657		272
580.748	2.902	P2	All in favor to manage stress and workload?	SPK		0.015436	2.11	P2	confident	-136	-136	-136		272
580.748	0.136	P2	[OVL:smooth]	OVL	smooth			shared	manual	-2902				272
583.650	4.032	GROUP	(4.0)	SIL				shared	manual	2766				0
587.682	2.731	P2	how to use AI productivity in daily tasks.	SPK		0.016518	3.98	P2	confident	0	4032	6798		
590.413	1.916	GROUP	(1.9)	SIL				shared	manual	0				662
591.477	0.662	P2	Yeah!	BCK		0.006419	1.90	P2	confident	-852				662
592.329	0.761	P4	Oh my God.	SPK		0.026165	4.12	P4	confident	190	1916	1916		0
593.090	3.682	GROUP	(3.7)	SIL				shared	manual	0				
596.772	0.301	P3	Cool.	SPK		0.022354	1.55	P3	confident	0	3682	3682		
