onset  	 duration	 speaker   	 text                                                                                                                                               	 type	 subtype	 energy  	 energy_ratio	 mic   	 confidence	 gap_prev_ms	 trp_silence_ms	 interruption_gap_ms	 bclatency_ms	 overlap_ms
205.361	    1.461	 P3        	 That's what I thought.                                                                                                                             	 SPK 	        	 0.100710	         1.70	 mic11 	 manual    	 20         	 20            	 3962               	             	           
206.842	    1.881	 P3        	 Then I made the count from here.                                                                                                                   	 SPK 	        	 0.044512	         5.46	 mic11 	 manual    	 20         	 20            	 5443               	             	           
209.724	    0.420	 P3        	 I was like, okay, am I a good guy?                                                                                                                 	 SPK 	        	 0.023116	         4.07	 mic11 	 manual    	 1001       	 1001          	 8325               	             	           
211.024	    2.602	 P3        	 No, I'm not.                                                                                                                                       	 SPK 	        	 0.019028	         2.69	 mic11 	 manual    	 880        	 880           	 9625               	             	        440
212.945	    0.440	 P3        	 But you got the most tokens again.                                                                                                                 	 SPK 	        	 0.014476	         0.54	 mic12 	 manual    	 -681       	 -681          	 11546              	             	        440
213.646	    1.721	 P4        	 true                                                                                                                                               	 BCK 	        	 0.073617	         6.94	 mic11 	 manual    	 261        	               	                    	             	           
215.573	    0.300	 P3        	 That's how the world works.                                                                                                                        	 SPK 	        	 0.018249	         4.13	 mic10 	 manual    	 206        	 2188          	 14174              	             	           
216.000	   16.000	 P4        	 okay                                                                                                                                               	 BCK 	        	         	             	 shared	 manual    	 127        	               	                    	             	        360
216.227	    0.360	 P2        	 Yeah.                                                                                                                                              	 SPK 	        	 0.033341	         0.73	 mic12 	 manual    	 -15773     	 354           	 354                	             	        360
232.080	    0.180	 P3        	 yeah                                                                                                                                               	 BCK 	        	 0.104822	         7.99	 mic11 	 manual    	 15493      	               	                    	             	           
232.280	    0.080	 P3        	 yeah                                                                                                                                               	 BCK 	        	 0.043444	         5.55	 mic11 	 manual    	 20         	               	                    	             	           
232.576	    0.721	 P1        	 yeah.                                                                                                                                              	 BCK 	        	 0.026297	         1.70	 mic9  	 manual    	 216        	               	                    	             	           
234.238	    2.622	 P1        	 That's funny, it's like an economical optimization problem.                                                                                        	 SPK 	        	 0.045610	         5.70	 mic9  	 manual    	 941        	 17651         	 17651              	             	           
238.461	    1.561	 P1        	 No, no, I started the comments.                                                                                                                    	 SPK 	        	 0.207797	         2.22	 mic9  	 manual    	 1601       	 1601          	 21874              	             	           
240.082	    3.263	 P1        	 I had a lot of this in behavioral economics, these kind of studies.                                                                                	 SPK 	        	 0.085488	         2.11	 mic9  	 manual    	 60         	 60            	 23495              	             	           
243.365	    0.740	 P1        	 What would people do?                                                                                                                              	 SPK 	        	 0.062994	         8.23	 mic9  	 manual    	 20         	 20            	 26778              	             	           
244.806	    2.482	 P1        	 Most people are individualistic, right?                                                                                                            	 SPK 	        	 0.076292	         5.56	 mic9  	 manual    	 701        	 701           	 28219              	             	        300
246.850	    0.300	 P4        	 yeah                                                                                                                                               	 BCK 	        	 0.018650	         0.59	 mic12 	 manual    	 -438       	               	                    	         2044	        300
247.308	    4.763	 P1        	 So you would try and optimize your own... Because you don't trust others, yeah.                                                                    	 SPK 	        	 0.068693	         2.02	 mic9  	 manual    	 158        	 20            	 30721              	             	           
252.424	    3.842	 P3        	 No, I just didn't have time to actually do, let's say, the math.                                                                                   	 SPK 	        	 0.082651	         3.92	 mic11 	 manual    	 353        	 353           	 353                	             	           
256.546	    6.463	 P3        	 So for me, it was like, okay, if I have X and I pay half in taxes, let's say, I think I'm a pretty good guy.                                       	 SPK 	        	 0.049946	         1.66	 mic11 	 manual    	 280        	 280           	 4475               	             	           
263.740	    0.580	 P1        	 Yeah.                                                                                                                                              	 BCK 	        	 0.118633	         1.17	 mic9  	 manual    	 731        	               	                    	             	           
264.350	    0.761	 P3        	 okay,                                                                                                                                              	 BCK 	        	 0.057149	         0.87	 mic11 	 manual    	 30         	               	                    	             	        690
264.360	    0.220	 P1        	 Yeah.                                                                                                                                              	 BCK 	        	 0.087669	         1.06	 mic9  	 manual    	 -751       	               	                    	             	        220
264.641	    0.560	 P1        	 Yeah.                                                                                                                                              	 SPK 	        	 0.073418	         2.42	 mic9  	 manual    	 61         	 1632          	 1632               	             	        470
265.241	    0.280	 P1        	 Yeah.                                                                                                                                              	 BCK 	        	 0.044037	         1.35	 mic9  	 manual    	 40         	               	                    	             	           
268.292	    0.220	 P3        	 right?                                                                                                                                             	 BCK 	        	 0.021713	         4.07	 mic11 	 manual    	 2771       	               	                    	             	           
269.093	    1.020	 P3        	 So that's all I thought.                                                                                                                           	 SPK 	        	 0.073968	         5.90	 mic11 	 manual    	 581        	 3892          	 3892               	             	           
270.533	    3.742	 P3        	 I didn't think of, ah, no, the revenue will be, I'm just, okay, I think half is fine.                                                              	 SPK 	        	 0.062095	         4.65	 mic11 	 manual    	 420        	 420           	 5332               	             	           
275.016	    2.261	 P3        	 So that's what I thought, to be honest.                                                                                                            	 SPK 	        	 0.018357	         4.59	 mic11 	 manual    	 741        	 741           	 9815               	             	           
277.544	   22.153	 P4        	 i was like should i just give all 10 like if we all give 10 like that's the that's the most but but then i was like i'll keep two just in case yeah	 SPK 	        	 0.068457	         1.35	 mic12 	 manual    	 267        	 267           	 267                	             	      14290
285.030	    0.861	 P2        	 A little safety net                                                                                                                                	 SPK 	        	 0.115725	         3.09	 mic9  	 manual    	 -14667     	 -14667        	 -14667             	             	        861
288.000	    5.000	 P1        	 I guess the best thing you could do for maximizing is just putting in zero.                                                                        	 SPK 	        	         	             	 shared	 manual    	 2109       	 2109          	 2109               	             	       8884
288.854	    3.884	 P4        	 Safety net                                                                                                                                         	 SPK 	        	 0.061718	         6.12	 mic9  	 manual    	 -4146      	 -4146         	 -4146              	             	       7768
293.258	    4.545	 P1        	 And then just bet someone would put in more than zero, because then you will gain, right?                                                          	 SPK 	        	 0.064899	         1.43	 mic9  	 manual    	 520        	 520           	 520                	             	       4545
301.000	    8.000	 P2        	 I was kind of thinking that we were like friends or roommates or something, you know, and then they would probably also give some money.           	 SPK 	        	         	             	 shared	 manual    	 3197       	 3197          	 3197               	             	       7208
301.458	    7.208	 P4        	 keep your 10 and get whatever                                                                                                                      	 SPK 	        	 0.013215	         2.16	 mic10 	 manual    	 -7542      	 -7542         	 -7542              	             	       7208
309.163	    0.360	 P4        	 Yeah.                                                                                                                                              	 SPK 	        	 0.061149	         3.15	 mic12 	 manual    	 497        	 497           	 163                	             	           
311.109	    3.705	 P2        	 But you could also, I guess, like really lose a lot of money here, right?                                                                          	 SPK 	        	 0.016369	         3.65	 mic10 	 manual    	 1586       	 1586          	 1586               	             	           
314.834	    1.161	 P2        	 So you've got to trust each other.                                                                                                                 	 SPK 	        	 0.006887	         3.25	 mic10 	 manual    	 20         	 20            	 5311               	             	           
316.588	    0.320	 P1        	 Yeah.                                                                                                                                              	 SPK 	        	 0.071303	         2.26	 mic9  	 manual    	 593        	 593           	 593                	             	           
317.954	    1.561	 P3        	 I mean, the game is a bit...                                                                                                                       	 SPK 	        	 0.054383	         5.49	 mic11 	 manual    	 1046       	 1046          	 1046               	             	           
320.610	    0.620	 P1        	 It's a fun game.                                                                                                                                   	 SPK 	        	 0.045057	         5.75	 mic9  	 manual    	 1095       	 1095          	 1095               	             	           
321.517	    7.846	 P3        	 Yeah, but what I mean is that if you put your own self in the situation, I mean, how many of here put money in community?                          	 SPK 	        	 0.055878	         2.69	 mic11 	 manual    	 287        	 287           	 287                	             	       1048
325.592	    0.200	 P1        	 Yeah.                                                                                                                                              	 BCK 	        	 0.029714	         4.93	 mic9  	 manual    	 -3771      	               	                    	         4075	        200
328.515	    4.763	 P1        	 Yeah, but it has a name, this experiment.                                                                                                          	 SPK 	        	 0.100250	         1.16	 mic9  	 manual    	 2723       	 -848          	 -848               	             	       1028
331.305	    0.180	 P3        	 right?                                                                                                                                             	 BCK 	        	 0.114472	         0.71	 mic11 	 manual    	 -1973      	               	                    	         2790	        180
333.298	    2.001	 P1        	 I forgot the name, but they tested it a lot.                                                                                                       	 SPK 	        	 0.083687	         5.59	 mic9  	 manual    	 1813       	 20            	 3935               	             	           
335.379	    4.082	 P1        	 And if there was real money in play, people would not really put anything in anything.                                                             	 SPK 	        	 0.064981	         3.00	 mic9  	 manual    	 80         	 80            	 6016               	             	        180
339.238	    0.140	 P2        	 no                                                                                                                                                 	 BCK 	        	 0.021134	         0.51	 mic10 	 manual    	 -223       	               	                    	         3859	        140
339.398	    0.040	 P2        	 no                                                                                                                                                 	 BCK 	        	 0.016526	         0.83	 mic10 	 manual    	 20         	               	                    	         4019	         40
339.592	    1.001	 P3        	 yes                                                                                                                                                	 BCK 	        	 0.076862	         0.70	 mic11 	 manual    	 154        	               	                    	             	        952
339.641	    2.362	 P1        	 Yeah, because they don't trust their neighbor, right?                                                                                              	 SPK 	        	 0.113371	         2.08	 mic9  	 manual    	 -952       	 180           	 10278              	             	        952
343.374	    0.180	 P3        	 Yeah that’s what I do with taxes (…)                                                                                                               	 SPK 	        	 0.170412	         1.04	 mic11 	 manual    	 1371       	 1371          	 1371               	             	           
355.946	    0.340	 P2        	 I think in real life yours would also be quite generous                                                                                            	 SPK 	        	 0.074662	         2.74	 mic12 	 manual    	 12392      	 12392         	 12392              	             	           
361.092	    0.340	 MODERATOR 	 Perfect.                                                                                                                                           	 SPK 	        	 0.009407	         1.39	 shared	 confident 	 4806       	 4806          	 4806               	             	           
361.613	    0.740	 MODERATOR 	 Thank you very much.                                                                                                                               	 SPK 	        	 0.013933	         1.34	 shared	 confident 	 181        	 181           	 5327               	             	           
362.594	    0.941	 P4_SUB-004	 Thank you.                                                                                                                                         	 SPK 	        	 0.036211	         1.15	 mic12 	 confident 	 241        	 241           	 241                	             	           
363.675	    2.403	 P4_SUB-004	 And we only have the post-ask questionnaires.                                                                                                      	 SPK 	        	 0.011997	         1.80	 mic12 	 confident 	 140        	 140           	 1322               	             	           
366.665	    0.340	 P1_SUB-052	 All right.                                                                                                                                         	 SPK 	        	 0.052999	         4.56	 mic9  	 confident 	 587        	 587           	 587                	             	           
