onset	duration	speaker	text	type	subtype	energy	energy_ratio	mic	confidence	gap_prev_ms	trp_silence_ms	interruption_gap_ms	bclatency_ms	overlap_ms
193.677	1.901	GROUP	(1.9)	SIL				shared	manual	0				
195.578	12.084	P3	While it's good to manage stress and workload at work, I think looking at productivity and how to better work together is more important.	SPK		0.025306	7.26	P3	confident	0	1901	77556		
207.662	0.060	GROUP	(.)	SIL				shared	manual	0				
207.722	2.721	P3	And when I say productivity, I don't mean like productivity	SPK		0.018071	5.73	P3	confident	0	60	89700		
210.443	1.020	GROUP	(1.0)	SIL				shared	manual	0				0
211.463	15.570	P3	But working smarter instead of harder, because if everyone can master the AI tools and use AI as much as possible in a good way, then that will also maybe take some of the workload off.	SPK		0.018152	5.55	P3	confident	0	1020	93441		0
227.033	0.840	GROUP	(0.8)	SIL				shared	manual	0				
227.873	8.405	P3	And there are still a lot of employees in GN who hasn't really adopted using the AI tools that are available.	SPK		0.013268	5.07	P3	confident	0	840	109851		
236.278	2.682	GROUP	(2.7)	SIL				shared	manual	0				
238.960	8.044	P3	And sharing that across teams, I mean, we just still need to prioritize that a lot, also sharing experiences.	SPK		0.017422	4.94	P3	confident	0	2682	120938		0
247.004	0.100	GROUP	(.)	SIL				shared	manual	0				0
247.104	7.324	P3	So I'm sort of leaning towards that.	SPK		0.012650	5.03	P3	confident	0	100	129082		0
254.428	2.241	GROUP	(2.2)	SIL				shared	manual	0				0
256.669	5.263	P3	And I think also speaking of being productive, I mean, I think the format...	SPK		0.019136	4.87	P3	confident	0	2241	138647		
261.932	7.490	GROUP	(7.5)	SIL				shared	manual	0				
269.422	6.848	P3	since we are, if it's when we're looking at AI and productivity, online training and quizzes,	SPK		0.021734	5.75	P3	confident	0	7490	151400		0
276.270	2.160	GROUP	(2.2)	SIL				shared	manual	0				0
278.430	5.202	P3	would be a good way to go, also looking at how much time we spend on this.	SPK		0.009965	3.71	P3	confident	0	2160	160408		150
283.557	15.967	P2	I want to see lectures and Q&A could be used and that uh especially in AI then you have some uh how you use AI in the daily task and then you have a lecture online training on how to use it in most efficient way and so on to make it make the best use of it	SPK		0.015859	1.54	P2	confident	-75	-75	-75		1412
283.557	0.075	P2	[OVL:smooth]	OVL	smooth			shared	manual	-15967				150
285.794	0.971	P3	Yeah, yeah.	BCK				P3	manual	2162			2237	971
294.964	0.291	P3	Mhm.	BCK				P3	manual	8199			11407	291
299.524	2.866	GROUP	(2.9)	SIL				shared	manual	4269				160
299.880	0.160	P1	Yeah.	BCK		0.006456	0.54	P1	confident	-2510				160
302.390	5.405	P1	I think it's a bit difficult sometimes with lectures to keep people focused.	SPK		0.017756	4.69	P1	confident	2350	2866	2866		
307.795	0.781	GROUP	(0.8)	SIL				shared	manual	0				
308.576	17.676	P1	So I think in terms of the format I would advocate for something more like interactive or collaborative where people have to talk about things and also give their own opinion and show that they're engaged throughout the workshop.	SPK		0.016689	2.69	P1	confident	0	781	9052		510
323.946	0.510	P2	Mhm.	BCK				P2	manual	-2306			15370	510
326.252	0.981	GROUP	(1.0)	SIL				shared	manual	1796				
327.233	11.545	P1	And I think it's quite interesting in terms of topics more like the human component and how AI can help us to reduce the stress and workload at work.	SPK		0.018594	4.06	P1	confident	0	981	27709		
338.778	0.221	GROUP	(0.2)	SIL				shared	manual	0				
338.999	2.381	P1	But I guess the workload and productivity is somewhat related.	SPK		0.023729	4.07	P1	confident	0	221	39475		
341.380	0.820	GROUP	(0.8)	SIL				shared	manual	0				
342.200	10.365	P1	So maybe it can be factored in the workload session to also be productive or reduce workload by being more productive.	SPK		0.015533	4.23	P1	confident	0	820	42676		
352.565	5.843	GROUP	(5.8)	SIL				shared	manual	0				
358.408	13.447	P2	I still think that how to use AI activity for the first one, how to use AI for productivity and daily tasks and how to work better across teams is	SPK		0.019182	5.32	P2	confident	0	5843	5843		
371.855	1.582	GROUP	(1.6)	SIL				shared	manual	0				
373.437	17.881	P2	As I see it, the best options you have, and yeah, maybe you can talk about stress, but I think also if you use AI, or you learn how to use AI, it could reduce the stress and workload, because then you have it to use in your daily tasks, and then you only need some online training for the formats to...	SPK		0.021160	4.47	P2	confident	0	1582	20872		762
381.821	0.340	P1	Mhm.	BCK				P1	manual	-9497			8384	340
383.563	0.221	P1	Yeah.	BCK		0.008097	3.80	P1	confident	1402			10126	221
384.488	0.201	P3	Mhm.	BCK				P3	manual	704			11051	201
391.318	1.562	GROUP	(1.6)	SIL				shared	manual	6629				
392.880	0.701	P2	to know how it works.	SPK		0.037947	5.46	P2	confident	0	1562	40315		
393.581	1.080	GROUP	(1.1)	SIL				shared	manual	0				
394.661	6.566	P2	So you have understanding, this is how I should use it, and using this in this way to get this output and so on.	SPK		0.030325	5.25	P2	confident	0	1080	42096		331
398.021	0.331	P1	Yeah.	BCK				P1	manual	-3206			3360	331
401.267	14.291	P2	Maybe you have, yeah, of course, there will be some complications with some research projects we're doing, but then you have to better also work across the teams and to solve the problems that AI maybe has a harder time working on.	SPK		0.018680	5.16	P2	confident	2915	40	48702		
415.558	0.531	GROUP	(0.5)	SIL				shared	manual	0				
416.089	18.606	P3	I completely agree and I think look when on the format side I think it's important to remember that we're a global company so we have to be able to include everyone if we do sort of these interactive workshops and cross-department working groups that's good for smaller teams but but if we want to do something that	SPK		0.019009	5.05	P3	confident	0	531	531		349
431.575	0.349	P1	Yeah.	BCK				P1	manual	-3120			15486	349
434.695	1.800	GROUP	(1.8)	SIL				shared	manual	2771				
436.495	3.182	P3	that is not just local, but we have to have a global reach.	SPK		0.025103	5.59	P3	confident	0	1800	20937		
439.677	1.301	GROUP	(1.3)	SIL				shared	manual	0				
440.978	14.472	P3	It's much more inclusive and efficient to do the online training and quiz and it can be combined in different formats, but um...	SPK		0.022136	3.87	P3	confident	0	1301	25420		620
444.045	0.620	P2	Mhm.	BCK				P2	manual	-11405			3067	620
455.450	2.621	GROUP	(2.6)	SIL				shared	manual	10785				
458.071	3.001	P1	I think probably it's more cost efficient and easier to roll out.	SPK		0.020896	4.42	P1	confident	0	2621	2621		
461.072	0.600	GROUP	(0.6)	SIL				shared	manual	0				
461.672	22.849	P1	But I would argue for like, if you really want to have an effect where people have like a deep understanding, as you mentioned, I would still argue for like a workshop or working group type where you have maybe a human expert coming in and explaining and like facilitating between different groups.	SPK		0.018939	4.58	P1	confident	0	600	6222		1022
480.025	0.682	P2	Mhm.	BCK				P2	manual	-4496			18353	1022
480.328	0.340	P3	Mhm.	BCK				P3	manual	-379			18656	680
484.521	0.868	GROUP	(0.9)	SIL				shared	manual	3853				
485.389	1.331	P2	Could we do that with lectures?	SPK				P2	manual	0	868	868		
486.720	2.628	GROUP	(2.6)	SIL				shared	manual	0				
489.348	10.226	P1	Yeah, I guess you can, but I think, or at least from my, and maybe also your university experience from DTU, sometimes lectures are like a bit not that engaging.	SPK		0.027002	6.68	P1	confident	0	2628	2628		
499.574	0.220	GROUP	(0.2)	SIL				shared	manual	0				0
499.794	5.863	P1	So I think if you, at least at work, I would advocate for a workshop.	SPK		0.017072	5.87	P1	confident	0	220	13074		0
505.657	1.251	GROUP	(1.3)	SIL				shared	manual	0				
506.908	3.843	P3	But online training doesn't have to be like just one-sided.	SPK		0.025167	5.36	P3	confident	0	1251	1251		
510.771	4.382	P3	It can still be, I mean, it can still sort of be live.	SPK		0.012551	4.25	P3	confident	20	20	5114		
515.153	1.982	GROUP	(2.0)	SIL				shared	manual	0				491
515.652	0.491	P2	Mhm.	BCK				P2	manual	-1483				491
517.135	3.402	P3	But, but just still, but just still online.	SPK		0.023749	5.12	P3	confident	992	1982	11478		
520.537	1.061	GROUP	(1.1)	SIL				shared	manual	0				0
521.598	2.461	P3	It doesn't have to be just like a dead end.	SPK		0.014784	4.26	P3	confident	0	1061	15941		0
524.059	0.060	GROUP	(.)	SIL				shared	manual	0				
524.119	3.162	P3	I don't know what it's called, you know, when it's just sort of, but you know what I mean?	SPK		0.019910	1.75	P3	confident	0	60	18462		1261
525.182	1.261	P1	Yeah.	BCK		0.013631	0.80	P1	confident	-2099			1063	1261
527.301	1.161	P3	There's still a person there.	SPK		0.031763	5.20	P3	confident	858	20	21644		
528.482	5.023	P3	So that can still like in, when we're in teams group, we have breakout sessions and we discuss.	SPK		0.025135	4.79	P3	confident	20	20	22825		
533.505	0.060	GROUP	(.)	SIL				shared	manual	0				
533.565	2.502	P3	So, so I'm...	SPK		0.023846	5.39	P3	confident	0	60	27908		
536.067	1.481	GROUP	(1.5)	SIL				shared	manual	0				
537.548	8.286	P3	I really think the online training and quiz or the sort of the more independent also works better.	SPK		0.019750	4.68	P3	confident	0	1481	31891		
545.834	1.861	GROUP	(1.9)	SIL				shared	manual	0				
547.695	2.002	P3	We don't have so much time to agree.	SPK		0.028856	3.22	P3	confident	0	1861	42038		331
549.271	0.331	P1	No	BCK				P1	manual	-426			1576	331
549.697	1.621	GROUP	(1.6)	SIL				shared	manual	95				
551.318	7.305	P3	I'm definitely for the sort of the AI productivity and doing that in an online training format.	SPK		0.025254	5.47	P3	confident	0	1621	45661		
558.623	2.402	GROUP	(2.4)	SIL				shared	manual	0				0
561.025	1.061	P3	That would be my preference.	SPK		0.022124	4.81	P3	confident	0	2402	55368		0
562.086	0.345	GROUP	(0.3)	SIL				shared	manual	0				
562.431	1.141	P2	I want to see it for idea.	SPK		0.019102	4.86	P2	confident	0	345	345		
563.572	0.360	GROUP	(0.4)	SIL				shared	manual	0				
563.932	11.424	P2	Also vote for the number one in topics and but the lecture in Q&A that sometimes you have when you have the lectures, you have you can get a deeper understanding and ask questions in between.	SPK		0.013811	5.21	P2	confident	0	360	1846		
575.356	3.162	GROUP	(3.2)	SIL				shared	manual	0				
578.518	2.212	P2	so that's that's what i would vote for	SPK		0.014240	1.05	P2	confident	0	3162	16432		1756
579.852	0.940	P3	Yeah, but I can...	SPK		0.034286	3.91	P3	confident	-878	-878	-878		1756
579.852	0.878	P3	[OVL:competitive]	OVL	competitive			shared	manual	-940				1756
580.792	2.271	GROUP	(2.3)	SIL				shared	manual	62				260
580.892	0.260	P3	Yeah.	BCK		0.021918	5.51	P3	confident	-2171				260
583.063	0.460	P2	Yeah, that's...	SPK		0.015641	3.80	P2	confident	1911	2271	2271		
583.523	4.260	GROUP	(4.3)	SIL				shared	manual	0				
587.783	1.961	P1	We didn't really get your opinion.	SPK		0.016047	5.52	P1	confident	0	4260	4260		
589.744	1.778	GROUP	(1.8)	SIL				shared	manual	0				
591.522	0.381	P4	I would... yeah	SPK		0.018205	7.18	P4	confident	0	1778	1778		
591.903	3.304	GROUP	(3.3)	SIL				shared	manual	0				
595.207	3.342	P1	But I don't really care about the topic.	SPK		0.026120	1.84	P1	confident	0	3304	3304		
598.569	3.742	P1	I am really strong on the engagement part of it.	SPK		0.014851	5.85	P1	confident	20	20	6666		
602.311	2.951	GROUP	(3.0)	SIL				shared	manual	0				0
605.262	3.643	P1	So I would agree on any topic if that reaches an agreement, but sorry.	SPK		0.014631	5.70	P1	confident	0	2951	13359		0
608.905	4.097	GROUP	(4.1)	SIL				shared	manual	0				
613.002	1.422	P4	I have no opinion of this whatsoever.	SPK		0.036684	10.83	P4	confident	0	4097	4097		
614.424	0.308	GROUP	(0.3)	SIL				shared	manual	0				
614.732	4.200	P3	Okay, but then let's um... should we go for topic one?	SPK		0.035297	1.57	P3	confident	0	308	308		5177
614.842	0.229	P1	Okay.	BCK				P1	manual	-4090			110	458
614.842	1.360	P1	[SOFT LAUGHTER]	LAU				P1	manual	-229				2447
615.344	4.011	P2	[LAUGHTER]	LAU				P2	manual	-858				4869
618.932	3.284	GROUP	(3.3)	SIL				shared	manual	-423				423
622.216	4.584	P1	I think if we can go for a format three or four, then you can decide on the topic.	SPK		0.032911	2.02	P1	confident	0	3284	3284		
626.800	1.285	GROUP	(1.3)	SIL				shared	manual	0				
628.085	3.450	P2	Ok, so let's go for topic, so that's number one	SPK				P2	manual	0	1285	1285		
631.535	1.115	GROUP	(1.1)	SIL				shared	manual	0				330
631.546	0.330	P3	Yeah.	BCK				P3	manual	-1104				330
632.650	3.247	P3	And um format um?	SPK				P3	manual	774	1115	1115		
635.897	3.967	GROUP	(4.0)	SIL				shared	manual	0				
639.864	4.230	P3	I'm I'm fine with either one of the number one or two	SPK				P3	manual	0	3967	8329		378
642.320	0.378	P2	Yeah.	BCK				P2	manual	-1774			2456	378
644.094	2.144	GROUP	(2.1)	SIL				shared	manual	1396				
646.238	1.341	P1	I'm fine with three and four.	SPK		0.030679	7.35	P1	confident	0	2144	2144		0
647.579	2.836	GROUP	(2.8)	SIL				shared	manual	0				0
650.415	0.981	P3	But you want number two, right?	SPK		0.020416	5.95	P3	confident	0	2836	2836		
651.396	0.920	GROUP	(0.9)	SIL				shared	manual	0				160
651.944	0.160	P2	Yeah.	BCK				P2	manual	-372				160
652.316	0.560	P3	Yeah, let's..	SPK		0.035264	6.26	P3	confident	212	920	4737		
652.876	0.521	GROUP	(0.5)	SIL				shared	manual	0				
653.397	2.082	P1	And what topic do you want?	SPK		0.031092	1.65	P1	confident	0	521	521		
655.499	0.380	P2	Number one.	SPK		0.026373	5.08	P2	confident	20	20	20		
655.879	0.558	GROUP	(0.6)	SIL				shared	manual	0				
656.437	4.901	P1	Okay, so you are both against me on both topic and format.	SPK		0.047790	3.97	P1	confident	0	558	558		1638
659.700	2.689	P3	[LAUGHTER]	LAU				P3	manual	-1638				2689
661.338	1.202	GROUP	(1.2)	SIL				shared	manual	-1051				1051
662.540	1.100	P3	And you don't have an opinion?	SPK				P3	manual	0	1202	1202		
663.640	0.532	GROUP	(0.5)	SIL				shared	manual	0				
664.172	0.620	P4	No.	SPK		0.016330	0.62	P4	confident	0	532	532		86
664.706	0.300	P3	Okay.	BCK		0.038025	1.13	P3	confident	-86			534	300
664.792	0.727	GROUP	(0.7)	SIL				shared	manual	-214				214
665.519	0.920	P1	Okay, but yeah.	SPK		0.029627	3.12	P1	confident	0	727	727		
666.439	0.660	GROUP	(0.7)	SIL				shared	manual	0				
667.099	2.521	P3	Should we do it the democratic way?	SPK		0.066245	1.03	P3	confident	0	660	660		480
669.380	2.010	P1	Yes, I guess I guess we have to, yeah	SPK		0.103558	0.94	P1	confident	-240	-240	-240		2494
669.380	0.240	P1	[OVL:smooth]	OVL	smooth			shared	manual	-2010				480
670.383	2.879	P3	Then with the with the majority?	SPK				P3	manual	763	-1007	-1007		3896
670.383	1.007	P3	[OVL:floor_fight]	OVL	floor_fight			shared	manual	-2879				2014
672.321	4.060	P1	If we have to agree on something, then I guess what do you guys want?	SPK		0.064801	1.70	P1	confident	931	-941	-941		1882
672.321	0.941	P1	[OVL:competitive]	OVL	competitive			shared	manual	-4060				1882
676.381	1.200	GROUP	(1.2)	SIL				shared	manual	3119				
677.581	0.531	P2	Number one	SPK				P2	manual	0	1200	1200		500
677.862	0.860	P1	No, yeah, okay.	SPK		0.067003	4.60	P1	confident	-250	-250	-250		500
677.862	0.250	P1	[OVL:smooth]	OVL	smooth			shared	manual	-860				500
678.722	0.082	GROUP	(.)	SIL				shared	manual	610				
678.804	1.301	P3	I'm fine with number one over there.	SPK		0.051166	6.56	P3	confident	0	82	82		
680.105	1.322	GROUP	(1.3)	SIL				shared	manual	0				
681.427	1.162	P3	And then, okay.	SPK		0.048237	4.47	P3	confident	0	1322	2705		
682.629	6.008	MODERATOR	One of you can select the topic and the format.	SPK		0.010353	1.77	MOD	confident	40	40	40		
688.677	0.681	P3	The format.	SPK		0.036903	6.76	P3	confident	40	40	40		0
689.358	0.460	GROUP	(0.5)	SIL				shared	manual	0				0
689.818	0.261	P3	Okay.	SPK		0.018631	5.13	P3	confident	0	460	1181		
690.099	2.463	P3	The topic, we can do one format.	SPK		0.021839	5.89	P3	confident	20	20	1462		
692.562	2.223	GROUP	(2.2)	SIL				shared	manual	0				
694.785	1.843	P3	I'm fine with online training or lecture.	SPK		0.037839	6.46	P3	confident	0	2223	6148		
