onset	duration	speaker	text	type	subtype	energy	energy_ratio	mic	confidence	gap_prev_ms	trp_silence_ms	interruption_gap_ms	bclatency_ms	overlap_ms
371.697	0.959	GROUP	(1.0)	SIL				shared	manual	43				
372.656	1.462	P4	Yeah, even for dinner, right?	SPK		0.027643	1.17	mic11	manual	0	959	959		2536
373.000	0.100	P3	mmh	SPK				shared	manual	-1118	-1118	-1118		500
373.000	8.920	P4	I guess especially for dinner it's difficult. Where would you eat? Unless it's outside somewhere like in Roskilde.	SPK				shared	manual	-100	-100	-100		16453
373.000	0.100	P3	[OVL:smooth]	OVL	smooth			shared	manual	-8920				500
373.000	1.118	P4	[OVL:floor_fight]	OVL	floor_fight			shared	manual	-100				2536
373.000	0.100	P4	[OVL:simultaneous]	OVL	simultaneous			shared	manual	-1118				500
377.000	4.000	P1	Yeah.	SPK				shared	manual	3900	-4920	-4920		11777
377.000	4.000	P1	[OVL:floor_fight]	OVL	floor_fight			shared	manual	-4000				11777
377.583	0.180	P3	Yeah.	SPK		0.020984	1.35	mic9	manual	-3417	-3417	-3417		900
377.583	0.180	P3	[OVL:smooth]	OVL	smooth			shared	manual	-180				900
377.583	0.180	P3	[OVL:smooth]	OVL	smooth			shared	manual	-180				900
377.763	3.237	GROUP	(3.2)	SIL				shared	manual	0				9711
381.000	0.100	P1	Yeah	SPK				shared	manual	0	3237	3237		500
381.000	2.000	P3	Yeah	SPK				shared	manual	-100	-100	-100		2140
381.000	0.100	P1	[OVL:smooth]	OVL	smooth			shared	manual	-2000				500
381.000	0.920	P3	[OVL:competitive]	OVL	competitive			shared	manual	-100				2140
381.000	0.100	P3	[OVL:simultaneous]	OVL	simultaneous			shared	manual	-920				500
383.000	0.394	GROUP	(0.4)	SIL				shared	manual	1900				
383.394	14.606	P1	That is what I was also thinking with my third point, the charity concert, where we go for a concert which also includes snacks and like some quick bites.	SPK				shared	manual	0	394	394		12100
387.000	0.100	P3	mh	SPK				shared	manual	-11000	-11000	-11000		200
387.000	0.100	P3	[OVL:smooth]	OVL	smooth			shared	manual	-100				200
387.100	10.900	GROUP	(10.9)	SIL				shared	manual	0				11900
390.719	0.500	P3	mmh	BCK				shared	manual	-7281			7325	1000
396.204	0.500	P4	mm-hmm	BCK				shared	manual	4985			12810	1000
398.000	0.100	UNK	mmh	SPK				shared	manual	1296	10900	10900		200
398.000	11.560	P1	And then all the money from the concert and from the food and everything goes for a cause so that we support a cause for that particular year,	SPK				shared	manual	-100	-100	-100		1320
398.000	0.100	P1	[OVL:simultaneous]	OVL	simultaneous			shared	manual	-11560				200
409.000	1.200	P3	mh	SPK				shared	manual	10900	-560	-560		1750
409.000	0.560	P3	[OVL:competitive]	OVL	competitive			shared	manual	-1200				1120
409.885	6.691	P1	and I think it would be socially responsible to have that as well.	SPK		0.025694	2.35	mic9	manual	325	-315	-315		630
409.885	0.315	P1	[OVL:backchannel_ovl]	OVL	backchannel_ovl			shared	manual	-6691				630
416.576	0.147	GROUP	(.)	SIL				shared	manual	6376				
416.723	5.331	P1	And with the space I was also thinking, initially I thought an escape room would be fun,	SPK				shared	manual	0	147	6523		12124
416.765	0.500	P3	mmh	BCK				shared	manual	-5289			42	500
420.000	7.000	P3	mh	SPK				shared	manual	2735	-2054	-2054		31992
420.000	2.000	P3	Yeah.	SPK				shared	manual	-7000	-7000	-2054		11300
420.000	2.054	P3	[OVL:floor_fight]	OVL	floor_fight			shared	manual	-2000				11624
420.000	2.000	P3	[OVL:floor_fight]	OVL	floor_fight			shared	manual	-2054				11300
420.000	2.000	P3	[OVL:simultaneous]	OVL	simultaneous			shared	manual	-2000				11300
420.700	1.822	P4	[SOFT LAUGHTER]	LAU				shared	manual	-1300				10278
422.000	2.000	P2	Yeah.	SPK				shared	manual	-522	0	0		9868
422.000	0.054	P2	[OVL:smooth]	OVL	smooth			shared	manual	-2000				324
422.000	2.000	P2	[OVL:floor_fight]	OVL	floor_fight			shared	manual	-54				9868
422.272	16.520	P1	but then it would be limited groups, and then the treasure hunt is like it would be interesting for certain age groups, the treasure hunt, but then the others will be bored, so I think something engaging for everyone would be like a charity concert.	SPK				shared	manual	-1728	-1728	-1728		32006
422.272	4.728	P1	[OVL:floor_fight]	OVL	floor_fight			shared	manual	-16520				19714
422.272	1.728	P1	[OVL:floor_fight]	OVL	floor_fight			shared	manual	-4728				8890
424.000	0.912	P3	Yeah.	SPK				shared	manual	0	-14792	-14792		4560
424.000	0.912	P3	[OVL:competitive]	OVL	competitive			shared	manual	-912				4560
424.000	0.912	P3	[OVL:competitive]	OVL	competitive			shared	manual	-912				4560
424.912	15.292	GROUP	(15.3)	SIL				shared	manual	0				19056
431.770	0.500	P4	mmh	BCK				shared	manual	-8434			9498	1000
439.192	0.500	P4	Yeah, precisely	BCK				shared	manual	6922				500
440.204	3.760	P4	I mean, I also like Tivoli, because Tivoli can also accommodate many people, right?	SPK				shared	manual	512	15292	15292		1994
443.000	4.000	P3	mmh	SPK				shared	manual	-964	-964	-964		8066
443.000	0.964	P3	[OVL:competitive]	OVL	competitive			shared	manual	-4000				1994
443.931	5.848	P4	If we just rent it for GN. I think Novo has actually done it in the past.	SPK				shared	manual	-33	-3069	-3069		9132
443.931	3.069	P4	[OVL:floor_fight]	OVL	floor_fight			shared	manual	-5848				6204
448.168	0.661	P3	Oh, wow.	SPK		0.047487	1.26	mic11	manual	1168	-1611	-1611		1322
448.168	0.661	P3	[OVL:competitive]	OVL	competitive			shared	manual	-661				1322
448.829	0.600	GROUP	(0.6)	SIL				shared	manual	0				600
449.429	0.900	P3	I didn't know that.	SPK		0.069085	1.62	mic11	manual	0	600	-350		2106
449.429	0.350	P3	[OVL:backchannel_ovl]	OVL	backchannel_ovl			shared	manual	-900				1006
449.677	1.661	P4	Yeah, like two or three years ago.	SPK		0.021616	0.60	mic9	manual	-102	-652	-652		1610
449.677	0.102	P4	[OVL:smooth]	OVL	smooth			shared	manual	-1661				510
449.677	0.652	P4	[OVL:competitive]	OVL	competitive			shared	manual	-102				1610
451.338	0.662	GROUP	(0.7)	SIL				shared	manual	1009				214
451.786	0.500	P3	yeah	BCK				shared	manual	-214				500
452.000	1.000	P4	I had a friend working there.	SPK				shared	manual	-286	662	1671		286
453.000	0.269	GROUP	(0.3)	SIL				shared	manual	0				
453.269	5.640	P4	So Tivoli could also work because I think that is actually fun, because there are many different spaces.	SPK				shared	manual	0	269	2940		8909
454.000	4.000	P3	mmh	SPK				shared	manual	-4909	-4909	-4909		8000
454.000	4.000	P3	[OVL:floor_fight]	OVL	floor_fight			shared	manual	-4000				8000
458.000	1.000	GROUP	(1.0)	SIL				shared	manual	0				909
459.000	1.000	P3	mmh	SPK				shared	manual	0	1000	91		1940
459.030	5.229	P4	People with different interests can find exactly what they want because it's so diverse.	SPK		0.065369	2.94	mic11	manual	-970	-970	-970		6604
459.030	0.970	P4	[OVL:simultaneous]	OVL	simultaneous			shared	manual	-5229				1940
461.300	0.840	P3	Exactly.	SPK				shared	manual	1300	-2959	-2959		1680
461.300	0.840	P3	[OVL:competitive]	OVL	competitive			shared	manual	-840				1680
462.140	1.254	GROUP	(1.3)	SIL				shared	manual	0				1254
463.394	8.112	P3	Yeah, and there's food everywhere, right? You can give the people a card with the budget and then they could use that for food as well.	SPK		0.029868	1.36	mic11	manual	0	1254	-865		8576
463.394	0.865	P3	[OVL:competitive]	OVL	competitive			shared	manual	-8112				1730
467.000	2.000	P4	Yeah.	SPK				shared	manual	2741	-4506	-4506		4000
467.000	2.000	P4	[OVL:floor_fight]	OVL	floor_fight			shared	manual	-2000				4000
469.000	2.050	GROUP	(2.1)	SIL				shared	manual	0				2050
471.050	0.380	P4	Yeah.	SPK		0.048257	8.41	mic12	manual	0	2050	-456		760
471.050	0.380	P4	[OVL:backchannel_ovl]	OVL	backchannel_ovl			shared	manual	-380				760
471.470	3.081	P4	Precisely.	SPK		0.028387	8.49	mic12	manual	40	40	-36		4724
472.207	3.099	P4	And we can actually maybe kill two birds with one stone.	SPK		0.015777	2.23	mic12	manual	-2344	-2344	701		4922
472.207	2.344	P4	[OVL:floor_fight]	OVL	floor_fight			shared	manual	-3099				4688
475.189	3.541	P4	We can also have the charity concert on the Tivoli stage.	SPK				shared	manual	638	-117	3683		397
475.189	0.117	P4	[OVL:smooth]	OVL	smooth			shared	manual	-3541				234
478.567	0.500	P1	yeah	BCK				shared	manual	3261			3378	500
478.730	0.471	GROUP	(0.5)	SIL				shared	manual	-337				337
479.201	2.051	P3	That's true, we can combine everything at Tivoli.	SPK		0.015188	2.34	mic10	manual	0	471	471		2252
480.000	1.000	P4	mmh, yeah	SPK				shared	manual	-1252	-1252	-1252		2000
480.000	1.000	P4	[OVL:competitive]	OVL	competitive			shared	manual	-1000				2000
481.000	0.779	GROUP	(0.8)	SIL				shared	manual	0				252
481.779	13.091	P2	I was thinking about being here in Ballerup, as we do in summer, for example.	SPK				shared	manual	0	779	779		58
494.812	0.809	P3	mmh	BCK				shared	manual	-58			13033	809
494.870	0.159	GROUP	(.)	SIL				shared	manual	-751				159
495.029	7.419	P2	But everybody should wear their own country's national costume.	SPK				shared	manual	0	159	14029		1092
501.439	0.500	P4	mmh	BCK				shared	manual	-1009			6410	500
502.448	0.208	GROUP	(0.2)	SIL				shared	manual	509				166
502.490	0.500	P3	mmh	BCK				shared	manual	-166				592
502.656	0.869	P4	Mmh, that's fun also.	SPK		0.033225	1.70	mic10	manual	-334	208	208		1142
502.898	0.500	P4	mmh	BCK				shared	manual	-627				646
503.371	12.368	P2	and traditional, and I think it's also cheaper from the budget point of view. We only need to pay for the food.	SPK				shared	manual	-27	-154	-154		16022
503.371	0.154	P2	[OVL:smooth]	OVL	smooth			shared	manual	-12368				335
504.692	2.211	P3	That's also a good idea	SPK				shared	manual	1167	-11047	-11047		4422
504.692	2.211	P3	[OVL:floor_fight]	OVL	floor_fight			shared	manual	-2211				4422
506.903	1.439	GROUP	(1.4)	SIL				shared	manual	0				1439
508.342	2.429	GROUP	[GROUP LAUGHTER]	SPK				shared	manual	0	1439	1439		4858
508.342	2.429	GROUP	[OVL:floor_fight]	OVL	floor_fight			shared	manual	-2429				4858
510.771	7.612	GROUP	(7.6)	SIL				shared	manual	0				4968
518.383	7.544	P2	So yeah, I'm not a very creative person, but I think it's very interesting to see a lot of us.	SPK		0.041422	1.48	mic10	manual	0	7612	7612		9565
521.713	1.341	P1	No, but it's a nice idea.	SPK		0.043128	1.33	mic9	manual	-4214	-4214	-4214		3819
521.713	1.341	P1	[OVL:floor_fight]	OVL	floor_fight			shared	manual	-1341				3819
522.345	0.160	P4	No, but it's a good idea.	SPK		0.051969	1.50	mic11	manual	-709	-709	-709		800
522.345	0.160	P4	[OVL:smooth]	OVL	smooth			shared	manual	-160				800
522.345	0.160	P4	[OVL:smooth]	OVL	smooth			shared	manual	-160				800
522.505	0.495	GROUP	(0.5)	SIL				shared	manual	0				1485
523.000	7.000	P2	But I think it's very interesting to see a lot of us.	SPK				shared	manual	0	495	495		6016
523.000	2.927	P2	[OVL:floor_fight]	OVL	floor_fight			shared	manual	-7000				6016
523.000	0.054	P2	[OVL:smooth]	OVL	smooth			shared	manual	-2927				270
530.000	12.720	P2	Yeah, a little bit from its own culture and country, and maybe make also some spots with different countries' habits.	SPK				shared	manual	6946	0	7495		860
530.832	0.360	P3	mmh	BCK				shared	manual	-11888			832	360
536.014	0.500	P4	mmh	BCK				shared	manual	4822			6014	500
542.720	2.551	GROUP	(2.6)	SIL				shared	manual	6206				500
543.006	0.500	P4	mm-hmm	BCK				shared	manual	-2265				500
545.271	3.536	P2	What is called games?	SPK		0.022883	2.65	mic11	manual	1765	2551	22766		0
548.807	0.193	GROUP	(.)	SIL				shared	manual	0				
549.000	0.100	P2	So, yeah.	SPK				shared	manual	0	193	26495		200
549.000	4.000	P4	Yeah, and actually food can also be traditional food; you can have different stands.	SPK				shared	manual	-100	-100	-100		200
549.000	0.100	P4	[OVL:simultaneous]	OVL	simultaneous			shared	manual	-4000				200
553.000	2.000	P2	Yes, like we had also in the winter celebration.	SPK				shared	manual	3900	0	0		
555.000	2.000	GROUP	(2.0)	SIL				shared	manual	0				
557.000	15.000	P2	A little bit also from Eastern Europe, because we always eat from the other side, which is such a big difference between the tastes and everything.	SPK				shared	manual	0	2000	4000		14001
558.179	0.180	P4	Correct, yeah, for the Christmas party, yeah.	SPK		0.013581	1.03	mic12	manual	-13821	-13821	-13821		360
558.179	0.180	P4	[OVL:smooth]	OVL	smooth			shared	manual	-180				360
558.359	14.092	GROUP	(14.1)	SIL				shared	manual	0				13641
572.451	5.002	P4	Yeah, so it looks like we more or less have two options, right?	SPK		0.032515	8.28	mic12	manual	0	14092	451		
577.453	0.800	GROUP	(0.8)	SIL				shared	manual	0				
578.253	3.962	P4	Let's say Tivoli, maybe in combination with a concert.	SPK		0.028414	8.18	mic12	manual	0	800	6253		
582.215	0.960	GROUP	(1.0)	SIL				shared	manual	0				0
583.175	2.161	P1	Can we do that?	SPK		0.037336	1.41	mic12	manual	0	960	960		2672
584.000	2.000	P3	Can we combine things?	SPK				shared	manual	-1336	-1336	-1336		2672
584.000	1.336	P3	[OVL:floor_fight]	OVL	floor_fight			shared	manual	-2000				2672
586.000	2.000	P4	Okay.	SPK				shared	manual	664	0	0		
588.000	2.000	P4	I just want… okay.	SPK				shared	manual	0	0	2000		
590.000	16.499	P4	Yeah, so, but then maybe I'm just trying to narrow it down, because now we discussed, but at least I like the Tivoli idea because it's more diverse, many people can do things, and also Ballerup HQ; at least I like these two.	SPK				shared	manual	0	0	4000		1000
594.549	0.500	P2	yeah yeah	BCK				shared	manual	-11950			4549	500
600.690	0.500	P3	mmh	BCK				shared	manual	5641			10690	500
606.499	2.074	GROUP	(2.1)	SIL				shared	manual	5309				
608.573	18.838	P3	Yeah, I heard that many people in the regions have never been here and they would love to come to see HQ.	SPK		0.039710	5.38	mic11	manual	0	2074	2074		29752
613.000	2.000	P3	So that could be a possibility there.	SPK				shared	manual	-14411	-14411	6501		4000
613.000	2.000	P3	[OVL:floor_fight]	OVL	floor_fight			shared	manual	-2000				4000
615.000	2.000	GROUP	(2.0)	SIL				shared	manual	0				2000
617.000	6.051	P3	Of course, it would be very packed here, but we have a big garden.	SPK				shared	manual	0	2000	10501		12814
617.000	6.051	P3	[OVL:floor_fight]	OVL	floor_fight			shared	manual	-6051				12814
620.469	0.712	GROUP	[LAUGHTER]	LAU				shared	manual	-2582				2136
623.051	1.949	GROUP	(1.9)	SIL				shared	manual	1870				1949
625.000	2.000	P3	That's why we should do it in the summer.	SPK				shared	manual	0	1949	18501		8167
625.000	2.000	P3	[OVL:floor_fight]	OVL	floor_fight			shared	manual	-2000				8167
625.611	2.960	P3	So we have the garden, the atrium, the canteen.	SPK				shared	manual	-1389	-1389	19112		7767
625.611	1.800	P3	[OVL:floor_fight]	OVL	floor_fight			shared	manual	-2960				7767
625.611	1.389	P3	[OVL:floor_fight]	OVL	floor_fight			shared	manual	-1800				6945
628.571	0.682	GROUP	(0.7)	SIL				shared	manual	1571				
629.253	10.716	P1	Yeah.	SPK		0.035849	1.13	mic11	manual	0	682	682		32175
629.332	3.459	P2	I mean, we've been doing this for almost three years.	SPK				shared	manual	-10637	-10637	-10637		15628
629.332	3.459	P2	[OVL:simultaneous]	OVL	simultaneous			shared	manual	-3459				15628
630.825	3.721	P2	mmh	SPK		0.029363	2.91	mic9	manual	-1966	-1966	-9144		20111
630.825	3.721	P2	[OVL:floor_fight]	OVL	floor_fight			shared	manual	-3721				20111
630.825	1.966	P2	[OVL:floor_fight]	OVL	floor_fight			shared	manual	-3721				12642
631.631	0.500	P1	yeah	BCK				shared	manual	-1160			806	3000
632.213	1.680	P1	Yeah, that is the thing. So it's now a bit boring.	SPK				shared	manual	82	-2333	-2333		10712
632.213	1.680	P1	[OVL:floor_fight]	OVL	floor_fight			shared	manual	-1680				10712
632.213	0.578	P1	[OVL:competitive]	OVL	competitive			shared	manual	-1680				5202
632.213	1.680	P1	[OVL:floor_fight]	OVL	floor_fight			shared	manual	-578				10712
633.893	3.222	GROUP	(3.2)	SIL				shared	manual	0				4528
637.115	1.152	P3	Got it. Not so original.	SPK				shared	manual	0	3222	3222		3105
637.115	1.152	P3	[OVL:floor_fight]	OVL	floor_fight			shared	manual	-1152				3105
638.000	2.331	P3	So maybe Tivoli then.	SPK				shared	manual	-267	-267	4107		4849
638.000	1.969	P3	[OVL:floor_fight]	OVL	floor_fight			shared	manual	-2331				4739
638.000	0.267	P3	[OVL:smooth]	OVL	smooth			shared	manual	-1969				1335
640.276	5.240	P4	Depends also on the budget I would say, because Tivoli will be quite costly.	SPK				shared	manual	2009	-55	-55		1041
640.276	0.055	P4	[OVL:smooth]	OVL	smooth			shared	manual	-5240				110
644.585	1.661	GROUP	[LAUGHTER]	LAU				shared	manual	4254				1661
645.516	0.214	GROUP	(0.2)	SIL				shared	manual	-730				214
645.730	5.782	P4	So we need to find out the budget and then that will dictate what we go for.	SPK		0.028063	2.17	mic12	manual	0	214	5399		516
651.512	0.600	GROUP	(0.6)	SIL				shared	manual	0				0
652.112	26.146	P4	But, I mean, I like both.	SPK		0.033696	1.15	mic12	manual	0	600	11781		102302
654.000	6.971	P4	Maybe with the HQ and the people who are coming from abroad seeing the office.	SPK				shared	manual	-24258	-24258	13669		26739
654.000	6.971	P4	[OVL:floor_fight]	OVL	floor_fight			shared	manual	-6971				26739
658.000	7.000	P3	mmh	SPK				shared	manual	-2971	-2971	-2971		38884
658.000	7.000	P3	[OVL:floor_fight]	OVL	floor_fight			shared	manual	-7000				38884
658.000	2.971	P3	[OVL:floor_fight]	OVL	floor_fight			shared	manual	-7000				18739
660.000	5.000	P4	I think once they're here, I guess they would see it anyway, right? At least I would expect…	SPK				shared	manual	-971	-5000	-5000		28884
660.000	5.000	P4	[OVL:floor_fight]	OVL	floor_fight			shared	manual	-5000				28884
660.000	0.971	P4	[OVL:competitive]	OVL	competitive			shared	manual	-5000				8739
660.000	5.000	P4	[OVL:floor_fight]	OVL	floor_fight			shared	manual	-971				28884
665.000	0.267	GROUP	(0.3)	SIL				shared	manual	0				267
665.267	10.703	P3	I mean, when they're in Tivoli, then, yeah.	SPK		0.041287	1.07	mic11	manual	0	267	267		49305
665.267	10.703	P3	[OVL:floor_fight]	OVL	floor_fight			shared	manual	-10703				49305
666.837	10.219	P4	I would expect they would come to the office a couple of days. So they arrive earlier, see the office, and then we go, I don't know, Friday to Tivoli, something like that.	SPK				shared	manual	-9133	-9133	-9133		50475
666.837	10.219	P4	[OVL:floor_fight]	OVL	floor_fight			shared	manual	-10219				50475
666.837	9.133	P4	[OVL:floor_fight]	OVL	floor_fight			shared	manual	-10219				46165
672.832	0.500	P3	mmh	BCK				shared	manual	-3138			5995	3000
676.178	0.500	P3	mmh	BCK				shared	manual	2846			9341	2004
676.510	0.880	P3	To round it off.	SPK		0.041130	3.02	mic11	manual	-168	-546	-546		3566
676.510	0.880	P3	[OVL:competitive]	OVL	competitive			shared	manual	-880				3566
676.510	0.546	P3	[OVL:competitive]	OVL	competitive			shared	manual	-880				2898
677.390	1.009	GROUP	(1.0)	SIL				shared	manual	334				868
678.399	2.219	P4	Yeah, yeah, yeah, precisely.	SPK				shared	manual	0	1009	1009		
680.618	0.098	GROUP	(.)	SIL				shared	manual	0				
680.716	5.080	P4	But we can be optimistic and say we have lots of money, we'll go to Tivoli.	SPK		0.054930	2.13	mic11	manual	0	98	3326		2688
684.452	1.781	P3	Exactly.	SPK		0.067784	2.65	mic11	manual	-1344	-1344	-1344		2688
684.452	1.344	P3	[OVL:floor_fight]	OVL	floor_fight			shared	manual	-1781				2688
686.253	0.880	P3	Let's go to Tivoli because we want to.	SPK		0.061501	3.27	mic11	manual	457	20	457		331
686.802	2.640	P2	[LAUGHTER]	LAU				shared	manual	-331				331
