onset	duration	speaker	text	type	subtype	energy	energy_ratio	mic	confidence	gap_prev_ms	trp_silence_ms	interruption_gap_ms	bclatency_ms	overlap_ms
316.274	3.189	P3	and a lot of, like a fog machine	SPK				shared	manual	-1632	-1632	-1632		4190
316.274	1.632	P3	[OVL:floor_fight]	OVL	floor_fight			shared	manual	-3189				3264
319.000	5.880	P4	yes i like that yes and that is like pure chaos and i just like that	SPK				shared	manual	1094	-463	-463		2217
319.000	0.463	P4	[OVL:backchannel_ovl]	OVL	backchannel_ovl			shared	manual	-5880				926
322.728	1.291	GROUP	[SOFT LAUGHTER]	LAU				shared	manual	3265				1291
324.880	0.102	GROUP	(.)	SIL				shared	manual	861				
324.982	1.349	P3	(unintelligible)	SPK				shared	manual	0	102	102		58
326.273	1.509	P3	um	FP				shared	manual	-58				1509
326.331	4.762	GROUP	(4.8)	SIL				shared	manual	-1451				1451
331.093	15.237	P3	Well, so I guess my idea was to do some escape room, but like in these labs where the clues would come in some audiovisual format or something like some of the 360 sounds.	SPK		0.045883	6.31	mic11	manual	0	4762	6213		0
346.330	0.772	GROUP	(0.8)	SIL				shared	manual	0				540
346.562	1.552	P3	um	FP				shared	manual	-540				1552
347.102	5.703	P3	And then maybe you need to like say a specific thing like to make the room open.	SPK		0.034476	4.55	mic11	manual	-1012	772	22222		1012
352.805	2.921	GROUP	(2.9)	SIL				shared	manual	0				1349
353.822	1.349	P3	um	FP				shared	manual	-1904				1349
355.726	14.829	P3	And maybe this is just an event I did some time like a music quiz where you need to guess the song but it's like made by a Finnish cover band or something that does it like it's very difficult to hear what music it is.	SPK		0.034473	4.29	mic11	manual	555	2921	30846		100
365.183	0.100	P1	Oh,	BCK		0.036631	0.95	mic9	manual	-5372			9457	100
370.555	0.100	GROUP	(.)	SIL				shared	manual	5272				0
370.655	5.560	P3	And then also some cooking idea where you would teach other people to make like food that your grandma would make.	SPK		0.056349	6.62	mic11	manual	0	100	45775		0
376.215	2.725	GROUP	(2.7)	SIL				shared	manual	0				
378.940	0.200	P3	Yeah.	SPK		0.041986	6.92	mic11	manual	0	2725	54060		
379.140	2.717	GROUP	(2.7)	SIL				shared	manual	0				
381.857	22.181	P2	yeah uh yeah mine were very similar to yours so my first uh idea was like a pizza making workshop where we could all go to a cafe or like a pizzeria and where the chef teaches you how to make pizza like from scratch you we could roll the dough and make a pizza together	SPK		0.017072	1.57	mic10	manual	0	2717	2717		22473
381.870	0.200	P1	yeah	BCK		0.005636	0.59	mic9	manual	-22168			13	200
382.426	0.661	P4	Very curious now.	SPK		0.058726	4.74	mic12	manual	356	-21612	-21612		1322
382.426	0.661	P4	[OVL:competitive]	OVL	competitive			shared	manual	-661				1322
383.087	21.133	GROUP	(21.1)	SIL				shared	manual	0				20951
404.220	11.200	P2	And second idea was an escape room where the group could be together and find out clues and try to escape a certain situation.	SPK		0.016284	4.40	mic10	manual	0	21133	21133		1541
408.020	1.541	P3	[SOFT LAUGHTER]	LAU				shared	manual	-7400				1541
415.420	0.305	GROUP	(0.3)	SIL				shared	manual	5859				
415.725	5.842	P2	And third idea was bowling and or ice skating where it could be...	SPK		0.020691	4.72	mic10	manual	0	305	32638		
421.567	0.977	GROUP	(1.0)	SIL				shared	manual	0				
422.544	1.555	P3	At the same time?	SPK		0.027510	1.07	mic9	manual	0	977	977		
424.099	0.884	GROUP	(0.9)	SIL				shared	manual	0				
424.983	0.560	P1	Oh dear	SPK		0.055283	1.06	mic10	manual	0	884	884		
425.543	0.124	GROUP	(.)	SIL				shared	manual	0				0
425.667	9.170	P2	we could choose and after that grab food together at a cafe and just have food together	SPK		0.020333	5.72	mic10	manual	0	124	124		0
434.837	2.856	GROUP	(2.9)	SIL				shared	manual	0				1000
435.067	0.500	P4	okay	BCK				shared	manual	-2626				500
436.227	0.500	P2	yeah	BCK				shared	manual	660				500
437.693	2.771	P1	I can see everyone is in a party mood.	SPK		0.076427	2.87	mic9	manual	966	2856	2856		3076
438.926	2.880	P3	(unintelligible)	SPK				shared	manual	-1538	-1538	-1538		4378
438.926	1.538	P3	[OVL:floor_fight]	OVL	floor_fight			shared	manual	-2880				3076
441.155	2.019	P1	Party, party, party.	SPK		0.197227	6.49	mic9	manual	691	-651	-651		2278
441.155	0.651	P1	[OVL:competitive]	OVL	competitive			shared	manual	-2019				1302
442.286	0.500	P3	mm-hmm	BCK				shared	manual	480			1131	500
442.936	0.701	P1	I don't know why.	SPK		0.119432	6.00	mic9	manual	150	-238	1130		476
442.936	0.238	P1	[OVL:smooth]	OVL	smooth			shared	manual	-701				476
443.637	0.740	GROUP	(0.7)	SIL				shared	manual	463				252
444.125	0.500	P3	yeah	BCK				shared	manual	-252				500
444.377	2.122	P1	Yeah, 80s is because I think it's fun.	SPK		0.097477	7.25	mic9	manual	-248	740	2571		248
446.499	0.800	GROUP	(0.8)	SIL				shared	manual	0				0
447.299	4.523	P1	Very colorful, happy, theme party.	SPK		0.072787	3.40	mic9	manual	0	800	5493		4356
448.346	0.360	P4	That's true.	SPK		0.062526	1.10	mic12	manual	-3476	-3476	-3476		720
448.346	0.360	P4	[OVL:backchannel_ovl]	OVL	backchannel_ovl			shared	manual	-360				720
448.706	3.857	GROUP	(3.9)	SIL				shared	manual	0				3636
449.061	0.260	P3	True,	BCK		0.032986	0.60	mic11	manual	-3502			1762	520
449.541	0.260	P3	true.	BCK		0.050976	0.64	mic11	manual	220			2242	520
452.563	6.864	P1	And then another very colorful, happy, but with sunshine, theme party, summer party.	SPK		0.068845	7.33	mic9	manual	2762	3857	3857		0
459.427	0.561	GROUP	(0.6)	SIL				shared	manual	0				
459.988	4.483	P1	And then my third idea was like a paintball shooting event.	SPK		0.021744	5.51	mic9	manual	0	561	11282		
464.491	1.981	P1	Just go around shooting annoying colleagues.	SPK		0.020191	5.12	mic9	manual	20	20	15785		
466.472	6.387	GROUP	(6.4)	SIL				shared	manual	0				6051
466.691	1.712	GROUP	[LAUGHTER]	LAU				shared	manual	-6168				1712
468.520	6.051	MODERATOR	[MOD_EVT:instruction]	MOD_EVT				shared	manual	117				6051
472.859	0.601	P4	One of the ideas.	SPK		0.041436	1.41	mic12	manual	-1712	6387	6387		601
473.460	8.289	GROUP	(8.3)	SIL				shared	manual	0				1111
481.749	1.101	P4	We have to agree on that, right?	SPK		0.047212	6.47	mic12	manual	0	8289	15277		
482.850	0.281	GROUP	(0.3)	SIL				shared	manual	0				0
483.131	0.420	P4	All together.	SPK		0.026195	10.09	mic12	manual	0	281	16659		0
483.551	1.451	GROUP	(1.5)	SIL				shared	manual	0				160
483.992	0.160	P4	Yes.	BCK		0.008789	0.79	mic12	manual	-1010				160
485.002	3.459	P3	I'm just tryna, answer this thing	SPK				shared	manual	850	1451	1451		
488.461	2.355	GROUP	(2.4)	SIL				shared	manual	0				0
490.816	2.562	P4	I think the 80s theme party is always welcome.	SPK		0.049812	11.12	mic12	manual	0	2355	2355		0
493.378	1.602	GROUP	(1.6)	SIL				shared	manual	0				
494.980	5.424	P4	I'm not really sure about the Hawaii one, but you recovered a lot of points with the paintball shooting event.	SPK		0.054111	6.13	mic12	manual	0	1602	6519		
500.404	0.821	GROUP	(0.8)	SIL				shared	manual	0				
501.225	1.421	P4	So I really like those three.	SPK		0.028509	8.02	mic12	manual	0	821	12764		
502.646	0.741	GROUP	(0.7)	SIL				shared	manual	0				
503.387	4.403	P4	I might show up late to the Hawaii theme party, but the other two.	SPK		0.065443	1.46	mic12	manual	0	741	14926		2062
506.589	0.861	P1	After the paintball?	SPK		0.052816	2.52	mic9	manual	-1201	-1201	-1201		1722
506.589	0.861	P1	[OVL:competitive]	OVL	competitive			shared	manual	-861				1722
507.450	0.406	GROUP	(0.4)	SIL				shared	manual	0				340
507.856	0.480	P3	Yeah.	SPK		0.088282	1.22	mic11	manual	0	406	406		
508.336	0.355	GROUP	(0.4)	SIL				shared	manual	0				0
508.691	1.662	P4	But the other two, I'm going to be early, actually.	SPK		0.078684	12.05	mic12	manual	0	355	355		0
510.353	0.220	GROUP	(0.2)	SIL				shared	manual	0				0
510.573	1.301	P4	Yes, I like that one.	SPK		0.030357	5.35	mic12	manual	0	220	2237		0
511.874	2.654	GROUP	(2.7)	SIL				shared	manual	0				
514.528	1.260	P3	I also like the MasterChef.	SPK		0.027851	5.56	mic11	manual	0	2654	2654		
515.788	0.961	GROUP	(1.0)	SIL				shared	manual	0				
516.749	0.700	P3	It's a nice one.	SPK		0.016388	4.44	mic11	manual	0	961	4875		0
517.449	0.800	GROUP	(0.8)	SIL				shared	manual	0				0
518.249	1.160	P3	Some competition.	SPK		0.024398	3.86	mic11	manual	0	800	6375		
519.409	1.861	GROUP	(1.9)	SIL				shared	manual	0				
521.270	3.941	P3	And shooting colleagues would be fun.	SPK		0.030457	5.42	mic11	manual	0	1861	9396		
525.211	3.717	GROUP	(3.7)	SIL				shared	manual	0				2029
525.929	2.029	P1	[LAUGHTER]	LAU				shared	manual	-2999				2029
528.928	2.682	P1	I like the silent disco, actually.	SPK		0.041263	4.43	mic9	manual	970	3717	3717		
531.610	0.680	GROUP	(0.7)	SIL				shared	manual	0				
532.290	1.821	P1	I think I've seen it in a movie or something.	SPK		0.038125	6.12	mic9	manual	0	680	7079		
534.111	0.162	GROUP	(.)	SIL				shared	manual	0				
534.273	0.580	P3	I have tried it.	SPK		0.076993	4.59	mic11	manual	0	162	162		0
534.853	0.060	GROUP	(.)	SIL				shared	manual	0				0
534.913	0.540	P3	It's pretty fun.	SPK		0.031422	4.25	mic11	manual	0	60	802		
535.494	1.460	P3	But I also like the blind disco.	SPK		0.060477	4.59	mic11	manual	41	41	1383		0
536.954	1.220	GROUP	(1.2)	SIL				shared	manual	0				0
538.174	1.581	P3	Because that's something, yeah.	SPK		0.070757	1.05	mic11	manual	0	1220	4063		2846
538.232	1.241	P1	That sounds dangerous, though.	SPK		0.063594	1.01	mic9	manual	-1523	-1523	-1523		2482
538.232	1.241	P1	[OVL:simultaneous]	OVL	simultaneous			shared	manual	-1241				2482
539.473	0.200	GROUP	(0.2)	SIL				shared	manual	0				200
539.673	2.189	P1	Yeah, well, that's fun.	SPK		0.074806	2.39	mic9	manual	0	200	-82		3888
539.673	0.082	P1	[OVL:smooth]	OVL	smooth			shared	manual	-2189				164
540.000	4.000	P2	yeah we want people to show up at work the next day	SPK				shared	manual	245	-1862	-1862		3724
540.000	1.862	P2	[OVL:floor_fight]	OVL	floor_fight			shared	manual	-4000				3724
544.000	0.350	GROUP	(0.4)	SIL				shared	manual	2138				
544.350	3.181	P4	I mean, we can mix that with paintball, I guess.	SPK		0.071023	1.40	mic11	manual	0	350	350		1084
547.078	4.981	P2	yeah I think paintball is my personal favourite	SPK		0.082357	3.20	mic12	manual	-453	-453	-453		5364
547.078	0.453	P2	[OVL:backchannel_ovl]	OVL	backchannel_ovl			shared	manual	-4981				1084
547.353	1.141	P3	yeah	BCK		0.031436	1.06	mic11	manual	-178			275	1497
548.742	3.608	P3	good luck to the guy doing risk assessment for those things	BCK				shared	manual	248			1664	3608
552.059	1.546	GROUP	(1.5)	SIL				shared	manual	-291				291
553.605	0.360	P2	yeah	SPK		0.011076	4.86	mic10	manual	0	1546	6074		
553.965	1.606	GROUP	(1.6)	SIL				shared	manual	0				915
554.656	1.568	P3	um	FP				shared	manual	-915				1568
555.571	12.552	P2	for me I like paintball and I really like cooking grandma dishes would be a good idea like cozy and nice together, and the silent disco	SPK				shared	manual	-653	1606	8040		653
568.123	0.524	GROUP	(0.5)	SIL				shared	manual	0				
568.647	7.760	P4	We could actually take the MasterChef thing and there's like a group leader who teaches his grandma's recipe to the rest of the other guys.	SPK		0.041169	3.90	mic12	manual	0	524	524		2027
570.110	1.291	P3	[SOFT LAUGHTER]	LAU				shared	manual	-6297				1291
575.576	0.140	P2	oh	BCK		0.025314	1.89	mic10	manual	4175			6929	140
575.956	0.200	P2	yeah	BCK		0.008736	3.57	mic10	manual	240			7309	200
576.209	1.629	P4	And we can mix those two.	SPK		0.036589	1.28	mic12	manual	53	-198	8086		1654
576.209	0.198	P4	[OVL:smooth]	OVL	smooth			shared	manual	-1629				396
577.209	4.640	P3	Yeah, and we do it... we do it blind	SPK				shared	manual	802	-629	-629		7050
577.209	0.629	P3	[OVL:competitive]	OVL	competitive			shared	manual	-4640				1258
578.290	1.641	P1	Yeah, but we're not allowed to do that.	SPK		0.144627	2.13	mic9	manual	452	-3559	-3559		3282
578.290	1.641	P1	[OVL:floor_fight]	OVL	floor_fight			shared	manual	-1641				3282
579.931	1.326	GROUP	(1.3)	SIL				shared	manual	0				1326
581.257	8.091	P3	So it's like blind and silent MasterChef while it's a Hawaii 80s party.	SPK		0.062221	1.36	mic11	manual	0	1326	1326		8203
581.257	0.592	P3	[OVL:competitive]	OVL	competitive			shared	manual	-8091				1184
584.170	0.360	P4	Okay.	BCK		0.029970	0.88	mic12	manual	2321			2913	360
585.440	2.251	P1	Blind and silent MasterChef.	SPK		0.075106	1.01	mic9	manual	910	-3908	-3908		4502
585.440	2.251	P1	[OVL:floor_fight]	OVL	floor_fight			shared	manual	-2251				4502
587.691	6.812	GROUP	(6.8)	SIL				shared	manual	0				2657
588.697	0.500	P2	yeah	BCK				shared	manual	-5806			7440	1000
590.297	0.500	P2	mmh	FP				shared	manual	1100				500
594.503	1.201	P3	Well, too many good ideas.	SPK		0.050826	1.07	mic11	manual	3706	6812	6812		1060
595.174	2.240	P1	So do we narrow it down to three or...	SPK		0.041293	1.04	mic9	manual	-530	-530	-530		1060
595.174	0.530	P1	[OVL:competitive]	OVL	competitive			shared	manual	-2240				1060
597.414	0.433	GROUP	(0.4)	SIL				shared	manual	1710				
597.847	0.420	P2	Or one.	SPK		0.014267	3.99	mic10	manual	0	433	433		
598.267	3.667	GROUP	(3.7)	SIL				shared	manual	0				2660
599.415	2.360	MODERATOR	[MOD_EVT:note]	MOD_EVT	note			shared	manual	-2519				2660
601.122	0.300	P1	okay	BCK		0.005980	1.10	mic9	manual	-653				600
601.934	1.762	P4	Just one idea or one participant?	SPK		0.064784	9.37	mic12	manual	512	3667	3667		0
603.696	0.200	GROUP	(0.2)	SIL				shared	manual	0				0
603.896	0.380	MODERATOR	One idea?	SPK		0.074176	10.11	shared	manual	0	200	200		0
604.276	0.140	GROUP	(.)	SIL				shared	manual	0				
604.416	0.281	P4	Okay.	SPK		0.017901	8.89	mic12	manual	0	140	140		
604.697	1.275	GROUP	(1.3)	SIL				shared	manual	0				
605.972	0.660	P2	One idea.	SPK		0.007136	3.39	mic10	manual	0	1275	1275		
606.632	0.668	GROUP	(0.7)	SIL				shared	manual	0				
607.300	1.483	P1	I'm between the	SPK				shared	manual	0	668	668		
608.783	2.972	GROUP	(3.0)	SIL				shared	manual	0				
611.755	3.566	P1	silent disco and the	SPK				shared	manual	0	2972	5123		
615.321	0.794	GROUP	(0.8)	SIL				shared	manual	0				
616.115	1.800	P1	and the paintball	SPK				shared	manual	0	794	9483		
617.915	0.273	GROUP	(0.3)	SIL				shared	manual	0				
618.188	2.442	P4	If it's just one idea, I'm going to have to go with paintball.	SPK		0.033087	10.51	mic12	manual	0	273	273		
620.630	0.433	GROUP	(0.4)	SIL				shared	manual	0				
621.063	1.821	P3	Yeah, I think paintball as well.	SPK		0.044843	3.91	mic11	manual	0	433	433		994
622.387	1.429	P2	paintball	SPK				shared	manual	-497	-497	-497		994
622.387	0.497	P2	[OVL:backchannel_ovl]	OVL	backchannel_ovl			shared	manual	-1429				994
623.816	0.336	GROUP	(0.3)	SIL				shared	manual	932				
624.152	1.781	P4	Silent paintball.	SPK		0.052553	11.99	mic12	manual	0	336	336		1134
625.366	0.700	P3	Silent paintball?	SPK		0.049246	8.45	mic11	manual	-567	-567	-567		1134
625.366	0.567	P3	[OVL:competitive]	OVL	competitive			shared	manual	-700				1134
626.106	0.781	P3	Blind paintball?	SPK		0.054987	3.33	mic11	manual	173	40	173		
626.887	0.248	GROUP	(0.2)	SIL				shared	manual	0				
627.135	0.180	P4	Yeah.	SPK		0.026692	9.35	mic12	manual	0	248	248		
627.315	0.621	GROUP	(0.6)	SIL				shared	manual	0				
627.936	0.620	P4	We cannot do that.	SPK		0.133460	2.43	mic12	manual	0	621	1049		
628.556	4.321	GROUP	(4.3)	SIL				shared	manual	0				3619
628.965	3.419	GROUP	[GROUP LAUGHTER]	LAU				shared	manual	-3912				3419
632.560	0.200	P3	okay	BCK		0.027689	5.80	mic11	manual	176				200
632.877	1.538	P3	So I guess paintball?	SPK				shared	manual	117	4321	4321		1146
633.842	1.821	P4	Yes, paintball rules.	SPK		0.038567	9.69	mic12	manual	-573	-573	-573		1426
633.842	0.573	P4	[OVL:competitive]	OVL	competitive			shared	manual	-1821				1146
635.523	0.260	MODERATOR	Okay.	SPK		0.003330	1.15	shared	manual	1108	-140	-140		280
635.523	0.140	MODERATOR	[OVL:smooth]	OVL	smooth			shared	manual	-260				280
635.783	0.401	GROUP	(0.4)	SIL				shared	manual	120				
636.184	5.025	MODERATOR	Then I'm going to send again the settlement form and decide one person to fill it in.	SPK		0.002829	1.03	shared	manual	0	401	521		
641.209	1.581	GROUP	(1.6)	SIL				shared	manual	0				
642.790	0.761	P4	I guess it's your turn.	SPK		0.019230	7.67	mic12	manual	0	1581	1581		
643.551	0.813	GROUP	(0.8)	SIL				shared	manual	0				
644.364	0.280	P3	Is it my turn? Okay	SPK		0.019121	4.82	mic11	manual	0	813	813		
