onset	duration	speaker	text	type	subtype	energy	energy_ratio	mic	confidence	gap_prev_ms	trp_silence_ms	interruption_gap_ms	bclatency_ms	overlap_ms
83.460	5.324	MODERATOR	So I will send you your priorities now and then you can right after that start the discussion.	SPK		0.003806	1.53	MOD	confident	0	394	394		0
88.784	14.869	GROUP	(14.9)	SIL				shared	manual	0				
103.653	3.505	MODERATOR	And these are available topics on the screen and available formats.	SPK		0.004067	1.56	MOD	confident	0	14869	20587		
107.158	4.182	GROUP	(4.2)	SIL				shared	manual	0				
111.340	3.564	P2	Will the roll cards stay on the screen or tablets?	SPK		0.012462	3.59	P2	confident	0	4182	4182		
114.904	0.564	GROUP	(0.6)	SIL				shared	manual	0				
115.468	0.221	MODERATOR	Yeah.	SPK		0.005493	1.67	MOD	confident	0	564	564		0
115.689	0.256	GROUP	(0.3)	SIL				shared	manual	0				0
115.945	1.362	P2	Just when I forget shortly.	SPK		0.005587	2.83	P2	confident	0	256	256		
117.307	4.411	GROUP	(4.4)	SIL				shared	manual	0				
121.718	0.558	P1	Allright.	SPK				P1	manual	0	4411	4411		0
122.276	22.262	GROUP	(22.3)	SIL				shared	manual	0				0
144.538	0.862	P1	Should we just get started?	SPK		0.020555	5.71	P1	confident	0	22262	27231		
145.400	0.340	GROUP	(0.3)	SIL				shared	manual	0				
145.740	0.201	MODERATOR	Yes.	SPK		0.004071	0.88	MOD	confident	0	340	340		
145.941	1.322	GROUP	(1.3)	SIL				shared	manual	0				420
146.277	0.200	P2	Yeah.	BCK				P2	manual	-986				375
146.302	0.220	P1	Yeah.	BCK		0.030601	3.22	P1	confident	-175				395
147.263	3.948	P1	Are you all ready to negotiate?	SPK		0.042385	4.10	P1	confident	741	1322	1322		177
151.034	1.539	P3	[LAUGHTER]	LAU				P3	manual	-177				1539
151.211	6.304	GROUP	(6.3)	SIL				shared	manual	-1362				1553
153.534	0.191	P2	Yeah.	BCK				P2	manual	-3981				191
157.515	15.529	P1	Well, I can start. Because with our daily work and with all we have to do and carry out and our private workload as well and mental stress and we all have things to do.	SPK		0.043368	5.49	P1	confident	3790	6304	11574		0
173.064	6.964	P1	I think how to manage stress and workload is very relevant for a workshop topic for this time of the year.	SPK		0.031267	5.41	P1	confident	20	20	27123		
180.028	1.121	GROUP	(1.1)	SIL				shared	manual	0				
181.149	2.302	P1	So I would definitely cater for that one.	SPK		0.033709	5.40	P1	confident	0	1121	35208		
183.451	0.240	GROUP	(0.2)	SIL				shared	manual	0				
183.691	11.951	P1	I think that is very on spot for everybody in GN, not only a particular area, but everybody is somewhat managing stress and workload on a daily basis.	SPK		0.028903	5.24	P1	confident	0	240	37750		
195.682	4.745	P1	So I would think that would be a great item to put on the agenda for topics.	SPK		0.018004	5.18	P1	confident	40	40	49741		
200.427	4.470	GROUP	(4.5)	SIL				shared	manual	0				
204.897	1.181	P1	I don't know if you agree with me.	SPK		0.037022	3.16	P1	confident	0	4470	58956		
206.078	0.186	GROUP	(.)	SIL				shared	manual	0				
206.264	4.764	MODERATOR	Well, I agree with the, well, not that I don't disagree.	SPK		0.030755	1.02	shared	confident	0	186	186		9946
206.306	4.734	P2	Oh, I agree with the... not that I don't disagree	SPK				P2	manual	-4722	-4722	-4722		9946
206.306	4.722	P2	[OVL:simultaneous]	OVL	simultaneous			shared	manual	-4734				9946
206.337	0.502	P3	Yeah.	BCK				P3	manual	-4691			31	1506
211.048	1.561	P2	I get the stress and workload.	SPK		0.031425	4.85	P2	confident	4209	8	20		
212.629	2.062	P2	I mean, I could see it work.	SPK		0.025461	4.65	P2	confident	20	20	1601		
214.691	0.421	GROUP	(0.4)	SIL				shared	manual	0				
215.112	9.988	P2	I'm more lean to like, we could do that and that help, but doing topics on stuff like how AI could help our workday could also help reduce the stress.	SPK		0.028499	4.97	P2	confident	0	421	4084		
225.100	0.460	GROUP	(0.5)	SIL				shared	manual	0				
225.560	3.843	P2	I'm leaning more towards the topic along that lines.	SPK		0.029617	5.52	P2	confident	0	460	14532		
229.403	0.341	GROUP	(0.3)	SIL				shared	manual	0				
229.744	4.003	P2	You know, it could help us, you know, be more,	SPK		0.021058	5.03	P2	confident	0	341	18716		
233.747	1.305	GROUP	(1.3)	SIL				shared	manual	0				0
235.052	12.463	P2	productive um help us with the work which could in in terms of as you wanted to help reduce some some stress potentially um so i'm not really into some of that um yeah	SPK		0.020535	5.18	P2	confident	0	1305	24024		0
247.515	2.990	GROUP	(3.0)	SIL				shared	manual	0				
250.505	32.877	P3	[BAD RECORIDNG]	SPK				P3	manual	0	2990	2990		
283.382	43.619	GROUP	(43.6)	SIL				shared	manual	0				
327.001	16.039	P4	I think I believe that collaboration should be and also it should be very engaging in the sense that people actually absorb whatever details has been being shared in that particular workshop so I think we should go for that	SPK		0.029467	2.28	P4	confident	0	43619	43619		
343.040	2.136	GROUP	(2.1)	SIL				shared	manual	0				0
345.176	6.242	P3	So you were talking about?	SPK		0.025328	1.67	P3	confident	0	2136	2136		10242
347.384	0.570	P3	The forth one	SPK				P3	manual	-4034	-4034	4344		1140
347.384	0.570	P3	[OVL:competitive]	OVL	competitive			shared	manual	-570				1140
347.954	0.533	GROUP	(0.5)	SIL				shared	manual	0				533
348.487	1.112	P3	The last, the last one	SPK				P3	manual	0	533	5447		4561
348.487	1.112	P3	[OVL:floor_fight]	OVL	floor_fight			shared	manual	-1112				4561
348.518	0.381	P2	The what?	SPK				P2	manual	-1081	-1081	-1081		1905
348.518	0.381	P2	[OVL:backchannel_ovl]	OVL	backchannel_ovl			shared	manual	-381				1905
348.518	0.381	P2	[OVL:simultaneous]	OVL	simultaneous			shared	manual	-381				1905
348.899	0.453	GROUP	(0.5)	SIL				shared	manual	0				1359
349.352	2.139	P3	How to manage a stress?	SPK				P3	manual	0	453	453		5243
349.352	2.066	P3	[OVL:floor_fight]	OVL	floor_fight			shared	manual	-2139				5243
349.352	0.247	P3	[OVL:smooth]	OVL	smooth			shared	manual	-2066				1235
349.841	0.370	P1	Yeah.	BCK				P1	manual	242			489	1110
351.498	0.220	P3	Okay.	SPK		0.023299	7.07	P3	confident	1287	7	2599		
351.718	0.517	GROUP	(0.5)	SIL				shared	manual	0				
352.235	11.350	P1	And then the format would be somewhat more, you know, interactive maybe to foster the collaboration and engagement and also embed the topic into the learners, right, or the participants.	SPK		0.031509	1.28	P1	confident	0	517	517		8066
356.129	0.200	P4	Yeah.	SPK		0.051795	3.74	P4	confident	-7456	-7456	-7456		400
356.129	0.200	P4	[OVL:smooth]	OVL	smooth			shared	manual	-200				400
356.329	1.562	GROUP	(1.6)	SIL				shared	manual	0				1562
357.891	0.240	P4	Yes.	SPK		0.068755	2.52	P4	confident	0	1562	-5694		480
357.891	0.240	P4	[OVL:smooth]	OVL	smooth			shared	manual	-240				480
358.131	5.284	GROUP	(5.3)	SIL				shared	manual	0				5284
363.415	0.241	P4	Yes.	SPK		0.009392	4.65	P4	confident	0	5284	-170		340
363.415	0.170	P4	[OVL:smooth]	OVL	smooth			shared	manual	-241				340
363.656	0.229	GROUP	(0.2)	SIL				shared	manual	71				
363.885	0.861	P1	Yeah, I agree.	SPK		0.015553	4.97	P1	confident	0	229	229		
364.746	0.631	GROUP	(0.6)	SIL				shared	manual	0				
365.377	0.220	P4	Yeah.	SPK		0.007104	3.54	P4	confident	0	631	631		0
365.597	0.170	GROUP	(.)	SIL				shared	manual	0				0
365.767	0.581	P1	I fully agree.	SPK		0.013716	4.86	P1	confident	0	170	170		
366.348	0.804	GROUP	(0.8)	SIL				shared	manual	0				
367.152	3.719	P2	There is a sort of split here between two halves of the table.	SPK		0.056130	1.64	P2	confident	0	804	804		4903
368.934	0.321	P3	Yeah.	SPK		0.242385	2.87	P3	confident	-1937	-1937	-1937		778
368.934	0.321	P3	[OVL:backchannel_ovl]	OVL	backchannel_ovl			shared	manual	-321				778
369.119	1.029	P1	[LAUGHTER]	LAU				P1	manual	-136				3087
369.255	1.756	P3	[LAUGHTER]	LAU				P3	manual	-893				4265
369.255	1.782	GROUP	(1.8)	SIL				shared	manual	-1756				4265
371.037	0.240	P3	Yeah.	SPK		0.037549	5.02	P3	confident	0	1782	166		
371.277	3.247	GROUP	(3.2)	SIL				shared	manual	0				
374.524	27.943	P2	So now we've at least we're in two parts of the topic they're in let's say we don't agree with any of the others like um not the environment sustainability i don't know uh but also the the work better across teams topic we feel about those two i think we mentioned number one and number four now so two and three any feelings i for one could make do with with number two well working across teams again	SPK		0.020302	5.05	P2	confident	0	3247	3247		
402.467	0.623	GROUP	(0.6)	SIL				shared	manual	0				
403.090	5.903	P4	Yeah, I think it's something not specific to GN, but it's more general in nature.	SPK		0.062259	8.81	P4	confident	0	623	623		
408.993	0.660	GROUP	(0.7)	SIL				shared	manual	0				220
409.405	0.220	P2	Mmh.	BCK				P2	manual	-248				220
409.653	2.221	P4	But what is specific to GN is a big corporate.	SPK		0.048804	8.86	P4	confident	28	660	7186		
411.874	1.160	GROUP	(1.2)	SIL				shared	manual	0				212
412.209	0.212	P2	Yeah.	BCK				P2	manual	-825				212
413.034	2.121	P4	So big corporate means multinational teams.	SPK		0.049169	7.89	P4	confident	613	1160	10567		0
415.155	0.060	GROUP	(.)	SIL				shared	manual	0				
415.215	5.563	P4	And so many times I've seen teams struggling with different teams sitting across the seas.	SPK		0.042483	8.34	P4	confident	0	60	12748		
420.778	0.880	GROUP	(0.9)	SIL				shared	manual	0				
421.658	3.863	P4	And their stress levels actually led them to leave the company eventually.	SPK		0.057890	9.28	P4	confident	0	880	19191		
425.538	0.521	P2	Yeah.	SPK		0.018890	2.64	P2	confident	17	17	17		
426.059	0.062	GROUP	(.)	SIL				shared	manual	0				0
426.121	8.105	P4	So I think it's not productive when GN is investing so much money on their employees and then they just feel the stress and they want to leave.	SPK		0.047428	8.11	P4	confident	0	62	62		0
434.226	0.340	GROUP	(0.3)	SIL				shared	manual	0				
434.566	0.580	P4	That's not good.	SPK		0.028437	8.44	P4	confident	0	340	8507		
435.146	0.701	GROUP	(0.7)	SIL				shared	manual	0				198
435.377	0.198	P2	No.	BCK				P2	manual	-470				198
435.847	1.801	P4	So I think it's important to...	SPK		0.022841	4.43	P4	confident	272	701	9788		254
436.467	0.254	P2	Yeah.	BCK				P2	manual	-1181			620	254
437.648	0.923	GROUP	(0.9)	SIL				shared	manual	927				
438.571	4.581	P1	Yeah, and the mental health is a big issue, not only in GN, but in general terms, right?	SPK		0.034939	2.42	P1	confident	0	923	923		3598
440.376	0.822	P3	Is also important, yes	SPK				P3	manual	-2776	-2776	-2776		1644
440.376	0.822	P3	[OVL:competitive]	OVL	competitive			shared	manual	-822				1644
441.198	1.994	GROUP	(2.0)	SIL				shared	manual	0				1954
443.192	13.483	P1	So I think it's a good opportunity to be transparent and open about what is mental health and how can we work with it and how can we take care of ourselves in that way.	SPK		0.030586	5.16	P1	confident	0	1994	1994		209
443.378	0.209	P3	Yeah.	BCK				P3	manual	-13297			186	209
456.675	0.540	GROUP	(0.5)	SIL				shared	manual	13088				0
457.215	2.881	P1	And that is basically relevant for all of us, right?	SPK		0.018793	5.62	P1	confident	0	540	16017		0
460.096	0.060	GROUP	(.)	SIL				shared	manual	0				
460.156	3.521	P1	So I think it's a very strong item.	SPK		0.012114	1.64	P1	confident	0	60	18958		3877
460.264	0.180	P4	Yeah.	SPK		0.024908	2.30	P4	confident	-3413	-3413	-3413		360
460.264	0.180	P4	[OVL:simultaneous]	OVL	simultaneous			shared	manual	-180				360
460.444	4.088	GROUP	(4.1)	SIL				shared	manual	0				3517
461.102	0.284	P2	Yeah.	BCK				P2	manual	-3430			946	568
464.532	1.481	P3	But yeah, okay.	SPK		0.046469	1.92	P3	confident	3146	4088	4088		45
465.968	1.171	P4	[LAUGHTER]	LAU				P4	manual	-45				2295
466.013	1.621	GROUP	(1.6)	SIL				shared	manual	-1126				2743
466.015	1.617	P3	[LAUGHTER]	LAU				P3	manual	-1619				2741
467.634	11.628	P3	But yeah, maybe if we look at how to work better across teams, then it's like you go to the bottom of the problem of why are you stressed.	SPK		0.050440	7.64	P3	confident	2	1621	7190		
479.262	0.060	GROUP	(.)	SIL				shared	manual	0				
479.322	13.049	P3	Maybe you have problems working with other teams and if you learn how to manage the stress but never reduce the stress, then it will still be there.	SPK		0.035662	7.04	P3	confident	0	60	18878		
492.371	0.791	GROUP	(0.8)	SIL				shared	manual	0				
493.162	4.762	P4	Yeah, it depends on this thing that if the teams are equally balanced.	SPK		0.065401	8.07	P4	confident	0	791	791		
497.924	0.460	GROUP	(0.5)	SIL				shared	manual	0				
498.384	11.545	P4	So for example, let's say if there are 10 people in one team in the other part of the country, and there's one person over here, two person over here, then you will feel like you're not getting heard.	SPK		0.058743	7.88	P4	confident	0	460	6013		0
509.929	0.140	GROUP	(.)	SIL				shared	manual	0				0
510.069	5.962	P4	And then they don't care about, let's say there are 10 people, they are already actively contributing to the project task as well.	SPK		0.060670	7.34	P4	confident	0	140	17698		0
516.031	0.500	GROUP	(0.5)	SIL				shared	manual	0				315
516.216	0.326	P2	Mhm.	BCK				P2	manual	-315				326
516.531	5.904	P4	So I think in this case, normally what would happen that one part of the team will feel distressed.	SPK		0.063376	8.29	P4	confident	-11	500	24160		11
522.435	0.820	GROUP	(0.8)	SIL				shared	manual	0				
523.255	6.744	P4	So for the second topic, they may not be as interesting for the team with a large number of headcounts.	SPK		0.058289	7.76	P4	confident	0	820	30884		
529.999	0.458	GROUP	(0.5)	SIL				shared	manual	0				
530.457	0.200	P2	No.	SPK		0.005679	3.17	P2	confident	0	458	458		
530.657	0.123	GROUP	(.)	SIL				shared	manual	0				0
530.780	5.843	P4	So for the fourth one, I think it's targeted towards more people who are mainly stressed.	SPK		0.045626	7.93	P4	confident	0	123	123		0
536.623	2.418	GROUP	(2.4)	SIL				shared	manual	0				321
537.008	0.321	P1	Mmh.	BCK				P1	manual	-2033				321
539.041	3.370	MODERATOR	You should choose one topic and the format very soon	SPK				MOD	manual	1712	2418	2418		1812
541.100	0.501	P2	Yeah.	SPK		0.058980	6.04	P2	confident	-1311	-1311	-1311		1002
541.100	0.501	P2	[OVL:competitive]	OVL	competitive			shared	manual	-501				1002
541.601	2.841	GROUP	(2.8)	SIL				shared	manual	0				810
544.442	0.560	P2	Oh jesus.	SPK		0.003874	1.89	P2	confident	0	2841	2031		
545.002	6.058	GROUP	(6.1)	SIL				shared	manual	0				
551.060	1.581	P2	Yeah, we still split, right?	SPK		0.043735	4.69	P2	confident	0	6058	8649		
552.661	0.941	P2	There's no...	SPK		0.022674	5.54	P2	confident	20	20	10250		
553.602	0.647	GROUP	(0.6)	SIL				shared	manual	0				
554.249	1.860	P1	So both a topic and a format, right?	SPK		0.034552	5.44	P1	confident	0	647	647		
556.109	0.080	GROUP	(.)	SIL				shared	manual	0				0
556.189	0.760	P1	In 10 seconds.	SPK		0.016511	5.13	P1	confident	0	80	2587		0
556.949	0.156	GROUP	(.)	SIL				shared	manual	0				
557.105	0.240	P2	Yeah.	SPK		0.055936	5.90	P2	confident	0	156	156		
557.345	0.153	GROUP	(.)	SIL				shared	manual	0				
557.498	0.361	P3	Okay.	SPK		0.010317	0.53	P3	confident	0	153	153		580
557.569	0.340	P1	Okay.	SPK		0.022010	5.46	P1	confident	-290	-290	-290		580
557.569	0.290	P1	[OVL:simultaneous]	OVL	simultaneous			shared	manual	-340				580
557.909	4.056	GROUP	(4.1)	SIL				shared	manual	50				
561.965	1.210	P1	I don't know if we can manage that.	SPK				P1	manual	0	4056	4106		1662
562.170	0.260	P2	Seven.	SPK		0.017411	1.10	P2	confident	-1005	-1005	-1005		520
562.170	0.260	P2	[OVL:smooth]	OVL	smooth			shared	manual	-260				520
562.476	0.443	P3	I don't know...	SPK		0.031689	4.66	P3	confident	46	46	46		886
562.476	0.443	P3	[OVL:backchannel_ovl]	OVL	backchannel_ovl			shared	manual	-443				886
562.919	0.916	GROUP	(0.9)	SIL				shared	manual	0				256
563.835	0.360	P4	Yeah.	SPK		0.010935	0.54	P4	confident	0	916	916		
564.232	1.600	MODERATOR	I can give you extra time.	SPK				MOD	manual	37	37	37		
565.832	1.345	GROUP	(1.3)	SIL				shared	manual	0				684
566.493	1.061	P1	Okay	BCK		0.019013	3.78	P1	confident	-684				1061
567.177	0.921	MODERATOR	One minute more.	SPK		0.003693	1.75	MOD	confident	-377	1345	2982		377
568.098	0.477	GROUP	(0.5)	SIL				shared	manual	0				0
568.575	0.220	P2	Yeah.	SPK		0.020320	4.64	P2	confident	0	477	477		
568.828	0.340	P3	Okay.	SPK				P3	manual	33	33	33		
569.168	1.684	GROUP	(1.7)	SIL				shared	manual	0				
570.852	10.864	P3	If we are talking about formats, I still think online would be better in the sense of that you have the data available	SPK				P3	manual	0	1684	2057		1016
581.208	0.561	P4	Yeah.	SPK		0.027381	0.88	P4	confident	-508	-508	-508		1016
581.208	0.508	P4	[OVL:competitive]	OVL	competitive			shared	manual	-561				1016
581.769	1.157	GROUP	(1.2)	SIL				shared	manual	53				
582.926	5.044	P3	Because if worse up then you maybe you go there and forget this next day	SPK		0.095010	2.43	P3	confident	0	1157	1157		248
587.846	7.535	P4	Yeah, i've seen people sleeping when trying to just and randomly selecting the quiz and yeah so yeah	SPK		0.117109	2.64	P4	confident	-124	-124	-124		13994
587.846	0.124	P4	[OVL:smooth]	OVL	smooth			shared	manual	-7535				248
590.047	2.739	P1	Yeah, it's just the tick the box, right?	SPK				P1	manual	2077	-5334	-5334		9485
590.047	2.739	P1	[OVL:floor_fight]	OVL	floor_fight			shared	manual	-2739				9485
590.139	0.680	P2	Yeah!	SPK		0.088683	0.58	P2	confident	-2647	-2647	-2647		3400
590.139	0.680	P2	[OVL:competitive]	OVL	competitive			shared	manual	-680				3400
590.139	0.680	P2	[OVL:simultaneous]	OVL	simultaneous			shared	manual	-680				3400
590.819	2.176	GROUP	(2.2)	SIL				shared	manual	0				6110
592.995	0.321	P1	Yeah.	SPK		0.026480	0.83	P1	confident	0	2176	2176		642
592.995	0.321	P1	[OVL:backchannel_ovl]	OVL	backchannel_ovl			shared	manual	-321				642
593.316	0.720	GROUP	(0.7)	SIL				shared	manual	0				720
594.036	11.674	P1	It's not really making the, it's not going all the line with the messaging and, you know, it's not embedded once you've done with the quiz or online trainings, so that's why we need those interactive workshops I think, or cross-department working groups.	SPK				P1	manual	0	720	3217		7432
594.036	1.345	P1	[OVL:floor_fight]	OVL	floor_fight			shared	manual	-11674				2690
601.530	0.120	P4	Yeah.	SPK		0.033658	1.13	P4	confident	6149	-4180	-4180		240
601.530	0.120	P4	[OVL:smooth]	OVL	smooth			shared	manual	-120				240
601.650	3.618	GROUP	(3.6)	SIL				shared	manual	0				3618
605.268	5.385	P2	I think, I mean, I prefer quiz and training or online training.	SPK		0.020184	4.49	P2	confident	0	3618	3618		884
605.268	0.442	P2	[OVL:backchannel_ovl]	OVL	backchannel_ovl			shared	manual	-5385				884
610.653	0.740	GROUP	(0.7)	SIL				shared	manual	4943				
611.393	3.783	P2	I get the sentiment of not being engaged.	SPK		0.024893	5.26	P2	confident	0	740	9743		
615.216	3.463	P2	I think a lecture with a QA could do some similar things.	SPK		0.027182	4.81	P2	confident	40	40	13566		
618.699	12.251	P2	I fear going into interactive would force some people who might not be outside their comfort zone to go in and get involved where a lecturer could still listen and learn, but not forced to be engaged.	SPK		0.025132	5.14	P2	confident	20	20	17049		
630.990	2.462	P2	Me personally being one that would feel forced to be	SPK		0.015068	5.18	P2	confident	40	40	29340		
633.452	0.500	GROUP	(0.5)	SIL				shared	manual	0				
633.952	20.669	P2	Engaged and be out of my comfort zone so i would much prefer a lecture where i could ask questions and and listen and learn but not be online and you know again online would work for me but i get the sentiment of people zoning out and doing all the work on the site so much prefer lecture and QA from what you're saying	SPK		0.021909	4.83	P2	confident	0	500	32302		
654.621	1.964	GROUP	(2.0)	SIL				shared	manual	0				
656.585	2.102	P4	Again, that will not be an interactive session.	SPK		0.024571	7.97	P4	confident	0	1964	1964		
658.687	0.340	GROUP	(0.3)	SIL				shared	manual	0				
659.027	3.863	P4	People need to understand how does it feel like in practice.	SPK		0.044236	6.14	P4	confident	0	340	4406		837
659.334	0.419	P1	Mhm.	BCK				P1	manual	-3556			307	419
662.431	0.418	P1	Mhm.	BCK				P1	manual	2678			3404	418
662.890	0.421	GROUP	(0.4)	SIL				shared	manual	41				0
663.311	5.864	P4	So lecture is something which is theory, but people will only absorb it when they do it in practice.	SPK		0.045852	4.67	P4	confident	0	421	8690		328
663.468	0.328	P2	Mmh.	BCK				P2	manual	-5707			157	328
669.175	0.320	GROUP	(0.3)	SIL				shared	manual	5379				0
669.495	13.010	P4	So having an interactive workshop like that will be much more giving them firsthand experience how to deal with such a situation when you get in these stressful situations.	SPK		0.038648	5.42	P4	confident	0	320	14874		381
673.651	0.381	P2	Mmh.	BCK				P2	manual	-8854			4156	381
682.505	0.627	GROUP	(0.6)	SIL				shared	manual	8473				
683.132	7.326	P1	I could also compromise with the topic of, you know, AI, data task, and then the interactive workshop.	SPK		0.043341	3.23	P1	confident	0	627	627		398
690.259	1.717	P2	Well, that that could work for me	SPK				P2	manual	-199	-199	-199		4882
690.259	0.199	P2	[OVL:smooth]	OVL	smooth			shared	manual	-1717				398
690.598	1.541	P1	That could be a compromise for me.	SPK		0.036147	1.71	P1	confident	140	-1378	-1378		4647
690.598	1.378	P1	[OVL:floor_fight]	OVL	floor_fight			shared	manual	-1541				4484
690.748	0.250	P3	Yeah.	SPK				P3	manual	-1228	-1391	-1391		1250
690.748	0.250	P3	[OVL:smooth]	OVL	smooth			shared	manual	-250				1250
690.748	0.250	P3	[OVL:simultaneous]	OVL	simultaneous			shared	manual	-250				1250
690.998	1.161	GROUP	(1.2)	SIL				shared	manual	0				3097
692.159	1.401	P1	Could that work for you too?	SPK		0.038221	1.45	P1	confident	0	1161	1161		1789
692.360	0.339	P2	I mean.	SPK				P2	manual	-1200	-1200	-1200		678
692.360	0.339	P2	[OVL:backchannel_ovl]	OVL	backchannel_ovl			shared	manual	-339				678
692.699	0.611	GROUP	(0.6)	SIL				shared	manual	0				611
693.310	7.411	P2	Yeah, so getting the AI as a topic the three of us could agree, and then I would compromise on the interactive...	SPK		0.045708	2.64	P2	confident	0	611	-250		8341
693.310	0.250	P2	[OVL:smooth]	OVL	smooth			shared	manual	-7411				500
693.600	0.180	P1	Yeah?	SPK		0.018955	0.60	P1	confident	40	-7121	-7121		360
693.600	0.180	P1	[OVL:smooth]	OVL	smooth			shared	manual	-180				360
693.780	7.586	GROUP	(7.6)	SIL				shared	manual	0				7481
697.408	0.240	P3	Yeah.	BCK				P3	manual	-3958			4098	480
698.217	0.300	P4	Yeah.	BCK		0.016415	0.68	P4	confident	569			4907	600
701.366	2.903	MODERATOR	Okay, then please, one of you.	SPK		0.019063	1.87	MOD	confident	2849	7586	7586		2804
701.999	0.254	P4	Okay.	SPK		0.011081	0.92	P4	confident	-2270	-2270	-2270		508
701.999	0.254	P4	[OVL:smooth]	OVL	smooth			shared	manual	-254				508
702.253	2.650	GROUP	(2.6)	SIL				shared	manual	0				2296
702.657	0.280	P1	Oh!	BCK				P1	manual	-2246			1291	560
704.903	2.081	P2	Can I... I'll do it again then and it's fine?	SPK		0.030517	5.34	P2	confident	1966	2650	2650		3128
705.510	1.180	P1	Yeah, please do.	SPK		0.027986	1.50	P1	confident	-1474	-1474	-1474		2540
705.510	1.180	P1	[OVL:floor_fight]	OVL	floor_fight			shared	manual	-1180				2540
706.630	0.400	P3	Yes.	SPK		0.023221	1.01	P3	confident	-60	-60	-60		888
706.630	0.354	P3	[OVL:backchannel_ovl]	OVL	backchannel_ovl			shared	manual	-400				888
706.630	0.060	P3	[OVL:smooth]	OVL	smooth			shared	manual	-354				300
707.030	1.162	GROUP	(1.2)	SIL				shared	manual	340				
708.192	0.320	P1	Log it.	SPK		0.060567	5.33	P1	confident	0	1162	1162		0
708.512	0.374	GROUP	(0.4)	SIL				shared	manual	0				0
708.886	4.602	P2	AI, productive, and there was interactive informal workshop.	SPK		0.038420	2.78	P2	confident	0	374	374		1775
712.875	0.532	P1	Yes, please.	SPK		0.015057	3.34	P1	confident	-613	-613	-613		1613
712.875	0.532	P1	[OVL:competitive]	OVL	competitive			shared	manual	-532				1613
713.224	0.633	P4	Yeah, yeah.	SPK				P4	manual	-183	-183	-183		1077
713.224	0.264	P4	[OVL:smooth]	OVL	smooth			shared	manual	-633				1077
713.224	0.183	P4	[OVL:smooth]	OVL	smooth			shared	manual	-264				915
