onset	duration	speaker	text	type	subtype	energy	energy_ratio	mic	confidence	gap_prev_ms	trp_silence_ms	interruption_gap_ms	bclatency_ms	overlap_ms
314.492	0.380	P2	Yeah, yeah.	BCK		0.027508	0.55	P2	confident	-220				380
314.712	0.460	P4	Yeah, of course.	SPK		0.040469	2.52	P4	confident	-160	641	608		160
315.172	0.141	GROUP	(.)	SIL				shared	manual	0				0
315.313	7.561	P2	So it's a place downtown and they offer this Danish pastry making class and also instruction of the basics.	SPK		0.011263	2.42	P2	confident	0	141	141		0
322.874	0.240	GROUP	(0.2)	SIL				shared	manual	0				0
323.114	3.221	P2	So it's like a baking class, but with the theme of Danish pastry.	SPK		0.008039	3.41	P2	confident	0	240	7942		0
326.335	0.140	GROUP	(.)	SIL				shared	manual	0				
326.475	1.541	P2	And we're going to have that in June.	SPK		0.006726	2.91	P2	confident	0	140	11303		
328.016	0.160	GROUP	(.)	SIL				shared	manual	0				0
328.176	1.480	P2	And stay tuned if you're interested.	SPK		0.014604	4.14	P2	confident	0	160	13004		0
329.656	1.161	GROUP	(1.2)	SIL				shared	manual	0				
330.817	19.019	P2	We're gonna launch that event in June and and the other one is the movie night at uh Reservoir in Carlsberg Byen it's like uh privates oh i saw a typo there so it's a private skinny we're gonna rent a venue and then they offer the dinner as well and the theme would be uh what's it called Pulp Fiction	SPK		0.010797	4.06	P2	confident	0	1161	15645		
349.836	0.821	GROUP	(0.8)	SIL				shared	manual	0				0
350.657	12.308	P2	the American one the Quentin one and the dinner is included dinner and drink is included and we will also offer the the signature milkshake from that movie as a plus thing	SPK		0.010633	2.90	P2	confident	0	821	35485		0
362.965	0.900	GROUP	(0.9)	SIL				shared	manual	0				
363.865	23.548	P1	but i'm just if you're looking across and i'm just thinking if you're looking across there's a lot of themes going across them right actually a lot of synergies yeah a lot yeah so so if if the idea is we should pick something maybe we should zone in on and we want to do some sport we want to do some more social just get together cause I see sports on most of them	SPK		0.021019	1.47	P1	confident	0	900	900		26247
365.813	0.498	P2	Go ahead.	SPK				P2	manual	-21600	-21600	-21600		996
365.813	0.498	P2	[OVL:backchannel_ovl]	OVL	backchannel_ovl			shared	manual	-498				996
366.311	4.060	GROUP	(4.1)	SIL				shared	manual	0				4060
370.371	3.021	P3	There's actually a lot of synergies, right? That's quite nice	SPK		0.021811	1.30	P3	confident	0	4060	4060		6577
370.371	3.021	P3	[OVL:floor_fight]	OVL	floor_fight			shared	manual	-3021				6577
370.560	0.342	P2	Mhm.	BCK				P2	manual	-2832			189	1026
373.199	0.397	P2	Yeah.	BCK				P2	manual	2297			2828	987
373.392	14.021	GROUP	(14.0)	SIL				shared	manual	-204				14614
385.259	0.389	P2	Mhm.	BCK				P2	manual	-2154			21394	778
387.413	0.240	P1	Right?	SPK		0.018944	2.46	P1	uncertain	1765	14021	14021		54
387.599	0.331	P2	Mhm.	BCK				P2	manual	-54			186	331
387.653	0.777	GROUP	(0.8)	SIL				shared	manual	-277				277
388.430	2.197	P4	Laser tech, paintball, yeah yeah yeah.	SPK				P4	manual	0	777	777		4346
388.454	7.971	P1	There's laser tech, paintball, river rafting, maybe it's difficult to find a river we could do rafting on in Denmark, but...	SPK		0.045137	1.24	P1	confident	-2173	-2173	-2173		4674
388.454	2.173	P1	[OVL:simultaneous]	OVL	simultaneous			shared	manual	-7971				4346
396.261	6.990	P3	Boat trip, river rafting, campus, laser tech, cooking, pastry class, we have some nice like a...	SPK				P3	manual	5634	-164	-164		13267
396.261	0.164	P3	[OVL:smooth]	OVL	smooth			shared	manual	-6990				328
397.068	3.243	P4	i didn't have i didn't have time to elaborate uh...	SPK		0.041503	1.84	P4	confident	643	-6183	-6183		9306
397.068	3.243	P4	[OVL:floor_fight]	OVL	floor_fight			shared	manual	-3243				9306
397.388	1.890	P2	[LAUGHTER]	LAU				P2	manual	-2923				5670
399.278	0.930	P1	Exactly.	BCK				P1	manual	0			2210	2790
400.311	5.888	GROUP	(5.9)	SIL				shared	manual	103				3633
401.491	0.381	P2	Yeah.	BCK				P2	manual	-4708			5230	856
401.778	0.312	P1	Yeah.	BCK				P1	manual	-94			5517	718
406.199	9.302	P1	So maybe we pick one like, you know, cooking, one like sports, and then one just social.	SPK		0.028945	4.87	P1	confident	4109	5888	5888		3979
412.101	0.579	P2	Sports?	SPK				P2	manual	-3400	-3400	-3400		1158
412.101	0.579	P2	[OVL:competitive]	OVL	competitive			shared	manual	-579				1158
412.680	3.587	GROUP	(3.6)	SIL				shared	manual	0				2821
416.267	3.640	P3	But in the end we have to have one thing only, right?	SPK		0.032576	1.68	P3	confident	0	3587	3587		1846
418.741	0.680	P1	Oh, just one?	SPK		0.043357	1.51	P1	confident	-1166	-1166	-1166		1360
418.741	0.680	P1	[OVL:competitive]	OVL	competitive			shared	manual	-680				1360
419.421	1.347	GROUP	(1.3)	SIL				shared	manual	0				972
420.282	0.900	P1	Oh, okay.	BCK		0.017714	1.42	P1	confident	-486				900
420.768	1.220	P3	Wasn't that the task?	SPK		0.016094	3.91	P3	confident	-414	1347	1347		414
421.988	0.254	GROUP	(0.3)	SIL				shared	manual	0				
422.242	0.620	P1	Is it just one?	SPK		0.021298	4.77	P1	confident	0	254	254		
422.862	6.601	GROUP	(6.6)	SIL				shared	manual	0				280
424.442	0.280	P1	Okay.	BCK		0.010394	5.72	P1	confident	-5021				280
429.463	4.341	P1	It should be something that most people would like to participate in, right?	SPK		0.015252	5.50	P1	confident	4741	6601	7475		0
433.804	1.394	GROUP	(1.4)	SIL				shared	manual	0				0
435.198	5.723	P3	From past experience, I would say that I do like paintball, but I know that a lot of people don't.	SPK		0.020017	2.32	P3	confident	0	1394	1394		
440.921	0.599	GROUP	(0.6)	SIL				shared	manual	0				
441.520	0.260	P1	Yeah.	SPK		0.012930	1.54	P1	confident	0	599	599		
441.780	0.336	GROUP	(0.3)	SIL				shared	manual	0				
442.116	2.309	P2	Everybody gets bruises and pains the day after	SPK				P2	manual	0	336	336		
444.425	5.422	GROUP	(5.4)	SIL				shared	manual	0				0
449.847	2.035	P4	They have like a hundred bruises in the face or so.	SPK		0.044400	1.70	P4	confident	0	5422	5422		572
451.310	2.376	P2	[LAUGHTER]	LAU				P2	manual	-572				2356
451.882	0.110	GROUP	(.)	SIL				shared	manual	-1804				110
451.992	1.480	P4	Like, it was a good day.	SPK		0.101093	5.20	P4	confident	0	110	7567		1480
453.492	3.081	P4	Yeah, but it's fine.	SPK		0.016271	2.28	P4	confident	20	20	9067		194
456.593	1.461	P4	That's Danish pastry.	SPK		0.021348	8.09	P4	confident	20	20	12168		0
458.054	0.060	GROUP	(.)	SIL				shared	manual	0				0
458.114	0.220	P4	I mean...	SPK		0.018149	8.48	P4	confident	0	60	13689		
458.334	1.895	GROUP	(1.9)	SIL				shared	manual	0				
460.229	1.582	P4	Gordon Ramsay has a food truck, right?	SPK		0.051569	4.79	P4	confident	0	1895	15804		
461.851	2.242	P4	So we can do Danish pastry for everyone.	SPK		0.021616	2.99	P4	confident	40	40	17426		265
463.828	0.550	P2	Mhm.	BCK				P2	manual	-265			1977	550
464.093	1.852	GROUP	(1.9)	SIL				shared	manual	-285				285
465.945	2.143	P1	But that's tricky to do for everybody.	SPK		0.020340	1.11	P1	confident	0	1852	1852		
468.088	0.180	GROUP	(.)	SIL				shared	manual	0				0
468.268	3.264	P1	To get a kitchen big enough, we probably won't be able to do that one.	SPK		0.015751	3.29	P1	confident	0	180	4175		0
471.532	2.284	GROUP	(2.3)	SIL				shared	manual	0				
473.816	2.081	P3	Isn't that a real thing that's gonna happen?	SPK		0.042128	3.55	P3	confident	0	2284	2284		
475.897	0.220	GROUP	(0.2)	SIL				shared	manual	0				
476.117	2.481	P3	I thought it's a real thing that's gonna happen	SPK		0.057882	1.90	P3	confident	0	220	4585		1900
477.648	3.061	P1	But it's not an offer to everybody, only the members	SPK				P1	manual	-950	-950	-950		3572
477.648	0.950	P1	[OVL:competitive]	OVL	competitive			shared	manual	-3061				1900
479.873	8.383	P4	I mean, to me, actually like mini golf, I mean, you can do it probably for like, you can have groups, right?	SPK		0.058166	9.57	P4	confident	1275	-836	-836		2540
479.873	0.836	P4	[OVL:competitive]	OVL	competitive			shared	manual	-8383				1672
484.074	0.451	P2	Mhm.	BCK				P2	manual	3365			4201	451
487.927	0.580	P1	Exactly.	BCK		0.013042	0.55	P1	confident	3402			8054	919
488.168	0.440	P2	True.	BCK				P2	manual	-339			8295	779
488.256	0.580	GROUP	(0.6)	SIL				shared	manual	-352				603
488.836	2.101	P4	And it's not too wild.	SPK		0.073733	11.07	P4	confident	0	580	8127		
490.977	4.581	P4	So people like stand off from that, but it's still like something active, right?	SPK		0.053590	6.14	P4	confident	40	40	10268		599
495.021	1.192	P3	Yeah, that's true.	BCK				P3	manual	-537			4044	1472
495.496	0.300	P1	Yeah.	BCK				P1	manual	-717			4519	580
495.578	6.082	P4	So, I mean, I would go for, I mean, that would be my harbor trip.	SPK		0.035427	5.45	P4	confident	-218	20	14869		853
501.700	0.921	P4	I think it's too passive.	SPK		0.044286	11.08	P4	confident	40	40	20991		
502.621	0.260	GROUP	(0.3)	SIL				shared	manual	0				
502.881	2.481	P4	I mean, social dining.	SPK		0.031080	2.76	P4	confident	0	260	22172		
505.382	1.160	P4	Yeah.	SPK		0.003822	3.14	P4	confident	20	20	24673		0
506.542	0.272	GROUP	(0.3)	SIL				shared	manual	0				0
506.814	4.582	P2	I mean, mini golf is, I would say, easy to organize - you just go to the venue, tell them how many people are and people just show up	SPK		0.018190	1.18	P2	confident	0	272	272		
511.396	0.416	GROUP	(0.4)	SIL				shared	manual	0				
511.812	0.892	P4	Exactly, exactly.	SPK		0.029332	1.35	P4	confident	0	416	416		0
512.704	0.714	GROUP	(0.7)	SIL				shared	manual	0				0
513.418	1.901	P2	So it's very low maintenance.	SPK		0.011079	1.03	P2	confident	0	714	714		960
514.839	7.202	P1	It's also, you're kind of putting people, like you said, with the boat and the social dining, it's like you default to the people you always talk to, right?	SPK		0.024102	5.04	P1	confident	-480	-480	-480		960
514.839	0.480	P1	[OVL:backchannel_ovl]	OVL	backchannel_ovl			shared	manual	-7202				960
522.041	5.501	P1	but if you're doing mini-golf you will talk to the people you're playing with, right? You can mix it up in a different way	SPK		0.011648	4.46	P1	confident	6722	0	6722		6372
522.630	1.149	P4	Yeah, yeah, it's groups.	SPK				P4	manual	-4912	-4912	-4912		2298
522.630	1.149	P4	[OVL:floor_fight]	OVL	floor_fight			shared	manual	-1149				2298
523.779	3.452	GROUP	(3.5)	SIL				shared	manual	0				3452
527.231	9.531	P4	And you can add up on this like you also like randomly assign groups, right? You could do this in advance and then you can basically have your new group... I don't know	SPK				P4	confident	0	3452	-311		8524
527.231	0.311	P4	[OVL:backchannel_ovl]	OVL	backchannel_ovl			shared	manual	-9531				622
531.819	0.430	P2	Mhm.	BCK				P2	manual	4277			4588	1512
531.826	0.320	P1	Exactly.	BCK		0.031029	0.54	P1	uncertain	-423			4595	1196
531.868	2.120	P3	Yeah, I think you should do that, definitely.	SPK				P3	manual	-278	-4894	-4894		4899
531.868	2.120	P3	[OVL:floor_fight]	OVL	floor_fight			shared	manual	-2120				4899
533.988	2.636	GROUP	(2.6)	SIL				shared	manual	0				2636
536.624	1.721	P1	I don't know.	SPK		0.013497	1.29	P1	confident	0	2636	2636		276
536.624	0.138	P1	[OVL:smooth]	OVL	smooth			shared	manual	-1721				276
538.365	2.063	P1	You mean new people, right? That should be the option	SPK		0.025299	2.22	P1	confident	1603	20	4377		352
539.638	0.352	P2	Mhm.	BCK				P2	manual	-790			1273	352
540.428	2.921	GROUP	(2.9)	SIL				shared	manual	438				340
541.898	0.340	P3	Yeah.	BCK		0.002944	0.62	P3	confident	-1451				340
543.349	7.312	P3	I think whichever we want take it should be something where you just force them to not gravitate to the people they know	SPK				P3	manual	1111	2921	2921		126
550.585	0.340	P2	Yeah.	BCK		0.015344	1.12	P2	confident	-76			7236	654
550.611	0.520	P1	Exactly.	BCK		0.013971	2.08	P1	confident	-314			7262	834
550.661	3.732	GROUP	(3.7)	SIL				shared	manual	-470				734
554.393	7.061	P1	And also movie night is not social, right? It's very passive and you're not really talking to anybody	SPK		0.015784	5.99	P1	confident	0	3732	3732		5365
557.279	0.600	P4	It's passive.	SPK		0.023719	2.76	P4	confident	-4175	-4175	-4175		1200
557.279	0.600	P4	[OVL:competitive]	OVL	competitive			shared	manual	-600				1200
557.879	2.985	GROUP	(3.0)	SIL				shared	manual	0				2985
560.864	2.420	P3	I do like the pastry class idea, sounds really fun	SPK		0.011698	3.92	P3	confident	0	2985	2985		1180
560.864	0.590	P3	[OVL:competitive]	OVL	competitive			shared	manual	-2420				1180
563.284	2.061	GROUP	(2.1)	SIL				shared	manual	1830				
565.345	1.301	P3	Especially since I wrote cooking.	SPK		0.018853	2.73	P3	confident	0	2061	7466		10
566.636	1.869	P2	[LAUGHTER]	LAU				P2	manual	-10				2829
566.646	5.524	GROUP	(5.5)	SIL				shared	manual	-1859				2819
567.100	0.960	P1	[SOFT LAUGHTER]	LAU				P1	manual	-5070				1920
572.170	9.144	P4	Yeah, I mean, I would go for paintball, but I guess mini-golf is less controversial.	SPK		0.070972	2.99	P4	confident	4110	5524	5524		10519
577.158	0.981	P1	[LAUGHTER]	LAU				P1	manual	-4156				981
579.182	2.600	P2	We don't talk to each other, right? In the paintball...	SPK				P2	manual	1043	-2132	-2132		10474
579.182	2.132	P2	[OVL:floor_fight]	OVL	floor_fight			shared	manual	-2600				9538
579.556	2.558	P1	It's the calmer version of that	SPK				P1	manual	-1758	-2226	-2226		9726
579.556	1.758	P1	[OVL:floor_fight]	OVL	floor_fight			shared	manual	-2558				8790
579.556	2.226	P1	[OVL:floor_fight]	OVL	floor_fight			shared	manual	-1758				9726
582.114	0.313	GROUP	(0.3)	SIL				shared	manual	332				
582.427	1.262	P2	We shoot against each other.	SPK		0.012695	4.04	P2	confident	0	313	313		
583.689	1.026	GROUP	(1.0)	SIL				shared	manual	0				
584.715	2.441	P4	I mean, you also engage everyone, right?	SPK		0.100666	8.21	P4	confident	0	1026	1026		
587.176	6.383	P4	You have groups, so everyone has to put at least one, so no one is standing besides.	SPK		0.052516	5.78	P4	confident	20	20	3487		969
587.488	0.440	P2	True.	BCK				P2	manual	-6071			312	440
589.964	0.529	P3	Yeah.	BCK				P3	manual	2036			2788	529
593.559	1.020	GROUP	(1.0)	SIL				shared	manual	3066				0
594.579	3.442	P3	Imagine how cool it would be to turn the lab into a laser tag arena, though.	SPK		0.013966	1.39	P3	confident	0	1020	1020		
598.021	0.940	GROUP	(0.9)	SIL				shared	manual	0				
598.961	0.940	P3	Okay, maybe it's not feasible	SPK		0.018200	2.83	P3	confident	0	940	5402		200
599.801	1.902	P2	I don't think R&D people would be happy about it	SPK				P2	manual	-100	-100	-100		200
599.801	0.100	P2	[OVL:smooth]	OVL	smooth			shared	manual	-1902				200
601.703	0.080	GROUP	(.)	SIL				shared	manual	1802				13
601.770	3.729	P2	[LAUGHTER]	LAU				P2	manual	-13				3729
601.783	1.681	P3	Hey, I am R&D people, I consent.	SPK		0.043066	1.19	P3	confident	-3716	80	80		1681
603.464	2.502	GROUP	(2.5)	SIL				shared	manual	0				2035
605.966	1.560	P3	Okay, nobody is probably right.	SPK		0.017007	2.71	P3	confident	0	2502	4263		
607.526	4.165	GROUP	(4.2)	SIL				shared	manual	0				
611.691	0.980	P1	Are we in consent?	SPK		0.018137	4.89	P1	confident	0	4165	4165		
612.671	2.360	GROUP	(2.4)	SIL				shared	manual	0				0
615.031	2.962	P3	I guess mini-golf still sounds like the best option.	SPK		0.011683	3.06	P3	confident	0	2360	2360		0
617.993	1.060	GROUP	(1.1)	SIL				shared	manual	0				360
618.482	0.360	P1	Okay.	BCK				P1	manual	-571				360
619.053	1.581	P3	What do you guys think?	SPK		0.010939	3.61	P3	confident	211	1060	6382		
620.634	0.832	GROUP	(0.8)	SIL				shared	manual	0				
621.466	1.211	P1	I'm good with the mini-golf	SPK				P1	manual	0	832	832		1167
621.790	0.280	P4	Sold.	SPK		0.037165	4.70	P4	confident	-887	-887	-887		560
621.790	0.280	P4	[OVL:smooth]	OVL	smooth			shared	manual	-280				560
622.070	1.026	GROUP	(1.0)	SIL				shared	manual	0				607
623.096	0.320	P3	Sold.	SPK		0.015084	4.88	P3	confident	0	1026	1026		
623.416	0.560	GROUP	(0.6)	SIL				shared	manual	0				
623.976	1.261	P3	Oh, look, we have time spare.	SPK		0.015921	4.68	P3	confident	0	560	1906		
625.237	1.895	GROUP	(1.9)	SIL				shared	manual	0				
627.132	4.262	P3	Maybe we can elaborate on the mini-golf then.	SPK		0.028212	2.14	P3	confident	0	1895	5062		1242
630.476	2.302	P1	[SOFT LAUGHTER]	LAU				P1	manual	-918				4010
631.070	1.757	P2	[LAUGHTER]	LAU				P2	manual	-1708				3465
631.394	0.500	GROUP	(0.5)	SIL				shared	manual	-1433				1000
631.894	3.041	P3	How can we make it more interesting without getting everyone too drunk?	SPK		0.026402	4.04	P3	confident	0	500	9824		1817
634.935	3.981	GROUP	(4.0)	SIL				shared	manual	0				0
638.916	5.182	P3	Can we use some refuse from the prototype department as balls?	SPK		0.018319	3.61	P3	confident	0	3981	16846		0
644.098	1.501	GROUP	(1.5)	SIL				shared	manual	0				0
645.599	1.401	P3	Like some old prototypes.	SPK		0.015786	3.05	P3	confident	0	1501	23529		
647.000	1.080	GROUP	(1.1)	SIL				shared	manual	0				
648.080	0.700	P3	That'd be great.	SPK		0.008002	3.11	P3	confident	0	1080	26010		0
648.780	2.081	GROUP	(2.1)	SIL				shared	manual	0				0
650.861	0.080	P3	No?	SPK		0.015696	3.03	P3	confident	0	2081	28791		
650.961	0.660	P3	No, just me? Okay.	SPK		0.009777	2.96	P3	confident	20	20	28891		
651.621	0.161	GROUP	(.)	SIL				shared	manual	0				
651.782	3.722	P1	You can make each team has a theme they have to dress up.	SPK		0.012487	5.61	P1	confident	0	161	161		
655.504	2.792	GROUP	(2.8)	SIL				shared	manual	0				
658.296	2.120	P3	No one dressed up for the Halloween Party, no one here...	SPK		0.020980	2.02	P3	confident	0	2792	2792		3123
658.446	0.341	P4	I mean...	SPK		0.047861	1.70	P4	confident	-1970	-1970	-1970		682
658.446	0.341	P4	[OVL:simultaneous]	OVL	simultaneous			shared	manual	-341				682
658.787	0.817	GROUP	(0.8)	SIL				shared	manual	0				817
659.604	3.040	P1	I know, as soon as you ask me to dress up they back out	SPK		0.029416	1.09	P1	confident	0	817	817		2898
659.604	0.812	P1	[OVL:competitive]	OVL	competitive			shared	manual	-3040				1624
662.007	6.222	P4	I mean, I want paintball, but I can be convinced to mini-golf.	SPK		0.072885	4.18	P4	confident	1591	-637	-637		8439
662.007	0.637	P4	[OVL:competitive]	OVL	competitive			shared	manual	-6222				1274
662.656	1.592	P3	I was the only one with the spider costume.	SPK				P3	manual	12	-5573	-5573		3184
662.656	1.592	P3	[OVL:floor_fight]	OVL	floor_fight			shared	manual	-1592				3184
664.248	4.041	GROUP	(4.0)	SIL				shared	manual	0				3981
668.289	1.541	P4	I mean, you can, it's inclusive, right?	SPK		0.093026	2.75	P4	confident	0	4041	4041		0
669.850	3.761	P4	You can also have, you can have some dinner afterwards.	SPK		0.075968	8.51	P4	confident	20	20	5602		2423
672.526	0.987	P2	True, true, true.	BCK				P2	manual	-1085			2676	2227
672.893	0.820	P1	Of course.	SPK				P1	manual	-620	-718	-718		2220
672.893	0.718	P1	[OVL:competitive]	OVL	competitive			shared	manual	-820				2056
673.631	1.641	P4	So it's just a start, right?	SPK		0.049855	4.86	P4	confident	20	-82	-82		164
673.631	0.082	P4	[OVL:smooth]	OVL	smooth			shared	manual	-1641				164
675.292	2.941	P4	You can, you can, you can extend your...	SPK		0.025822	8.29	P4	confident	1579	20	1579		0
678.233	0.312	GROUP	(0.3)	SIL				shared	manual	0				0
678.545	0.981	P2	Yeah, that's right, and also...	SPK		0.008474	3.13	P2	confident	0	312	312		
679.526	4.372	GROUP	(4.4)	SIL				shared	manual	0				
683.898	5.712	P2	Yeah, and also one player is playing and the other from the same team can also chat and socialize, so...	SPK				P2	manual	0	4372	5665		560
688.445	0.560	P4	Exactly.	BCK				P4	manual	-1165			4547	560
689.610	3.444	GROUP	(3.4)	SIL				shared	manual	605				
693.054	0.901	P2	So mini-golf it is?	SPK		0.013640	2.84	P2	confident	0	3444	14821		
693.955	0.365	GROUP	(0.4)	SIL				shared	manual	0				
694.320	0.260	P3	Yes.	SPK		0.010286	4.76	P3	confident	0	365	365		
694.580	10.046	GROUP	(10.0)	SIL				shared	manual	0				0
704.626	0.840	P4	So paintball, right?	SPK				P4	manual	0	10046	10046		0
705.466	3.631	GROUP	(3.6)	SIL				shared	manual	0				4330
705.691	1.258	P3	[LAUGHTER]	LAU				P3	manual	-3406				3563
705.770	1.792	P2	[LAUGHTER]	LAU				P2	manual	-1179				4251
705.823	1.280	P1	[LAUGHTER]	LAU				P1	manual	-1739				3686
709.097	1.301	P4	Yeah, so that was a mini-golf.	SPK		0.045201	10.39	P4	confident	1994	3631	14517		
710.398	1.081	GROUP	(1.1)	SIL				shared	manual	0				
711.479	1.141	P4	Mini-golf.	SPK		0.024859	5.32	P4	confident	0	1081	16899		
712.620	1.724	GROUP	(1.7)	SIL				shared	manual	0				
714.344	0.454	P2	Tournament.	SPK		0.005737	2.82	P2	confident	0	1724	1724		
714.798	1.084	GROUP	(1.1)	SIL				shared	manual	0				
715.882	1.021	P4	Golf tournament, okay.	SPK		0.014482	8.35	P4	confident	0	1084	1084		
