onset	duration	speaker	text	type	subtype	energy	energy_ratio	mic	confidence	gap_prev_ms	trp_silence_ms	interruption_gap_ms	bclatency_ms	overlap_ms
308.767	4.320	P2	the ones that focus on and the formats	SPK				shared	manual	0	788	788		2370
311.902	3.343	P3	I think they also somehow tie together with some of the other ones, right?	SPK		0.040488	6.67	mic11	manual	-1185	-1185	-1185		2370
311.902	1.185	P3	[OVL:floor_fight]	OVL	floor_fight			shared	manual	-3343				2370
315.285	3.883	P3	So if you work better across teams, you also might have less stress.	SPK		0.041420	6.97	mic11	manual	2198	40	2198		1131
316.005	1.131	P2	yeah	BCK				shared	manual	-3163			720	1131
319.168	0.501	GROUP	(0.5)	SIL				shared	manual	2032				
319.669	11.179	P3	But it's more like a concrete thing where you can actually maybe look at some concrete steps to take.	SPK		0.023482	5.50	mic11	manual	0	501	6582		240
322.477	0.240	P2	yeah	BCK		0.008509	4.32	mic10	manual	-8371			2808	240
330.848	0.780	GROUP	(0.8)	SIL				shared	manual	8131				
331.628	0.240	P4	I mean,	SPK		0.036049	3.98	mic12	manual	0	780	780		
331.868	1.420	GROUP	(1.4)	SIL				shared	manual	0				
333.288	1.421	P4	Yes, that's true.	SPK		0.040849	9.00	mic12	manual	0	1420	2440		
334.709	0.660	GROUP	(0.7)	SIL				shared	manual	0				
335.369	11.768	P4	But I also think that to some extent, the working better across teams is not something that relies on the team, but on who is supervising the team.	SPK		0.041842	9.43	mic12	manual	0	660	4521		0
347.137	0.300	GROUP	(0.3)	SIL				shared	manual	0				0
347.437	6.925	P4	So it's the team leader that should be organized with the other teams.	SPK		0.032265	9.35	mic12	manual	0	300	16589		
354.362	0.360	GROUP	(0.4)	SIL				shared	manual	0				0
354.722	3.563	P4	And then who's working in the team should just be doing their job.	SPK		0.041234	10.12	mic12	manual	0	360	23874		0
358.285	0.760	GROUP	(0.8)	SIL				shared	manual	0				
359.045	0.521	P4	No stress.	SPK		0.037833	11.36	mic12	manual	0	760	28197		0
359.566	2.601	GROUP	(2.6)	SIL				shared	manual	0				0
362.167	17.626	P4	it shouldn't be their, I don't know how to say this, you know, they shouldn't worry about coordinating with other teams, they should have somebody taking care of that I think, but I agree that it reduces the stress if you're working better.	SPK		0.039741	5.58	mic12	manual	0	2601	31319		1730
371.295	0.500	P3	mmh	BCK				shared	manual	-8498			9128	500
371.964	0.500	P2	mmh	BCK				shared	manual	169			9797	500
375.419	0.500	P3	yeah	BCK				shared	manual	2955			13252	500
379.678	2.723	P2	Yeah.	SPK		0.010773	4.64	mic11	manual	3759	-115	-115		644
379.678	0.115	P2	[OVL:smooth]	OVL	smooth			shared	manual	-2723				230
381.987	1.651	P3	um	FP				shared	manual	2194				1651
382.401	0.885	GROUP	(0.9)	SIL				shared	manual	-1237				885
383.286	5.462	P4	We can agree on the fact that sustainability, we we don't care about that.	SPK				shared	manual	0	885	885		6451
384.938	1.317	P3	I think	SPK				shared	manual	-3810	-3810	-3810		2634
384.938	1.317	P3	[OVL:floor_fight]	OVL	floor_fight			shared	manual	-1317				2634
386.255	2.027	GROUP	(2.0)	SIL				shared	manual	0				2067
388.242	2.221	GROUP	[SOFT LAUGHTER]	LAU				shared	manual	-40				3173
388.282	0.602	P3	Apparently.	SPK		0.038294	1.21	mic11	manual	-2181	2027	-466		1534
388.282	0.466	P3	[OVL:backchannel_ovl]	OVL	backchannel_ovl			shared	manual	-602				1398
388.904	3.289	P3	It's not that much of a pressing issue here.	SPK		0.021314	5.34	mic11	manual	156	20	156		1559
392.193	4.766	GROUP	(4.8)	SIL				shared	manual	0				1818
393.395	1.818	P3	um	FP				shared	manual	-3564				1818
396.959	21.407	P3	I think these informal workshops are sometimes a bit too, what can you say, like a bit too fluffy. I sometimes need to have more like focus.	SPK		0.036476	5.72	mic11	manual	1746	4766	8211		22268
409.210	1.909	P2	Or structure.	SPK		0.010499	4.01	mic10	manual	-9156	-9156	-9156		7056
409.210	1.909	P2	[OVL:floor_fight]	OVL	floor_fight			shared	manual	-1909				7056
410.000	1.000	P3	Yeah.	SPK				shared	manual	-1119	-1119	-1119		5000
410.000	1.000	P3	[OVL:competitive]	OVL	competitive			shared	manual	-1000				5000
410.000	1.000	P3	[OVL:competitive]	OVL	competitive			shared	manual	-1000				5000
411.000	1.000	P2	yeah	BCK				shared	manual	0			14041	2238
411.000	1.000	GROUP	(1.0)	SIL				shared	manual	-1000				2238
412.000	8.000	P3	Yeah also it's very different how people in different departments and stuff, like what types of...	SPK				shared	manual	0	1000	881		14532
412.000	6.366	P3	[OVL:floor_fight]	OVL	floor_fight			shared	manual	-8000				13450
417.648	1.800	P3	um	FP				shared	manual	-718				3236
420.000	0.143	GROUP	(.)	SIL				shared	manual	552				
420.143	18.614	P3	yeah what type of information they need and sometimes it's easier to adjust it to yourself if you do a more traditional lecture or maybe some online training that's more personalized in a way, would be my...	SPK		0.035968	5.61	mic11	manual	0	143	9024		2093
421.690	0.922	P3	um	FP				shared	manual	-17067				922
437.568	1.171	P1	mmh	BCK				shared	manual	14956			17425	1171
438.757	1.461	GROUP	(1.5)	SIL				shared	manual	18				
440.218	5.902	P1	But sometimes like to improve collaboration, I think things shouldn't be too formal.	SPK		0.035327	7.91	mic9	manual	0	1461	1461		
446.120	0.941	GROUP	(0.9)	SIL				shared	manual	0				462
446.599	0.840	P1	um	FP				shared	manual	-462				840
447.061	5.021	P1	I think it's important to get people to feel comfortable to share.	SPK		0.029909	8.43	mic9	manual	-378	941	8304		1538
450.522	1.160	P1	um	FP				shared	manual	-1560				1160
452.082	1.381	GROUP	(1.4)	SIL				shared	manual	400				936
452.527	1.457	P1	um	FP				shared	manual	-936				1457
453.463	10.584	P1	Because, I mean, if you're talking about stress and workload, if you're in a really rigid formal setting, how likely are you to share...	SPK		0.034941	7.66	mic9	manual	-521	1381	14706		1411
463.602	1.608	P1	like	SPK				shared	manual	-445	-445	24845		1176
463.602	0.445	P1	[OVL:backchannel_ovl]	OVL	backchannel_ovl			shared	manual	-1608				890
465.067	8.106	P1	experience, um, with people and really talk about, um, you know, because it is personal.	SPK		0.038262	6.50	mic9	manual	1020	-143	26310		286
465.067	0.143	P1	[OVL:smooth]	OVL	smooth			shared	manual	-8106				286
473.173	0.420	GROUP	(0.4)	SIL				shared	manual	7963				
473.593	11.648	P1	It is, I think, really a showing of vulnerability when you sit down and talk about how that workload, you know, that you are affected by stress.	SPK		0.043915	6.40	mic9	manual	0	420	34836		
485.261	7.245	P1	So if you are in a more informal setting, I think you're more likely to share something so personal.	SPK		0.024905	6.14	mic9	manual	20	20	46504		0
492.506	1.060	GROUP	(1.1)	SIL				shared	manual	0				364
493.202	0.500	P3	mmh	BCK				shared	manual	-364				500
493.566	17.517	P1	So that's why I'm more into the interactive informal workshop rather than like a sit down quiz and learning and having somebody lecture at you at how you can prioritize your workload.	SPK		0.028782	5.25	mic9	manual	-136	1060	54809		136
511.083	4.053	GROUP	(4.1)	SIL				shared	manual	0				2090
512.507	2.090	P4	100 percent agree	BCK		0.019564	7.77	mic12	manual	-2629				2090
515.136	0.200	P3	Yeah.	SPK		0.021854	5.77	mic11	manual	539	4053	4053		0
515.336	0.821	GROUP	(0.8)	SIL				shared	manual	0				
516.157	10.852	P3	I mean, but that's also giving that it's something more personal, like stress and stuff, where I would maybe say this is more for if we want to do something like AI.	SPK		0.053913	6.35	mic11	manual	0	821	5074		
527.049	8.120	P3	And I think a lot of people are very interested in AI and want to participate in these things.	SPK		0.033719	5.83	mic11	manual	40	40	15966		2638
533.850	2.341	P1	But that requires like time, right?	SPK		0.060109	2.53	mic9	manual	-1319	-1319	-1319		2638
533.850	1.319	P1	[OVL:floor_fight]	OVL	floor_fight			shared	manual	-2341				2638
536.191	0.060	GROUP	(.)	SIL				shared	manual	1022				
536.251	18.285	P1	So if you're in an environment where your workload is up there, how likely, I mean, you would just prioritize doing your job and not... I mean, AI is like, unless it's part of your day job, it's extra in the way I see it, it's extra work that you have to put in.	SPK		0.045391	7.86	mic9	manual	0	60	1082		
554.536	1.041	GROUP	(1.0)	SIL				shared	manual	0				
555.577	7.680	P1	It's important, but it's still extra work that you have to put in beyond your workload.	SPK		0.040959	4.34	mic9	manual	0	1041	20408		7816
558.838	2.000	P2	yeah	SPK				shared	manual	-4419	-4419	-4419		4000
558.838	2.000	P2	[OVL:floor_fight]	OVL	floor_fight			shared	manual	-2000				4000
560.838	20.978	GROUP	(21.0)	SIL				shared	manual	0				15951
561.198	0.960	P2	but I feel...	BCK				shared	manual	-20618			5621	1920
562.820	12.572	MODERATOR	[MOD_EVT:timer]	MOD_EVT	timer			shared	manual	662				13009
581.816	3.680	P3	but what do you think, what format would you...?	SPK		0.083874	2.35	mic11	manual	6424	20978	20978		2800
584.096	35.596	P2	I wanted to say that if we are doing the workshop then I'm sure that people have the time and they have taken out the time to learn something out of it so I think if it's for like a new topic or a new concept like AI it would be more beneficial to improve the productivity of the team and also to be more on par with the latest technology and I think for this sort of topic it is important to have a structure and then an online training should be a good format I feel.	SPK		0.019782	2.95	mic10	manual	-1400	-1400	-1400		2800
584.096	1.400	P2	[OVL:floor_fight]	OVL	floor_fight			shared	manual	-35596				2800
619.692	2.057	GROUP	(2.1)	SIL				shared	manual	34196				520
619.931	0.260	P3	yeah	BCK		0.018850	5.46	mic11	manual	-1818				260
620.693	0.260	P2	yeah	BCK		0.014387	4.78	mic10	manual	502				260
621.749	8.885	P4	So if it's an AI thing, we want something structured where if it's like work better across teams or stress at work, it should be more interactive.	SPK		0.050768	10.13	mic12	manual	796	2057	2057		7905
625.229	2.000	P2	yeah	SPK				shared	manual	-5405	-5405	-5405		4000
625.229	2.000	P2	[OVL:floor_fight]	OVL	floor_fight			shared	manual	-2000				4000
627.229	3.885	GROUP	(3.9)	SIL				shared	manual	0				3905
629.920	0.500	P2	yeah	BCK				shared	manual	-1194			8171	1000
631.114	3.622	P4	So I guess we should choose which one of the two options we want to go for.	SPK		0.030201	3.33	mic12	manual	694	3885	3885		
634.736	0.941	GROUP	(0.9)	SIL				shared	manual	0				
635.677	2.661	P4	And I guess that also depends on how the company is doing right now.	SPK		0.036614	4.27	mic12	manual	0	941	8448		
638.338	2.935	GROUP	(2.9)	SIL				shared	manual	0				
641.273	4.881	P3	Yeah, I think like cut downs and stuff across the industry.	SPK		0.046742	5.96	mic11	manual	0	2935	2935		
646.174	4.261	P3	And I don't know if it's necessarily something that you can see as extra.	SPK		0.062168	5.97	mic11	manual	20	20	7836		
650.435	0.060	GROUP	(.)	SIL				shared	manual	0				
650.495	13.103	P3	I think everyone needs to incorporate AI into their routine to be that efficient and actually meet the targets of an exceedingly demanding job roles and stuff like that.	SPK		0.039987	5.59	mic11	manual	0	60	12157		500
655.172	0.500	P2	yeah	BCK				shared	manual	-8426			4677	500
663.598	0.486	GROUP	(0.5)	SIL				shared	manual	7926				
664.084	0.420	P2	I agree.	SPK		0.012122	4.55	mic10	manual	0	486	486		
664.504	0.141	GROUP	(.)	SIL				shared	manual	0				
664.645	16.874	P2	And it is also very important to have AI integrated in order to go about new ideas and to explore the trends of the market in a very quicker and efficient way instead of spending a lot of time on research and not getting a conclusion out of it.	SPK		0.015337	3.96	mic10	manual	0	141	1047		
681.519	1.101	GROUP	(1.1)	SIL				shared	manual	0				
682.620	2.883	P2	So it really summarizes things well.	SPK		0.014592	1.62	mic10	manual	0	1101	19022		281
682.667	0.281	P3	yeah	BCK		0.023683	2.03	mic11	manual	-2836			47	281
685.503	4.538	GROUP	(4.5)	SIL				shared	manual	2555				
690.041	12.772	P2	My personal opinion would be to incorporate AI because Denmark already is a very stress-free environment and you just have seven and a half hours of work per day and there are strict laws controlling that.	SPK		0.014537	4.24	mic10	manual	0	4538	26443		0
702.813	1.674	GROUP	(1.7)	SIL				shared	manual	0				0
704.487	6.142	P1	But we already do have a lot of AI trainings available.	SPK		0.021826	6.36	mic9	manual	0	1674	1674		
710.629	0.400	GROUP	(0.4)	SIL				shared	manual	0				
711.029	11.924	P1	So I think at the moment there are no, I don't feel like stress management and workload management workshops.	SPK		0.020520	6.33	mic9	manual	0	400	8216		
722.953	0.481	GROUP	(0.5)	SIL				shared	manual	0				
723.434	5.642	P1	So I would, AI is a major focus for the company at the moment.	SPK		0.029912	6.59	mic9	manual	0	481	20621		
729.116	4.061	P1	So I don't see why it should be that because we're covered there.	SPK		0.011633	5.43	mic9	manual	40	40	26303		
733.177	2.600	GROUP	(2.6)	SIL				shared	manual	0				
735.777	6.768	P3	I guess we need to finalize something soon and I don't know what process you would do here.	SPK		0.066041	1.25	mic11	manual	0	2600	2600		1800
739.028	1.800	GROUP	[GROUP LAUGHTER]	LAU				shared	manual	-3517				1800
742.565	2.443	P3	There seems to be some disagreement.	SPK		0.020149	1.12	mic11	manual	1737	20	9388		
745.008	5.307	GROUP	(5.3)	SIL				shared	manual	0				380
749.157	0.380	P2	yeah	BCK		0.003768	2.13	mic10	manual	-1158				380
750.315	1.460	P4	So you two would vote for AI?	SPK		0.058124	9.91	mic12	manual	778	5307	5307		0
751.775	2.170	GROUP	(2.2)	SIL				shared	manual	0				0
753.945	26.292	P3	yeah yeah that would be but I think like having these workshops and stuff, it can bring some stress to you if you've set some time, it's not as flexible, so I think I'm more keen on lecture format or online training.	SPK		0.047126	3.57	mic11	manual	0	2170	2170		500
756.097	0.500	P1	Yes	BCK				shared	manual	-24140			2152	500
780.237	1.621	GROUP	(1.6)	SIL				shared	manual	23640				0
781.858	9.009	P3	Yeah, maybe mandatory for some leaders to take, but without forcing it to be a specific time and date.	SPK		0.034877	5.73	mic11	manual	0	1621	30083		
790.867	2.453	GROUP	(2.5)	SIL				shared	manual	0				
793.320	1.539	P4	okay I see your point	SPK		0.032908	3.12	mic12	manual	0	2453	2453		548
794.531	0.220	P3	Yeah.	SPK		0.031876	6.05	mic11	manual	-328	-328	-328		440
794.531	0.220	P3	[OVL:smooth]	OVL	smooth			shared	manual	-220				440
794.751	20.895	GROUP	(20.9)	SIL				shared	manual	0				19811
796.443	23.840	P4	I don't know I guess I can kind of agree with that, I mean seeing the historic time I think maybe having a workshop on AI to increase productivity could be more helpful and then maybe we can have time for a stress at the workplace interactive workshop, which kind of backs down a little bit from my position but it makes more sense right now.	BCK				shared	manual	-19203				26178
799.264	0.500	P3	yeah	BCK				shared	manual	-21019				1000
815.646	0.260	P3	Yeah.	SPK		0.020115	6.42	mic11	manual	15882	20895	20787		260
815.906	3.902	GROUP	(3.9)	SIL				shared	manual	0				5015
818.695	1.371	GROUP	[SOFT LAUGHTER]	LAU				shared	manual	-1113				2992
819.808	0.220	P3	Yeah.	SPK		0.060051	6.42	mic11	manual	-258	3902	24949		652
819.816	0.500	P3	yeah	BCK				shared	manual	-212				1217
820.028	2.642	GROUP	(2.6)	SIL				shared	manual	-288				581
822.670	0.340	P3	So...	SPK		0.022764	6.75	mic11	manual	0	2642	27811		0
823.010	2.741	GROUP	(2.7)	SIL				shared	manual	0				
825.751	2.781	P3	Who want to put it in on the tablet?	SPK		0.043399	5.70	mic11	manual	0	2741	30892		
828.532	1.721	GROUP	(1.7)	SIL				shared	manual	0				
830.253	0.780	P4	I can.	SPK		0.009993	1.19	mic11	manual	0	1721	1721		
831.033	0.900	GROUP	(0.9)	SIL				shared	manual	0				
831.933	0.581	P3	I'm up for that.	SPK		0.030863	6.36	mic11	manual	0	900	900		
832.514	0.674	GROUP	(0.7)	SIL				shared	manual	0				
833.188	1.775	P2	So do we agree?	SPK		0.036198	1.51	mic9	manual	0	674	674		
835.000	4.000	P1	I disagree, but majority rules.	SPK				shared	manual	37	37	37		1549
837.451	2.120	GROUP	[LAUGHTER]	LAU				shared	manual	-1549				2120
839.000	0.403	GROUP	(0.4)	SIL				shared	manual	-571				403
839.403	1.269	P1	Somebody back down.	SPK		0.224046	13.48	mic9	manual	0	403	4440		216
840.624	4.600	GROUP	[LAUGHTER]	LAU				shared	manual	-48				4600
840.672	0.529	GROUP	(0.5)	SIL				shared	manual	-4552				529
841.201	2.712	P3	It's gonna be difficult otherwise.	SPK		0.101205	3.31	mic12	manual	0	529	529		2712
843.913	0.344	GROUP	(0.3)	SIL				shared	manual	0				344
844.257	1.331	P4	We had to at some point.	SPK		0.078389	1.86	mic11	manual	0	344	344		1149
845.497	0.260	P3	Yeah.	SPK		0.021958	0.60	mic10	manual	-91	-91	-91		182
845.497	0.091	P3	[OVL:smooth]	OVL	smooth			shared	manual	-260				182
845.757	1.206	GROUP	(1.2)	SIL				shared	manual	169				364
846.599	3.061	P2	yeah	BCK		0.019323	1.02	mic11	manual	-364				4767
846.963	4.040	P3	So I'm selecting the first topic for this one.	SPK		0.009853	4.20	mic10	manual	-2697	1206	1375		6200
848.000	3.000	P2	yes	BCK				shared	manual	-3003			1037	5160
849.614	0.500	P3	yeah	BCK				shared	manual	-1386				1046
851.000	1.469	P2	and the format would be...	SPK				shared	manual	886	-3	-3		173
852.384	4.538	P2	more interactive? Informal? Is that what we...?	SPK		0.061681	2.15	mic9	manual	-85	-85	1381		170
852.384	0.085	P2	[OVL:smooth]	OVL	smooth			shared	manual	-4538				170
856.922	2.129	GROUP	(2.1)	SIL				shared	manual	4453				
859.051	0.283	P1	Yeah, that would be a good compromise then.	SPK		0.184519	4.99	mic9	manual	0	2129	2129		402
859.051	1.960	GROUP	[LAUGHTER]	LAU				shared	manual	-283				2360
859.215	0.400	P1	Yeah,	BCK		0.071992	0.53	mic11	manual	-1796				800
859.334	1.666	GROUP	(1.7)	SIL				shared	manual	-281				1947
861.000	5.000	P3	yeah, I would still argue for the other thing but I guess that's what it comes up to.	SPK				shared	manual	0	1666	1666		991
861.115	0.980	P3	yeah,	BCK		0.042758	7.16	mic11	manual	-4885				980
866.000	0.488	GROUP	(0.5)	SIL				shared	manual	3905				
866.488	3.862	P1	But wouldn't that require like a cross-department working group, I'm thinking?	SPK		0.082140	2.42	mic9	manual	0	488	488		
870.350	0.280	GROUP	(0.3)	SIL				shared	manual	0				
870.630	5.883	P1	I mean, it would have to be across the whole company, right?	SPK		0.017221	2.67	mic9	manual	0	280	4630		
876.513	1.101	GROUP	(1.1)	SIL				shared	manual	0				236
877.378	0.842	P2	yeah	BCK		0.017279	0.87	mic10	manual	-236				842
877.614	1.181	P1	Wouldn't that make more sense?	SPK		0.018732	5.66	mic9	manual	-606	1101	11614		606
878.821	3.469	P2	yeah so I think like an online training or a lecture	SPK		0.020282	5.12	shared	manual	26	26	26		580
882.000	5.088	P3	yeah I think one of those as well is the easiest to implement.	SPK				shared	manual	-290	-290	-290		756
882.000	0.290	P3	[OVL:smooth]	OVL	smooth			shared	manual	-5088				580
887.000	1.000	P4	lecture maybe	SPK				shared	manual	4710	-88	-88		176
887.000	0.088	P4	[OVL:smooth]	OVL	smooth			shared	manual	-1000				176
888.000	2.000	P2	Lecture.	SPK				shared	manual	912	0	0		
890.000	1.000	P2	I think that's yeah	SPK				shared	manual	0	0	2000		
891.000	2.000	P4	and then next...	SPK				shared	manual	0	0	0		
