onset	duration	speaker	text	type	subtype	energy	energy_ratio	mic	confidence	gap_prev_ms	trp_silence_ms	interruption_gap_ms	bclatency_ms	overlap_ms
429.253	0.580	GROUP	(0.6)	SIL				shared	manual	1272				
429.833	7.145	P4	And person A appears to not have that much relevant experience regarding this.	SPK		0.028691	10.32	P4	confident	0	580	19841		
436.978	1.532	GROUP	(1.5)	SIL				shared	manual	0				
438.510	3.200	P4	so yeah i would also lean towards person C	SPK		0.011705	1.65	P4	confident	0	1532	28518		
441.710	0.908	GROUP	(0.9)	SIL				shared	manual	0				
442.618	17.010	P2	Also candidate A is not into that much of new um new content in GN but more keeping the old one for longer and that's also why I'm more for C than for A	SPK				P2	manual	0	908	908		
459.628	8.039	GROUP	(8.0)	SIL				shared	manual	0				
467.667	4.844	P3	Yeah, so A, steady hand, keeping projects on track, strong organizational.	SPK		0.012216	5.52	P3	confident	0	8039	8039		
472.531	1.421	P3	Yeah, I'm not supposed to read.	SPK		0.010933	3.96	P3	confident	20	20	12903		
473.952	5.234	GROUP	(5.2)	SIL				shared	manual	0				
479.186	2.103	P1	I think the only thing that I see...	SPK		0.025524	2.84	P1	confident	0	5234	5234		502
481.038	1.541	P3	Probably A could do it as well, right?	SPK		0.022002	3.64	P3	confident	-251	-251	-251		502
481.038	0.251	P3	[OVL:smooth]	OVL	smooth			shared	manual	-1541				502
482.579	0.712	GROUP	(0.7)	SIL				shared	manual	1290				261
482.779	0.261	P3	Yeah.	BCK		0.023858	6.45	P3	confident	-512				261
483.291	3.425	P1	Yeah, but I wouldn't see a big difference.	SPK		0.011933	6.20	P1	confident	251	712	712		
486.736	9.252	P1	The only thing is that A also mentioned something around AI, even though it doesn't seem like it's very in-depth training.	SPK		0.017370	2.45	P1	confident	20	20	4157		621
494.437	0.621	P2	Mhm.	BCK				P2	manual	-1551			7701	621
495.988	0.563	GROUP	(0.6)	SIL				shared	manual	930				
496.551	0.080	P3	C.	SPK		0.026343	1.37	P3	confident	0	563	563		156
496.553	0.400	P1	But...	SPK				P1	manual	-78	-78	-78		156
496.553	0.078	P1	[OVL:simultaneous]	OVL	simultaneous			shared	manual	-400				156
496.953	1.210	GROUP	(1.2)	SIL				shared	manual	322				
498.163	0.146	P1	No...	SPK		0.018484	1.23	P1	confident	0	1210	1532		192
498.213	3.604	P3	C mentioned something about, is for me, AlphaEI, right?	SPK		0.019561	1.38	P3	confident	-96	-96	-96		521
498.213	0.096	P3	[OVL:simultaneous]	OVL	simultaneous			shared	manual	-3604				192
500.712	0.329	P1	Yeah, or...	BCK				P1	manual	2403			2499	329
501.817	0.665	GROUP	(0.7)	SIL				shared	manual	776				
502.482	2.090	P1	No, the candidate A	SPK				P1	manual	0	665	665		
504.572	0.517	GROUP	(0.5)	SIL				shared	manual	0				364
504.725	0.831	P3	Hm, okay.	BCK				P3	manual	-364				831
505.089	1.262	P1	But I don't know if it's actually a negative.	SPK		0.033106	3.99	P1	confident	-467	517	3272		467
506.351	0.560	GROUP	(0.6)	SIL				shared	manual	0				
506.911	0.981	P1	I don't know about the phrasing.	SPK		0.023541	4.07	P1	confident	0	560	5094		
507.892	0.520	GROUP	(0.5)	SIL				shared	manual	0				
508.412	2.363	P1	If it means that it's bad or good.	SPK		0.017812	6.20	P1	confident	0	520	6595		
510.775	1.741	GROUP	(1.7)	SIL				shared	manual	0				
512.516	1.181	P1	That they received training.	SPK		0.013404	6.64	P1	confident	0	1741	10699		
513.697	1.455	GROUP	(1.5)	SIL				shared	manual	0				
515.152	1.522	P3	Maybe we don't have the same text.	SPK		0.015635	5.37	P3	confident	0	1455	1455		0
516.674	3.393	GROUP	(3.4)	SIL				shared	manual	0				660
517.516	0.660	P1	Ah, yeah.	BCK				P1	manual	-2551				660
520.067	32.333	P2	I don't think we have uh but yeah also candidate has a lot of experience as a project coordinator but yeah you can you can say that but again i'm still more for for C and that's because they also have some basics into the AI the things so they know they know what it is and how it can be used and i'll also have been like in cooperation with IT and so on and I see it as a pro in this context	SPK		0.013289	3.28	P2	confident	1891	3393	3393		1103
527.638	0.752	P3	Mhm.	BCK				P3	manual	-24762			7571	752
546.817	0.351	P3	Mhm.	BCK				P3	manual	18427			26750	351
552.400	3.138	GROUP	(3.1)	SIL				shared	manual	5232				180
554.859	0.180	P2	Yeah.	BCK		0.012997	5.21	P2	confident	-679				180
555.538	2.080	P3	Yeah, I still also vote for C	SPK		0.024135	7.42	P3	confident	499	3138	3138		1498
556.869	2.640	P2	I'm still most for C than for A	SPK				P2	manual	-749	-749	-749		2219
556.869	0.749	P2	[OVL:competitive]	OVL	competitive			shared	manual	-2640				1498
558.220	0.721	P3	Yeah.	BCK		0.010181	0.79	P3	confident	602			1351	721
559.509	0.212	GROUP	(0.2)	SIL				shared	manual	568				
559.721	2.802	P3	Also because it doesn't really call for a specialist, right?	SPK		0.016547	1.99	P3	confident	0	212	212		25
562.498	0.245	P4	Yeah.	BCK				P4	manual	-25			2777	427
562.523	1.001	GROUP	(1.0)	SIL				shared	manual	-220				802
562.561	0.200	P2	Yeah.	BCK		0.014953	1.43	P2	confident	-963				382
562.990	0.382	P3	Yeah.	BCK				P3	manual	229				382
563.524	4.765	P4	And C is also regarded highly among his or her peers.	SPK		0.030167	4.70	P4	confident	152	1001	1001		4965
564.144	0.680	P2	Ok, that's true	SPK				P2	manual	-4145	-4145	-4145		1360
564.144	0.680	P2	[OVL:competitive]	OVL	competitive			shared	manual	-680				1360
564.824	6.027	GROUP	(6.0)	SIL				shared	manual	0				3975
568.102	0.140	P2	Yeah.	BCK		0.007093	3.56	P2	confident	-2749			4578	280
570.416	0.370	P3	Yeah.	BCK				P3	manual	2174				370
570.851	1.520	P1	Yeah, that's good to me.	SPK		0.010268	5.35	P1	confident	65	6027	6027		
572.371	2.421	GROUP	(2.4)	SIL				shared	manual	0				
574.792	5.021	P2	So we all agree yeah on C are we all agreeing on uh candidate C?	SPK		0.014340	1.50	P2	confident	0	2421	2421		7263
574.972	2.082	P3	Sounds like we all agree, maybe, on C?	SPK		0.017929	1.19	P3	confident	-4841	-4841	-4841		4164
574.972	2.082	P3	[OVL:simultaneous]	OVL	simultaneous			shared	manual	-2082				4164
577.054	4.468	GROUP	(4.5)	SIL				shared	manual	0				3099
578.139	0.340	P4	Yeah.	BCK				P4	manual	-3383			3347	680
581.522	0.260	MODERATOR	Okay.	SPK		0.002879	1.40	MOD	confident	3043	4468	4468		
581.782	1.242	GROUP	(1.2)	SIL				shared	manual	0				331
582.093	0.331	P3	Cool.	BCK				P3	manual	-931				331
583.024	6.366	MODERATOR	So, then, please one of you fill in the form	SPK		0.004501	1.21	MOD	confident	600	1242	5970		
